CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,SOMOS,UN,JACHAJAKISASOLFESORC,P.P.,AORA,NGP,PATRIA-ORURO,LIBRE,FRI,APB-SUMATE,A-UPP,PDC
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005351,5,9,7,4,30,5,5,21,7,13,1,2,10,4
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005361,6,5,10,3,43,2,8,21,5,19,2,2,9,1
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005371,7,5,10,3,31,5,6,18,7,18,1,2,4,5
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005381,8,5,8,4,35,4,9,15,10,11,3,0,1,3
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005391,9,7,10,6,31,2,3,9,8,18,2,0,4,6
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005401,10,6,12,7,32,1,6,15,10,12,3,1,5,4
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005411,11,3,11,3,32,7,7,11,9,16,0,2,10,4
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005421,12,8,16,1,38,3,11,17,6,10,1,3,4,6
1,Cercado,1,Oruro,2059,Oruro,25027,U. E. Kantuta II (Josermo Murillo),4005431,13,2,2,5,16,1,2,10,5,6,0,1,2,3
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010051,1,8,10,6,32,6,11,10,10,10,2,1,7,3
1,Cercado,1,Oruro,2059,Oruro,25028,Kinder Chiripujio,4010061,2,3,17,4,30,4,10,17,16,9,6,2,6,4
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005951,1,5,12,4,31,1,10,15,11,22,3,2,6,5
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005961,2,2,9,5,39,2,7,11,12,19,2,4,10,6
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005971,3,2,13,5,36,4,16,12,9,18,4,3,2,3
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005981,4,7,15,8,30,3,4,10,17,15,1,0,8,4
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005991,5,3,18,4,20,4,3,13,17,16,4,1,11,3
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4006001,6,3,16,4,36,3,7,19,19,24,1,2,9,3
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4006011,7,2,4,4,13,0,0,9,4,7,2,0,5,7
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010071,1,13,8,4,34,7,6,16,12,12,1,0,8,8
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010081,2,12,6,5,30,3,16,19,5,12,3,2,3,6
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010171,1,10,12,2,26,6,15,12,15,14,2,3,9,3
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010181,2,12,9,2,22,2,11,11,11,14,3,3,6,8
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010191,3,9,7,3,27,6,14,12,10,19,0,2,3,2
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010201,4,10,10,3,36,4,9,12,13,15,0,2,5,5
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010211,5,10,9,4,31,7,12,19,10,12,3,1,2,4
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010221,6,3,1,1,2,0,2,2,2,6,0,0,2,4
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002481,1,4,12,3,36,1,10,13,11,26,3,5,6,4
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002491,2,5,13,2,33,2,6,17,7,21,3,4,2,1
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002501,3,6,14,3,22,4,6,29,11,15,1,4,7,7
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002511,4,4,16,1,35,3,9,20,12,25,3,1,3,5
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002521,5,12,7,2,34,6,11,26,12,12,3,4,10,4
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002531,6,5,7,3,27,3,4,28,8,15,1,3,5,6
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002541,7,6,15,1,24,4,4,33,9,13,0,2,4,2
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002551,8,8,13,2,31,5,8,16,8,17,6,1,4,6
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002561,9,5,13,2,29,3,10,20,18,23,0,0,2,4
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002571,10,6,13,2,35,1,7,24,9,32,3,3,2,7
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001661,1,2,5,14,27,2,7,11,16,38,2,3,6,4
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001671,2,5,14,4,22,2,8,15,15,28,3,8,9,5
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001681,3,2,7,5,33,5,7,12,18,29,2,5,7,6
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001691,4,1,9,10,29,2,7,14,16,18,3,6,7,6
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001701,5,2,7,8,29,2,11,5,18,31,2,7,6,7
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001711,6,6,12,11,33,1,6,12,21,29,3,4,8,4
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001721,7,2,6,2,28,9,4,9,11,23,1,2,7,4
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006241,1,4,9,0,70,1,2,10,7,7,0,1,6,6
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006251,2,7,4,2,48,3,11,11,3,7,1,0,8,4
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006261,3,3,8,0,58,2,7,11,4,12,2,1,7,2
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006271,4,5,5,1,51,7,1,11,5,7,1,1,8,3
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006281,5,6,6,3,49,3,11,6,8,5,0,1,4,4
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006291,6,3,4,1,50,0,3,7,8,8,3,1,5,4
1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4000491,1,12,12,2,28,6,12,16,13,14,0,1,5,2
1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4000501,2,8,12,6,29,4,5,16,12,8,0,8,5,7
1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4000511,3,4,14,5,27,1,6,14,8,16,1,4,6,2
1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4000521,4,4,8,9,13,4,4,10,11,15,1,6,4,6
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006021,1,6,14,6,39,2,7,17,17,18,3,2,6,6
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006031,2,6,7,6,29,2,8,11,15,22,3,5,5,6
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006041,3,4,12,8,34,3,7,17,11,20,2,5,8,5
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006051,4,5,18,9,27,3,6,11,13,22,2,2,8,4
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006061,5,6,10,2,32,5,7,17,15,28,2,1,14,3
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006071,6,6,20,5,23,1,12,15,12,25,2,3,21,8
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006081,7,5,11,11,31,2,6,14,17,19,2,3,9,3
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006091,8,2,10,2,21,4,8,12,14,12,1,0,7,2
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006101,9,2,13,8,31,2,2,9,19,23,2,3,9,4
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006111,10,2,13,2,26,2,4,10,10,13,1,0,5,4
1,Cercado,1,Oruro,2059,Oruro,25037,U. E. Carmela Cerruto,4009721,1,6,8,8,28,6,4,18,6,15,3,1,5,8
1,Cercado,1,Oruro,2059,Oruro,25037,U. E. Carmela Cerruto,4009731,2,3,6,3,25,2,5,18,16,23,1,6,7,7
1,Cercado,1,Oruro,2059,Oruro,25037,U. E. Carmela Cerruto,4009741,3,10,11,2,15,9,7,14,10,15,1,2,6,8
1,Cercado,1,Oruro,2059,Oruro,25037,U. E. Carmela Cerruto,4009751,4,10,6,5,34,4,2,12,11,19,5,0,2,4
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009131,1,7,7,6,24,3,8,11,6,6,1,2,7,3
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009141,2,4,10,2,30,3,5,9,12,5,1,1,7,6
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009151,3,5,7,3,21,1,7,10,3,7,3,1,9,10
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009161,4,9,8,3,27,4,6,12,5,6,1,2,7,0
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009171,5,3,5,2,42,1,4,9,4,4,2,2,13,4
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009181,6,9,9,3,30,3,6,8,7,11,1,1,6,2
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009191,7,9,12,4,39,1,8,14,4,6,2,2,4,3
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009201,8,8,12,4,27,2,13,9,6,7,2,0,7,2
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009211,9,9,8,3,32,2,5,12,5,7,2,3,7,3
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009221,10,5,7,4,27,5,13,13,7,7,3,0,9,1
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009231,11,2,5,3,32,3,9,14,5,6,1,4,4,0
1,Cercado,1,Oruro,2059,Oruro,25039,U. Esc. El Kasso   El Progreso,4005121,1,4,7,0,59,2,6,7,8,6,1,1,13,5
1,Cercado,1,Oruro,2059,Oruro,25039,U. Esc. El Kasso   El Progreso,4005131,2,9,12,2,47,5,17,8,5,6,0,2,9,2
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006301,1,4,11,7,38,3,5,13,9,19,1,0,10,4
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006311,2,5,15,4,33,6,6,18,12,12,2,2,5,3
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006321,3,3,6,5,36,1,7,11,10,11,0,0,3,3
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006331,4,6,9,5,31,2,14,7,13,16,1,3,9,5
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006341,5,1,5,4,14,0,2,9,7,3,0,2,1,1
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007101,1,7,10,1,27,2,3,19,2,9,2,1,2,9
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007111,2,8,9,2,22,2,12,14,4,9,1,1,11,10
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007121,3,6,11,3,27,4,7,17,9,8,2,1,5,2
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007131,4,6,8,2,26,6,9,26,8,5,0,0,8,2
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007141,5,3,3,3,29,6,11,12,8,12,1,1,8,6
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007151,6,2,14,3,31,1,9,15,10,3,2,0,9,7
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007161,7,4,9,1,29,3,5,17,7,14,3,1,6,6
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007171,8,6,5,2,39,2,9,17,6,4,1,1,7,0
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007181,9,6,7,3,43,4,5,19,4,10,0,1,11,6
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007191,10,6,9,2,30,3,8,20,8,11,2,2,4,12
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007201,11,5,11,3,32,2,5,12,10,11,2,2,6,2
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007211,12,5,8,4,18,3,11,8,8,6,0,0,10,6
1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,4001101,1,7,14,6,24,3,6,5,14,30,3,5,5,1
1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,4001111,2,1,5,10,26,1,1,8,15,23,0,1,7,2
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001891,1,11,10,6,34,5,4,18,15,18,0,5,4,3
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001901,2,7,13,4,25,4,7,14,13,13,1,1,10,6
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001911,3,7,10,3,35,2,16,11,7,18,3,2,7,5
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001921,4,10,17,2,21,3,17,15,12,11,2,0,6,2
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001931,5,8,8,3,27,2,7,11,7,14,0,4,4,7
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001941,6,6,13,1,31,2,5,17,11,16,2,2,4,3
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001951,7,12,14,3,25,3,11,12,11,16,0,5,5,0
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001961,8,5,13,0,36,3,5,22,10,22,1,2,2,6
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001971,9,8,16,4,26,3,8,12,7,16,1,2,11,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001981,10,9,11,2,24,2,5,13,8,15,2,0,6,3
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001991,11,9,14,3,28,3,8,8,8,19,1,1,7,7
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002001,12,4,16,1,30,4,9,14,7,14,0,4,6,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002011,13,8,16,2,27,1,4,15,9,15,2,6,6,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002021,14,11,18,4,21,2,7,22,9,15,3,5,6,1
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002031,15,9,13,3,32,6,6,16,14,16,1,1,8,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002041,16,8,13,4,30,4,3,14,13,14,1,6,7,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002051,17,8,8,5,31,3,8,21,8,20,3,1,5,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002061,18,1,2,0,9,0,1,3,2,6,0,2,2,1
1,Cercado,1,Oruro,2059,Oruro,25047,U.E. Virgen Del Mar III,4001121,1,6,12,4,25,4,3,24,26,36,0,4,11,3
1,Cercado,1,Oruro,2059,Oruro,25047,U.E. Virgen Del Mar III,4001131,2,5,10,4,40,3,4,21,15,24,1,2,7,4
1,Cercado,1,Oruro,2059,Oruro,25047,U.E. Virgen Del Mar III,4001141,3,7,11,7,37,2,3,12,17,28,1,5,9,6
1,Cercado,1,Oruro,2059,Oruro,25047,U.E. Virgen Del Mar III,4001151,4,1,1,0,6,0,1,1,0,3,0,1,1,0
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004701,1,7,15,10,41,1,6,17,10,15,2,6,9,4
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004711,2,8,12,7,30,4,7,22,10,20,3,0,7,6
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004721,3,12,16,4,30,2,5,19,12,13,1,0,6,6
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004731,4,6,16,4,25,1,4,26,10,13,1,2,10,5
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004741,5,5,21,3,27,1,8,24,12,15,0,1,5,4
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004751,6,8,14,3,29,2,3,10,12,19,5,2,9,5
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004761,7,4,12,2,29,7,3,13,14,4,2,2,5,6
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004771,8,3,14,2,26,2,10,24,14,14,0,3,1,2
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004781,9,4,9,4,26,1,4,21,13,20,3,2,4,6
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004791,10,9,23,2,24,0,8,16,14,12,4,3,5,6
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004801,11,1,10,4,34,1,3,19,9,19,2,5,3,3
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004811,12,3,12,5,36,2,2,16,13,16,5,2,9,1
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004821,13,2,3,1,3,0,0,3,2,2,1,1,1,0
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004431,1,3,14,1,25,1,10,17,1,11,1,2,3,9
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004441,2,4,9,2,28,3,6,19,1,17,3,1,5,0
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004451,3,4,13,1,30,1,3,12,3,4,0,1,11,0
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004461,4,2,5,3,26,2,12,23,1,8,0,0,8,5
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004471,5,6,11,2,23,1,7,12,7,5,1,0,11,6
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004481,6,6,8,5,28,3,5,12,10,11,2,0,11,6
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006351,1,3,15,5,38,1,8,21,7,22,4,2,6,10
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006361,2,3,10,3,43,5,12,10,10,19,3,4,4,6
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006371,3,1,7,6,37,1,10,12,11,20,4,5,5,4
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006381,4,5,10,5,39,0,4,10,6,12,2,2,5,2
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006391,5,8,13,5,48,5,8,17,9,15,0,2,2,3
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006401,6,6,8,7,46,0,7,14,7,13,1,2,9,3
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006411,7,3,21,7,40,4,6,15,10,24,1,3,6,4
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006421,8,0,0,1,3,0,2,3,3,3,0,0,2,1
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010231,1,14,14,5,21,7,10,26,8,15,2,0,3,7
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010241,2,6,9,4,34,7,7,18,6,8,2,0,9,9
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010251,3,10,15,4,19,5,12,26,9,5,1,0,7,7
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010261,4,4,15,2,25,4,5,18,7,10,2,0,7,7
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010271,5,8,5,0,19,4,10,17,2,4,1,0,3,6
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005141,1,5,9,3,30,5,5,19,12,18,3,3,4,4
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005151,2,4,12,2,23,5,7,10,12,14,1,3,5,1
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005161,3,7,6,3,26,2,9,11,7,18,1,3,9,1
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005171,4,6,7,3,29,3,13,13,10,9,2,0,4,8
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005181,5,8,11,4,31,0,6,15,3,17,1,3,8,1
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005191,6,3,7,2,33,5,2,9,17,15,2,1,3,5
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005201,7,2,9,2,28,7,9,9,12,24,0,3,4,6
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4003991,1,4,16,6,30,1,5,21,5,13,2,4,6,5
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004001,2,6,5,1,29,3,5,20,12,17,2,4,4,3
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004011,3,8,13,0,25,4,6,19,8,15,1,1,5,1
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004021,4,13,14,3,30,1,4,19,11,14,3,4,12,4
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004031,5,5,9,6,45,0,9,14,9,7,0,0,5,5
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004041,6,4,13,7,34,3,7,18,8,15,1,1,9,4
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004051,7,3,8,5,36,3,16,14,11,9,4,3,6,5
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004061,8,5,15,0,23,4,2,17,14,17,1,5,14,6
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004071,9,4,11,7,39,3,6,17,6,11,0,1,1,2
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004081,10,5,10,3,30,3,5,16,7,9,2,3,8,5
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004091,11,2,5,3,34,4,7,17,8,13,2,3,14,9
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004101,12,5,13,1,32,1,11,16,16,13,1,7,4,2
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004111,13,4,10,1,24,3,4,13,15,17,3,2,1,3
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004121,14,5,10,2,33,6,3,12,14,11,1,0,6,3
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004131,15,7,15,6,31,1,7,15,13,21,2,4,12,4
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004141,16,4,9,4,29,2,6,18,11,11,1,0,6,7
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004151,17,4,15,1,26,2,5,18,17,20,3,7,12,3
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004161,18,9,7,2,22,3,13,15,8,19,0,2,5,5
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004171,19,8,8,1,23,2,4,18,15,17,2,3,9,7
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004181,20,3,16,5,48,5,5,9,8,17,2,4,4,3
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004191,21,6,9,8,29,2,5,17,14,12,2,2,4,4
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004201,22,10,10,2,32,4,3,13,12,17,2,3,9,6
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004211,23,6,10,5,25,0,4,7,5,10,3,3,5,2
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002071,1,10,11,2,39,2,10,15,11,13,1,1,1,3
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002081,2,7,8,1,33,2,13,13,8,11,1,5,8,5
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002091,3,5,11,1,30,3,8,15,9,15,1,0,12,6
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002101,4,7,11,4,34,1,10,7,10,8,2,0,4,6
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002111,5,8,16,3,26,3,8,16,13,11,0,3,2,2
