CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS,MTS,LIBRE,XS-CH,NGP,FRI,CHR,ASOCOIN-POROMA,COKASAL,A-UPP,FUERZA,APB-SUMATE
6,Yamparáez,1,Tarabuco,2759,La Cienega (Y),1,Unidad Educativa La Cienega,1013917,2,5,0,,2,13,8,,,,,,,
6,Yamparáez,1,Tarabuco,2956,Pampa Lupiara,1,Colegio Pampa Lupiara,1013927,1,195,5,,0,6,4,,,,,,,
6,Yamparáez,1,Tarabuco,2956,Pampa Lupiara,1,Colegio Pampa Lupiara,1013937,2,174,3,,0,11,5,,,,,,,
6,Yamparáez,1,Tarabuco,2956,Pampa Lupiara,1,Colegio Pampa Lupiara,1013947,3,20,0,,0,2,0,,,,,,,
6,Yamparáez,1,Tarabuco,2957,Rincón Lupiara,1,U. Edu. Salvador Gómez Rodriguez,1013957,1,85,6,,0,12,2,,,,,,,
6,Yamparáez,1,Tarabuco,2958,San José del Paredon,1,U. Edu. San José Del Paredon,1013967,1,22,7,,15,66,24,,,,,,,
6,Yamparáez,1,Tarabuco,2958,San José del Paredon,1,U. Edu. San José Del Paredon,1013977,2,5,0,,2,11,3,,,,,,,
6,Yamparáez,1,Tarabuco,3242,Surima Grande,1,Escuela Alfredo Martinez Rodas,1013987,1,1,4,,0,6,77,,,,,,,
6,Yamparáez,1,Tarabuco,3243,Collacamani,1,Escuela Collacamani,1013997,1,4,7,,15,36,45,,,,,,,
6,Yamparáez,1,Tarabuco,3373,Tunas Chillca,1,Escuela Tunas Chillca,1014007,1,13,1,,3,85,9,,,,,,,
6,Yamparáez,1,Tarabuco,3443,El Carmen,1,Unidad Educativa El Carmen,1014017,1,12,7,,4,33,73,,,,,,,
6,Yamparáez,1,Tarabuco,3444,Cayambuco,1,Unidad Educativa Cayambuco,1014027,1,2,68,,2,5,41,,,,,,,
6,Yamparáez,1,Tarabuco,3717,San Antonio de Toca,1,U.E. San Antonio de Toca,1014037,1,19,4,,16,10,12,,,,,,,
6,Yamparáez,1,Tarabuco,4397,Comunidad Surima Chica,26128,U.E. Surima Chica,1014117,1,11,2,,2,23,25,,,,,,,
6,Yamparáez,1,Tarabuco,4472,Comunidad San Jorge de Kollpa,32065,U.E. San Jorge de Quollpa,1014147,1,22,3,,6,9,2,,,,,,,
6,Yamparáez,1,Tarabuco,4473,Comunidad Lajas Sijlla,32063,U.E. Lajas,1014137,1,13,92,,20,17,19,,,,,,,
6,Yamparáez,1,Tarabuco,4574,Ichupampa,32284,U.E. Ichu Pampa,1014157,1,2,6,,3,63,9,,,,,,,
6,Yamparáez,2,Yamparáez,1361,Sotomayor,1,Unidad Educativa Sotomayor,1014167,1,5,28,5,29,99,,,,,,,,
6,Yamparáez,2,Yamparáez,1361,Sotomayor,1,Unidad Educativa Sotomayor,1014177,2,15,26,11,37,84,,,,,,,,
6,Yamparáez,2,Yamparáez,1361,Sotomayor,1,Unidad Educativa Sotomayor,1014187,3,18,26,5,37,81,,,,,,,,
6,Yamparáez,2,Yamparáez,1363,Yamparaez,1,Escuela Eduardo Sempertegui,1014197,1,17,61,27,36,22,,,,,,,,
6,Yamparáez,2,Yamparáez,1363,Yamparaez,1,Escuela Eduardo Sempertegui,1014207,2,14,75,20,49,16,,,,,,,,
6,Yamparáez,2,Yamparáez,1363,Yamparaez,1,Escuela Eduardo Sempertegui,1014217,3,20,68,27,33,23,,,,,,,,
6,Yamparáez,2,Yamparáez,1363,Yamparaez,1,Escuela Eduardo Sempertegui,1014227,4,20,83,22,18,19,,,,,,,,
6,Yamparáez,2,Yamparáez,1363,Yamparaez,1,Escuela Eduardo Sempertegui,1014237,5,20,60,28,23,13,,,,,,,,
6,Yamparáez,2,Yamparáez,1364,Huasa Cancha,1,Colegio Ana Leon de Huasa Cancha,1014247,1,23,14,21,74,17,,,,,,,,
6,Yamparáez,2,Yamparáez,1364,Huasa Cancha,1,Colegio Ana Leon de Huasa Cancha,1014257,2,15,9,19,35,8,,,,,,,,
6,Yamparáez,2,Yamparáez,1365,Escana,1,U.E. Gerardo Rios Murillo,1014267,1,86,8,6,68,11,,,,,,,,
6,Yamparáez,2,Yamparáez,1365,Escana,1,U.E. Gerardo Rios Murillo,1014277,2,48,6,4,47,6,,,,,,,,
6,Yamparáez,2,Yamparáez,2959,Pulqui Avaroa,1,Unidad Educativa Pulki Avaroa,1014287,1,18,17,68,17,25,,,,,,,,
6,Yamparáez,2,Yamparáez,2959,Pulqui Avaroa,1,Unidad Educativa Pulki Avaroa,1014297,2,10,15,64,23,16,,,,,,,,
6,Yamparáez,2,Yamparáez,2960,Jatun Khakha,1,Escuela Jatun Ckaka,1014307,1,42,38,11,38,29,,,,,,,,
6,Yamparáez,2,Yamparáez,3445,Carama,1,Unidad Educativa Carama,1014317,1,9,1,3,90,4,,,,,,,,
6,Yamparáez,2,Yamparáez,3740,Sajpaya,1,Unidad Educativa Sajpaya,1014327,1,21,49,35,23,23,,,,,,,,
6,Yamparáez,2,Yamparáez,3740,Sajpaya,1,Unidad Educativa Sajpaya,1014337,2,5,24,6,13,15,,,,,,,,
6,Yamparáez,2,Yamparáez,4006,Pata LLajta,25321,U.E. Pata Llajta,1014347,1,28,3,6,16,17,,,,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014357,1,3,32,,60,32,10,17,23,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014367,2,0,31,,68,38,5,14,28,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014377,3,6,15,,81,46,4,15,20,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014387,4,5,25,,67,45,6,11,26,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014397,5,5,33,,63,41,1,13,32,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014407,6,7,29,,71,30,4,10,48,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014417,7,8,32,,71,30,7,14,40,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014427,8,7,28,,77,35,7,22,12,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014437,9,10,27,,58,41,4,7,27,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,1,Colegio Bolivia,1014447,10,4,26,,68,33,6,20,31,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014637,1,5,22,,83,42,5,12,19,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014647,2,3,38,,75,41,3,12,28,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014657,3,3,43,,89,34,0,5,16,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014667,4,4,33,,50,51,3,17,22,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014677,5,7,30,,68,48,5,9,28,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014687,6,7,33,,78,34,5,12,31,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014697,7,6,35,,77,30,2,11,31,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014707,8,5,31,,69,41,4,14,33,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014717,9,8,35,,73,35,1,16,30,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014727,10,6,49,,70,31,5,11,23,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014737,11,9,31,,61,45,2,7,36,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,2,Colegio Nacional Mixto 3 De Abril,1014747,12,3,14,,62,27,1,5,28,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,3,(Cárcel) Carceleta Pública de Camargo,1014757,1,0,2,,30,44,2,1,2,,,,,
7,Nor Cinti,1,Camargo,1371,Camargo,32440,U.E. Juana Azurduy de Padilla,1014767,1,1,26,,32,18,4,7,19,,,,,
7,Nor Cinti,1,Camargo,1372,Tacaquira,1,Unidad Educativa Tacaquira,1014457,1,29,34,,49,36,10,5,1,,,,,
7,Nor Cinti,1,Camargo,1372,Tacaquira,1,Unidad Educativa Tacaquira,1014467,2,8,15,,17,20,5,1,0,,,,,
7,Nor Cinti,1,Camargo,1373,Muyuquiri,1,Unidad Educativa Muyuquiri,1014477,1,16,27,,62,51,11,10,0,,,,,
7,Nor Cinti,1,Camargo,1373,Muyuquiri,1,Unidad Educativa Muyuquiri,1014487,2,15,24,,57,53,10,7,0,,,,,
7,Nor Cinti,1,Camargo,1373,Muyuquiri,1,Unidad Educativa Muyuquiri,1014497,3,2,5,,28,18,1,3,0,,,,,
7,Nor Cinti,1,Camargo,1374,Suquistaca,1,Unidad Educativa Suquistaca,1014507,1,2,12,,68,85,4,4,0,,,,,
7,Nor Cinti,1,Camargo,1375,Río Chico,1,U.E. El Porvenir,1014517,1,7,15,,81,17,5,15,21,,,,,
7,Nor Cinti,1,Camargo,1376,Palca Grande,1,Unidad Educativa Palca Grande,1014527,1,7,17,,87,8,12,15,3,,,,,
7,Nor Cinti,1,Camargo,1377,Higuera Huayco,1,Unidad Educativa Higuera Huayco,1014537,1,1,24,,107,13,8,9,9,,,,,
7,Nor Cinti,1,Camargo,1379,Yurac Caballo,1,Escuela Yurac Caballo,1014547,1,1,5,,101,39,9,6,0,,,,,
7,Nor Cinti,1,Camargo,1381,Lintaca,1,Unidad Educativa Lintaca,1014557,1,0,3,,44,4,1,2,1,,,,,
7,Nor Cinti,1,Camargo,1382,La Quemada,1,Escuela La Quemada,1014567,1,3,20,,30,1,7,17,5,,,,,
7,Nor Cinti,1,Camargo,2926,Carpachacra,1,Unidad Educativa Carpachacra,1014577,1,0,2,,58,38,3,0,0,,,,,
7,Nor Cinti,1,Camargo,2970,El Churo,1,Escuela El Churo,1014587,1,0,7,,29,4,0,5,3,,,,,
7,Nor Cinti,1,Camargo,2971,Huaca Cancha,1,Unidad Educativa Huaca Cancha,1014597,1,4,6,,20,28,8,3,1,,,,,
7,Nor Cinti,1,Camargo,3244,Cueva Pampa,1,Unidad Educativa Cueva Pampa,1014607,1,1,2,,27,96,8,1,0,,,,,
7,Nor Cinti,1,Camargo,3844,Jatun Quinray,1,Unidad Educativa Jatun Quinray,1014617,1,4,6,,16,55,2,4,0,,,,,
7,Nor Cinti,1,Camargo,3905,Quirucillani,1,Unidad Educativa Quirucillani,1014627,1,6,3,,16,17,2,3,1,,,,,
7,Nor Cinti,2,San Lucas,1380,Acchilla,1,Unidad Educativa Acchilla,1014777,1,11,,7,0,79,3,,,,4,,,
7,Nor Cinti,2,San Lucas,1380,Acchilla,1,Unidad Educativa Acchilla,1014787,2,11,,7,0,62,3,,,,5,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,2,U. Edu. Eduardo Avaroa,1015257,1,58,,18,8,68,13,,,,4,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,2,U. Edu. Eduardo Avaroa,1015267,2,76,,19,4,78,9,,,,1,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,2,U. Edu. Eduardo Avaroa,1015277,3,56,,33,2,63,13,,,,2,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,2,U. Edu. Eduardo Avaroa,1015287,4,79,,37,2,52,13,,,,0,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,2,U. Edu. Eduardo Avaroa,1015297,5,53,,35,3,57,19,,,,5,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,2,U. Edu. Eduardo Avaroa,1015307,6,58,,31,1,70,10,,,,2,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,30023,U.E. Rene Barrientos Ortuño,1015347,1,53,,27,4,59,6,,,,0,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,30023,U.E. Rene Barrientos Ortuño,1015357,2,54,,23,1,89,15,,,,1,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,30023,U.E. Rene Barrientos Ortuño,1015367,3,60,,26,2,72,11,,,,3,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,30023,U.E. Rene Barrientos Ortuño,1015377,4,90,,27,0,62,6,,,,3,,,
7,Nor Cinti,2,San Lucas,1383,San Lucas,30023,U.E. Rene Barrientos Ortuño,1015387,5,53,,10,6,50,6,,,,1,,,
7,Nor Cinti,2,San Lucas,1384,Padcoyo,1,Unidad Educativa Padcoyo,1014797,1,22,,54,2,59,6,,,,17,,,
7,Nor Cinti,2,San Lucas,1384,Padcoyo,1,Unidad Educativa Padcoyo,1014807,2,16,,59,0,70,5,,,,12,,,
7,Nor Cinti,2,San Lucas,1384,Padcoyo,1,Unidad Educativa Padcoyo,1014817,3,21,,75,3,63,2,,,,7,,,
7,Nor Cinti,2,San Lucas,1384,Padcoyo,1,Unidad Educativa Padcoyo,1014827,4,9,,6,0,16,0,,,,1,,,
7,Nor Cinti,2,San Lucas,1385,Chiñimayu,1,Unidad Educativa Rosendo La Fuente,1014837,1,30,,28,5,96,2,,,,6,,,
7,Nor Cinti,2,San Lucas,1385,Chiñimayu,1,Unidad Educativa Rosendo La Fuente,1014847,2,16,,19,4,94,3,,,,17,,,
7,Nor Cinti,2,San Lucas,1385,Chiñimayu,1,Unidad Educativa Rosendo La Fuente,1014857,3,18,,13,4,38,0,,,,2,,,
7,Nor Cinti,2,San Lucas,1386,Malliri,30024,U.E. 12 de Abril B,1015397,1,68,,30,2,64,5,,,,3,,,
7,Nor Cinti,2,San Lucas,1386,Malliri,30024,U.E. 12 de Abril B,1015407,2,73,,32,0,48,6,,,,4,,,
7,Nor Cinti,2,San Lucas,1386,Malliri,30024,U.E. 12 de Abril B,1015417,3,63,,26,1,51,11,,,,1,,,
7,Nor Cinti,2,San Lucas,1386,Malliri,30024,U.E. 12 de Abril B,1015427,4,52,,23,4,43,8,,,,5,,,
7,Nor Cinti,2,San Lucas,1387,Kollpa,1,Unidad Educativa Kollpa,1014867,1,9,,44,1,34,29,,,,4,,,
7,Nor Cinti,2,San Lucas,1387,Kollpa,1,Unidad Educativa Kollpa,1014877,2,2,,20,0,7,7,,,,3,,,
7,Nor Cinti,2,San Lucas,1388,Canchas Blancas,1,Unidad Educativa Canchas Blancas,1014887,1,24,,70,1,30,3,,,,3,,,
7,Nor Cinti,2,San Lucas,1390,Payacota del Carmen,1,Escuela Payacota Del Carmen,1014897,1,47,,15,1,85,11,,,,5,,,
7,Nor Cinti,2,San Lucas,1390,Payacota del Carmen,1,Escuela Payacota Del Carmen,1014907,2,44,,6,1,54,9,,,,4,,,
7,Nor Cinti,2,San Lucas,1391,Tambillos,1,Unidad Educativa Tambillos,1014917,1,26,,23,1,62,29,,,,3,,,
7,Nor Cinti,2,San Lucas,1391,Tambillos,1,Unidad Educativa Tambillos,1014927,2,9,,9,1,22,9,,,,0,,,
7,Nor Cinti,2,San Lucas,1392,Pirhuani,1,Unidad Educativa Pirhuani,1014937,1,14,,25,2,16,4,,,,2,,,
7,Nor Cinti,2,San Lucas,1393,Uruchini,1,Unidad Educativa Uruchini,1014947,1,22,,19,5,22,4,,,,2,,,
7,Nor Cinti,2,San Lucas,1394,Torojchi,1,Unidad Educativa Torojchi,1014957,1,11,,13,0,48,4,,,,3,,,
7,Nor Cinti,2,San Lucas,1396,Ocuri,1,Unidad Educativa Ocuri,1015487,1,23,,87,2,32,3,,,,17,,,
7,Nor Cinti,2,San Lucas,1396,Ocuri,1,Unidad Educativa Ocuri,1015497,2,25,,63,6,38,5,,,,9,,,
7,Nor Cinti,2,San Lucas,1396,Ocuri,1,Unidad Educativa Ocuri,1015507,3,18,,33,4,31,1,,,,7,,,
7,Nor Cinti,2,San Lucas,1397,Palacio Tambo,1,Unidad Educativa Palacio Tambo,1014967,1,41,,15,1,42,2,,,,70,,,
7,Nor Cinti,2,San Lucas,1397,Palacio Tambo,1,Unidad Educativa Palacio Tambo,1014977,2,39,,12,0,45,2,,,,60,,,
7,Nor Cinti,2,San Lucas,1397,Palacio Tambo,1,Unidad Educativa Palacio Tambo,1014987,3,31,,19,1,40,2,,,,55,,,
7,Nor Cinti,2,San Lucas,1397,Palacio Tambo,1,Unidad Educativa Palacio Tambo,1014997,4,42,,13,0,29,2,,,,56,,,
7,Nor Cinti,2,San Lucas,1397,Palacio Tambo,1,Unidad Educativa Palacio Tambo,1015007,5,42,,10,0,42,3,,,,67,,,
7,Nor Cinti,2,San Lucas,1397,Palacio Tambo,1,Unidad Educativa Palacio Tambo,1015017,6,29,,12,0,34,0,,,,50,,,
7,Nor Cinti,2,San Lucas,1398,Laja Ckasa,1,Unidad Educativa Laja Ckasa,1015027,1,37,,12,0,41,4,,,,17,,,
7,Nor Cinti,2,San Lucas,1399,Pasla,1,Unidad Educativa Pasla,1015037,1,12,,65,0,14,1,,,,7,,,
7,Nor Cinti,2,San Lucas,2878,Huaño Imilla,1,Unidad Educativa Huañumilla,1015047,1,13,,103,0,44,0,,,,2,,,
7,Nor Cinti,2,San Lucas,2878,Huaño Imilla,1,Unidad Educativa Huañumilla,1015057,2,1,,20,0,5,0,,,,0,,,
7,Nor Cinti,2,San Lucas,2914,Chillagua,1,Unidad Educativa Chillagua,1015067,1,58,,28,0,48,14,,,,15,,,
7,Nor Cinti,2,San Lucas,2914,Chillagua,1,Unidad Educativa Chillagua,1015077,2,44,,19,0,33,13,,,,9,,,
7,Nor Cinti,2,San Lucas,2930,Molle Pata,1,Escuela Molle Pata,1015087,1,7,,44,1,70,4,,,,12,,,
7,Nor Cinti,2,San Lucas,2930,Molle Pata,1,Escuela Molle Pata,1015097,2,3,,16,0,57,4,,,,5,,,
7,Nor Cinti,2,San Lucas,2931,Saca Villque Chico,1,Unidad Educativa Sacavillque Chico,1015107,1,20,,47,0,74,5,,,,4,,,
7,Nor Cinti,2,San Lucas,2931,Saca Villque Chico,1,Unidad Educativa Sacavillque Chico,1015117,2,10,,33,0,12,1,,,,4,,,
7,Nor Cinti,2,San Lucas,2933,Huayllani,1,Escuela Huayllani,1015127,1,20,,32,3,70,5,,,,7,,,
7,Nor Cinti,2,San Lucas,2972,Tambo Ckasa,1,Unidad Educativa Tambo Ckasa,1015137,1,8,,50,1,39,2,,,,10,,,
7,Nor Cinti,2,San Lucas,2972,Tambo Ckasa,1,Unidad Educativa Tambo Ckasa,1015147,2,3,,20,0,16,1,,,,1,,,
7,Nor Cinti,2,San Lucas,2973,Japo,1,Unidad Educativa Japo,1015157,1,5,,52,0,6,1,,,,2,,,
7,Nor Cinti,2,San Lucas,3245,Buena Vista,1,Unidad Educativa Buena Vista,1015167,1,2,,58,0,19,3,,,,3,,,
7,Nor Cinti,2,San Lucas,3689,Torre de Linares,1,U.E. Torre De Linares,1015177,1,11,,97,5,12,7,,,,4,,,
7,Nor Cinti,2,San Lucas,3689,Torre de Linares,1,U.E. Torre De Linares,1015187,2,7,,1,0,5,1,,,,0,,,
7,Nor Cinti,2,San Lucas,3690,Cinteño Tambo,1,U.E. Pututaca,1015197,1,25,,27,1,90,3,,,,28,,,
7,Nor Cinti,2,San Lucas,3690,Cinteño Tambo,1,U.E. Pututaca,1015207,2,35,,28,3,64,9,,,,31,,,
7,Nor Cinti,2,San Lucas,3690,Cinteño Tambo,1,U.E. Pututaca,1015217,3,21,,7,0,30,0,,,,9,,,
7,Nor Cinti,2,San Lucas,3718,Murifaya,1,Unidad Educativa Murifaya,1015227,1,51,,10,0,16,6,,,,11,,,
7,Nor Cinti,2,San Lucas,3741,Civita,1,Unidad Educativa Civita,1015237,1,7,,23,0,46,3,,,,2,,,
7,Nor Cinti,2,San Lucas,3906,San Pedro de Huanaya,1,Unidad Educativa San Pedro De Huanaya,1015247,1,15,,25,2,20,14,,,,6,,,
7,Nor Cinti,2,San Lucas,4012,Cruz Mayu,25327,U.E. Cruz Mayu,1015317,1,9,,26,0,25,5,,,,12,,,
7,Nor Cinti,2,San Lucas,4013,El Terrado,25328,U.E. El Terrado,1015327,1,17,,28,17,67,1,,,,3,,,
7,Nor Cinti,2,San Lucas,4451,Comunidad Querquihuisi,26370,U.E. Qhirqiwisi,1015337,1,14,,1,0,66,2,,,,3,,,
7,Nor Cinti,2,San Lucas,4469,Comunidad Rodeo Cocha,32066,U.E. Rodeo Cocha,1015437,1,3,,19,0,39,9,,,,4,,,
7,Nor Cinti,2,San Lucas,4470,Comunidad Chuncho,32067,U.E. Chunchu,1015447,1,11,,67,0,12,0,,,,2,,,
7,Nor Cinti,2,San Lucas,4471,Comunidad Coplacia,32068,U.E. Coplacia,1015457,1,20,,13,0,22,9,,,,0,,,
7,Nor Cinti,2,San Lucas,4512,Lara Vinto,32165,U.E. Laravinto,1015467,1,4,,65,0,6,1,,,,1,,,
7,Nor Cinti,2,San Lucas,4567,Andamarca,32280,U.E. Andamarca,1015477,1,18,,9,1,43,6,,,,8,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015517,1,92,43,9,,34,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015527,2,87,32,17,,33,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015537,3,81,38,19,,30,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015547,4,99,39,21,,28,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015557,5,101,26,21,,39,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015567,6,95,42,15,,28,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015577,7,97,25,13,,33,,,,,,,,
7,Nor Cinti,3,Incahuasi,1401,Incahuasi,1,Unidad Educativa Eduardo Avaroa,1015587,8,22,21,7,,8,,,,,,,,
7,Nor Cinti,3,Incahuasi,1404,San Lorencito,1,Escuela San Lorencito,1015597,1,39,1,2,,1,,,,,,,,
7,Nor Cinti,3,Incahuasi,1413,Huajlaya,1,Escuela Huajlaya,1015607,1,126,4,2,,20,,,,,,,,
7,Nor Cinti,3,Incahuasi,2935,Lampazar,1,Escuela Lampazar,1015617,1,206,1,1,,5,,,,,,,,
7,Nor Cinti,3,Incahuasi,2935,Lampazar,1,Escuela Lampazar,1015627,2,62,0,1,,1,,,,,,,,
7,Nor Cinti,3,Incahuasi,2936,El Portillo,1,Escuela 2 de Agosto,1015637,1,74,9,55,,9,,,,,,,,
7,Nor Cinti,3,Incahuasi,2936,El Portillo,1,Escuela 2 de Agosto,1015647,2,100,2,21,,8,,,,,,,,
7,Nor Cinti,3,Incahuasi,2974,Jolencia,1,Escuela Jolencia,1015657,1,77,4,32,,78,,,,,,,,
7,Nor Cinti,3,Incahuasi,2974,Jolencia,1,Escuela Jolencia,1015667,2,65,7,22,,73,,,,,,,,
7,Nor Cinti,3,Incahuasi,2977,El Verano,1,Escuela El Verano,1015677,1,26,1,121,,9,,,,,,,,
7,Nor Cinti,3,Incahuasi,2977,El Verano,1,Escuela El Verano,1015687,2,9,0,30,,7,,,,,,,,
7,Nor Cinti,3,Incahuasi,3692,Yatina,1,U.E. Yatina,1015697,1,73,3,27,,9,,,,,,,,
7,Nor Cinti,3,Incahuasi,3845,El Quemado,1,U.E. Marcelo Quiroga Santa Cruz,1015707,1,48,12,80,,7,,,,,,,,
7,Nor Cinti,3,Incahuasi,3845,El Quemado,1,U.E. Marcelo Quiroga Santa Cruz,1015717,2,4,3,21,,5,,,,,,,,
7,Nor Cinti,3,Incahuasi,4394,Comunidad San Andréz,26125,U.E. San Andrés,1015727,1,83,0,31,,2,,,,,,,,
7,Nor Cinti,3,Incahuasi,4395,Chillajara,26126,U.E. 25 de Mayo,1015737,1,26,2,59,,14,,,,,,,,
7,Nor Cinti,3,Incahuasi,4398,San Marcelo,26129,U.E. San Marcelo,1015747,1,16,1,2,,63,,,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015757,1,51,8,33,,24,,75,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015767,2,35,14,44,,26,,43,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015777,3,50,10,33,,16,,54,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015787,4,25,13,43,,29,,56,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015797,5,45,6,39,,23,,49,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015807,6,44,16,36,,27,,57,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015817,7,41,11,41,,36,,50,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015827,8,39,10,47,,23,,63,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015837,9,49,10,38,,23,,53,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,1,Colegio Padre Landini Simon Bolivar,1015847,10,27,10,34,,19,,67,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,30025,Esc. Simón Bolívar,1015997,1,36,9,38,,21,,60,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,30025,Esc. Simón Bolívar,1016007,2,46,12,46,,14,,59,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,30025,Esc. Simón Bolívar,1016017,3,52,5,48,,23,,44,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,30025,Esc. Simón Bolívar,1016027,4,30,14,52,,36,,60,,,,,,
7,Nor Cinti,4,Villa Charcas,1402,Villa Charcas,30025,Esc. Simón Bolívar,1016037,5,30,11,25,,9,,59,,,,,,
7,Nor Cinti,4,Villa Charcas,1403,Chunchuli,1,Unidad Educativa Jose Antonio Zampa,1015857,1,121,3,34,,8,,10,,,,,,
7,Nor Cinti,4,Villa Charcas,1403,Chunchuli,1,Unidad Educativa Jose Antonio Zampa,1015867,2,106,5,32,,2,,15,,,,,,
7,Nor Cinti,4,Villa Charcas,1403,Chunchuli,1,Unidad Educativa Jose Antonio Zampa,1015877,3,94,11,32,,7,,23,,,,,,
7,Nor Cinti,4,Villa Charcas,1403,Chunchuli,1,Unidad Educativa Jose Antonio Zampa,1015887,4,14,1,13,,2,,2,,,,,,
7,Nor Cinti,4,Villa Charcas,1408,Santa Elena,1,Escuela Santa Elena,1015897,1,62,41,21,,6,,8,,,,,,
