CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,IH,JALLALLA LP,NGP,PATRIA-SOL,A-UPP,VENCEREMOS,VIDA,PDC,FRI,M.P.S.,UPC,ASP,APB-SUMATE,SPBC,MTS,LUS-1S,LIBRE,ASLP,ML,UN,MNR,SCTR-LP,MACOJMA,CAOSAM,PODER-O,SICUS,PATRIA-LA-PAZ,ASI,MCCA-NP,PUMA,T.S.,MK-PC,CAOTM
1,Murillo,5,El Alto,820,El Alto,30053,U.E. San Marcos,2053057,1,15,2,10,5,4,5,4,22,3,2,35,4,10,0,0,,10,,,6,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30053,U.E. San Marcos,2053067,2,16,8,11,6,10,1,7,33,4,8,28,4,3,0,0,,11,,,8,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30053,U.E. San Marcos,2053077,3,9,7,13,9,8,7,5,26,2,6,19,2,6,0,0,,5,,,3,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30053,U.E. San Marcos,2053087,4,3,7,10,14,7,0,6,28,1,4,26,9,11,0,0,,9,,,10,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30053,U.E. San Marcos,2053097,5,10,2,13,4,2,4,6,20,3,5,31,1,12,0,0,,8,,,3,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30053,U.E. San Marcos,2053107,6,15,8,10,11,3,1,6,21,3,5,32,9,7,0,0,,8,,,6,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30053,U.E. San Marcos,2053117,7,5,3,14,6,5,3,2,21,4,4,9,1,4,0,0,,7,,,9,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30053,U.E. San Marcos,2053127,8,7,5,10,6,14,2,2,33,1,9,23,5,10,0,0,,6,,,7,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30053,U.E. San Marcos,2053137,9,9,5,11,8,10,0,4,21,5,8,38,12,12,0,0,,4,,,7,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30053,U.E. San Marcos,2053147,10,3,3,9,10,3,3,0,15,0,1,14,2,5,0,0,,2,,,2,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045737,1,10,3,13,13,3,0,3,27,3,6,37,7,9,0,0,,5,,,5,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045747,2,9,2,15,16,6,2,4,39,3,3,26,10,7,0,0,,10,,,1,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045757,3,12,0,9,10,7,1,3,19,6,3,38,6,2,0,0,,2,,,5,18,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045767,4,12,7,11,11,8,1,4,28,7,1,26,9,4,0,0,,4,,,5,13,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045777,5,12,3,19,9,2,1,6,31,5,6,32,4,1,0,0,,6,,,2,16,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045787,6,13,2,6,18,3,1,5,17,2,6,12,2,1,0,0,,2,,,3,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045797,7,11,2,10,6,3,5,10,28,3,6,31,9,7,0,0,,7,,,3,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045807,8,6,5,10,15,3,1,1,22,2,2,44,5,5,0,0,,6,,,4,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045817,9,9,3,12,8,9,2,5,22,5,5,27,5,6,0,0,,12,,,7,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045827,10,10,7,10,9,5,6,5,29,3,5,35,4,4,0,0,,4,,,1,15,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045837,11,13,1,10,4,5,1,2,26,4,7,36,8,6,0,0,,11,,,4,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045847,12,5,6,12,14,2,4,4,38,6,1,48,5,1,0,0,,8,,,3,16,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30054,U.E. Taiwan,2045857,13,10,4,7,23,1,0,2,14,1,4,12,5,1,0,0,,5,,,4,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047007,1,15,4,18,6,7,3,8,29,7,5,24,4,10,0,0,,6,,,6,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047017,2,17,1,9,8,5,5,0,29,3,5,25,6,5,0,0,,9,,,7,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047027,3,14,2,13,8,0,1,1,35,8,5,30,7,9,0,0,,7,,,4,14,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047037,4,19,6,15,9,2,6,4,36,6,4,39,6,5,0,0,,4,,,1,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047047,5,14,6,8,7,5,3,6,38,4,7,37,2,4,0,0,,8,,,5,12,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047057,6,14,6,10,5,2,11,4,24,5,5,24,3,6,0,0,,12,,,6,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047067,7,26,1,17,13,5,4,3,24,5,8,30,5,4,0,0,,5,,,4,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047077,8,17,1,16,7,4,3,4,33,6,2,28,10,4,0,0,,9,,,5,14,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047087,9,17,3,18,9,6,10,4,37,7,4,34,8,7,0,0,,2,,,6,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047097,10,16,4,16,13,3,6,4,30,5,4,27,5,7,0,0,,10,,,5,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047107,11,11,4,13,6,5,2,5,39,6,4,28,5,3,0,0,,5,,,5,12,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047117,12,12,3,15,5,11,4,6,30,3,2,33,4,5,0,0,,5,,,6,12,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047127,13,19,6,9,13,1,4,4,26,2,2,26,5,3,0,0,,3,,,7,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047137,14,26,4,12,11,1,4,5,30,9,4,30,4,4,0,0,,9,,,13,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047147,15,16,4,9,10,6,5,5,29,6,0,25,7,1,0,0,,5,,,5,12,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047157,16,13,0,16,2,10,5,5,29,5,5,25,4,5,0,0,,6,,,3,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047167,17,18,1,12,12,2,8,0,32,6,2,26,3,8,0,0,,2,,,14,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,30055,U.E. Unión Europea B,2047177,18,2,5,8,10,3,3,2,15,3,0,11,3,0,0,0,,0,,,1,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32141,U.E. Chijini Alto,2059547,1,8,4,13,6,7,1,6,23,6,6,47,9,13,0,0,,5,,,4,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32141,U.E. Chijini Alto,2059557,2,15,9,15,5,5,6,5,30,1,5,32,8,4,0,0,,12,,,6,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32141,U.E. Chijini Alto,2059567,3,6,4,6,5,5,6,5,14,3,2,25,5,5,0,0,,4,,,5,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034567,1,11,5,16,5,5,3,5,18,6,7,29,4,14,0,0,,13,,,11,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034577,2,16,5,17,5,4,1,8,18,7,3,34,4,20,0,0,,8,,,9,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034587,3,21,6,19,9,3,2,4,23,1,3,32,9,9,0,0,,7,,,3,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034597,4,12,4,16,7,6,2,3,27,2,2,26,5,16,0,0,,10,,,9,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034607,5,16,2,12,8,3,3,5,16,4,7,24,12,7,0,0,,9,,,11,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034617,6,11,6,17,5,5,2,4,22,5,6,27,4,10,0,0,,14,,,7,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034627,7,15,6,17,11,3,3,2,20,0,3,33,5,10,0,0,,10,,,9,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034637,8,16,5,10,10,5,3,5,16,2,3,28,10,12,0,0,,15,,,12,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034647,9,12,3,23,13,4,2,6,24,7,6,35,6,11,0,0,,7,,,6,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034657,10,18,4,12,5,6,2,15,26,7,5,21,3,11,0,0,,8,,,9,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034667,11,12,5,21,9,8,3,3,26,4,8,19,5,9,0,0,,11,,,12,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034677,12,14,7,10,3,9,5,1,31,3,3,31,4,6,0,0,,8,,,7,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034687,13,19,6,14,15,9,3,2,21,4,5,32,2,6,0,0,,4,,,9,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034697,14,9,7,11,7,5,2,6,29,5,6,31,7,14,0,0,,9,,,9,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32152,U.E. Horizontes A,2034707,15,8,4,17,8,8,3,3,17,4,4,24,4,15,0,0,,12,,,12,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034027,1,7,4,8,7,5,2,2,15,3,6,25,6,4,0,0,,12,,,14,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034037,2,18,4,12,3,10,5,4,21,4,3,16,3,13,0,0,,11,,,10,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034047,3,15,2,13,9,7,2,8,14,3,7,29,8,2,0,0,,10,,,8,12,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034057,4,13,6,13,6,4,3,9,20,3,6,28,5,7,0,0,,15,,,4,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034067,5,14,11,18,7,9,2,2,31,4,4,24,5,8,0,0,,10,,,6,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034077,6,5,6,17,10,4,1,4,22,2,5,29,8,10,0,0,,8,,,12,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034087,7,16,8,23,7,7,2,4,25,4,4,25,4,9,0,0,,10,,,8,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034097,8,12,9,15,8,9,1,1,21,1,2,25,4,15,0,0,,7,,,20,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034107,9,14,8,12,8,9,3,4,20,3,1,24,2,8,0,0,,14,,,17,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034117,10,14,5,15,3,10,3,2,30,2,3,30,6,8,0,0,,13,,,3,9,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034127,11,10,6,17,11,6,2,6,18,6,6,35,6,7,0,0,,9,,,11,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034137,12,16,5,13,1,5,2,2,14,3,1,21,6,9,0,0,,9,,,23,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034147,13,21,3,20,5,2,1,6,18,3,5,26,4,21,0,0,,8,,,8,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034157,14,15,6,16,3,3,3,1,26,3,4,31,8,6,0,0,,8,,,8,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034167,15,14,8,16,7,10,1,6,24,3,5,26,2,13,0,0,,9,,,11,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034177,16,9,5,13,11,4,2,4,16,3,1,25,5,10,0,0,,7,,,7,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32153,U.E. Las Delicias A,2034187,17,16,3,16,9,1,2,5,14,0,4,10,4,2,0,0,,8,,,5,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32154,U.E. San Luis de Gonzaga A,2039407,1,7,1,6,2,0,1,1,24,4,3,30,5,9,0,0,,7,,,4,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32155,U.E. Julián Apaza,2040727,1,10,9,12,10,4,0,6,26,4,8,28,8,17,0,0,,5,,,9,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32155,U.E. Julián Apaza,2040737,2,14,6,13,9,1,2,5,20,3,9,27,7,18,0,0,,11,,,9,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32155,U.E. Julián Apaza,2040747,3,0,0,0,2,0,2,1,3,0,0,1,1,2,0,0,,2,,,3,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32156,U.E. Adventista Salomón,2031637,1,10,3,16,5,5,4,5,22,4,5,22,3,11,0,0,,8,,,6,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32157,U.E. Amor de Dios,2037017,1,23,6,14,5,1,3,4,32,6,4,25,7,2,0,0,,4,,,5,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32157,U.E. Amor de Dios,2037027,2,1,0,3,2,0,0,0,5,2,1,1,1,2,0,0,,2,,,2,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32158,U.E. Ayacucho,2039117,1,12,7,20,4,3,4,8,26,3,1,34,7,11,0,0,,6,,,1,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32158,U.E. Ayacucho,2039127,2,21,2,21,9,4,4,8,20,6,2,31,2,13,0,0,,11,,,5,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32158,U.E. Ayacucho,2039137,3,3,2,2,3,2,1,2,6,3,0,10,5,4,0,0,,2,,,2,0,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32164,U.E.  Adrián Castillo Nava A,2051707,1,18,5,15,9,5,6,6,24,3,3,18,4,10,0,0,,11,,,7,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32164,U.E.  Adrián Castillo Nava A,2051717,2,11,3,13,5,8,6,6,20,4,2,25,12,16,0,0,,11,,,3,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32164,U.E.  Adrián Castillo Nava A,2051727,3,13,6,7,6,4,5,8,18,3,3,19,3,12,0,0,,4,,,7,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32170,U. E. Cosmos 79,2038127,1,11,5,26,7,3,2,4,13,2,2,31,9,9,0,0,,8,,,3,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32170,U. E. Cosmos 79,2038137,2,16,3,7,9,2,7,11,27,4,7,23,8,13,0,0,,6,,,5,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32170,U. E. Cosmos 79,2038147,3,13,8,11,6,4,5,7,29,7,9,30,7,13,0,0,,9,,,8,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32170,U. E. Cosmos 79,2038157,4,20,6,18,9,3,6,8,21,8,3,19,5,12,0,0,,8,,,12,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32170,U. E. Cosmos 79,2038167,5,9,3,8,9,6,6,6,15,3,9,29,11,13,0,0,,16,,,13,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32170,U. E. Cosmos 79,2038177,6,19,2,11,5,3,2,3,13,2,3,14,4,7,0,0,,5,,,5,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32194,U. E. San Felipe,2044227,1,12,4,12,14,4,2,2,23,7,6,43,7,8,0,0,,23,,,3,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32194,U. E. San Felipe,2044237,2,14,5,15,15,3,6,5,29,3,10,33,11,2,0,0,,16,,,5,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32194,U. E. San Felipe,2044247,3,13,4,5,7,7,1,3,32,3,5,31,3,8,0,0,,27,,,9,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32194,U. E. San Felipe,2044257,4,10,7,13,9,2,2,2,31,5,4,23,9,7,0,0,,31,,,1,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32194,U. E. San Felipe,2044267,5,12,5,9,4,6,2,3,25,4,4,46,4,6,0,0,,9,,,4,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036287,1,14,4,11,8,5,1,4,27,5,4,38,3,6,0,0,,9,,,3,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036297,2,11,7,21,7,3,5,7,18,4,3,35,8,12,0,0,,9,,,6,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036307,3,12,9,15,9,3,7,13,28,9,4,25,7,12,0,0,,10,,,12,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036317,4,10,3,20,9,5,8,2,20,5,3,41,4,5,0,0,,8,,,5,10,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036327,5,13,3,11,11,7,4,8,11,8,5,34,5,14,0,0,,10,,,3,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036337,6,19,5,13,2,4,3,9,16,3,7,43,4,8,0,0,,14,,,7,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036347,7,14,7,16,7,2,4,12,22,10,6,37,2,5,0,0,,3,,,9,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036357,8,13,7,13,7,4,0,10,19,4,3,44,2,7,0,0,,8,,,5,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036367,9,17,2,8,7,7,2,10,33,4,4,30,4,7,0,0,,7,,,3,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036377,10,16,4,12,4,6,0,4,24,7,7,39,7,6,0,0,,7,,,6,8,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036387,11,8,4,25,8,6,1,12,18,5,3,31,7,5,0,0,,10,,,6,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036397,12,6,6,16,9,4,2,12,23,6,3,42,9,5,0,0,,8,,,5,5,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036407,13,12,6,18,12,2,2,10,27,6,3,23,13,8,0,0,,6,,,2,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036417,14,7,5,14,5,4,4,13,27,8,5,42,3,9,0,0,,4,,,6,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036427,15,8,5,14,2,3,3,14,17,6,3,35,4,3,0,0,,6,,,18,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036437,16,12,9,15,5,0,3,10,21,5,8,38,7,8,0,0,,3,,,5,7,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32196,U. E. Cuerpo de Cristo Fe y Alegría,2036447,17,11,2,8,6,3,2,8,12,3,5,20,4,3,0,0,,5,,,6,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32210,U.E. Reino de Belgica,2032927,1,11,1,12,11,2,4,4,30,4,4,28,4,4,0,0,,6,,,5,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32287,U.E. Jesús Obrero Mañana,2036247,1,11,7,10,7,2,3,6,19,10,1,20,5,14,0,0,,12,,,7,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32287,U.E. Jesús Obrero Mañana,2036257,2,11,10,14,8,2,3,5,25,9,7,28,4,13,0,0,,8,,,5,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32287,U.E. Jesús Obrero Mañana,2036267,3,16,7,19,6,3,5,8,20,5,4,22,9,19,0,0,,7,,,13,0,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32287,U.E. Jesús Obrero Mañana,2036277,4,1,2,2,5,0,0,1,4,1,0,4,0,3,0,0,,4,,,3,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32290,U.E. Jesús Obrero Villa Esther,2037217,1,2,0,5,0,1,0,1,1,0,1,6,1,5,0,0,,2,,,1,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32305,U.E. 6 de Junio,2030847,1,0,2,1,0,0,0,1,1,0,0,1,0,0,0,0,,0,,,0,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32306,U.E. 9 de Julio,2033127,1,2,0,4,0,0,0,2,3,0,0,2,1,3,0,0,,1,,,0,0,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32313,U.E. San Pedro de Charapaqui,2039417,1,3,1,4,3,2,0,3,2,1,1,2,1,2,0,0,,0,,,1,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32392,U.E. Noel Kempf Mercado,2040247,1,1,4,3,2,1,2,1,0,1,0,3,3,2,0,0,,1,,,1,2,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32395,U.E. La Primera,2038577,1,14,5,12,6,2,0,3,19,7,2,31,7,12,0,0,,11,,,9,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32443,U.E. Manuel Rigoberto Paredes,2061667,1,7,1,14,16,9,6,3,31,1,5,51,9,5,0,0,,4,,,4,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32443,U.E. Manuel Rigoberto Paredes,2061677,2,2,6,2,21,5,5,1,22,7,4,39,7,4,0,0,,4,,,5,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32445,U.E. Arco Iris Norte B,2054887,1,4,5,14,18,4,2,5,19,0,6,30,8,9,0,0,,3,,,4,29,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32445,U.E. Arco Iris Norte B,2054897,2,11,1,11,13,1,1,4,26,5,4,29,7,4,0,0,,2,,,0,19,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32445,U.E. Arco Iris Norte B,2054907,3,8,2,10,16,7,2,7,21,7,5,33,4,7,0,0,,4,,,4,21,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32445,U.E. Arco Iris Norte B,2054917,4,0,1,2,2,0,0,1,3,1,0,8,2,0,0,0,,1,,,1,6,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32466,U.E. 16 de Agosto,2054067,1,3,1,6,4,2,2,3,10,3,2,10,3,2,0,0,,1,,,1,3,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32467,U.E. 7 de Septiembre,2041487,1,3,2,3,0,0,0,1,0,4,0,2,1,1,0,0,,0,,,0,0,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32468,U.E. El Paraiso B,2038187,1,1,0,0,1,0,0,2,1,0,0,5,0,0,0,0,,1,,,0,0,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32469,U.E. Villa Sajama B,2041497,1,5,2,2,6,1,1,4,10,2,1,7,3,1,0,0,,3,,,1,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32470,U.E. Pedro Domingo Murillo,2042597,1,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,,2,,,2,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32473,U.E. Ecológico 25 de Julio B,2041967,1,2,1,2,1,2,0,0,5,0,3,5,1,2,0,0,,0,,,0,1,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32474,Instituto Tecnológico 21 de Octubre A,2054077,1,12,3,11,9,4,2,5,40,4,6,31,5,6,0,0,,3,,,6,16,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32474,Instituto Tecnológico 21 de Octubre A,2054087,2,6,5,14,13,9,1,7,33,6,3,22,4,8,0,0,,4,,,5,11,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32474,Instituto Tecnológico 21 de Octubre A,2054097,3,8,3,11,14,6,3,3,13,2,3,17,4,7,0,0,,4,,,1,4,,,,,,,,,,,,
1,Murillo,5,El Alto,820,El Alto,32475,U.E. República de Bolivia,2054877,1,1,0,5,7,3,1,3,1,0,2,9,3,1,0,0,,0,,,1,1,,,,,,,,,,,,
