CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,LIBRE-PANDO,MDA,MTS,MNR,UPP,FRI,FSUTCP,APB-SUMATE,A-UPP,NGP,AAGP,FE
5,Federico Román,2,Villa Nueva,1192,Loma Alta,77,U.E.  Andres Idagua,9003847,3,1,14,27,,16,20,,,,,,
5,Federico Román,2,Villa Nueva,1195,Enarevena,78,U.E. Enarevena,9003857,1,22,13,30,,0,0,,,,,,
5,Federico Román,2,Villa Nueva,3303,Santa Fé,1,U.E. Juana Azurduy De Padilla,9003807,1,3,6,18,,9,5,,,,,,
5,Federico Román,2,Villa Nueva,3405,Santa Crucito,1,U.E.  Roberto Gonzales,9003817,1,3,34,68,,1,2,,,,,,
5,Federico Román,2,Villa Nueva,4101,San Ignacio,25510,U.E. Mariscal Sucre,9003867,1,0,9,44,,3,0,,,,,,
5,Federico Román,2,Villa Nueva,4102,Perseverancia,25511,U.E. 24 de Junio,9003877,1,1,4,19,,23,0,,,,,,
5,Federico Román,2,Villa Nueva,4444,Comunidad Campesina  Bella Brisa,26364,U.E. Mario Cortez Vaca,9003887,1,1,17,10,,0,11,,,,,,
5,Federico Román,2,Villa Nueva,4445,Comunidad Campesina  Triunfo,26365,U.E. 24 de Septiembre,9003897,1,20,8,10,,0,0,,,,,,
5,Federico Román,3,Santos Mercado,3065,Reserva,1,19 de Octubre,9003907,1,86,28,2,,7,20,0,,,,,
5,Federico Román,3,Santos Mercado,3065,Reserva,1,19 de Octubre,9003917,2,43,17,8,,17,21,0,,,,,
5,Federico Román,3,Santos Mercado,3532,San Martin del Pacahuara,1,U.E.  23 de Marzo,9003927,1,18,20,9,,33,9,0,,,,,
5,Federico Román,3,Santos Mercado,3532,San Martin del Pacahuara,1,U.E.  23 de Marzo,9003937,2,22,14,4,,31,6,0,,,,,
5,Federico Román,3,Santos Mercado,3888,Villa Victoria,1,U.E. 11 de Septiembre,9003947,1,13,52,6,,2,40,0,,,,,
5,Federico Román,3,Santos Mercado,3888,Villa Victoria,1,U.E. 11 de Septiembre,9003957,2,1,8,0,,2,6,0,,,,,
5,Federico Román,3,Santos Mercado,4267,Chiripa,25953,U. E. 25 de Mayo,9003967,1,5,0,51,,6,3,0,,,,,
5,Federico Román,3,Santos Mercado,4660,Comunidad San Martin de Pacahuara,32506,U.E. 1 de Abril,9003987,1,7,0,5,,24,0,0,,,,,
5,Federico Román,3,Santos Mercado,4661,Puerto Bolívar,32488,U.E. 1 de Mayo,9003977,1,0,17,0,,4,6,0,,,,,
