CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PDC,VENCEREMOS,JALLALLA LP,IH,PATRIA-SOL,SPBC,ASLP,A-UPP,UPC,LIBRE,NGP,MTS,FRI,M.P.S.,ASP,VIDA,APB-SUMATE
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085611,17,7,22,5,22,22,2,0,23,28,0,8,2,,6,11,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085621,18,6,13,6,18,35,3,6,7,19,0,6,5,,4,15,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085631,19,5,19,3,8,37,2,3,14,23,0,6,9,,7,10,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085641,20,2,20,7,22,34,3,4,15,21,0,8,1,,4,16,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085651,21,4,14,6,21,20,2,2,12,28,0,10,9,,2,16,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085661,22,6,19,4,15,15,1,1,6,85,0,3,5,,0,8,,
14,Nor Yungas,2,Coripata,620,Coripata,32255,U.E. Litoral,2085991,1,9,2,1,2,0,0,0,0,0,1,3,0,,0,0,,
14,Nor Yungas,2,Coripata,621,San Juan de Coripata,2703,Casa Cultural San Juan de Coripata,2085951,1,16,9,2,9,11,2,2,7,9,0,2,63,,5,18,,
14,Nor Yungas,2,Coripata,621,San Juan de Coripata,2703,Casa Cultural San Juan de Coripata,2085961,2,16,4,2,4,13,11,3,6,4,0,4,61,,5,20,,
14,Nor Yungas,2,Coripata,621,San Juan de Coripata,2703,Casa Cultural San Juan de Coripata,2085971,3,9,8,2,7,14,1,4,8,1,1,7,66,,7,16,,
14,Nor Yungas,2,Coripata,621,San Juan de Coripata,2703,Casa Cultural San Juan de Coripata,2085981,4,2,2,1,1,2,0,1,3,1,0,1,18,,1,3,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085671,1,5,9,3,12,35,4,4,5,11,2,12,33,,7,13,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085681,2,1,13,4,6,37,4,3,3,4,0,13,41,,5,13,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085691,3,7,11,2,3,27,3,7,2,8,2,8,34,,6,13,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085701,4,7,11,0,15,31,5,5,0,7,0,12,29,,3,13,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085711,5,0,12,4,8,19,6,1,3,5,1,24,37,,3,10,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085721,6,5,7,8,9,14,4,2,5,15,0,9,30,,9,16,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085731,7,1,13,4,10,16,4,4,5,9,4,13,27,,4,8,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085741,8,3,18,3,9,25,4,6,1,7,2,10,28,,5,12,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085751,9,5,12,3,9,24,3,2,3,2,0,7,32,,4,10,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085761,10,8,10,9,8,25,4,3,2,6,0,11,30,,7,18,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085771,11,1,12,2,9,21,5,1,1,4,0,14,23,,7,8,,
14,Nor Yungas,2,Coripata,623,Santiago Tocoroni,2692,Colegio Santiago Tocoroni,2085781,1,74,7,3,7,22,0,4,0,5,0,5,9,,3,13,,
14,Nor Yungas,2,Coripata,623,Santiago Tocoroni,2692,Colegio Santiago Tocoroni,2085791,2,66,6,3,17,21,3,1,0,2,0,3,8,,4,10,,
14,Nor Yungas,2,Coripata,623,Santiago Tocoroni,2692,Colegio Santiago Tocoroni,2085801,3,66,5,1,12,19,4,0,4,9,1,2,9,,4,9,,
14,Nor Yungas,2,Coripata,623,Santiago Tocoroni,2692,Colegio Santiago Tocoroni,2085811,4,80,9,2,11,16,5,1,3,5,0,6,8,,5,12,,
14,Nor Yungas,2,Coripata,623,Santiago Tocoroni,2692,Colegio Santiago Tocoroni,2085821,5,77,3,1,9,28,2,2,3,1,0,1,7,,4,8,,
14,Nor Yungas,2,Coripata,623,Santiago Tocoroni,2692,Colegio Santiago Tocoroni,2085831,6,69,3,2,15,28,1,3,1,5,1,5,9,,1,7,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085841,1,11,17,7,4,44,5,7,4,9,0,8,7,,9,17,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085851,2,4,16,4,7,69,6,2,4,8,2,8,8,,0,14,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085861,3,2,17,3,7,70,3,7,13,14,1,10,8,,8,20,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085871,4,3,18,1,8,63,6,6,3,19,0,9,5,,9,11,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085881,5,1,14,4,6,79,2,3,5,8,0,11,4,,5,18,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085891,6,2,6,3,11,63,3,6,6,7,0,11,6,,8,17,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085901,7,1,3,0,7,21,1,0,9,1,0,3,2,,3,6,,
14,Nor Yungas,2,Coripata,625,Milluhuaya,2698,Escuela Milluhuaya Alto,2085911,1,0,10,3,7,19,2,3,21,9,1,4,11,,4,15,,
14,Nor Yungas,2,Coripata,625,Milluhuaya,2698,Escuela Milluhuaya Alto,2085921,2,5,12,1,17,16,2,4,41,7,0,2,3,,8,13,,
14,Nor Yungas,2,Coripata,625,Milluhuaya,2698,Escuela Milluhuaya Alto,2085931,3,2,23,5,6,20,6,3,36,25,0,2,1,,2,13,,
14,Nor Yungas,2,Coripata,625,Milluhuaya,2698,Escuela Milluhuaya Alto,2085941,4,2,6,2,4,17,0,5,15,7,0,3,3,,3,8,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086051,1,10,6,4,3,26,36,15,3,4,6,3,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086061,2,4,0,1,5,14,49,21,2,2,10,8,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086071,3,14,2,2,4,18,31,29,3,3,4,4,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086081,4,11,1,0,2,26,39,27,8,6,3,7,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086091,5,5,5,1,3,32,35,20,1,1,7,9,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086101,6,3,2,2,1,30,43,14,5,2,4,7,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086111,7,1,1,0,3,31,42,5,0,0,13,7,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086121,8,9,3,3,3,24,39,18,4,3,3,6,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086131,9,8,3,2,4,33,30,9,3,2,8,14,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086141,10,14,1,0,7,16,35,19,1,4,6,7,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086151,11,9,4,2,1,18,25,29,4,3,8,7,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086161,12,5,5,1,5,19,47,9,3,3,6,7,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086171,13,6,2,3,4,22,32,14,3,6,8,11,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086181,14,7,4,0,7,39,48,15,2,4,6,7,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086191,15,4,8,0,5,27,29,23,0,3,3,14,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086201,16,10,6,1,6,22,50,18,40,0,6,7,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086211,17,7,3,1,4,14,26,15,3,1,2,11,,,,,,
15,Abel Iturralde,1,Ixiamas,631,Tahua,2576,U.E. Tahua,2086241,1,20,5,2,26,8,20,40,4,1,4,4,,,,,,
15,Abel Iturralde,1,Ixiamas,632,Esperanza del Madidi,2574,Esc. Esperanza Del Madidi,2086221,1,3,3,0,1,15,7,12,1,0,10,3,,,,,,
15,Abel Iturralde,1,Ixiamas,632,Esperanza del Madidi,2574,Esc. Esperanza Del Madidi,2086231,2,0,2,0,0,2,2,0,1,2,1,0,,,,,,
15,Abel Iturralde,1,Ixiamas,633,Carmen del Emero,2577,Sede Del Carmen del Emero,2086251,1,6,4,1,14,6,23,17,1,1,3,0,,,,,,
15,Abel Iturralde,1,Ixiamas,635,Puerto Pérez (Iturralde),1060,Escuela Puerto Perez,2086041,1,3,2,3,9,7,2,10,2,2,1,23,,,,,,
15,Abel Iturralde,1,Ixiamas,3267,Nueva Idiama,20052,Escuela Nueva Idiamas,2086261,1,4,0,3,0,1,4,5,1,0,1,1,,,,,,
15,Abel Iturralde,1,Ixiamas,3268,El Tigre,20053,Escuela Tomas Catari,2086271,1,64,2,0,4,4,6,15,4,4,1,2,,,,,,
15,Abel Iturralde,1,Ixiamas,3466,El Tigre (Río Madre de Dios),1,Unidad Educativa El Tigre,2086001,1,7,4,3,3,15,0,26,0,8,4,1,,,,,,
15,Abel Iturralde,1,Ixiamas,3467,Macahua,1,Unidad Educativa 10 de Abril,2086011,1,2,3,1,2,31,0,8,0,1,3,2,,,,,,
15,Abel Iturralde,1,Ixiamas,3468,Villa Fátima,1,Escuela Villa Fatima,2086021,1,0,0,1,8,0,0,0,0,1,0,0,,,,,,
15,Abel Iturralde,1,Ixiamas,3469,Puerto Araona,1,Escuela Puerto Araona,2086031,1,0,0,0,0,30,0,0,0,0,0,0,,,,,,
15,Abel Iturralde,1,Ixiamas,4019,Santa Rosa,25335,U.E. Manurimi,2086281,1,3,3,0,3,2,7,15,0,12,12,8,,,,,,
15,Abel Iturralde,1,Ixiamas,4599,Comunidad Originaria Tsimane Puerto Ruso Undumo,32344,U.E. Puerto Ruso,2086291,1,9,1,11,6,4,18,6,0,0,0,0,,,,,,
15,Abel Iturralde,1,Ixiamas,4651,Comunidad Indígena Tacana Toromonas,32465,U.E. Toromonas,2086301,1,5,5,0,8,9,0,11,0,3,11,10,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086401,1,13,12,1,22,1,3,16,4,5,3,26,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086411,2,15,14,4,22,10,2,24,3,2,7,27,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086421,3,15,17,0,32,1,0,14,2,9,2,20,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086431,4,20,12,4,25,2,3,14,2,6,4,19,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086441,5,14,3,0,23,2,7,10,2,4,7,36,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086451,6,15,13,0,19,7,4,13,1,1,5,35,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086461,7,13,7,3,19,6,2,10,1,5,7,40,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086471,8,15,14,2,33,4,2,16,2,7,7,29,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086481,9,12,11,4,23,3,4,18,3,2,7,35,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086491,10,16,25,1,22,5,4,13,2,5,5,21,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086501,11,22,10,2,22,5,2,11,2,0,2,27,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086511,12,12,8,0,24,2,7,16,6,5,2,37,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086521,13,10,19,1,18,3,0,23,1,1,4,28,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086531,14,15,18,1,23,2,2,5,4,6,8,31,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086541,15,6,3,0,16,1,1,10,2,1,3,12,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,32267,U.E. Guerrilleros Lanza,2086571,1,12,7,1,24,2,1,11,2,6,3,11,,,,,,
15,Abel Iturralde,2,San Buenaventura,627,San José de Chupiamonas,2575,Esc. Chaupy Yachay Huasi,2086551,1,2,77,0,2,5,0,13,0,0,0,40,,,,,,
15,Abel Iturralde,2,San Buenaventura,628,Tumupasa,2542,U.E. Tumupasa B,2086341,1,4,9,1,86,0,3,5,8,1,6,3,,,,,,
15,Abel Iturralde,2,San Buenaventura,628,Tumupasa,2542,U.E. Tumupasa B,2086351,2,7,6,2,95,0,1,11,5,0,1,3,,,,,,
15,Abel Iturralde,2,San Buenaventura,628,Tumupasa,2542,U.E. Tumupasa B,2086361,3,9,7,0,76,5,2,8,13,1,2,11,,,,,,
15,Abel Iturralde,2,San Buenaventura,628,Tumupasa,2542,U.E. Tumupasa B,2086371,4,10,2,1,74,5,3,8,13,2,4,3,,,,,,
15,Abel Iturralde,2,San Buenaventura,628,Tumupasa,2542,U.E. Tumupasa B,2086381,5,12,9,1,63,5,1,6,15,3,3,9,,,,,,
15,Abel Iturralde,2,San Buenaventura,628,Tumupasa,2542,U.E. Tumupasa B,2086391,6,9,4,1,82,1,0,4,2,1,2,6,,,,,,
15,Abel Iturralde,2,San Buenaventura,3470,Buena Vista,1,Unidad Educativa Central Buena Vista,2086311,1,8,17,2,95,2,3,4,1,2,1,3,,,,,,
15,Abel Iturralde,2,San Buenaventura,3470,Buena Vista,1,Unidad Educativa Central Buena Vista,2086321,2,7,5,2,78,0,0,3,0,2,2,3,,,,,,
15,Abel Iturralde,2,San Buenaventura,3471,San Miguel,1,Unidad Educativa San Miguel,2086331,1,2,9,1,16,4,2,9,0,0,0,35,,,,,,
15,Abel Iturralde,2,San Buenaventura,4561,Santa Anita,32260,U.E. Santa Ana,2086561,1,16,0,1,31,1,2,3,1,3,0,5,,,,,,
16,Bautista Saavedra,1,Charazani,637,Charazani,2438,U.E. Bautista Saavedra,2086681,1,,12,1,23,4,,,,2,,36,47,,30,,,
16,Bautista Saavedra,1,Charazani,637,Charazani,2438,U.E. Bautista Saavedra,2086691,2,,11,2,34,2,,,,1,,30,35,,19,,,
16,Bautista Saavedra,1,Charazani,638,Chari,2418,Escuela Seccional Chari,2086671,1,,60,0,25,0,,,,0,,4,8,,8,,,
16,Bautista Saavedra,1,Charazani,639,Amarete,25768,U. E. Isqani 2,2086741,1,,7,13,103,4,,,,21,,4,0,,0,,,
16,Bautista Saavedra,1,Charazani,639,Amarete,25768,U. E. Isqani 2,2086751,2,,1,11,109,0,,,,38,,1,5,,1,,,
16,Bautista Saavedra,1,Charazani,639,Amarete,25768,U. E. Isqani 2,2086761,3,,5,12,119,1,,,,20,,6,5,,1,,,
16,Bautista Saavedra,1,Charazani,639,Amarete,25768,U. E. Isqani 2,2086771,4,,3,11,128,0,,,,19,,1,6,,1,,,
16,Bautista Saavedra,1,Charazani,639,Amarete,25768,U. E. Isqani 2,2086781,5,,2,5,70,2,,,,17,,3,2,,0,,,
16,Bautista Saavedra,1,Charazani,640,Chulina (San Miguel),25769,U. E. Chullina,2086791,1,,12,0,5,2,,,,2,,31,114,,2,,,
16,Bautista Saavedra,1,Charazani,640,Chulina (San Miguel),25769,U. E. Chullina,2086801,2,,0,0,2,0,,,,0,,8,30,,0,,,
16,Bautista Saavedra,1,Charazani,641,Carijana,25589,U. E. Carijana,2086711,1,,7,4,78,1,,,,6,,10,26,,10,,,
16,Bautista Saavedra,1,Charazani,642,Gral. Ramón Gonzales,2385,U.E. Gral. Ramon Gonzales,2086641,1,,12,0,8,0,,,,0,,17,30,,15,,,
16,Bautista Saavedra,1,Charazani,643,Santa Rosa de Caata,25770,U. E. Yawar Mallku,2086811,1,,4,3,9,0,,,,3,,8,138,,9,,,
16,Bautista Saavedra,1,Charazani,643,Santa Rosa de Caata,25770,U. E. Yawar Mallku,2086821,2,,3,2,2,1,,,,1,,0,39,,7,,,
16,Bautista Saavedra,1,Charazani,2771,Pauje Yuyo,2402,U.E. Pauje Yuyo,2086651,1,,32,14,12,1,,,,45,,23,20,,13,,,
16,Bautista Saavedra,1,Charazani,2771,Pauje Yuyo,2402,U.E. Pauje Yuyo,2086661,2,,12,1,2,0,,,,11,,4,11,,1,,,
16,Bautista Saavedra,1,Charazani,3235,Apacheta,8014,Unidad Educativa Apacheta,2086701,1,,24,1,20,0,,,,0,,15,36,,20,,,
16,Bautista Saavedra,1,Charazani,3313,Soto Pata,25590,U.E. Soto Pata,2086721,1,,8,99,32,9,,,,12,,4,15,,6,,,
16,Bautista Saavedra,1,Charazani,3313,Soto Pata,25590,U.E. Soto Pata,2086731,2,,3,25,2,3,,,,4,,1,1,,5,,,
16,Bautista Saavedra,1,Charazani,3347,Amarka,25767,U. E. Llachuani,2086921,1,,0,11,68,0,,,,4,,16,27,,12,,,
16,Bautista Saavedra,1,Charazani,3347,Amarka,25767,U. E. Llachuani,2086931,2,,8,1,27,0,,,,2,,8,13,,2,,,
16,Bautista Saavedra,1,Charazani,3383,Sayhuani,1,U.E. Sayhuani,2086581,1,,3,3,47,11,,,,6,,11,13,,1,,,
16,Bautista Saavedra,1,Charazani,3472,Kallurhuaya,1,Unidad Educativa Kallurhuaya,2086591,1,,0,2,83,0,,,,5,,26,29,,10,,,
16,Bautista Saavedra,1,Charazani,3472,Kallurhuaya,1,Unidad Educativa Kallurhuaya,2086601,2,,1,1,30,1,,,,1,,4,12,,2,,,
16,Bautista Saavedra,1,Charazani,3623,Moyapampa,1,Escuela Central Moyapampa,2086611,1,,4,2,22,2,,,,22,,5,11,,9,,,
16,Bautista Saavedra,1,Charazani,3624,Siatha,1,U. E. Siatha,2086621,1,,7,0,11,0,,,,5,,45,4,,1,,,
16,Bautista Saavedra,1,Charazani,3625,Atique,1,U.E. Atique,2086631,1,,2,3,51,5,,,,3,,16,11,,0,,,
16,Bautista Saavedra,1,Charazani,4464,Niño Corin,26496,U.E. Niño Corin,2086831,1,,0,0,8,0,,,,0,,31,13,,7,,,
16,Bautista Saavedra,1,Charazani,4465,Florida,26497,U.E. Florida,2086841,1,,2,13,28,0,,,,19,,32,1,,0,,,
16,Bautista Saavedra,1,Charazani,4521,Callinsani,32215,Centro Comunal Callinsani,2086851,1,,6,0,21,1,,,,3,,4,5,,1,,,
16,Bautista Saavedra,1,Charazani,4527,Tacachillani,32220,U.E. Tacachillani,2086861,1,,0,0,62,0,,,,4,,3,3,,0,,,
16,Bautista Saavedra,1,Charazani,4528,Chuxña Quta,32222,Centro Comunal Chuxña Quta,2086871,1,,1,1,23,0,,,,0,,4,7,,2,,,
16,Bautista Saavedra,1,Charazani,4555,Jatichulaya,32249,U.E. Jatichulaya,2086881,1,,3,0,3,0,,,,1,,10,12,,4,,,
16,Bautista Saavedra,1,Charazani,4556,Inca Roca,32250,U.E. Inca Roca,2086891,1,,2,2,7,0,,,,2,,0,3,,6,,,
16,Bautista Saavedra,1,Charazani,4557,Lunlaya,32251,U.E. Lunlaya,2086901,1,,11,0,9,0,,,,0,,5,3,,3,,,
16,Bautista Saavedra,1,Charazani,4583,Jotahoco,32295,U.E. Jotahoco,2086911,1,,1,11,7,1,,,,19,,4,8,,2,,,
16,Bautista Saavedra,2,Curva,644,Curva,25772,U. E. San Pedro De Curva,2087011,1,,4,1,11,0,,,,2,,49,51,,10,,,
16,Bautista Saavedra,2,Curva,645,Puli,2388,Sede Comunal,2086941,1,,0,1,1,0,,,,0,,16,13,,2,,,
16,Bautista Saavedra,2,Curva,646,Kapna,2425,Escuela Kapna,2086971,1,,1,0,0,2,,,,0,,4,23,,2,,,
16,Bautista Saavedra,2,Curva,647,Caalaya,25771,U.E. San Juan de Caalaya,2087001,1,,11,1,13,12,,,,0,,18,30,,6,,,
16,Bautista Saavedra,2,Curva,648,Upinuaya,2419,Nucleo Escolar Upinuaya,2086951,1,,5,3,0,4,,,,3,,8,27,,8,,,
16,Bautista Saavedra,2,Curva,649,Lagunillas,2422,Sede Social,2086961,1,,2,0,2,3,,,,4,,5,21,,2,,,
16,Bautista Saavedra,2,Curva,650,Cañizaya,25773,U. E. Cañizaya,2087021,1,,1,0,29,47,,,,0,,6,17,,5,,,
16,Bautista Saavedra,2,Curva,651,Taipi Cañuma,2458,Recinto Taipi Canuma,2086981,1,,21,7,27,18,,,,11,,35,36,,22,,,
16,Bautista Saavedra,2,Curva,651,Taipi Cañuma,2458,Recinto Taipi Canuma,2086991,2,,3,0,14,5,,,,1,,2,6,,1,,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087111,1,7,,10,,,,57,,33,7,8,,4,,3,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087121,2,3,,19,,,,56,,29,8,5,,1,,6,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087131,3,2,,16,,,,49,,22,8,10,,8,,6,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087141,4,3,,13,,,,58,,42,10,8,,4,,6,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087151,5,3,,14,,,,57,,45,7,7,,3,,4,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087161,6,3,,11,,,,56,,29,5,9,,5,,5,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087171,7,1,,9,,,,62,,41,10,7,,6,,6,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087181,8,4,,11,,,,57,,26,6,7,,6,,5,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087191,9,1,,11,,,,52,,37,5,5,,4,,7,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087201,10,7,,13,,,,39,,35,7,11,,5,,5,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087211,11,3,,10,,,,58,,36,7,7,,4,,4,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087221,12,4,,9,,,,55,,27,4,14,,7,,3,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087231,13,6,,13,,,,63,,26,6,6,,3,,6,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087241,14,5,,14,,,,54,,33,11,9,,6,,6,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087251,15,4,,18,,,,53,,29,10,8,,3,,3,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087261,16,2,,7,,,,59,,32,5,8,,4,,9,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087271,17,5,,4,,,,64,,16,2,10,,5,,1,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087281,18,3,,14,,,,55,,28,7,7,,5,,6,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087291,19,9,,0,,,,60,,45,7,3,,6,,4,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087301,20,1,,18,,,,62,,30,3,11,,3,,0,,
17,Manco Kapac,1,Copacabana,652,Copacabana,2302,Col. Nacional Mixto Copacabana,2087311,21,3,,7,,,,62,,30,8,5,,3,,3,,
17,Manco Kapac,1,Copacabana,653,Huacuyo,2285,Esc. Col. Tec. Humanistico Huacuyo,2087051,1,4,,8,,,,17,,19,2,9,,9,,8,,
17,Manco Kapac,1,Copacabana,653,Huacuyo,2285,Esc. Col. Tec. Humanistico Huacuyo,2087061,2,1,,10,,,,8,,16,0,11,,6,,6,,
17,Manco Kapac,1,Copacabana,654,Lokha,2314,Esc. 16 de Julio,2087321,1,4,,5,,,,33,,31,2,7,,5,,4,,
17,Manco Kapac,1,Copacabana,654,Lokha,2314,Esc. 16 de Julio,2087331,2,1,,7,,,,38,,27,3,9,,9,,3,,
17,Manco Kapac,1,Copacabana,654,Lokha,2314,Esc. 16 de Julio,2087341,3,9,,11,,,,16,,26,5,8,,7,,11,,
17,Manco Kapac,1,Copacabana,654,Lokha,2314,Esc. 16 de Julio,2087351,4,2,,13,,,,28,,25,0,5,,5,,3,,
17,Manco Kapac,1,Copacabana,654,Lokha,2314,Esc. 16 de Julio,2087361,5,0,,6,,,,25,,14,1,3,,0,,6,,
17,Manco Kapac,1,Copacabana,655,Sampaya,2275,Escuela Seccional Sampaya,2087031,1,3,,9,,,,12,,35,2,7,,9,,15,,
17,Manco Kapac,1,Copacabana,655,Sampaya,2275,Escuela Seccional Sampaya,2087041,2,4,,6,,,,8,,18,0,2,,4,,9,,
17,Manco Kapac,1,Copacabana,656,Challa(Isla del Sol),2335,Colegio Challa,2087371,1,1,,9,,,,20,,31,2,12,,9,,2,,
17,Manco Kapac,1,Copacabana,656,Challa(Isla del Sol),2335,Colegio Challa,2087381,2,3,,15,,,,9,,38,8,0,,9,,1,,
17,Manco Kapac,1,Copacabana,656,Challa(Isla del Sol),2335,Colegio Challa,2087391,3,0,,12,,,,16,,20,1,16,,1,,5,,
