CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,UNPA,NGP,MTS,UNIDOS-,PATRIA-UNIDOS,LIBRE,SOLUCIONES-CON-TODOS,PDC,A-UPP,UN,POKUY,FRI,APB-SUMATE,U.P.C,CREE,UNE,FAP,F-S,ARI,TU,PPS
10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,3046357,4,,7,66,3,2,6,4,10,39,23,,3,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,3046367,5,,8,56,9,3,3,7,10,53,34,,4,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,3046377,6,,5,71,3,4,10,5,6,36,29,,5,11,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,3046387,7,,6,45,2,5,2,7,14,52,27,,6,15,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,3046397,8,,6,66,3,4,3,8,5,44,33,,8,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,3046407,9,,3,67,7,3,7,4,11,44,39,,7,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,3046417,10,,4,52,3,0,4,10,16,48,31,,5,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,3046427,11,,4,58,4,1,7,8,15,37,33,,8,18,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,3046437,12,,4,69,6,1,9,6,12,35,32,,4,13,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,3046447,13,,3,59,3,1,4,8,12,48,37,,5,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1046,Escuela Natalio Arauco,3046457,14,,0,43,3,4,6,1,8,19,22,,3,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046467,1,,4,72,6,1,4,3,10,53,26,,5,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046477,2,,2,72,3,3,5,9,14,40,29,,2,11,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046487,3,,4,48,6,2,7,11,10,31,45,,7,12,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046497,4,,7,70,2,1,10,6,7,45,29,,2,12,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046507,5,,3,56,3,2,5,4,9,42,40,,11,11,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046517,6,,8,52,1,2,4,3,14,41,33,,10,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046527,7,,4,60,2,0,5,9,15,40,29,,2,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046537,8,,4,53,7,3,5,10,15,38,30,,5,14,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046547,9,,6,48,3,2,10,4,11,53,32,,2,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046557,10,,7,54,3,0,2,10,11,45,34,,3,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046567,11,,4,60,4,1,11,7,7,47,34,,2,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046577,12,,1,73,2,0,5,2,14,40,44,,5,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046587,13,,3,55,5,2,7,5,8,48,39,,5,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046597,14,,2,65,1,1,8,9,10,39,41,,10,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046607,15,,9,40,5,2,3,4,9,50,41,,8,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046617,16,,5,69,6,2,5,5,12,36,36,,5,12,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046627,17,,4,62,5,2,2,8,10,57,25,,6,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046637,18,,3,53,5,3,2,10,13,49,27,,3,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046647,19,,3,62,1,1,3,12,8,39,41,,8,3,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046657,20,,2,69,4,1,4,6,20,35,36,,3,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046667,21,,6,42,3,7,8,10,18,44,29,,1,16,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046677,22,,9,64,4,1,2,6,14,46,34,,2,13,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046687,23,,8,69,4,1,9,10,8,38,34,,5,11,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046697,24,,9,64,5,2,8,9,8,57,29,,7,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046707,25,,8,72,2,0,6,3,10,50,32,,5,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046717,26,,3,61,2,1,9,3,16,50,34,,5,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046727,27,,2,59,6,5,9,4,8,45,37,,11,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1047,Liceo De Señoritas Sacaba,3046737,28,,3,28,2,0,6,1,5,16,16,,2,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046747,1,,4,59,2,1,5,7,10,53,30,,3,16,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046757,2,,3,82,4,2,2,8,11,33,36,,6,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046767,3,,7,61,4,1,11,7,8,43,42,,9,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046777,4,,5,64,3,2,4,9,9,45,30,,7,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046787,5,,6,70,2,1,9,7,14,41,19,,9,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046797,6,,5,65,3,2,5,4,8,55,31,,9,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046807,7,,5,56,1,3,3,2,9,53,41,,4,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046817,8,,9,64,1,1,5,6,11,39,37,,7,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046827,9,,6,64,0,1,6,5,13,49,26,,6,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046837,10,,5,60,4,4,4,6,10,67,19,,6,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046847,11,,4,51,2,1,6,5,23,47,28,,8,3,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046857,12,,6,71,1,0,4,9,17,37,38,,6,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046867,13,,2,62,4,1,6,9,9,52,25,,6,3,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046877,14,,1,62,4,2,3,7,11,47,33,,8,11,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046887,15,,2,67,1,1,7,4,11,42,24,,11,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046897,16,,5,86,3,0,7,4,11,43,27,,2,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046907,17,,7,66,3,1,5,3,9,39,35,,6,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046917,18,,3,58,1,2,5,5,8,56,38,,7,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046927,19,,3,61,3,0,8,3,9,43,46,,5,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1048,Escuela Man Cesped,3046937,20,,3,52,4,1,7,2,10,28,28,,4,3,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3046947,1,,4,50,9,2,6,10,8,45,25,,10,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3046957,2,,3,68,6,2,3,2,14,40,29,,4,12,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3046967,3,,5,57,4,0,5,6,6,43,32,,8,13,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3046977,4,,8,49,4,3,6,4,17,36,40,,7,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3046987,5,,4,57,1,1,8,2,8,46,35,,12,11,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3046997,6,,10,49,0,2,6,9,15,47,16,,6,2,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047007,7,,5,58,4,3,6,6,11,59,23,,7,11,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047017,8,,2,63,7,2,2,6,5,33,42,,5,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047027,9,,8,55,2,4,3,5,11,53,25,,2,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047037,10,,7,61,2,3,9,5,10,38,30,,4,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047047,11,,5,70,2,1,8,10,5,39,32,,7,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047057,12,,4,61,1,2,5,5,14,48,31,,6,3,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047067,13,,8,65,4,3,4,4,9,38,32,,6,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047077,14,,4,52,2,0,7,6,12,54,30,,10,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047087,15,,8,44,3,2,2,6,16,40,40,,5,15,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047097,16,,6,69,1,0,6,4,12,38,29,,7,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047107,17,,6,64,1,1,7,6,9,39,31,,4,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047117,18,,6,71,2,0,6,3,6,38,36,,8,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047127,19,,6,64,3,5,8,4,15,52,31,,6,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047137,20,,3,66,2,2,4,4,16,36,39,,4,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047147,21,,4,52,5,1,10,4,12,52,27,,3,11,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047157,22,,4,66,1,3,4,5,18,44,27,,4,11,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047167,23,,4,69,3,1,1,4,16,40,27,,0,12,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047177,24,,3,55,6,4,2,5,14,51,23,,7,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047187,25,,3,71,5,1,7,1,8,31,38,,2,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1049,Escuela German Busch,3047197,26,,4,77,5,4,8,5,9,28,36,,4,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1050,(Cárcel) Penitenciaria San Pedro (Sacaba),3047207,1,,5,39,5,5,5,4,15,48,6,,3,11,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1050,(Cárcel) Penitenciaria San Pedro (Sacaba),3047217,2,,0,11,1,1,0,2,6,9,0,,1,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048107,1,,3,43,3,4,1,3,11,62,22,,7,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048117,2,,11,37,1,1,2,8,9,71,19,,9,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048127,3,,9,36,5,3,4,3,6,79,25,,13,2,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048137,4,,6,44,0,2,7,9,8,49,23,,4,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048147,5,,1,52,1,6,5,7,9,50,27,,10,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048157,6,,7,45,1,3,7,9,10,67,23,,8,3,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048167,7,,7,35,4,3,7,3,10,78,17,,5,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048177,8,,5,44,2,3,6,3,9,71,25,,5,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048187,9,,6,43,1,4,5,10,14,58,14,,12,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048197,10,,3,46,6,2,3,9,5,63,25,,5,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048207,11,,7,46,5,4,4,5,13,57,22,,5,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048217,12,,7,68,1,1,6,8,10,57,17,,3,2,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048227,13,,5,46,3,2,6,1,13,87,11,,14,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048237,14,,8,48,4,2,4,1,9,69,16,,2,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048247,15,,10,42,4,4,6,6,9,59,21,,13,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048257,16,,1,70,2,2,5,5,7,69,13,,3,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048267,17,,14,44,7,4,7,5,6,69,17,,8,3,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048277,18,,7,57,0,2,7,7,1,68,22,,6,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048287,19,,2,48,5,5,4,7,3,67,24,,14,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048297,20,,9,39,1,3,7,5,11,81,14,,8,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048307,21,,3,69,3,2,2,6,8,53,16,,6,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048317,22,,3,67,3,1,4,4,12,55,13,,4,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048327,23,,14,40,4,5,4,6,6,63,18,,10,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048337,24,,6,44,2,2,2,11,10,55,28,,11,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048347,25,,7,59,4,2,4,1,10,64,18,,8,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1051,Unidad Educativa Boliviano Británico,3048357,26,,1,28,2,4,4,6,3,36,13,,8,2,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1052,Unidad Educativa Ulincate,3048367,1,,7,68,2,1,4,3,7,64,13,,2,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1052,Unidad Educativa Ulincate,3048377,2,,11,43,5,4,8,2,6,74,10,,3,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1052,Unidad Educativa Ulincate,3048387,3,,3,62,5,5,8,3,9,61,9,,4,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1052,Unidad Educativa Ulincate,3048397,4,,8,54,6,6,6,2,13,74,9,,4,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1052,Unidad Educativa Ulincate,3048407,5,,5,60,7,1,4,4,9,68,16,,4,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1052,Unidad Educativa Ulincate,3048417,6,,5,79,2,5,10,4,8,50,11,,9,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1052,Unidad Educativa Ulincate,3048427,7,,6,74,2,1,8,2,9,75,15,,5,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1052,Unidad Educativa Ulincate,3048437,8,,0,20,0,0,0,3,1,15,1,,3,0,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1053,Instituto Tecnico Sacaba (ITSA),3047227,1,,9,55,8,4,7,5,13,37,28,,5,14,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1053,Instituto Tecnico Sacaba (ITSA),3047237,2,,9,51,3,5,7,4,16,46,27,,10,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1053,Instituto Tecnico Sacaba (ITSA),3047247,3,,1,20,0,1,3,2,1,10,11,,1,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1054,Unidad Educativa 27 de Agosto,3048607,1,,5,41,1,1,8,1,27,56,18,,12,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1054,Unidad Educativa 27 de Agosto,3048617,2,,2,36,4,7,12,6,25,60,5,,6,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1054,Unidad Educativa 27 de Agosto,3048627,3,,5,38,7,0,12,7,31,59,10,,4,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1054,Unidad Educativa 27 de Agosto,3048637,4,,3,43,0,2,11,4,27,60,14,,8,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1054,Unidad Educativa 27 de Agosto,3048647,5,,5,47,2,7,8,4,13,80,13,,6,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1054,Unidad Educativa 27 de Agosto,3048657,6,,6,31,0,3,6,5,27,50,19,,12,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1054,Unidad Educativa 27 de Agosto,3048667,7,,4,29,3,5,8,5,27,50,19,,7,12,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1054,Unidad Educativa 27 de Agosto,3048677,8,,3,40,1,6,9,4,33,39,10,,7,16,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1054,Unidad Educativa 27 de Agosto,3048687,9,,6,43,4,3,14,7,22,62,7,,8,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1054,Unidad Educativa 27 de Agosto,3048697,10,,5,49,3,4,6,6,27,47,11,,10,12,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1055,Unidad Educativa Entre Rios,3047547,1,,2,78,0,3,8,3,5,50,15,,3,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1055,Unidad Educativa Entre Rios,3047557,2,,3,65,4,5,9,3,7,38,17,,6,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1055,Unidad Educativa Entre Rios,3047567,3,,1,80,6,3,9,5,7,43,19,,9,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1055,Unidad Educativa Entre Rios,3047577,4,,3,46,3,2,8,0,4,26,3,,2,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1056,Unidad Educativa Republica de Italia,3047257,1,,3,65,5,1,7,9,11,41,39,,8,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1056,Unidad Educativa Republica de Italia,3047267,2,,4,55,4,3,6,5,11,53,26,,4,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1056,Unidad Educativa Republica de Italia,3047277,3,,7,50,1,3,10,6,9,51,21,,3,11,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1056,Unidad Educativa Republica de Italia,3047287,4,,13,58,4,5,9,5,9,43,26,,3,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1056,Unidad Educativa Republica de Italia,3047297,5,,11,47,6,1,2,9,16,37,21,,5,13,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1056,Unidad Educativa Republica de Italia,3047307,6,,5,59,5,4,5,6,6,48,19,,5,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1056,Unidad Educativa Republica de Italia,3047317,7,,5,55,3,3,9,6,10,44,31,,6,15,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1056,Unidad Educativa Republica de Italia,3047327,8,,2,58,5,4,5,4,12,51,24,,4,11,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1056,Unidad Educativa Republica de Italia,3047337,9,,4,42,1,2,8,4,9,50,35,,2,14,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1056,Unidad Educativa Republica de Italia,3047347,10,,1,55,2,2,6,6,11,58,22,,3,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,1056,Unidad Educativa Republica de Italia,3047357,11,,1,21,1,0,1,1,2,14,5,,3,1,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25578,U.E. Antofagasta,3048447,1,,5,57,2,1,9,5,23,51,20,,2,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25578,U.E. Antofagasta,3048457,2,,8,64,1,3,1,6,14,46,17,,5,12,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25578,U.E. Antofagasta,3048467,3,,4,47,2,2,1,9,29,53,15,,3,3,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25578,U.E. Antofagasta,3048477,4,,5,52,4,2,14,2,22,58,18,,2,9,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25578,U.E. Antofagasta,3048487,5,,8,55,0,2,5,2,22,54,21,,5,3,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25578,U.E. Antofagasta,3048497,6,,2,49,4,5,10,1,24,50,21,,4,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25578,U.E. Antofagasta,3048507,7,,3,57,3,3,3,3,14,47,28,,5,7,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25578,U.E. Antofagasta,3048517,8,,8,53,2,8,7,7,31,42,19,,1,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25578,U.E. Antofagasta,3048527,9,,9,53,1,3,9,6,23,57,15,,1,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25578,U.E. Antofagasta,3048537,10,,7,59,2,3,4,5,20,44,27,,5,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25578,U.E. Antofagasta,3048547,11,,2,39,1,1,1,2,8,17,11,,2,1,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25580,U.E. Villa Clotilde,3048557,1,,4,55,3,2,8,0,13,78,4,,5,3,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25580,U.E. Villa Clotilde,3048567,2,,5,52,3,1,6,3,7,87,13,,2,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25580,U.E. Villa Clotilde,3048577,3,,3,58,4,3,6,3,5,91,14,,1,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25580,U.E. Villa Clotilde,3048587,4,,6,49,3,0,4,4,10,95,7,,3,2,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25580,U.E. Villa Clotilde,3048597,5,,1,8,0,0,1,0,1,11,0,,0,0,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25690,U. E. Roberto Nicoli Parietti,3047367,1,,11,46,4,1,12,8,10,50,25,,3,12,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25690,U. E. Roberto Nicoli Parietti,3047377,2,,4,42,2,2,9,4,9,51,38,,6,10,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25691,U.E. El Moro,3047387,1,,10,55,7,2,3,4,6,37,30,,6,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25691,U.E. El Moro,3047397,2,,0,11,0,0,6,0,3,23,12,,1,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25692,U.E. 1ro. de Mayo,3048707,1,,2,62,0,3,6,1,5,60,20,,12,5,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25692,U.E. 1ro. de Mayo,3048717,2,,5,60,3,2,9,1,11,64,18,,10,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25692,U.E. 1ro. de Mayo,3048727,3,,0,31,1,1,3,2,4,29,7,,5,1,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25928,U. E. 27 de Mayo,3048737,1,,5,41,3,4,9,3,19,77,19,,4,4,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25928,U. E. 27 de Mayo,3048747,2,,11,51,1,2,5,4,17,48,14,,5,6,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25928,U. E. 27 de Mayo,3048757,3,,0,62,3,4,10,2,20,66,13,,4,8,,,,,,,,
10,Chapare,1,Sacaba,971,Sacaba,25933,U.E. República del Ecuador,3047867,1,,4,48,1,10,14,2,12,38,14,,3,20,,,,,,,,
