CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,DESPIERTA,MTS,PATRIA-UNIDOS,TUFE,CPEM-B,LIBRE,A-UPP,VAMOS,NGP,APB-SUMATE,MNR,AVANZAR,F.S.D.
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005787,2,6,0,21,,6,1,1,11,6,,12,11,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005797,3,8,2,31,,0,2,1,11,1,,6,29,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005807,4,9,3,20,,0,2,1,8,4,,12,17,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005817,5,18,1,21,,1,0,4,7,2,,12,31,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005827,6,9,2,33,,3,1,6,11,3,,13,36,21
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005837,7,13,1,24,,6,2,0,8,4,,10,30,24
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005847,8,3,3,24,,2,1,2,6,3,,20,24,43
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005857,9,7,1,26,,3,3,1,13,2,,6,17,34
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005867,10,7,1,24,,2,2,4,8,3,,13,25,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005877,11,15,1,34,,1,1,3,15,3,,13,19,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005887,12,2,1,5,,0,0,0,2,0,,2,4,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006617,1,8,9,21,,4,0,6,11,5,,8,12,24
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006627,2,10,9,18,,2,4,2,9,2,,11,17,34
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006637,3,9,17,11,,3,1,4,7,1,,11,10,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006647,4,10,7,14,,5,4,2,6,6,,7,16,25
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006657,5,5,16,19,,4,0,2,10,3,,9,12,29
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006667,6,16,4,15,,5,0,3,16,3,,7,8,34
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006677,7,11,5,12,,4,4,3,9,1,,12,14,24
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006687,8,15,4,11,,3,0,1,8,1,,10,19,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006697,9,19,5,12,,2,2,4,7,2,,6,20,34
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006707,10,15,7,16,,1,2,4,10,2,,10,12,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006717,11,7,4,17,,1,0,1,10,0,,14,13,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006727,12,13,7,17,,3,4,4,11,3,,7,14,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006737,13,13,9,12,,3,3,7,9,3,,7,11,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006747,14,6,6,22,,1,9,3,13,2,,9,10,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006757,15,13,4,19,,1,0,5,5,6,,13,14,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006767,16,14,9,13,,5,2,6,10,0,,16,13,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006777,17,19,7,25,,0,2,3,9,1,,7,8,29
2,Vaca Diez,1,Riberalta,2540,Riberalta,23,U.E.  San Juan,8006787,18,10,5,20,,5,2,1,9,5,,4,7,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005897,1,10,1,19,,3,0,4,14,0,,15,17,45
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005907,2,5,1,22,,3,0,4,10,0,,20,16,34
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005917,3,8,3,24,,2,2,1,7,1,,16,19,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005927,4,5,3,26,,2,1,4,14,1,,6,22,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005937,5,7,0,28,,3,1,5,14,3,,16,22,34
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005947,6,5,2,25,,4,0,2,10,3,,17,18,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005957,7,11,1,30,,1,1,6,6,7,,8,19,39
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005967,8,7,0,19,,1,1,1,7,1,,13,26,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005977,9,13,3,14,,5,3,1,13,3,,12,29,29
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005987,10,9,3,27,,1,2,1,10,5,,20,26,41
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8005997,11,12,1,24,,0,1,2,12,2,,16,18,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006007,12,7,1,19,,4,6,2,10,1,,16,12,48
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006017,13,7,1,16,,8,0,1,9,3,,13,31,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006027,14,8,2,23,,1,1,3,5,2,,19,21,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006037,15,14,2,23,,0,1,2,15,3,,8,12,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006047,16,7,0,22,,2,1,2,9,1,,12,19,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006057,17,4,2,21,,4,3,3,10,3,,15,15,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006067,18,8,1,25,,2,0,3,8,2,,15,19,45
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006077,19,9,3,18,,3,1,2,18,5,,7,13,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,25574,U.E. Litoral,8006087,20,0,0,1,,1,0,0,1,1,,1,5,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006917,1,11,10,15,,3,2,3,12,3,,11,23,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006927,2,12,10,15,,6,1,2,11,3,,6,22,28
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006937,3,7,9,13,,2,0,6,4,1,,8,19,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006947,4,18,7,14,,1,2,3,7,3,,13,11,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006957,5,16,7,19,,4,1,5,7,3,,9,20,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006967,6,6,8,15,,3,3,2,11,1,,7,21,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006977,7,9,5,16,,3,1,3,2,2,,6,19,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006987,8,10,9,18,,2,7,3,4,1,,2,11,23
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8006997,9,10,7,24,,4,1,2,7,4,,7,26,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007007,10,17,8,15,,2,1,1,12,0,,3,20,29
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007017,11,12,7,16,,1,0,2,8,0,,12,11,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007027,12,14,15,18,,4,0,6,9,4,,4,13,18
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007037,13,16,4,20,,4,0,5,13,1,,10,25,28
2,Vaca Diez,1,Riberalta,2540,Riberalta,26355,U.E. 21 de Septiembre,8007047,14,10,11,14,,1,1,5,6,1,,13,12,22
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006797,1,13,2,14,,2,3,1,9,2,,20,31,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006807,2,6,5,8,,4,1,3,11,3,,10,20,33
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006817,3,9,7,21,,8,1,0,12,1,,15,14,19
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006827,4,7,5,18,,2,2,4,14,2,,9,15,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006837,5,18,6,18,,0,1,2,18,1,,8,16,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006847,6,7,1,10,,2,0,5,6,5,,9,16,40
2,Vaca Diez,1,Riberalta,2540,Riberalta,26356,U.E. Barbarita Paz Yamane,8006857,7,7,5,10,,1,0,3,6,0,,3,18,28
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005127,1,9,1,26,,1,0,2,9,1,,17,25,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005137,2,11,2,20,,1,0,6,12,6,,17,22,24
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005147,3,9,1,31,,0,1,0,11,4,,20,33,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005157,4,14,1,15,,0,1,1,11,3,,12,31,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005167,5,5,1,23,,1,0,1,16,3,,16,20,34
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005177,6,4,1,13,,4,1,1,6,0,,3,16,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006867,1,11,3,13,,2,2,5,11,2,,13,17,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006877,2,11,2,19,,2,5,3,11,3,,8,17,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006887,3,14,4,27,,0,1,3,12,2,,9,9,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006897,4,11,3,22,,1,4,2,10,3,,12,10,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006907,5,11,4,29,,3,2,4,9,0,,9,13,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005557,1,15,2,27,,0,1,2,8,10,,13,30,24
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005567,2,15,1,29,,0,3,2,12,6,,14,25,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005577,3,17,0,40,,0,1,0,13,6,,10,25,39
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005587,4,7,4,34,,1,3,3,14,10,,13,18,40
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005597,5,9,6,30,,0,2,0,13,3,,14,33,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005607,6,3,0,7,,1,0,0,6,1,,3,5,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,32119,(Cárcel) Penal Nuevo Riberalta,8007057,1,15,2,1,,5,0,4,3,3,,3,6,3
2,Vaca Diez,1,Riberalta,2543,Nazareth,1,Escuela Nazareth,8004137,1,4,3,11,,1,0,13,3,2,,10,10,12
2,Vaca Diez,1,Riberalta,2546,Tumichucua,1,U.E. Zaida Gosalvez Alarcón,8004147,1,21,0,23,,0,0,2,5,0,,13,15,33
2,Vaca Diez,1,Riberalta,2546,Tumichucua,1,U.E. Zaida Gosalvez Alarcón,8004157,2,10,1,10,,0,0,0,7,5,,5,8,9
2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,8004167,1,19,9,9,,2,2,6,9,2,,6,12,25
2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,8004177,2,14,4,14,,2,1,10,8,6,,8,19,22
2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,8004187,3,9,0,2,,0,0,2,5,0,,4,8,7
2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,8004197,1,10,8,8,,1,0,4,5,2,,8,18,19
2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,8004207,2,16,4,10,,3,0,3,7,3,,19,14,18
2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,8004217,3,12,1,8,,1,0,1,5,1,,10,4,5
2,Vaca Diez,1,Riberalta,3097,12 de Octubre,1,Escuela 12 de Octubre,8004227,1,12,3,19,,1,1,13,3,1,,13,11,9
2,Vaca Diez,1,Riberalta,3097,12 de Octubre,1,Escuela 12 de Octubre,8004237,2,10,2,21,,1,0,6,3,1,,3,15,5
2,Vaca Diez,1,Riberalta,3098,Mariposa,1,Escuela Mariposa,8004247,1,3,0,3,,1,1,1,1,0,,2,5,6
2,Vaca Diez,1,Riberalta,3099,Alto Ivon,1,Escuela Alto Ivon,8004257,1,4,2,2,,5,1,2,15,0,,2,3,2
2,Vaca Diez,1,Riberalta,3099,Alto Ivon,1,Escuela Alto Ivon,8004267,2,2,2,18,,4,0,0,17,1,,8,7,1
2,Vaca Diez,1,Riberalta,3099,Alto Ivon,1,Escuela Alto Ivon,8004277,3,1,2,4,,13,0,7,1,1,,2,2,2
2,Vaca Diez,1,Riberalta,3100,Santuario,1,Escuela Santuario,8004287,1,2,1,13,,1,0,1,17,0,,2,2,8
2,Vaca Diez,1,Riberalta,3101,Santa María  de Vaca Diez,1,U.E. Santa Maria,8004297,1,12,5,18,,1,0,0,5,2,,17,19,24
2,Vaca Diez,1,Riberalta,3101,Santa María  de Vaca Diez,1,U.E. Santa Maria,8004307,2,14,7,20,,4,0,1,5,6,,11,15,14
2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,8004317,1,10,4,24,,5,1,2,4,3,,7,15,17
2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,8004327,2,10,4,27,,2,0,0,6,6,,17,22,24
2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,8004337,3,2,1,3,,2,0,0,1,2,,4,6,8
2,Vaca Diez,1,Riberalta,4004,Popechi,25318,U.E. Popechi,8004347,1,5,3,14,,2,0,5,8,1,,10,14,27
2,Vaca Diez,1,Riberalta,4004,Popechi,25318,U.E. Popechi,8004357,2,1,2,8,,1,1,1,3,4,,12,20,10
2,Vaca Diez,1,Riberalta,4005,Bella Flor,25319,U.E. Bella Flor,8004367,1,2,3,10,,2,3,30,1,10,,11,13,3
2,Vaca Diez,1,Riberalta,4005,Bella Flor,25319,U.E. Bella Flor,8004377,2,0,1,3,,0,0,0,2,0,,3,3,1
2,Vaca Diez,1,Riberalta,4419,Recreo,26176,U.E. Recreo,8004387,1,2,1,3,,1,0,0,1,1,,19,6,17
2,Vaca Diez,1,Riberalta,4420,Alta Gracia,26177,U.E. 23 de Marzo,8004397,1,5,0,10,,0,0,3,1,2,,28,3,20
2,Vaca Diez,1,Riberalta,4509,Los Cayuses,32144,U.E. Los Cayuses,8004407,1,3,1,4,,0,0,3,2,0,,0,1,3
2,Vaca Diez,1,Riberalta,4576,Nueva Unión,32286,U.E. Nueva Unión I,8004417,1,2,3,12,,0,1,4,5,1,,4,28,7
2,Vaca Diez,2,Guayaramerín,2548,Villa Bella,1,Esc. Antofagasta,8007067,1,5,0,6,0,4,10,0,9,1,11,,,
2,Vaca Diez,2,Guayaramerín,2549,Cachuela Esperanza,1,Esc. Juddi De Suarez,8007077,1,9,5,48,0,2,40,2,6,1,2,,,
2,Vaca Diez,2,Guayaramerín,2549,Cachuela Esperanza,1,Esc. Juddi De Suarez,8007087,2,8,8,22,1,3,45,0,4,2,0,,,
2,Vaca Diez,2,Guayaramerín,2551,Rosario del Yata,1,Esc. Rosario Del Yata,8007097,1,8,4,54,1,9,33,2,16,2,1,,,
2,Vaca Diez,2,Guayaramerín,2551,Rosario del Yata,1,Esc. Rosario Del Yata,8007107,2,13,3,28,0,3,24,0,22,0,3,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007137,1,21,6,47,4,10,38,0,3,12,7,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007147,2,15,7,34,5,9,29,3,9,7,17,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007157,3,20,10,37,6,14,33,1,4,4,15,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007167,4,6,6,49,3,10,23,2,7,3,13,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007177,5,19,4,29,1,5,35,3,8,5,17,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007187,6,25,6,38,1,13,36,2,5,5,12,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007197,7,21,10,33,6,1,44,0,7,4,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007207,8,24,6,28,3,3,37,2,6,7,15,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007217,9,3,1,2,0,1,3,0,1,0,0,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007227,1,17,8,30,5,18,22,0,8,9,21,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007237,2,14,10,30,0,11,41,2,10,7,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007247,3,11,11,38,1,12,35,3,8,6,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007257,4,18,16,37,4,6,28,2,5,4,18,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007267,5,14,13,31,3,12,28,1,8,5,13,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007277,6,21,15,32,2,2,33,1,9,3,19,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007287,7,23,10,28,2,10,37,0,13,4,21,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007297,8,20,17,23,5,9,29,2,13,1,14,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007307,1,30,17,28,7,13,31,0,8,3,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007317,2,43,9,23,2,10,32,0,11,3,17,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007327,3,24,7,33,4,6,34,2,9,2,11,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007337,4,10,3,8,8,0,14,1,4,1,7,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007547,1,20,9,35,2,4,35,1,9,2,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007557,2,18,11,37,1,1,41,1,9,2,8,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007567,3,15,8,45,5,6,33,0,10,0,5,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007577,4,11,10,35,3,5,24,3,15,2,11,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007587,5,17,11,30,1,4,30,1,11,9,13,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007597,6,12,12,45,4,7,33,1,6,3,8,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007607,7,0,0,4,0,0,5,0,1,1,1,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007687,1,14,11,41,3,6,34,1,4,3,15,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007697,2,16,4,39,1,5,29,0,7,2,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007707,3,16,12,37,2,6,34,1,12,5,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007717,4,16,14,34,4,7,32,1,8,2,16,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007727,5,4,1,1,0,0,7,0,0,1,6,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007737,1,9,7,43,9,2,37,4,9,2,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007747,2,10,8,33,8,9,36,1,14,3,14,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007757,3,8,11,34,1,7,40,0,7,4,11,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007767,4,14,16,37,1,4,30,2,7,3,4,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007777,5,18,14,30,1,11,33,1,9,1,13,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007787,6,7,11,29,5,6,48,0,14,1,15,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007797,7,15,13,36,3,6,34,3,7,2,12,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007807,8,10,13,35,1,6,36,1,16,2,12,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007817,9,10,10,38,3,2,43,3,16,2,8,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008117,1,13,8,33,2,12,29,2,3,1,6,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008127,2,22,9,43,1,10,38,0,5,3,14,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008137,3,16,12,34,3,7,38,0,10,5,13,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008147,4,21,4,21,1,9,33,1,8,5,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008157,5,19,9,25,5,11,27,1,11,1,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008167,6,23,7,31,3,9,43,0,7,3,19,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008177,7,22,8,38,2,20,28,0,3,1,16,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008187,8,17,8,41,0,12,39,0,4,4,16,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008197,9,21,14,31,2,16,31,2,10,10,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007827,1,13,8,31,1,9,39,2,7,0,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007837,2,8,7,41,3,8,59,3,9,4,7,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007847,3,11,11,36,3,16,29,0,10,2,15,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007857,4,8,13,37,3,5,42,0,12,1,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007867,5,6,13,38,0,6,30,2,12,1,6,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007877,6,13,8,40,4,10,43,1,7,0,14,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007887,7,5,10,33,4,9,44,2,10,3,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007897,8,10,10,41,1,12,38,2,6,2,11,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007907,9,9,5,38,2,4,29,1,6,4,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007917,10,12,13,28,3,8,33,0,10,2,9,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007927,11,13,6,42,2,12,39,1,9,3,10,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007937,12,8,3,14,0,2,18,1,6,0,5,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007347,1,12,8,31,0,11,30,2,12,7,21,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007357,2,17,12,44,1,13,26,2,4,5,11,,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007367,3,13,7,43,1,9,34,3,6,9,10,,,
