CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,DEMOCRATAS,PDC,ISA,CDC,T,UNIR,PATRIA,AIR,NGP,SOMOSCHACO,MATE,APB-SUMATE,A-UPP,CCGT,FAU
2,Arce,1,Padcaya,1914,Chaguaya,24,U.E. Virgen De Chaguaya,6008557,1,4,,,39,41,,,60,,5,,,,,,
2,Arce,1,Padcaya,1914,Chaguaya,24,U.E. Virgen De Chaguaya,6008567,2,7,,,23,19,,,27,,3,,,,,,
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008577,1,2,,,56,49,,,53,,2,,,,,,
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008587,2,6,,,51,53,,,55,,2,,,,,,
2,Arce,1,Padcaya,1915,Rosillas,25,U.E. Rosillas II,6008597,3,1,,,32,25,,,19,,6,,,,,,
2,Arce,1,Padcaya,2928,Pampa Grande,9,U.E. Pampa Grande,6008287,1,3,,,39,29,,,27,,9,,,,,,
2,Arce,1,Padcaya,2928,Pampa Grande,9,U.E. Pampa Grande,6008297,2,1,,,23,29,,,24,,2,,,,,,
2,Arce,1,Padcaya,3046,Marañuelo,27,U.E. San Jose de Marañuelo,6008607,1,3,,,48,28,,,43,,4,,,,,,
2,Arce,1,Padcaya,3197,Naranjo Agrio,3,U.E. Naranjo Agrio,6008167,1,35,,,16,29,,,17,,1,,,,,,
2,Arce,1,Padcaya,3287,Valle Dorado,1,U.E. 2 de Agosto,6008057,1,38,,,25,21,,,18,,3,,,,,,
2,Arce,1,Padcaya,3287,Valle Dorado,1,U.E. 2 de Agosto,6008067,2,16,,,12,8,,,4,,2,,,,,,
2,Arce,1,Padcaya,3289,La Huerta,1,U.E. La Huerta,6008077,1,25,,,78,21,,,16,,1,,,,,,
2,Arce,1,Padcaya,3289,La Huerta,1,U.E. La Huerta,6008087,2,4,,,22,7,,,6,,0,,,,,,
2,Arce,1,Padcaya,3333,Quebrada de Cañas,1,U.E. Quebrada De Cañas,6008097,1,4,,,42,52,,,14,,3,,,,,,
2,Arce,1,Padcaya,3334,Salado Conchas,1,U.E. Salado Conchas,6008107,1,25,,,70,5,,,14,,0,,,,,,
2,Arce,1,Padcaya,3752,Abra de San Miguel,1,U.E. Abra de San Miguel,6008117,1,4,,,38,79,,,40,,6,,,,,,
2,Arce,1,Padcaya,3752,Abra de San Miguel,1,U.E. Abra de San Miguel,6008127,2,0,,,7,16,,,9,,0,,,,,,
2,Arce,1,Padcaya,4210,San José,25708,U.E. San José,6008617,1,7,,,31,39,,,40,,9,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008747,1,26,5,13,12,44,3,8,32,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008757,2,16,2,27,14,40,7,3,28,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008767,3,17,3,20,9,43,5,3,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008777,4,28,1,11,11,50,8,3,18,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008787,5,29,3,20,12,42,1,1,28,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008797,6,18,4,24,9,42,6,6,36,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008807,7,12,6,21,8,33,6,6,23,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008817,8,16,4,11,11,38,9,11,21,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008827,9,18,4,16,17,49,7,5,36,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008837,10,29,0,11,12,36,10,3,25,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008847,11,22,2,14,18,39,7,4,35,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008857,12,22,0,22,12,42,7,4,24,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008867,13,27,2,20,9,26,3,2,29,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008877,14,21,3,20,10,55,4,4,26,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,9,U.E. Guido Villagomez,6008887,15,4,1,7,6,14,1,2,12,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008897,1,29,2,13,9,37,7,0,30,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008907,2,15,2,15,7,34,9,5,23,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008917,3,28,5,10,8,30,9,1,25,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008927,4,21,3,12,11,44,8,4,29,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008937,5,32,1,14,9,39,17,2,28,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008947,6,29,0,14,7,43,13,4,18,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008957,7,25,3,9,13,49,9,2,30,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008967,8,32,1,17,13,35,13,4,20,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008977,9,26,3,17,13,38,4,4,25,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008987,10,26,2,21,12,32,2,2,33,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,10,U.E. 8 e Septiembre,6008997,11,4,0,1,0,10,5,2,6,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009007,1,23,2,15,11,38,10,4,39,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009017,2,32,1,24,10,39,12,4,32,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009027,3,20,1,23,10,39,11,6,42,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009037,4,26,3,17,10,31,12,3,41,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009047,5,17,3,28,12,38,4,9,37,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009057,6,26,0,23,4,36,9,4,37,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009067,7,27,1,14,5,45,7,5,34,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009077,8,28,1,20,17,39,17,3,39,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009087,9,26,0,19,9,37,10,5,40,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009097,10,29,2,18,13,33,12,5,25,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009107,11,17,1,19,10,47,13,2,34,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009117,12,22,1,15,7,46,11,11,34,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009127,13,27,1,15,16,38,11,5,36,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009137,14,37,3,18,9,34,14,7,32,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,11,U.E. 25 de Mayo,6009147,15,4,0,7,5,13,3,1,15,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009157,1,21,0,21,22,32,14,3,18,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009167,2,13,5,20,16,31,8,5,32,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009177,3,23,5,19,16,40,9,3,33,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009187,4,29,2,24,15,27,11,5,20,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009197,5,25,4,28,14,32,13,5,23,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009207,6,22,0,29,7,36,10,9,33,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009217,7,24,3,22,9,21,15,6,32,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009227,8,22,2,28,8,24,23,4,18,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009237,9,24,1,21,14,29,13,2,36,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009247,10,28,2,25,13,27,14,1,37,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009257,11,21,1,15,12,38,6,0,27,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009267,12,31,3,18,14,29,10,6,32,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,12,U.E. Eduardo Avaroa,6009277,13,29,4,28,14,30,17,2,29,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009287,1,30,1,16,16,35,11,2,27,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009297,2,26,2,27,7,30,5,8,37,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009307,3,29,3,20,9,43,14,5,28,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009317,4,20,1,28,11,35,13,14,25,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009327,5,33,1,26,4,35,9,3,26,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009337,6,20,3,20,13,33,12,3,43,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009347,7,35,4,20,12,33,11,3,23,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009357,8,38,3,14,13,33,10,4,27,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009367,9,17,0,16,10,41,9,4,33,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009377,10,25,4,14,12,34,13,4,27,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,13,U.E. Mscal. Andres De Santa Cruz,6009387,11,13,1,9,4,13,4,1,6,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009397,1,22,3,16,12,43,3,5,34,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009407,2,19,0,14,8,47,3,7,29,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009417,3,27,1,12,15,45,8,4,32,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009427,4,25,4,8,14,45,5,10,30,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009437,5,24,4,11,14,43,8,6,36,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009447,6,24,2,16,12,35,9,10,34,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009457,7,12,1,17,11,34,7,7,48,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009467,8,31,5,14,16,41,7,3,30,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009477,9,23,2,16,14,45,10,5,37,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009487,10,23,2,11,16,43,6,5,41,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009497,11,15,1,13,10,42,7,2,40,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009507,12,23,6,16,12,48,9,4,28,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009517,13,32,0,19,13,39,12,2,24,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009527,14,21,0,19,19,44,7,6,25,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009537,15,18,5,12,12,42,4,2,37,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,14,U.E. Octavio Campero Echazu (Bermejo),6009547,16,13,2,8,16,26,3,3,29,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009557,1,21,3,23,13,35,10,4,23,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009567,2,22,1,16,10,35,9,3,31,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009577,3,37,4,19,13,25,14,0,30,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009587,4,33,1,22,12,29,2,6,23,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009597,5,29,1,24,16,30,8,3,21,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009607,6,30,3,13,23,27,9,2,29,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009617,7,21,0,16,10,38,13,4,18,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009627,8,26,6,15,12,33,6,3,20,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009637,9,35,1,15,11,33,7,3,20,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,15,U.E. Aulio Araoz,6009647,10,35,4,25,8,29,15,4,26,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009657,1,24,1,12,19,25,17,6,32,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009667,2,29,2,13,17,39,14,4,25,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009677,3,22,0,14,17,32,9,7,33,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009687,4,31,8,21,7,24,5,3,33,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009697,5,16,5,16,5,31,12,3,35,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009707,6,22,4,18,10,36,13,4,19,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009717,7,23,2,16,16,41,9,2,28,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,16,U.E. Antonio Jose De Sucre,6009727,8,10,1,3,4,11,9,2,15,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,17,(Cárcel) Carceleta Bermejo,6009737,1,9,1,2,5,9,2,0,6,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25354,U.E. La Esperanza,6009747,1,32,1,9,6,35,5,3,33,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25354,U.E. La Esperanza,6009757,2,28,3,10,15,41,6,3,33,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25354,U.E. La Esperanza,6009767,3,22,3,12,13,49,2,3,38,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25354,U.E. La Esperanza,6009777,4,20,0,14,10,38,10,1,20,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009787,1,30,2,9,12,16,16,5,29,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009797,2,26,0,14,14,27,11,1,25,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009807,3,29,1,9,11,33,5,3,17,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009817,4,29,1,10,9,23,12,1,22,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009827,5,25,2,11,11,26,8,1,23,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,25547,U.E. Bolivia,6009837,6,15,3,4,7,14,8,5,7,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,32458,Centro de Capacitación Productiva,6009847,1,27,0,21,11,42,5,6,41,,,,,,,,
2,Arce,2,Bermejo,1916,Bermejo,32458,Centro de Capacitación Productiva,6009857,2,4,0,6,0,11,3,0,14,,,,,,,,
2,Arce,2,Bermejo,1918,Candado Grande,3,U.E. Moto Mendez,6008627,1,15,2,2,11,49,6,0,25,,,,,,,,
2,Arce,2,Bermejo,1918,Candado Grande,3,U.E. Moto Mendez,6008637,2,8,2,6,4,16,3,2,5,,,,,,,,
2,Arce,2,Bermejo,1919,Flor de Oro,4,U.E. Flor De Oro,6008667,1,18,0,11,5,57,3,1,4,,,,,,,,
2,Arce,2,Bermejo,1920,Arrozales,5,U.E. Arrozales,6008677,1,25,1,9,19,69,4,1,17,,,,,,,,
2,Arce,2,Bermejo,1921,Barredero,6,U.E. Barredero,6008687,1,20,1,8,18,46,2,2,8,,,,,,,,
2,Arce,2,Bermejo,1921,Barredero,6,U.E. Barredero,6008697,2,6,0,5,10,35,1,1,11,,,,,,,,
2,Arce,2,Bermejo,1922,Comunidad José Maria Linares,7,U.E. Colonia Linares,6008707,1,21,0,17,21,53,3,0,15,,,,,,,,
2,Arce,2,Bermejo,1922,Comunidad José Maria Linares,7,U.E. Colonia Linares,6008717,2,16,0,6,19,67,3,7,12,,,,,,,,
2,Arce,2,Bermejo,1922,Comunidad José Maria Linares,7,U.E. Colonia Linares,6008727,3,21,2,10,21,57,3,1,7,,,,,,,,
2,Arce,2,Bermejo,1923,Porcelana,8,U.E. Porcelana,6008737,1,17,1,3,9,55,2,2,11,,,,,,,,
2,Arce,2,Bermejo,3168,Campo Grande,3,U.E. Campo Grande (Arce),6008647,1,18,3,5,10,39,6,0,32,,,,,,,,
2,Arce,2,Bermejo,3168,Campo Grande,3,U.E. Campo Grande (Arce),6008657,2,26,3,5,11,39,3,4,13,,,,,,,,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012517,1,4,3,10,4,,5,0,9,13,1,5,7,1,15,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012527,2,2,1,9,5,,3,0,15,23,2,1,4,0,26,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012537,3,3,0,19,4,,2,1,10,23,1,1,9,0,22,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012547,4,4,1,15,2,,1,3,26,18,0,3,12,1,13,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012557,5,5,0,9,1,,4,1,11,15,2,8,3,1,7,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012567,6,8,1,13,0,,3,2,16,23,6,4,4,4,19,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012577,7,10,0,22,3,,2,1,22,9,2,4,10,2,16,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012587,8,6,0,17,4,,1,0,12,14,2,4,11,0,13,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,1,U.E. 27 de Mayo,6012597,9,0,0,1,1,,2,0,2,4,0,0,0,0,6,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010487,1,7,2,11,9,,6,0,30,18,6,2,0,0,8,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010497,2,16,8,8,14,,9,2,23,22,2,3,4,0,2,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010507,3,5,1,11,10,,9,7,30,15,5,4,5,1,6,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010517,4,9,5,9,11,,9,6,18,13,4,3,2,7,5,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010527,5,8,7,6,15,,8,7,27,15,5,0,2,5,7,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010537,6,3,7,8,11,,5,3,16,10,0,3,4,2,6,7,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010547,7,9,6,7,13,,12,3,34,23,2,0,4,3,4,4,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010557,8,8,7,2,7,,10,4,35,14,3,1,3,1,4,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010567,9,2,1,8,4,,7,2,24,20,4,3,2,1,4,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010577,10,5,8,6,8,,8,2,25,13,5,0,5,4,6,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010587,11,9,11,8,14,,7,0,34,16,1,2,4,6,5,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010597,12,6,8,9,12,,7,4,30,20,3,1,3,5,5,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010607,13,3,7,9,19,,13,3,18,14,2,2,2,10,7,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010617,14,8,10,3,11,,10,4,31,11,4,0,1,6,10,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010627,15,7,2,9,23,,8,2,43,15,4,3,3,2,2,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,3,U.E. Simón Bolívar,6010637,16,0,1,0,2,,0,2,3,2,0,0,0,0,2,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,4,U.E. Campo Grande,6012357,1,7,0,11,12,,6,1,23,18,2,16,17,1,7,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,4,U.E. Campo Grande,6012367,2,4,2,17,10,,12,0,10,23,3,12,11,2,11,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,4,U.E. Campo Grande,6012377,3,9,1,8,17,,6,2,10,12,2,18,7,2,9,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,4,U.E. Campo Grande,6012387,4,12,1,14,4,,5,2,30,12,2,19,6,3,12,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,4,U.E. Campo Grande,6012397,5,4,3,14,14,,1,1,33,15,1,12,5,1,9,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,4,U.E. Campo Grande,6012407,6,8,2,15,8,,7,0,20,27,1,18,10,3,9,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,4,U.E. Campo Grande,6012417,7,8,3,12,5,,5,1,17,28,2,14,12,0,15,2,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,4,U.E. Campo Grande,6012427,8,6,1,16,7,,2,2,22,17,0,18,10,1,12,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,4,U.E. Campo Grande,6012437,9,3,1,12,15,,4,3,30,16,1,18,7,0,4,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,4,U.E. Campo Grande,6012447,10,7,0,16,8,,2,1,15,25,4,16,12,4,11,3,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,4,U.E. Campo Grande,6012457,11,6,1,14,0,,1,2,16,14,2,19,7,1,17,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,8,U.E. 12 de Agosto,6012467,1,5,0,7,4,,10,4,34,17,6,1,6,5,8,5,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,8,U.E. 12 de Agosto,6012477,2,5,0,19,6,,5,2,36,29,2,0,7,1,7,4,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,8,U.E. 12 de Agosto,6012487,3,4,0,12,4,,11,1,43,35,3,7,9,1,19,5,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,8,U.E. 12 de Agosto,6012497,4,4,1,14,1,,6,2,35,38,1,7,1,0,9,5,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,8,U.E. 12 de Agosto,6012507,5,1,0,2,2,,2,0,8,16,3,0,6,0,3,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011187,1,6,2,15,2,,9,6,33,38,3,7,3,4,5,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011197,2,6,0,11,10,,5,3,32,43,3,3,9,1,7,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011207,3,4,3,11,5,,13,5,40,46,1,2,5,3,3,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011217,4,5,2,12,3,,8,7,24,43,3,3,9,5,4,0,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011227,5,4,8,13,8,,6,6,30,26,3,4,3,1,1,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011237,6,6,2,8,5,,8,2,30,31,3,3,3,2,4,1,
3,Gran Chaco,1,Yacuiba,1949,Yacuiba,13,U.E. Club De Leones (Básico Y Medio),6011247,7,9,2,11,12,,6,3,33,29,3,2,5,1,10,0,
