CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,CREEMOS - PATRIA,DEMOCRATAS,FE,A-UPP,LIBRE,NGP,SPT,PSC,TODOS-,PDC
10,Obispo Santistéban,3,Mineros,2451,Mineros,25458,U.E. Benjamin Banegas Vaca,7081411,5,6,45,11,0,0,26,5,26,1,23,4
10,Obispo Santistéban,3,Mineros,2451,Mineros,25458,U.E. Benjamin Banegas Vaca,7081421,6,3,32,9,1,0,23,13,26,1,4,2
10,Obispo Santistéban,3,Mineros,2451,Mineros,25458,U.E. Benjamin Banegas Vaca,7081431,7,3,34,11,1,1,26,10,27,2,7,3
10,Obispo Santistéban,3,Mineros,2451,Mineros,25458,U.E. Benjamin Banegas Vaca,7081441,8,3,32,4,0,0,30,8,31,2,15,3
10,Obispo Santistéban,3,Mineros,2451,Mineros,25458,U.E. Benjamin Banegas Vaca,7081451,9,2,12,2,0,0,10,5,6,0,7,0
10,Obispo Santistéban,3,Mineros,2451,Mineros,26382,U.E. Eulogio Arredondo Coimbra (Mod. Juan Evo Morales Ayma),7081461,1,4,32,5,0,0,32,7,18,1,12,2
10,Obispo Santistéban,3,Mineros,2451,Mineros,26382,U.E. Eulogio Arredondo Coimbra (Mod. Juan Evo Morales Ayma),7081471,2,5,30,4,1,0,36,8,29,4,10,2
10,Obispo Santistéban,3,Mineros,2451,Mineros,26382,U.E. Eulogio Arredondo Coimbra (Mod. Juan Evo Morales Ayma),7081481,3,4,24,9,0,4,33,7,14,1,9,2
10,Obispo Santistéban,3,Mineros,2451,Mineros,26382,U.E. Eulogio Arredondo Coimbra (Mod. Juan Evo Morales Ayma),7081491,4,1,29,4,1,1,24,11,22,2,11,1
10,Obispo Santistéban,3,Mineros,2451,Mineros,26382,U.E. Eulogio Arredondo Coimbra (Mod. Juan Evo Morales Ayma),7081501,5,3,8,1,2,0,13,2,4,1,5,0
10,Obispo Santistéban,3,Mineros,2457,La Porfía,1029,Esc. Sub. Central la Porfia,7080861,1,5,15,16,1,1,10,12,15,0,31,2
10,Obispo Santistéban,3,Mineros,2457,La Porfía,1029,Esc. Sub. Central la Porfia,7080871,2,8,14,21,0,1,9,5,14,0,34,2
10,Obispo Santistéban,3,Mineros,2457,La Porfía,1029,Esc. Sub. Central la Porfia,7080881,3,1,11,10,0,0,7,2,5,1,11,2
10,Obispo Santistéban,3,Mineros,2861,La Patria,1,Esc. La Patria,7080811,1,3,33,9,0,2,21,7,12,1,4,2
10,Obispo Santistéban,3,Mineros,2861,La Patria,1,Esc. La Patria,7080821,2,1,12,1,0,0,2,4,1,0,0,0
10,Obispo Santistéban,3,Mineros,2862,Las Marotas,6040,U.E. 21 de Junio,7080891,1,1,12,2,0,0,1,1,3,0,5,0
10,Obispo Santistéban,3,Mineros,3323,Pueblo Nuevo,1,Esc. Las Palmas,7080831,1,5,17,7,0,1,11,22,17,0,10,2
10,Obispo Santistéban,3,Mineros,3323,Pueblo Nuevo,1,Esc. Las Palmas,7080841,2,11,11,6,1,1,13,23,18,3,10,2
10,Obispo Santistéban,3,Mineros,3588,San Juan del Carmen,1,U.E. Francisco Pedraza,7080851,1,0,5,1,0,0,5,13,6,0,8,0
10,Obispo Santistéban,3,Mineros,4048,Alianza,25379,U.E. Alianza El Progreso,7081271,1,11,9,9,0,1,20,8,19,1,19,2
10,Obispo Santistéban,3,Mineros,4048,Alianza,25379,U.E. Alianza El Progreso,7081281,2,6,9,11,1,2,14,7,12,3,14,0
10,Obispo Santistéban,3,Mineros,4049,Chuchial,25380,U.E. 24 de Junio,7081291,1,0,6,2,0,0,2,7,22,1,17,1
10,Obispo Santistéban,4,Fernández Alonso,2452,Chané Independencia,6025,U.E.  Independencia II,7081521,1,13,9,12,16,2,21,7,43,1,2,2
10,Obispo Santistéban,4,Fernández Alonso,2452,Chané Independencia,6025,U.E.  Independencia II,7081531,2,18,6,8,15,1,11,9,48,8,2,1
10,Obispo Santistéban,4,Fernández Alonso,2452,Chané Independencia,6025,U.E.  Independencia II,7081541,3,9,4,4,12,3,9,1,52,5,3,4
10,Obispo Santistéban,4,Fernández Alonso,2452,Chané Independencia,6025,U.E.  Independencia II,7081551,4,7,3,5,14,0,12,3,38,3,19,5
10,Obispo Santistéban,4,Fernández Alonso,2452,Chané Independencia,6025,U.E.  Independencia II,7081561,5,11,12,7,23,1,20,2,44,0,3,0
10,Obispo Santistéban,4,Fernández Alonso,2452,Chané Independencia,6025,U.E.  Independencia II,7081571,6,7,7,10,20,0,8,4,60,0,4,1
10,Obispo Santistéban,4,Fernández Alonso,2452,Chané Independencia,6025,U.E.  Independencia II,7081581,7,7,8,10,13,0,22,3,58,1,2,0
10,Obispo Santistéban,4,Fernández Alonso,2452,Chané Independencia,6025,U.E.  Independencia II,7081591,8,11,8,3,26,1,13,6,45,3,10,2
10,Obispo Santistéban,4,Fernández Alonso,2452,Chané Independencia,6025,U.E.  Independencia II,7081601,9,11,12,8,15,1,10,2,50,2,6,1
10,Obispo Santistéban,4,Fernández Alonso,2452,Chané Independencia,6025,U.E.  Independencia II,7081611,10,12,6,7,19,3,14,5,40,1,7,2
10,Obispo Santistéban,4,Fernández Alonso,2452,Chané Independencia,6025,U.E.  Independencia II,7081621,11,16,8,7,10,2,5,3,42,1,0,2
10,Obispo Santistéban,4,Fernández Alonso,2453,Chané Magallanes,21025,Esc. Eduardo Avaroa,7081631,1,9,7,5,19,0,6,10,66,1,4,1
10,Obispo Santistéban,4,Fernández Alonso,2453,Chané Magallanes,21025,Esc. Eduardo Avaroa,7081641,2,5,8,5,11,1,7,19,50,1,4,3
10,Obispo Santistéban,4,Fernández Alonso,2453,Chané Magallanes,21025,Esc. Eduardo Avaroa,7081651,3,4,5,2,10,1,13,13,42,3,2,2
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081681,1,15,0,8,2,0,9,31,25,0,8,0
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081691,2,12,6,9,1,2,8,38,32,1,11,2
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081701,3,13,8,11,1,0,10,34,22,2,10,5
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081711,4,16,6,12,2,2,15,35,25,2,3,3
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081721,5,15,7,6,2,1,9,33,23,1,8,1
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081731,6,21,7,6,2,1,16,27,30,1,12,1
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081741,7,20,7,12,5,1,13,31,34,2,9,1
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081751,8,14,10,8,1,0,22,43,25,1,15,0
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081761,9,13,9,6,2,3,10,40,23,0,9,6
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081771,10,17,11,8,1,1,7,33,18,1,10,5
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081781,11,11,10,14,1,2,7,47,15,1,6,2
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081791,12,14,10,6,2,4,12,30,24,3,7,7
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081801,13,21,4,7,3,3,13,26,16,1,8,1
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081811,14,11,3,6,2,1,8,33,17,0,5,1
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081821,15,16,2,4,1,1,17,44,31,1,7,1
10,Obispo Santistéban,4,Fernández Alonso,2459,Puesto Fernández,26426,U.E. Bolivia,7081831,16,7,8,8,2,1,13,42,27,3,8,4
10,Obispo Santistéban,4,Fernández Alonso,3279,Aguaices,21048,U.E. 15 de agosto,7081661,1,10,7,2,19,1,4,9,39,1,13,1
10,Obispo Santistéban,4,Fernández Alonso,3279,Aguaices,21048,U.E. 15 de agosto,7081671,2,14,4,4,16,0,5,7,30,1,9,0
10,Obispo Santistéban,4,Fernández Alonso,3589,Betania,1,U.E. 24 de septiembre,7081511,1,4,34,6,4,0,5,2,15,1,2,0
10,Obispo Santistéban,5,San Pedro,2454,Colonia Calama,21026,Esc. Seccional Litoral,7081971,1,7,7,2,6,0,20,40,35,0,6,3
10,Obispo Santistéban,5,San Pedro,2454,Colonia Calama,21026,Esc. Seccional Litoral,7081981,2,3,3,0,0,1,8,20,23,0,3,1
10,Obispo Santistéban,5,San Pedro,2455,Colonia Piraí,6028,Esc. 9 de Abril,7081931,1,13,19,12,6,3,10,38,35,0,17,2
10,Obispo Santistéban,5,San Pedro,2455,Colonia Piraí,6028,Esc. 9 de Abril,7081941,2,10,22,5,5,0,25,31,34,2,12,6
10,Obispo Santistéban,5,San Pedro,2455,Colonia Piraí,6028,Esc. 9 de Abril,7081951,3,9,13,13,2,0,12,34,33,2,9,3
10,Obispo Santistéban,5,San Pedro,2455,Colonia Piraí,6028,Esc. 9 de Abril,7081961,4,10,18,4,4,0,12,22,32,0,24,3
10,Obispo Santistéban,5,San Pedro,2456,Hardeman,1028,Esc. Padre Remo Prandini Viotti,7081851,1,11,12,3,11,0,7,27,33,0,14,1
10,Obispo Santistéban,5,San Pedro,2456,Hardeman,1028,Esc. Padre Remo Prandini Viotti,7081861,2,3,26,5,12,1,7,26,29,1,10,1
10,Obispo Santistéban,5,San Pedro,2456,Hardeman,1028,Esc. Padre Remo Prandini Viotti,7081871,3,3,22,6,14,1,11,30,24,0,12,2
10,Obispo Santistéban,5,San Pedro,2456,Hardeman,1028,Esc. Padre Remo Prandini Viotti,7081881,4,4,20,4,15,0,10,20,28,0,12,1
10,Obispo Santistéban,5,San Pedro,2456,Hardeman,1028,Esc. Padre Remo Prandini Viotti,7081891,5,8,11,8,15,4,11,24,16,0,9,1
10,Obispo Santistéban,5,San Pedro,2456,Hardeman,1028,Esc. Padre Remo Prandini Viotti,7081901,6,8,7,5,10,2,4,25,20,1,9,0
10,Obispo Santistéban,5,San Pedro,2458,Murillo,1030,U.E. Pedro Domingo Murillo,7081911,1,11,9,6,12,0,22,11,50,2,9,2
10,Obispo Santistéban,5,San Pedro,2458,Murillo,1030,U.E. Pedro Domingo Murillo,7081921,2,2,1,0,0,0,2,2,4,0,0,0
10,Obispo Santistéban,5,San Pedro,2460,Sagrado Corazón,21032,Esc. Fe y Alegria Tito Boltan,7081991,1,9,5,14,12,1,20,26,41,3,4,1
10,Obispo Santistéban,5,San Pedro,2460,Sagrado Corazón,21032,Esc. Fe y Alegria Tito Boltan,7082001,2,12,12,17,23,1,15,20,44,0,7,1
10,Obispo Santistéban,5,San Pedro,2460,Sagrado Corazón,21032,Esc. Fe y Alegria Tito Boltan,7082011,3,6,10,21,24,1,23,20,28,0,7,1
10,Obispo Santistéban,5,San Pedro,2460,Sagrado Corazón,21032,Esc. Fe y Alegria Tito Boltan,7082021,4,11,11,42,21,1,13,10,32,0,10,1
10,Obispo Santistéban,5,San Pedro,2460,Sagrado Corazón,21032,Esc. Fe y Alegria Tito Boltan,7082031,5,10,3,13,12,2,7,13,21,1,11,1
10,Obispo Santistéban,5,San Pedro,2461,San José del Norte,21033,Esc. Obispo Santisteban,7082041,1,3,7,6,19,1,11,29,37,2,10,3
10,Obispo Santistéban,5,San Pedro,2461,San José del Norte,21033,Esc. Obispo Santisteban,7082051,2,4,6,3,23,1,13,35,40,2,6,0
10,Obispo Santistéban,5,San Pedro,2461,San José del Norte,21033,Esc. Obispo Santisteban,7082061,3,9,5,7,16,1,11,33,34,2,7,3
10,Obispo Santistéban,5,San Pedro,2462,San Pedro (Santistevan),21034,Esc. Fe y Alegria,7082071,1,2,9,9,27,0,11,11,51,1,6,6
10,Obispo Santistéban,5,San Pedro,2462,San Pedro (Santistevan),21034,Esc. Fe y Alegria,7082081,2,5,7,10,24,1,17,6,55,1,3,1
10,Obispo Santistéban,5,San Pedro,2462,San Pedro (Santistevan),21034,Esc. Fe y Alegria,7082091,3,5,6,6,32,4,23,15,60,3,2,4
10,Obispo Santistéban,5,San Pedro,2462,San Pedro (Santistevan),21034,Esc. Fe y Alegria,7082101,4,7,11,18,22,1,16,13,58,0,11,4
10,Obispo Santistéban,5,San Pedro,2462,San Pedro (Santistevan),21034,Esc. Fe y Alegria,7082111,5,5,3,8,23,0,23,7,57,0,3,3
10,Obispo Santistéban,5,San Pedro,2462,San Pedro (Santistevan),21034,Esc. Fe y Alegria,7082121,6,3,10,16,28,1,16,10,50,1,7,2
10,Obispo Santistéban,5,San Pedro,2462,San Pedro (Santistevan),21034,Esc. Fe y Alegria,7082131,7,1,9,7,24,2,17,8,54,2,2,3
10,Obispo Santistéban,5,San Pedro,2462,San Pedro (Santistevan),21034,Esc. Fe y Alegria,7082141,8,8,7,12,21,0,10,8,59,0,1,2
10,Obispo Santistéban,5,San Pedro,2462,San Pedro (Santistevan),21034,Esc. Fe y Alegria,7082151,9,2,13,15,39,0,8,11,58,1,1,1
10,Obispo Santistéban,5,San Pedro,2462,San Pedro (Santistevan),21034,Esc. Fe y Alegria,7082161,10,4,6,10,21,2,17,20,51,1,6,2
10,Obispo Santistéban,5,San Pedro,2462,San Pedro (Santistevan),21034,Esc. Fe y Alegria,7082171,11,1,0,0,0,0,7,2,13,0,0,0
10,Obispo Santistéban,5,San Pedro,2463,Villa Rosario,21037,Esc. Villa Rosario,7082191,1,8,1,8,14,1,15,13,20,1,16,4
10,Obispo Santistéban,5,San Pedro,2463,Villa Rosario,21037,Esc. Villa Rosario,7082201,2,4,2,1,3,3,7,9,7,0,11,4
10,Obispo Santistéban,5,San Pedro,2465,San Silvestre,21035,Esc. San Silvestre,7082181,1,5,2,0,4,0,7,11,49,2,2,1
10,Obispo Santistéban,5,San Pedro,2863,Canandoa,21040,U.E. Profesor Jose Cabrera R.,7082211,1,4,3,16,9,1,6,5,36,2,16,2
10,Obispo Santistéban,5,San Pedro,2863,Canandoa,21040,U.E. Profesor Jose Cabrera R.,7082221,2,6,4,8,5,3,5,11,32,0,19,2
10,Obispo Santistéban,5,San Pedro,2863,Canandoa,21040,U.E. Profesor Jose Cabrera R.,7082231,3,0,1,2,2,0,0,4,6,1,3,0
10,Obispo Santistéban,5,San Pedro,3580,Peta Grande,1,U.E. 8 de Octubre,7081841,1,11,10,3,3,0,5,15,20,1,18,2
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082461,1,4,28,5,0,1,34,2,20,9,4,10
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082471,2,1,59,3,0,0,56,2,10,8,1,6
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082481,3,0,46,4,1,1,25,0,16,9,2,5
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082491,4,1,38,5,0,0,30,1,16,3,7,9
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082501,5,4,48,4,0,0,33,1,18,10,2,3
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082511,6,2,40,3,0,1,29,1,21,4,5,10
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082521,7,2,42,1,1,0,29,0,23,11,14,1
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082531,8,0,37,4,0,1,21,1,17,10,4,9
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082541,9,5,43,4,2,2,18,0,19,3,4,7
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082551,10,1,35,3,0,3,29,2,27,9,4,9
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082561,11,3,34,2,0,1,28,0,14,8,15,10
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082571,12,2,39,5,3,0,28,1,14,8,5,5
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082581,13,2,41,2,0,1,39,0,11,13,4,2
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082591,14,3,36,4,1,1,32,2,12,12,9,4
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082601,15,2,35,1,2,1,25,2,23,7,7,6
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082611,16,0,28,1,0,1,22,1,12,11,7,9
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082621,17,0,35,7,0,0,39,0,18,5,16,6
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082631,18,1,44,9,1,1,29,0,12,8,9,3
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082641,19,1,35,4,3,1,34,0,12,6,6,6
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082651,20,1,28,3,1,0,18,1,20,5,15,11
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082661,21,2,48,4,2,1,25,2,11,12,2,7
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082671,22,1,46,4,0,0,38,2,18,5,1,10
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082681,23,2,34,3,0,1,42,2,11,17,6,8
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082691,24,2,46,3,2,1,24,0,26,1,8,9
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082701,25,1,24,4,0,3,39,3,14,7,1,2
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082711,26,4,36,1,0,0,24,2,15,10,3,5
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082721,27,0,30,6,0,0,33,3,18,5,5,2
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082731,28,2,54,8,0,1,23,0,13,12,2,4
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082741,29,0,28,2,1,0,23,0,18,17,5,6
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082751,30,3,21,10,3,0,29,1,27,10,9,4
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082761,31,2,37,4,2,0,29,1,10,10,2,7
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082771,32,1,38,4,0,2,37,1,14,3,10,9
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082781,33,0,47,2,4,0,48,0,14,11,5,7
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082791,34,0,43,3,3,2,40,1,16,9,7,4
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082801,35,0,38,3,1,1,22,0,12,5,4,7
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082811,36,0,46,6,0,1,27,1,14,10,10,2
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082821,37,2,48,1,0,0,29,0,12,10,4,6
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082831,38,4,38,3,1,0,29,2,17,10,12,10
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082841,39,1,35,1,2,0,27,2,17,8,6,4
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082851,40,2,51,2,2,0,27,0,15,9,6,5
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082861,41,0,53,5,1,0,30,1,14,13,5,5
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,20000,U.E. Guadalupe Fe y Alegria I y II,7082871,42,1,32,2,0,1,23,0,14,6,5,6
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,26383,U.E. Carlos Herrera,7082921,1,0,34,7,0,0,22,2,15,2,8,11
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,26383,U.E. Carlos Herrera,7082931,2,6,43,2,0,2,22,0,21,6,14,4
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,26383,U.E. Carlos Herrera,7082941,3,4,37,2,2,1,14,2,21,6,12,4
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,26383,U.E. Carlos Herrera,7082951,4,1,36,1,1,2,20,0,14,7,5,6
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,26383,U.E. Carlos Herrera,7082961,5,3,50,3,1,1,25,2,23,2,7,7
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,26383,U.E. Carlos Herrera,7082971,6,1,32,2,0,1,26,2,11,8,8,6
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,26383,U.E. Carlos Herrera,7082981,7,3,48,3,0,3,19,2,16,7,10,12
11,Ñuflo De Chávez,1,Concepción,2467,Concepción,26383,U.E. Carlos Herrera,7082991,8,8,45,3,3,1,25,3,18,6,8,8
11,Ñuflo De Chávez,1,Concepción,2468,Candelaria (Ñ.de Chavez),1,U.E. Hno. Wendelin,7082241,1,1,41,5,0,1,14,1,6,0,3,8
11,Ñuflo De Chávez,1,Concepción,2468,Candelaria (Ñ.de Chavez),1,U.E. Hno. Wendelin,7082251,2,0,21,1,1,2,10,1,5,0,3,3
11,Ñuflo De Chávez,1,Concepción,2469,El Carmen (Ñ.de Chavez),2,U.E. Hugo Edilberto Procchio Campos,7082401,1,2,66,3,0,3,19,1,8,3,2,5
11,Ñuflo De Chávez,1,Concepción,2469,El Carmen (Ñ.de Chavez),2,U.E. Hugo Edilberto Procchio Campos,7082411,2,0,8,0,0,1,1,0,1,0,0,1
11,Ñuflo De Chávez,1,Concepción,2470,Palmarito de la Frontera,3,U.E. 1ro de Mayo,7082421,1,2,40,17,0,1,43,4,6,0,0,3
11,Ñuflo De Chávez,1,Concepción,2470,Palmarito de la Frontera,3,U.E. 1ro de Mayo,7082431,2,4,32,7,2,1,28,1,5,1,0,3
11,Ñuflo De Chávez,1,Concepción,2470,Palmarito de la Frontera,3,U.E. 1ro de Mayo,7082441,3,2,13,8,1,1,15,1,3,2,0,2
11,Ñuflo De Chávez,1,Concepción,2474,San Pedro,6,U.E. San Pedro,7082451,1,0,52,5,1,0,20,3,19,0,3,3
11,Ñuflo De Chávez,1,Concepción,3263,Makanaté,20033,U.E. 19 de Marzo,7082881,1,1,6,3,0,0,6,1,12,0,2,7
11,Ñuflo De Chávez,1,Concepción,3324,Palestina,20034,U.E. Ricardo Barba,7082891,1,0,27,3,1,2,3,0,6,0,0,1
11,Ñuflo De Chávez,1,Concepción,3581,San Silvestre,1,U.E. Uruguayto Norte,7082261,1,1,11,7,0,1,13,0,18,2,5,5
11,Ñuflo De Chávez,1,Concepción,3582,Santa Mónica,1,U.E. Pablo Cuasace,7082271,1,1,6,5,1,0,14,0,17,4,3,4
11,Ñuflo De Chávez,1,Concepción,3583,Tierra Hermosa,1,U.E. 21 de junio,7082281,1,1,4,4,2,2,4,1,20,1,18,2
11,Ñuflo De Chávez,1,Concepción,3583,Tierra Hermosa,1,U.E. 21 de junio,7082291,2,0,2,3,1,0,1,1,14,2,7,4
11,Ñuflo De Chávez,1,Concepción,3584,Altamira,1,U.E. Altamira,7082301,1,0,36,5,1,0,24,2,12,4,6,14
11,Ñuflo De Chávez,1,Concepción,3584,Altamira,1,U.E. Altamira,7082311,2,2,26,2,1,2,22,1,19,8,6,6
11,Ñuflo De Chávez,1,Concepción,3585,Las Mercedes,1,U.E. Mercedes,7082321,1,0,6,0,0,0,1,0,10,0,0,2
11,Ñuflo De Chávez,1,Concepción,3586,Guayaba,1,U.E. Guayaba,7082331,1,1,22,1,0,1,29,4,12,4,5,9
11,Ñuflo De Chávez,1,Concepción,3587,Zapoco,1,U.E. Freddy Villalba,7082341,1,0,0,0,0,0,2,0,0,0,0,1
11,Ñuflo De Chávez,1,Concepción,3914,Medio Monte,1,Medio Monte,7082351,1,6,39,4,0,1,15,0,8,2,1,4
11,Ñuflo De Chávez,1,Concepción,3915,Limoncito,1,U.E. San Francisco De Asis,7082361,1,1,43,4,2,4,14,2,37,11,3,5
11,Ñuflo De Chávez,1,Concepción,3915,Limoncito,1,U.E. San Francisco De Asis,7082371,2,0,20,5,0,0,2,0,2,0,1,2
11,Ñuflo De Chávez,1,Concepción,3916,San Miguelito,1,U.E. Jose Ortiz Semar,7082381,1,0,2,4,0,0,12,1,8,4,0,2
11,Ñuflo De Chávez,1,Concepción,3917,San Pablo Sur,1,U.E. Nubiosix,7082391,1,1,17,3,0,0,3,0,1,1,2,1
11,Ñuflo De Chávez,1,Concepción,4223,Integracion A,25849,U. E. Eduardo Abaroa,7082901,1,0,7,3,4,6,15,3,26,5,18,8
11,Ñuflo De Chávez,1,Concepción,4223,Integracion A,25849,U. E. Eduardo Abaroa,7082911,2,5,10,0,6,4,8,2,24,2,25,19
11,Ñuflo De Chávez,2,San Javier,2475,San Javier (Ñ.de Chavez),20007,U.E. Adolfo Burton,7083091,1,1,29,1,0,1,29,2,22,9,8,2
11,Ñuflo De Chávez,2,San Javier,2475,San Javier (Ñ.de Chavez),20007,U.E. Adolfo Burton,7083101,2,0,31,4,1,1,46,1,18,3,2,1
11,Ñuflo De Chávez,2,San Javier,2475,San Javier (Ñ.de Chavez),20007,U.E. Adolfo Burton,7083111,3,1,40,6,0,1,42,1,30,2,2,2
11,Ñuflo De Chávez,2,San Javier,2475,San Javier (Ñ.de Chavez),20007,U.E. Adolfo Burton,7083121,4,3,36,7,1,0,39,2,12,9,8,2
11,Ñuflo De Chávez,2,San Javier,2475,San Javier (Ñ.de Chavez),20007,U.E. Adolfo Burton,7083131,5,2,33,7,0,1,37,1,14,0,7,4
