CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,TUFE,A-UPP,MTS,MNR,DESPIERTA,CPEM-B,PATRIA-UNIDOS,NGP
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005122,1,28,3,,,25,6,47,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005132,2,21,6,,,22,2,39,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005142,3,35,2,,,27,2,56,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005152,4,33,1,,,23,6,39,6
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005162,5,33,3,,,17,8,36,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,26357,U.E. Polo Palacios,8005172,6,12,1,,,14,4,19,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006862,1,22,2,,,35,14,36,0
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006872,2,23,4,,,22,7,46,7
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006882,3,17,1,,,24,5,53,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006892,4,23,2,,,33,6,37,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,26358,U.E. Guido Gutierrez Moreno,8006902,5,13,4,,,27,8,49,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005552,1,20,1,,,16,8,68,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005562,2,15,4,,,25,12,73,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005572,3,24,4,,,27,4,83,3
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005582,4,19,3,,,20,5,74,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005592,5,23,2,,,23,10,74,9
2,Vaca Diez,1,Riberalta,2540,Riberalta,32016,U.E. Arca Maranatha,8005602,6,5,1,,,5,2,17,1
2,Vaca Diez,1,Riberalta,2540,Riberalta,32119,(Cárcel) Penal Nuevo Riberalta,8007052,1,13,4,,,13,5,3,6
2,Vaca Diez,1,Riberalta,2543,Nazareth,1,Escuela Nazareth,8004132,1,12,6,,,18,2,21,6
2,Vaca Diez,1,Riberalta,2546,Tumichucua,1,U.E. Zaida Gosalvez Alarcón,8004142,1,8,2,,,43,4,41,3
2,Vaca Diez,1,Riberalta,2546,Tumichucua,1,U.E. Zaida Gosalvez Alarcón,8004152,2,5,4,,,11,3,24,1
2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,8004162,1,35,1,,,18,9,27,5
2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,8004172,2,25,8,,,19,5,36,6
2,Vaca Diez,1,Riberalta,2749,Warnes,1,U.E.   Warnes,8004182,3,10,0,,,10,0,11,0
2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,8004192,1,17,4,,,19,15,27,1
2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,8004202,2,22,1,,,20,11,19,6
2,Vaca Diez,1,Riberalta,3096,Bolivar,1,U.E. Bolívar,8004212,3,12,0,,,10,3,11,5
2,Vaca Diez,1,Riberalta,3097,12 de Octubre,1,Escuela 12 de Octubre,8004222,1,16,6,,,14,13,31,1
2,Vaca Diez,1,Riberalta,3097,12 de Octubre,1,Escuela 12 de Octubre,8004232,2,16,3,,,16,3,27,3
2,Vaca Diez,1,Riberalta,3098,Mariposa,1,Escuela Mariposa,8004242,1,8,1,,,9,1,13,1
2,Vaca Diez,1,Riberalta,3099,Alto Ivon,1,Escuela Alto Ivon,8004252,1,4,4,,,9,13,17,3
2,Vaca Diez,1,Riberalta,3099,Alto Ivon,1,Escuela Alto Ivon,8004262,2,7,2,,,9,4,57,4
2,Vaca Diez,1,Riberalta,3099,Alto Ivon,1,Escuela Alto Ivon,8004272,3,5,3,,,17,16,21,3
2,Vaca Diez,1,Riberalta,3100,Santuario,1,Escuela Santuario,8004282,1,3,0,,,11,4,26,1
2,Vaca Diez,1,Riberalta,3101,Santa María  de Vaca Diez,1,U.E. Santa Maria,8004292,1,23,0,,,32,13,32,3
2,Vaca Diez,1,Riberalta,3101,Santa María  de Vaca Diez,1,U.E. Santa Maria,8004302,2,16,1,,,27,11,40,2
2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,8004312,1,7,1,,,15,8,46,5
2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,8004322,2,12,1,,,28,5,53,8
2,Vaca Diez,1,Riberalta,4003,La Esperanza,25317,U.E. La Esperanza,8004332,3,3,0,,,8,2,6,2
2,Vaca Diez,1,Riberalta,4004,Popechi,25318,U.E. Popechi,8004342,1,17,0,,,9,5,24,7
2,Vaca Diez,1,Riberalta,4004,Popechi,25318,U.E. Popechi,8004352,2,15,2,,,14,2,26,5
2,Vaca Diez,1,Riberalta,4005,Bella Flor,25319,U.E. Bella Flor,8004362,1,15,20,,,12,7,28,7
2,Vaca Diez,1,Riberalta,4005,Bella Flor,25319,U.E. Bella Flor,8004372,2,1,0,,,2,0,6,3
2,Vaca Diez,1,Riberalta,4419,Recreo,26176,U.E. Recreo,8004382,1,7,0,,,8,4,15,2
2,Vaca Diez,1,Riberalta,4420,Alta Gracia,26177,U.E. 23 de Marzo,8004392,1,8,5,,,17,3,17,5
2,Vaca Diez,1,Riberalta,4509,Los Cayuses,32144,U.E. Los Cayuses,8004402,1,13,1,,,1,0,6,0
2,Vaca Diez,1,Riberalta,4576,Nueva Unión,32286,U.E. Nueva Unión I,8004412,1,21,1,,,21,2,16,2
2,Vaca Diez,2,Guayaramerín,2548,Villa Bella,1,Esc. Antofagasta,8007062,1,4,1,,,7,3,12,6
2,Vaca Diez,2,Guayaramerín,2549,Cachuela Esperanza,1,Esc. Juddi De Suarez,8007072,1,10,6,,,18,1,56,6
2,Vaca Diez,2,Guayaramerín,2549,Cachuela Esperanza,1,Esc. Juddi De Suarez,8007082,2,13,5,,,14,4,39,2
2,Vaca Diez,2,Guayaramerín,2551,Rosario del Yata,1,Esc. Rosario Del Yata,8007092,1,12,8,,,40,6,50,9
2,Vaca Diez,2,Guayaramerín,2551,Rosario del Yata,1,Esc. Rosario Del Yata,8007102,2,12,3,,,41,6,23,2
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007132,1,27,4,,,27,2,51,10
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007142,2,20,3,,,28,6,59,14
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007152,3,13,4,,,31,8,52,13
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007162,4,16,2,,,22,6,54,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007172,5,20,2,,,30,5,45,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007182,6,19,5,,,32,16,51,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007192,7,20,8,,,28,2,55,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007202,8,16,2,,,29,5,39,12
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,3,U.E.  Evangélico Nacional,8007212,9,1,1,,,2,1,4,0
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007222,1,16,7,,,21,4,43,15
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007232,2,14,4,,,19,5,54,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007242,3,16,6,,,13,13,43,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007252,4,10,8,,,28,8,47,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007262,5,13,3,,,24,6,43,10
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007272,6,14,7,,,25,4,50,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007282,7,9,2,,,25,8,47,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,5,U.E.  Manuel Antonio Ojopi,8007292,8,16,5,,,35,8,42,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007302,1,18,3,,,35,6,46,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007312,2,17,6,,,43,5,48,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007322,3,13,3,,,46,1,50,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,6,U.E.  Elmer Botsford,8007332,4,9,2,,,8,1,21,1
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007542,1,18,1,,,32,2,49,12
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007552,2,11,7,,,25,2,53,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007562,3,16,0,,,21,7,62,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007572,4,12,5,,,25,2,51,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007582,5,13,5,,,32,4,57,10
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007592,6,16,5,,,18,4,58,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,7,U.E.  San Jose,8007602,7,2,0,,,2,1,6,0
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007682,1,13,3,,,17,5,52,10
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007692,2,10,1,,,24,6,49,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007702,3,13,4,,,31,4,59,11
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007712,4,14,4,,,27,3,54,2
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,8,U.E.  Mejillones,8007722,5,2,1,,,5,0,7,1
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007732,1,18,4,,,27,2,56,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007742,2,17,3,,,27,10,49,11
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007752,3,19,4,,,22,5,47,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007762,4,10,2,,,20,5,49,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007772,5,14,3,,,29,7,46,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007782,6,15,4,,,18,7,53,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007792,7,15,4,,,23,6,57,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007802,8,10,3,,,25,3,70,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,9,U.E.  6 de Junio,8007812,9,11,6,,,19,8,61,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008112,1,15,7,,,25,4,42,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008122,2,21,1,,,31,7,56,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008132,3,18,6,,,22,5,48,11
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008142,4,8,4,,,27,2,33,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008152,5,10,4,,,28,8,38,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008162,6,18,5,,,33,3,48,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008172,7,17,0,,,32,4,46,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008182,8,18,4,,,24,5,52,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,10,U.E.  Alto de la Alianza,8008192,9,16,3,,,29,6,45,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007822,1,11,1,,,27,5,49,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007832,2,10,3,,,27,8,58,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007842,3,11,3,,,24,6,53,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007852,4,16,4,,,23,5,47,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007862,5,13,5,,,25,2,45,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007872,6,16,2,,,26,9,62,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007882,7,12,5,,,18,6,46,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007892,8,9,0,,,27,8,63,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007902,9,18,7,,,18,13,45,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007912,10,18,2,,,25,4,37,1
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007922,11,15,5,,,26,7,54,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,11,U.E.   Los Almendros,8007932,12,7,2,,,13,1,22,2
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007342,1,20,2,,,22,7,47,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007352,2,9,9,,,19,5,55,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007362,3,16,2,,,26,10,61,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007372,4,15,4,,,20,5,38,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007382,5,9,1,,,20,5,45,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007392,6,12,5,,,28,8,51,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,13,U.E.   Antonio Vaca Diez,8007402,7,5,2,,,22,3,25,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007612,1,11,6,,,30,6,45,10
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007622,2,11,6,,,18,1,52,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007632,3,17,1,,,23,4,49,2
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,14,U.E.   Manuel Vicente Ballivian,8007642,4,3,2,,,11,1,15,0
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,15,U.E. Miguel Antelo,8007652,1,5,5,,,13,2,58,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,15,U.E. Miguel Antelo,8007662,2,19,6,,,26,5,57,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,15,U.E. Miguel Antelo,8007672,3,10,3,,,19,4,48,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007942,1,18,4,,,29,8,52,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007952,2,9,4,,,19,3,45,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007962,3,13,5,,,26,9,37,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007972,4,17,7,,,25,13,42,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007982,5,14,2,,,24,7,40,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8007992,6,15,8,,,18,9,48,13
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008002,7,11,7,,,19,7,41,13
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008012,8,14,2,,,22,4,49,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008022,9,24,7,,,27,1,47,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008032,10,21,7,,,33,5,33,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,16,U.E.   Brasil,8008042,11,11,1,,,26,3,28,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008052,1,16,4,,,19,7,44,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008062,2,19,6,,,25,4,44,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008072,3,15,6,,,25,5,47,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008082,4,20,6,,,18,5,54,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008092,5,19,7,,,22,8,48,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,17,U.E. Belen,8008102,6,19,2,,,13,4,40,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,18,U.E. Simón Bolívar,8008202,1,14,6,,,20,10,52,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,18,U.E. Simón Bolívar,8008212,2,15,4,,,18,4,48,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,18,U.E. Simón Bolívar,8008222,3,11,2,,,23,3,60,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,18,U.E. Simón Bolívar,8008232,4,6,2,,,15,2,26,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,19,(Cárcel) Penal Guayaramerin,8007412,1,4,2,,,31,2,23,6
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008242,1,22,4,,,31,4,56,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008252,2,10,5,,,19,5,40,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008262,3,18,3,,,25,5,51,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008272,4,13,5,,,21,9,53,4
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008282,5,15,6,,,28,8,51,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,25320,U.E. 9 de Abril,8008292,6,7,2,,,9,2,14,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007422,1,15,2,,,22,7,55,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007432,2,13,4,,,27,9,39,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007442,3,14,9,,,19,3,46,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007452,4,11,4,,,28,2,30,8
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007462,5,14,2,,,26,2,58,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007472,6,17,3,,,29,4,45,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007482,7,14,1,,,31,7,36,9
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007492,8,1,1,,,10,1,20,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007502,1,9,2,,,22,4,38,5
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007512,2,14,2,,,15,6,47,3
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007522,3,12,4,,,12,4,32,7
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007532,4,4,0,,,4,1,5,2
2,Vaca Diez,2,Guayaramerín,2785,San Lorenzo  de Vaca Diez,1,Esc. Central San Lorenzo,8007112,1,17,2,,,12,6,37,2
2,Vaca Diez,2,Guayaramerín,2816,San Francisco del Yata,1,Esc. San Francisco Del Yata,8007122,1,2,4,,,2,2,11,4
3,General José Ballivián,1,Reyes,2542,Peña Amarilla,1,Esc. Peña Amarilla,8008302,1,0,0,,2,14,0,66,
3,General José Ballivián,1,Reyes,2555,Reyes,1,U.E. Rene Barrientos Ortuño,8008312,1,1,2,,52,16,0,92,
3,General José Ballivián,1,Reyes,2555,Reyes,1,U.E. Rene Barrientos Ortuño,8008322,2,1,0,,68,11,0,85,
3,General José Ballivián,1,Reyes,2555,Reyes,1,U.E. Rene Barrientos Ortuño,8008332,3,2,1,,43,14,2,87,
3,General José Ballivián,1,Reyes,2555,Reyes,1,U.E. Rene Barrientos Ortuño,8008342,4,1,1,,55,9,1,63,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008442,1,0,0,,44,12,2,106,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008452,2,0,0,,57,13,1,99,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008462,3,0,0,,60,8,3,90,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008472,4,3,1,,48,20,1,88,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008482,5,1,0,,44,14,0,100,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008492,6,5,1,,43,6,0,104,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008502,7,1,1,,63,11,1,86,
3,General José Ballivián,1,Reyes,2555,Reyes,2,U.E. Nacional de Reyes,8008512,8,0,0,,37,16,1,96,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008522,1,0,0,,65,11,1,107,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008532,2,2,0,,56,8,1,82,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008542,3,1,1,,48,12,0,89,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008552,4,2,0,,56,13,1,95,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008562,5,1,1,,55,10,4,103,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008572,6,0,0,,49,12,0,98,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008582,7,0,0,,45,10,4,107,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008592,8,1,1,,51,10,1,110,
3,General José Ballivián,1,Reyes,2555,Reyes,3,U.E. Jesus Alvarez Rodriguez,8008602,9,1,0,,41,15,3,87,
3,General José Ballivián,1,Reyes,2556,Puerto Cavinas,1,Esc. Central Puerto Cavinas,8008352,1,2,0,,36,2,0,53,
3,General José Ballivián,1,Reyes,2885,San Marcos,1,Esc. San Marcos,8008362,1,0,0,,7,4,0,10,
3,General José Ballivián,1,Reyes,3076,Baqueti,1,U. E. 9 de Agosto,8008372,1,2,2,,26,8,4,23,
3,General José Ballivián,1,Reyes,3077,Buen Destino,1,Esc. Buen Destino,8008382,1,1,1,,37,4,2,18,
3,General José Ballivián,1,Reyes,3078,Soraida,1,Esc. Soraida,8008392,1,0,0,,15,0,0,19,
3,General José Ballivián,1,Reyes,3384,California,1,Escuela De California,8008402,1,1,0,,73,4,2,8,
3,General José Ballivián,1,Reyes,3516,San Jose Maropa,1,Esc. San Jose,8008412,1,0,0,,57,7,2,56,
3,General José Ballivián,1,Reyes,3676,El Triunfo Rio Biata,1,Esc. Constanza Vargas,8008422,1,0,0,,34,1,0,17,
3,General José Ballivián,1,Reyes,3868,Carmen Alto,1,U.E. Carmen Alto,8008432,1,1,0,,50,5,1,48,
3,General José Ballivián,1,Reyes,4233,Gualaguagua,25865,U.E. Gualaguagua,8008612,1,0,0,,33,5,0,16,
3,General José Ballivián,1,Reyes,4234,Ratije,25866,U.E. Ratije,8008622,1,0,0,,52,6,0,25,
3,General José Ballivián,1,Reyes,4614,Santa Catalina,32369,U.E. Santa Catalina,8008632,1,0,0,,33,0,2,17,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009292,1,13,3,,43,8,3,94,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009302,2,27,1,,49,7,0,78,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009312,3,27,1,,44,6,0,92,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009322,4,22,0,,48,15,2,83,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009332,5,25,1,,54,9,2,71,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009342,6,36,2,,50,5,1,71,
3,General José Ballivián,2,San Borja,2559,San Borja,1,U.E. San Francisco De Borja,8009352,7,29,0,,45,5,1,85,
