CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,GH,A-UPP,SPT,NGP,DEMOCRATAS,UN,FE,PATRIA-UNIDOS,UNIDOS,LIBRE,SOL,TODOS-,CREEMOS,PDC,PSC,ASIP,VOS,MTS,PC,APC,LIBRES,NPC,CAMPO,MN,APB-SUMATE,MATICO,VPT,SW,PP
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068857,4,,,13,1,4,0,1,3,,1,,1,15,,0,,0,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068867,5,,,7,0,4,1,0,0,,0,,1,6,,0,,2,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068877,6,,,10,1,10,0,1,5,,7,,2,5,,0,,2,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068887,7,,,5,0,1,0,0,2,,0,,1,15,,0,,2,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068897,8,,,28,0,11,2,1,3,,6,,0,14,,1,,2,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068907,9,,,21,6,16,1,1,7,,10,,6,32,,1,,3,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068917,10,,,23,2,8,0,1,1,,5,,1,17,,0,,0,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068927,11,,,16,1,12,2,1,6,,6,,3,18,,1,,4,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068937,12,,,24,2,23,2,0,8,,5,,2,16,,0,,3,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068947,13,,,32,3,30,2,0,8,,15,,1,36,,0,,5,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068957,14,,,24,3,24,4,1,5,,7,,4,23,,0,,1,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068967,15,,,27,1,15,0,0,6,,5,,2,13,,0,,0,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2331,Tres Cruces,13010,U.E. Oswaldo Irigoyen,7068977,16,,,9,0,8,3,1,3,,1,,2,8,,0,,1,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2332,Pozo del Tigre,13009,U.E. Emilio Sulzer Salinas,7068757,1,,,46,2,32,0,2,12,,5,,3,7,,0,,0,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2332,Pozo del Tigre,13009,U.E. Emilio Sulzer Salinas,7068767,2,,,5,2,15,0,2,3,,3,,1,7,,0,,3,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2332,Pozo del Tigre,13009,U.E. Emilio Sulzer Salinas,7068777,3,,,6,0,14,0,0,3,,7,,4,6,,0,,6,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2332,Pozo del Tigre,13009,U.E. Emilio Sulzer Salinas,7068787,4,,,20,1,18,0,1,15,,8,,1,9,,0,,10,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2332,Pozo del Tigre,13009,U.E. Emilio Sulzer Salinas,7068797,5,,,34,0,14,1,1,6,,11,,4,4,,0,,13,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2332,Pozo del Tigre,13009,U.E. Emilio Sulzer Salinas,7068807,6,,,18,2,27,0,0,3,,12,,1,7,,0,,3,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2332,Pozo del Tigre,13009,U.E. Emilio Sulzer Salinas,7068817,7,,,2,0,2,0,0,2,,0,,0,1,,0,,2,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2333,Cerro de Concepción El Tinto(Cap.),13007,U.E. Silverio Leaños Roca de El Tinto,7068707,1,,,36,0,4,3,2,13,,1,,2,2,,0,,0,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2333,Cerro de Concepción El Tinto(Cap.),13007,U.E. Silverio Leaños Roca de El Tinto,7068717,2,,,8,0,2,0,0,2,,1,,0,1,,0,,0,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2333,Cerro de Concepción El Tinto(Cap.),13007,U.E. Silverio Leaños Roca de El Tinto,7068727,3,,,21,0,5,2,1,8,,4,,2,7,,0,,2,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2333,Cerro de Concepción El Tinto(Cap.),13007,U.E. Silverio Leaños Roca de El Tinto,7068737,4,,,27,0,5,2,5,5,,1,,1,4,,1,,0,,,,,,,,,,,,
5,Chiquitos,2,Pailón,2333,Cerro de Concepción El Tinto(Cap.),13007,U.E. Silverio Leaños Roca de El Tinto,7068747,5,,,8,1,1,0,2,6,,0,,1,1,,0,,0,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3178,Rosal Centro,3018,U.E. Rosal Centro,7068367,1,,,63,1,12,1,1,16,,1,,5,16,,0,,47,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3178,Rosal Centro,3018,U.E. Rosal Centro,7068377,2,,,13,6,17,2,1,28,,9,,3,11,,0,,86,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3178,Rosal Centro,3018,U.E. Rosal Centro,7068387,3,,,45,2,12,2,3,19,,5,,4,11,,0,,67,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3178,Rosal Centro,3018,U.E. Rosal Centro,7068397,4,,,30,3,20,2,1,21,,3,,3,7,,0,,61,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3178,Rosal Centro,3018,U.E. Rosal Centro,7068407,5,,,54,0,14,1,2,11,,9,,5,7,,0,,53,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3178,Rosal Centro,3018,U.E. Rosal Centro,7068417,6,,,12,0,1,0,1,7,,2,,0,6,,1,,12,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3178,Rosal Centro,32101,U. E. Rosal Centro (Módulo),7069287,1,,,48,3,26,0,2,8,,6,,2,7,,0,,53,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3556,Puesto Paz,1,Esc. Puesto Paz,7068257,1,,,19,0,16,0,0,6,,0,,1,0,,0,,1,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3557,Poza Verde,1,Esc. Poza Verde,7068267,1,,,17,0,38,0,0,22,,1,,0,1,,0,,14,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3714,Tunas Nuevo,1,Escuela Tunas Nuevo,7068277,1,,,73,1,10,1,11,3,,6,,0,2,,1,,3,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3714,Tunas Nuevo,1,Escuela Tunas Nuevo,7068287,2,,,25,0,7,0,1,7,,11,,0,8,,2,,0,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3714,Tunas Nuevo,1,Escuela Tunas Nuevo,7068297,3,,,37,1,7,1,5,2,,9,,0,7,,0,,1,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3714,Tunas Nuevo,1,Escuela Tunas Nuevo,7068307,4,,,41,0,6,4,8,3,,11,,2,8,,0,,1,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3714,Tunas Nuevo,1,Escuela Tunas Nuevo,7068317,5,,,60,0,3,1,20,8,,17,,3,4,,0,,1,,,,,,,,,,,,
5,Chiquitos,2,Pailón,3714,Tunas Nuevo,1,Escuela Tunas Nuevo,7068327,6,,,4,0,3,0,3,2,,0,,0,2,,1,,1,,,,,,,,,,,,
5,Chiquitos,2,Pailón,4035,El Cerro,25366,U.E. 12 de Octubre,7068987,1,,,18,0,1,0,1,10,,1,,3,1,,0,,0,,,,,,,,,,,,
5,Chiquitos,2,Pailón,4035,El Cerro,25366,U.E. 12 de Octubre,7068997,2,,,15,0,0,0,1,18,,1,,6,4,,0,,2,,,,,,,,,,,,
5,Chiquitos,2,Pailón,4225,Nueva Belen,25851,U. E. Mateo Kuljis,7069027,1,,,23,2,15,0,1,74,,4,,6,8,,0,,2,,,,,,,,,,,,
5,Chiquitos,2,Pailón,4226,Sinaí,25852,U. E. Sinaí,7069037,1,,,10,0,32,1,2,21,,3,,7,17,,0,,11,,,,,,,,,,,,
5,Chiquitos,2,Pailón,4226,Sinaí,25852,U. E. Sinaí,7069047,2,,,12,2,50,5,3,22,,4,,8,11,,0,,14,,,,,,,,,,,,
5,Chiquitos,2,Pailón,4226,Sinaí,25852,U. E. Sinaí,7069057,3,,,4,0,15,0,0,5,,1,,3,1,,0,,7,,,,,,,,,,,,
5,Chiquitos,2,Pailón,4227,Puerto Ibáñez,25445,U.E. Ing. Jorge Mauricio Rojas P.,7069007,1,,,70,2,19,10,1,9,,10,,20,12,,0,,1,,,,,,,,,,,,
5,Chiquitos,2,Pailón,4227,Puerto Ibáñez,25445,U.E. Ing. Jorge Mauricio Rojas P.,7069017,2,,,69,1,33,15,0,10,,4,,23,18,,0,,2,,,,,,,,,,,,
5,Chiquitos,2,Pailón,4671,Comunidad Campesina 25 de Mayo E. Avaroa,32508,U.E. Eduardo Abaroa,7069297,1,,,54,1,17,0,2,6,,4,,2,2,,0,,3,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,3014,Esc. Sagrada Familia,7069337,1,,,48,,,,17,33,,,,,,,45,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,3014,Esc. Sagrada Familia,7069347,2,,,59,,,,16,27,,,,,,,50,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,3014,Esc. Sagrada Familia,7069357,3,,,58,,,,14,28,,,,,,,39,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,3014,Esc. Sagrada Familia,7069367,4,,,72,,,,16,15,,,,,,,56,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,3014,Esc. Sagrada Familia,7069377,5,,,57,,,,15,34,,,,,,,33,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,3014,Esc. Sagrada Familia,7069387,6,,,60,,,,14,29,,,,,,,48,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,3014,Esc. Sagrada Familia,7069397,7,,,57,,,,16,15,,,,,,,38,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,3014,Esc. Sagrada Familia,7069407,8,,,58,,,,22,22,,,,,,,40,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,3014,Esc. Sagrada Familia,7069417,9,,,37,,,,24,25,,,,,,,73,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,3014,Esc. Sagrada Familia,7069427,10,,,53,,,,19,21,,,,,,,38,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,3014,Esc. Sagrada Familia,7069437,11,,,50,,,,9,7,,,,,,,26,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13012,Esc. Marista,7069477,1,,,85,,,,14,9,,,,,,,48,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13012,Esc. Marista,7069487,2,,,64,,,,18,27,,,,,,,42,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13012,Esc. Marista,7069497,3,,,56,,,,22,36,,,,,,,56,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13012,Esc. Marista,7069507,4,,,66,,,,27,29,,,,,,,46,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13012,Esc. Marista,7069517,5,,,53,,,,22,22,,,,,,,44,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13012,Esc. Marista,7069527,6,,,76,,,,20,20,,,,,,,43,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13012,Esc. Marista,7069537,7,,,43,,,,34,23,,,,,,,62,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13012,Esc. Marista,7069547,8,,,38,,,,23,21,,,,,,,39,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13014,Esc. Don Bosco,7069557,1,,,52,,,,23,19,,,,,,,51,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13014,Esc. Don Bosco,7069567,2,,,60,,,,19,14,,,,,,,37,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13014,Esc. Don Bosco,7069577,3,,,58,,,,18,23,,,,,,,39,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13014,Esc. Don Bosco,7069587,4,,,56,,,,24,13,,,,,,,60,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13014,Esc. Don Bosco,7069597,5,,,70,,,,15,19,,,,,,,42,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13014,Esc. Don Bosco,7069607,6,,,49,,,,20,13,,,,,,,49,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13014,Esc. Don Bosco,7069617,7,,,56,,,,31,11,,,,,,,43,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13014,Esc. Don Bosco,7069627,8,,,72,,,,26,8,,,,,,,47,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13014,Esc. Don Bosco,7069637,9,,,54,,,,17,17,,,,,,,46,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13014,Esc. Don Bosco,7069647,10,,,53,,,,15,10,,,,,,,66,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13014,Esc. Don Bosco,7069657,11,,,52,,,,37,11,,,,,,,58,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,13014,Esc. Don Bosco,7069667,12,,,39,,,,16,7,,,,,,,27,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,26430,U.E. San Francisco de Asis,7069747,1,,,60,,,,24,18,,,,,,,45,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,26430,U.E. San Francisco de Asis,7069757,2,,,51,,,,15,13,,,,,,,48,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,26430,U.E. San Francisco de Asis,7069767,3,,,48,,,,18,20,,,,,,,57,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,26430,U.E. San Francisco de Asis,7069777,4,,,61,,,,29,11,,,,,,,48,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,26430,U.E. San Francisco de Asis,7069787,5,,,51,,,,21,20,,,,,,,54,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2334,Roboré,26430,U.E. San Francisco de Asis,7069797,6,,,54,,,,15,24,,,,,,,48,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2335,Chochís,5215,Esc. Seccional Chochis,7069447,1,,,66,,,,30,24,,,,,,,67,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2335,Chochís,5215,Esc. Seccional Chochis,7069457,2,,,56,,,,20,1,,,,,,,69,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2335,Chochís,5215,Esc. Seccional Chochis,7069467,3,,,32,,,,10,4,,,,,,,25,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2336,Santiago,13016,Esc. Napoleon Montero Montero,7069677,1,,,40,,,,10,24,,,,,,,34,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2336,Santiago,13016,Esc. Napoleon Montero Montero,7069687,2,,,36,,,,20,22,,,,,,,43,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2336,Santiago,13016,Esc. Napoleon Montero Montero,7069697,3,,,37,,,,18,23,,,,,,,38,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2336,Santiago,13016,Esc. Napoleon Montero Montero,7069707,4,,,38,,,,13,32,,,,,,,54,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2864,Aguas Calientes,13017,U.E. Aguas Calientes,7069717,1,,,84,,,,3,14,,,,,,,41,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2864,Aguas Calientes,13017,U.E. Aguas Calientes,7069727,2,,,76,,,,5,15,,,,,,,50,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,2864,Aguas Calientes,13017,U.E. Aguas Calientes,7069737,3,,,36,,,,3,7,,,,,,,26,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,3559,Los Sotos,1,U.E. Los Sotos,7069307,1,,,85,,,,8,5,,,,,,,17,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,3559,Los Sotos,1,U.E. Los Sotos,7069317,2,,,12,,,,1,0,,,,,,,1,,,,,,,,,,,,,,
5,Chiquitos,3,Roboré,3560,Agua Negra,1,U.E. Agua Negra,7069327,1,,,21,,,,5,1,,,,,,,21,,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2001,Esc. Angel Maria Limpias,7069807,1,,,20,,,,,24,,,0,,53,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2001,Esc. Angel Maria Limpias,7069817,2,,,13,,,,,25,,,0,,38,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2001,Esc. Angel Maria Limpias,7069827,3,,,19,,,,,17,,,0,,29,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2001,Esc. Angel Maria Limpias,7069837,4,,,22,,,,,19,,,0,,30,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2001,Esc. Angel Maria Limpias,7069847,5,,,19,,,,,22,,,0,,45,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2001,Esc. Angel Maria Limpias,7069857,6,,,19,,,,,31,,,0,,39,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2001,Esc. Angel Maria Limpias,7069867,7,,,16,,,,,16,,,0,,37,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2001,Esc. Angel Maria Limpias,7069877,8,,,20,,,,,21,,,0,,65,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2001,Esc. Angel Maria Limpias,7069887,9,,,13,,,,,28,,,0,,37,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2001,Esc. Angel Maria Limpias,7069897,10,,,19,,,,,26,,,0,,44,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2001,Esc. Angel Maria Limpias,7069907,11,,,20,,,,,26,,,0,,26,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2001,Esc. Angel Maria Limpias,7069917,12,,,2,,,,,4,,,0,,7,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7069927,1,,,17,,,,,21,,,0,,45,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7069937,2,,,15,,,,,29,,,0,,50,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7069947,3,,,21,,,,,22,,,0,,28,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7069957,4,,,19,,,,,19,,,0,,42,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7069967,5,,,25,,,,,17,,,0,,32,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7069977,6,,,16,,,,,28,,,0,,36,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7069987,7,,,17,,,,,28,,,0,,44,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7069997,8,,,16,,,,,35,,,0,,43,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7070007,9,,,12,,,,,25,,,0,,44,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7070017,10,,,20,,,,,21,,,0,,46,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7070027,11,,,12,,,,,28,,,0,,46,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7070037,12,,,8,,,,,40,,,0,,44,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7070047,13,,,23,,,,,31,,,0,,40,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7070057,14,,,18,,,,,30,,,0,,34,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7070067,15,,,24,,,,,36,,,0,,46,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7070077,16,,,26,,,,,20,,,0,,42,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,2015,U.E. Adelaida Landívar Moreno,7070087,17,,,16,,,,,17,,,0,,20,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22000,Esc. Julio Landivar,7070097,1,,,15,,,,,22,,,0,,64,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22000,Esc. Julio Landivar,7070107,2,,,8,,,,,23,,,0,,45,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22000,Esc. Julio Landivar,7070117,3,,,20,,,,,22,,,0,,37,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22000,Esc. Julio Landivar,7070127,4,,,15,,,,,22,,,0,,47,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22000,Esc. Julio Landivar,7070137,5,,,11,,,,,22,,,0,,58,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22000,Esc. Julio Landivar,7070147,6,,,10,,,,,24,,,0,,50,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22000,Esc. Julio Landivar,7070157,7,,,17,,,,,18,,,0,,54,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22000,Esc. Julio Landivar,7070167,8,,,10,,,,,10,,,0,,15,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070267,1,,,26,,,,,31,,,0,,58,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070277,2,,,7,,,,,44,,,0,,47,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070287,3,,,21,,,,,19,,,0,,35,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070297,4,,,22,,,,,21,,,0,,57,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070307,5,,,17,,,,,27,,,0,,52,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070317,6,,,18,,,,,33,,,0,,37,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070327,7,,,26,,,,,31,,,0,,43,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070337,8,,,18,,,,,27,,,0,,54,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070347,9,,,20,,,,,27,,,0,,48,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070357,10,,,16,,,,,27,,,0,,38,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070367,11,,,17,,,,,28,,,0,,46,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070377,12,,,14,,,,,21,,,0,,50,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070387,13,,,11,,,,,38,,,0,,40,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,22018,Esc. Martina Dorado,7070397,14,,,14,,,,,13,,,0,,21,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,32102,U. E. Nicolás Ortíz Antelo,7070407,1,,,30,,,,,26,,,0,,15,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2337,Portachuelo,32102,U. E. Nicolás Ortíz Antelo,7070417,2,,,29,,,,,20,,,0,,12,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2345,Pereotó,22007,Esc. Peroto,7070177,1,,,15,,,,,3,,,0,,29,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2346,San Ignacio (Sara),22008,U.E. Milena Paz Antelo II,7070187,1,,,26,,,,,30,,,0,,25,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2346,San Ignacio (Sara),22008,U.E. Milena Paz Antelo II,7070197,2,,,29,,,,,20,,,0,,30,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2346,San Ignacio (Sara),22008,U.E. Milena Paz Antelo II,7070207,3,,,10,,,,,12,,,0,,7,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2347,San Juan de Palometillas,22009,U.E. Marciano Melgar Sosa,7070217,1,,,15,,,,,39,,,0,,21,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2347,San Juan de Palometillas,22009,U.E. Marciano Melgar Sosa,7070227,2,,,17,,,,,33,,,0,,14,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2347,San Juan de Palometillas,22009,U.E. Marciano Melgar Sosa,7070237,3,,,32,,,,,48,,,0,,18,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2347,San Juan de Palometillas,22009,U.E. Marciano Melgar Sosa,7070247,4,,,21,,,,,34,,,0,,18,,,0,,,,,,,,,,,,,
6,Sara,1,Portachuelo,2347,San Juan de Palometillas,22009,U.E. Marciano Melgar Sosa,7070257,5,,,1,,,,,7,,,0,,0,,,0,,,,,,,,,,,,,
