CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,DEMOCRATAS,PDC,ISA,CDC,T,UNIR,PATRIA,AIR,NGP,SOMOSCHACO,MATE,APB-SUMATE,A-UPP,FAU,CCGT
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006737,7,5,0,32,5,,91,0,37,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006747,8,8,0,28,4,,117,0,40,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006757,9,4,0,27,4,,93,0,48,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006767,10,3,0,21,4,,102,0,41,,3,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,112,U.E. Teresa De Calcuta,6006777,11,1,0,2,1,,15,0,8,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004477,1,14,0,23,5,,115,0,25,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004487,2,7,0,19,9,,107,0,34,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004497,3,7,0,16,3,,111,0,39,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004507,4,15,0,19,6,,109,0,31,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004517,5,9,0,24,4,,108,0,34,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004527,6,11,0,14,6,,110,0,43,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004537,7,6,0,15,4,,122,0,28,,0,,,,9,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004547,8,10,0,27,5,,97,0,35,,3,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004557,9,5,0,15,3,,100,0,50,,5,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004567,10,16,0,12,8,,103,0,37,,5,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004577,11,6,0,22,4,,122,0,39,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004587,12,16,0,16,6,,92,0,54,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004597,13,17,0,28,3,,106,0,42,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,113,U.E. Pampa Galana,6004607,14,7,0,9,1,,28,0,12,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006567,1,4,0,18,6,,106,0,42,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006577,2,5,0,17,1,,113,0,60,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006587,3,5,0,18,3,,102,0,45,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006597,4,4,0,18,3,,112,0,47,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25548,Centro de Capacitacion Municipal,6006607,5,4,0,14,6,,96,0,36,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003297,1,6,0,34,9,,80,0,29,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003307,2,12,0,32,6,,74,0,42,,7,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003317,3,7,0,34,5,,74,0,39,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003327,4,8,0,33,10,,77,0,39,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003337,5,9,0,45,9,,67,0,38,,1,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003347,6,8,0,30,2,,73,0,42,,3,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003357,7,9,0,40,7,,68,0,36,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003367,8,9,0,40,12,,71,0,38,,4,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003377,9,7,0,33,6,,76,0,36,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25709,U.E. Humberto Portocarrero 1,6003387,10,1,0,2,1,,9,0,5,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006487,1,5,0,16,3,,117,0,48,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006497,2,2,0,16,4,,100,0,58,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006507,3,3,0,28,8,,104,0,46,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006517,4,0,0,27,1,,100,0,49,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006527,5,9,0,15,5,,105,0,58,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006537,6,3,0,23,5,,102,0,48,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006547,7,4,0,14,7,,102,0,47,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25710,U.E. Carmen Mealla,6006557,8,0,0,2,2,,58,0,20,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003597,1,8,0,20,3,,120,0,27,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003607,2,4,0,25,5,,88,0,32,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003617,3,1,0,20,1,,109,0,37,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003627,4,6,0,22,7,,98,0,39,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003637,5,0,0,28,1,,107,0,38,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003647,6,9,0,35,0,,96,0,24,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003657,7,4,0,17,5,,114,0,23,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003667,8,5,0,22,7,,101,0,37,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003677,9,4,0,19,5,,89,0,36,,4,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003687,10,10,0,34,9,,78,0,32,,4,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003697,11,8,0,30,6,,102,0,29,,4,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003707,12,7,0,34,7,,77,0,40,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003717,13,7,0,30,4,,105,0,31,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003727,14,5,0,24,3,,100,0,42,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003737,15,7,0,29,7,,99,0,32,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003747,16,9,0,15,6,,101,0,38,,3,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003757,17,1,0,19,5,,115,0,44,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003767,18,7,0,29,9,,94,0,46,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003777,19,5,0,29,7,,90,0,39,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003787,20,11,0,22,12,,92,0,26,,4,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25711,U.E. Lourdes,6003797,21,0,0,2,1,,13,0,2,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004287,1,11,0,18,2,,112,0,39,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004297,2,8,0,18,2,,100,0,51,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004307,3,12,0,26,10,,79,0,48,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004317,4,10,0,23,3,,100,0,35,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004327,5,8,0,26,3,,108,0,42,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004337,6,16,0,25,6,,112,0,35,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004347,7,4,0,30,3,,103,0,29,,4,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004357,8,7,0,28,1,,107,0,35,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004367,9,7,0,17,9,,110,0,35,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004377,10,10,0,29,4,,96,0,44,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004387,11,12,0,20,1,,115,0,40,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004397,12,8,0,9,6,,108,0,46,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004407,13,8,0,18,3,,121,0,39,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004417,14,6,0,18,4,,101,0,45,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004427,15,3,0,16,5,,113,0,59,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004437,16,9,0,21,1,,112,0,50,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004447,17,14,0,33,6,,101,0,40,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004457,18,11,0,17,7,,119,0,32,,1,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,25712,U.E. Santa Ana,6004467,19,7,0,13,2,,74,0,38,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005397,1,2,0,27,4,,94,0,43,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005407,2,4,0,24,4,,124,0,45,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005417,3,3,0,20,3,,108,0,39,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005427,4,4,0,27,3,,115,0,45,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005437,5,7,0,33,0,,110,0,39,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005447,6,3,0,26,7,,98,0,44,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005457,7,3,0,41,0,,99,0,44,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005467,8,1,0,27,5,,121,0,37,,4,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005477,9,4,0,36,1,,120,0,35,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,25713,U.E. Víctor Varas Reyes,6005487,10,4,0,21,5,,92,0,48,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002007,1,5,0,19,5,,112,0,51,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002017,2,6,0,20,0,,96,0,55,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002027,3,5,0,18,2,,114,0,52,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,25714,U.E. Aniceto Arce,6002037,4,4,0,17,1,,78,0,28,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004037,1,7,0,25,5,,82,0,44,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004047,2,8,0,31,3,,81,0,33,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004057,3,5,0,42,3,,90,0,26,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004067,4,6,0,39,3,,91,0,31,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004077,5,8,0,38,3,,87,0,32,,4,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,25715,U.E. Alberto Baldivieso,6004087,6,4,0,4,0,,11,0,9,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007417,1,5,0,13,3,,130,0,22,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007427,2,4,0,23,1,,120,0,31,,1,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007437,3,2,0,14,1,,138,0,33,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007447,4,2,0,16,4,,136,0,26,,3,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,26474,U.E. Santa Rosa,6007457,5,2,0,6,0,,29,0,5,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007597,1,10,0,25,8,,88,0,49,,1,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007607,2,7,0,35,10,,66,0,40,,3,,,,9,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007617,3,6,0,24,6,,90,0,41,,7,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007627,4,15,0,40,4,,64,0,45,,0,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007637,5,11,0,25,8,,80,0,30,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,26475,U.E. Valle Hermoso,6007647,6,6,0,26,5,,87,0,48,,1,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007797,1,9,0,20,2,,94,0,40,,4,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007807,2,11,0,23,2,,97,0,38,,3,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007817,3,8,0,33,5,,100,0,33,,2,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007827,4,9,0,27,2,,97,0,48,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,26476,U.E. Moto Mendez,6007837,5,1,0,7,1,,14,0,7,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007657,1,10,0,33,7,,98,0,31,,2,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007667,2,6,0,31,9,,98,0,32,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,26477,U.E. Los Laureles,6007677,3,3,0,11,3,,38,0,16,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001887,1,5,0,26,9,,80,0,39,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001897,2,5,0,29,3,,102,0,38,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001907,3,9,0,23,4,,82,0,42,,2,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001917,4,9,0,21,5,,87,0,41,,5,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,31053,Coliseo 15 de noviembre,6001927,5,5,0,27,5,,86,0,35,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003037,1,7,0,23,5,,97,0,31,,2,,,,9,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003047,2,2,0,30,9,,76,0,28,,0,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003057,3,10,0,36,10,,65,0,35,,3,,,,10,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003067,4,4,0,39,3,,93,0,28,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,31054,U.E. Hermann Gmeiner Inicial (Kinder),6003077,5,3,0,11,4,,44,0,21,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001097,1,4,0,18,2,,105,0,47,,3,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001107,2,4,0,22,3,,116,0,54,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001117,3,5,0,19,4,,124,0,43,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001127,4,5,0,17,4,,121,0,38,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001137,5,3,0,12,8,,119,0,49,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001147,6,4,0,20,5,,107,0,42,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001157,7,3,0,26,2,,116,0,37,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001167,8,4,0,19,4,,110,0,51,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001177,9,4,0,28,4,,110,0,37,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001187,10,4,0,18,3,,113,0,54,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31055,Coliseo San Roque,6001197,11,2,0,6,1,,38,0,18,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005217,1,7,0,23,0,,97,0,35,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005227,2,5,0,17,5,,128,0,36,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005237,3,3,0,23,5,,116,0,45,,0,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,31056,U.E. Emma Rossel (Kinder),6005247,4,5,0,19,1,,70,0,32,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005877,1,6,0,27,4,,108,0,37,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005887,2,2,0,29,5,,99,0,41,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005897,3,15,0,21,5,,96,0,46,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005907,4,12,0,21,1,,103,0,49,,2,,,,8,,
1,Cercado,1,Tarija,2680,Tarija,31058,U.E. San Jorge Inicial (Kinder),6005917,5,5,0,17,1,,91,0,34,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006957,1,5,0,25,1,,121,0,53,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006967,2,0,0,26,2,,116,0,51,,0,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006977,3,5,0,19,4,,116,0,52,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006987,4,6,0,21,2,,100,0,57,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,31060,U.E. Bolivia Inicial (Kinder),6006997,5,0,0,6,0,,13,0,3,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007187,1,5,0,14,9,,110,0,42,,1,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007197,2,4,0,22,2,,106,0,43,,1,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007207,3,3,0,18,1,,112,0,36,,3,,,,7,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007217,4,6,0,24,4,,100,0,51,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,31061,Centro de educación Especial El Refugio,6007227,5,1,0,6,0,,15,0,6,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004007,1,5,0,20,3,,103,0,33,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004017,2,0,0,18,1,,102,0,45,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,32142,U. E. José Manuel Ávila 3 (KINDER),6004027,3,3,0,24,2,,111,0,40,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002047,1,4,0,21,1,,116,0,36,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002057,2,7,0,28,7,,80,0,46,,1,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,32143,U. E. Prodat,6002067,3,3,0,22,5,,88,0,34,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,32338,U.E. Andalucía,6006227,1,4,0,14,4,,76,0,33,,2,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,32339,U.E. José María Velaz 1,6001987,1,7,0,26,6,,105,0,38,,6,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,32339,U.E. José María Velaz 1,6001997,2,11,0,15,6,,46,0,30,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006787,1,6,0,35,3,,111,0,41,,1,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32414,U.E. San Antonio 2,6006797,2,2,0,8,3,,74,0,25,,0,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,32459,U.E. Nueva Esperanza,6007687,1,17,0,27,5,,127,0,21,,3,,,,3,,
1,Cercado,1,Tarija,2680,Tarija,32459,U.E. Nueva Esperanza,6007697,2,17,0,33,5,,107,0,21,,3,,,,6,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001937,1,5,0,25,6,,110,0,41,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001947,2,6,0,19,9,,95,0,43,,2,,,,5,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001957,3,4,0,22,5,,102,0,39,,5,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001967,4,7,0,26,2,,111,0,40,,1,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,32460,U.E. Jesús Buen Pastor,6001977,5,4,0,6,4,,52,0,20,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005587,1,2,0,24,6,,113,0,51,,1,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005597,2,8,0,18,2,,110,0,43,,3,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005607,3,4,0,20,7,,112,0,49,,2,,,,2,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005617,4,4,0,25,4,,101,0,53,,2,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005627,5,5,0,14,3,,119,0,36,,2,,,,4,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005637,6,4,0,30,3,,88,0,51,,0,,,,1,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005647,7,3,0,21,3,,109,0,63,,0,,,,0,,
1,Cercado,1,Tarija,2680,Tarija,32461,U.E. Castelfort Catellanos I (secundaria),6005657,8,3,0,18,2,,87,0,31,,1,,,,1,,
1,Cercado,1,Tarija,2927,Churquis,1,U.E. Churquis,6000677,1,3,0,12,0,,75,0,29,,2,,,,2,,
1,Cercado,1,Tarija,2927,Churquis,1,U.E. Churquis,6000687,2,0,0,9,4,,38,0,19,,0,,,,2,,
1,Cercado,1,Tarija,3196,Laderas Norte,1,U.E. Audelio Quifre,6000697,1,4,0,13,6,,88,0,22,,7,,,,9,,
1,Cercado,1,Tarija,3196,Laderas Norte,1,U.E. Audelio Quifre,6000707,2,2,0,4,3,,55,0,20,,2,,,,4,,
1,Cercado,1,Tarija,3201,Chaupicancha,2,U.E. Chaupicancha,6000767,1,2,0,28,2,,23,0,18,,1,,,,4,,
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000717,1,8,0,25,5,,77,0,46,,2,,,,1,,
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000727,2,10,0,12,5,,115,0,37,,1,,,,4,,
1,Cercado,1,Tarija,3288,Obrajes,1,U.E. San Francisco De Asis,6000737,3,0,0,2,2,,47,0,6,,0,,,,0,,
1,Cercado,1,Tarija,3423,Sella Cercado,1,U.E. 15 de Abril,6000747,1,5,0,11,4,,112,0,45,,1,,,,1,,
1,Cercado,1,Tarija,3423,Sella Cercado,1,U.E. 15 de Abril,6000757,2,0,0,2,0,,27,0,11,,0,,,,0,,
1,Cercado,1,Tarija,4207,San Pedro de Sola,25705,U.E. San Pedro de Sola,6000777,1,30,0,3,4,,53,0,41,,2,,,,1,,
