CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,SOMOS,JACHAJAKISASOLFESORC,AORA,PATRIA-ORURO,A-UPP,NGP,LIBRE,PDC,UN,APB-SUMATE,P.P.,FRI
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002541,7,4,20,31,10,10,4,30,23,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002551,8,7,20,34,9,6,7,11,25,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002561,9,3,17,35,12,16,7,15,23,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002571,10,5,15,35,10,8,6,18,37,,2,9,,
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001661,1,1,7,32,8,18,9,6,50,,12,8,,
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001671,2,7,19,19,11,16,10,17,31,,6,14,,
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001681,3,4,10,38,4,17,11,12,38,,5,12,,
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001691,4,3,14,36,11,14,9,14,28,,8,10,,
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001701,5,4,14,37,5,21,10,8,37,,4,14,,
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001711,6,5,19,31,4,19,8,13,44,,8,14,,
1,Cercado,1,Oruro,2059,Oruro,25033,Col. Particular Bolivia Japon,4001721,7,3,12,25,7,12,5,11,37,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006241,1,5,10,70,13,9,12,12,6,,3,4,,
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006251,2,10,4,53,12,2,9,12,10,,2,3,,
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006261,3,5,7,59,12,6,9,11,10,,3,4,,
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006271,4,5,9,58,11,7,8,13,9,,1,3,,
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006281,5,9,4,56,11,10,7,8,8,,3,4,,
1,Cercado,1,Oruro,2059,Oruro,25034,U.E. Socamani,4006291,6,7,7,55,5,4,7,6,11,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4000491,1,12,15,33,12,9,12,13,14,,5,7,,
1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4000501,2,4,10,29,7,16,13,12,15,,6,13,,
1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4000511,3,5,10,26,9,10,10,10,20,,7,5,,
1,Cercado,1,Oruro,2059,Oruro,25035,U. E. Alto Oruro,4000521,4,9,11,18,6,12,6,8,21,,4,7,,
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006021,1,5,22,36,5,18,5,16,24,,2,9,,
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006031,2,4,12,35,11,16,8,8,25,,12,8,,
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006041,3,7,19,29,10,16,15,18,26,,8,7,,
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006051,4,5,22,25,10,11,9,16,29,,6,14,,
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006061,5,6,23,37,10,18,12,14,35,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006071,6,5,24,23,8,13,16,14,32,,4,11,,
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006081,7,3,16,26,10,20,12,11,26,,10,6,,
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006091,8,4,9,26,10,17,7,6,14,,2,9,,
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006101,9,4,15,38,5,20,10,8,33,,5,7,,
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006111,10,2,17,28,6,8,6,6,11,,3,8,,
1,Cercado,1,Oruro,2059,Oruro,25037,U. E. Carmela Cerruto,4009721,1,5,15,32,4,5,7,19,29,,4,11,,
1,Cercado,1,Oruro,2059,Oruro,25037,U. E. Carmela Cerruto,4009731,2,1,11,25,10,16,11,19,21,,5,14,,
1,Cercado,1,Oruro,2059,Oruro,25037,U. E. Carmela Cerruto,4009741,3,8,12,16,9,11,5,11,25,,2,7,,
1,Cercado,1,Oruro,2059,Oruro,25037,U. E. Carmela Cerruto,4009751,4,6,9,31,7,10,3,5,31,,5,4,,
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009131,1,6,8,30,16,5,7,11,6,,6,5,,
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009141,2,5,9,42,12,9,5,6,9,,1,7,,
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009151,3,6,12,31,13,2,8,9,7,,4,8,,
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009161,4,14,13,32,6,7,14,10,13,,2,2,,
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009171,5,5,8,49,4,3,10,12,12,,1,5,,
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009181,6,8,15,36,8,9,9,7,15,,5,2,,
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009191,7,10,8,52,14,3,7,15,13,,2,4,,
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009201,8,5,19,33,12,5,6,12,8,,6,3,,
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009211,9,11,16,31,9,7,7,11,9,,2,14,,
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009221,10,5,10,35,13,7,11,13,13,,4,2,,
1,Cercado,1,Oruro,2059,Oruro,25038,U. Esc. San Juan De Dios,4009231,11,6,18,34,14,6,9,9,10,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,25039,U. Esc. El Kasso   El Progreso,4005121,1,9,9,65,11,9,14,6,7,,1,2,,
1,Cercado,1,Oruro,2059,Oruro,25039,U. Esc. El Kasso   El Progreso,4005131,2,9,9,49,20,7,12,16,12,,1,3,,
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006301,1,6,14,37,7,8,11,16,31,,6,3,,
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006311,2,6,22,44,10,13,9,15,20,,8,4,,
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006321,3,2,14,42,8,11,7,9,18,,2,4,,
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006331,4,4,11,33,15,12,13,7,17,,4,11,,
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006341,5,1,9,12,5,6,5,5,6,,2,2,,
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007101,1,5,14,32,7,5,6,18,12,,1,3,,
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007111,2,4,13,32,15,6,11,16,11,,3,4,,
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007121,3,6,9,38,10,12,6,15,17,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007131,4,6,14,30,14,8,13,23,11,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007141,5,4,10,40,12,7,13,13,13,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007151,6,4,7,34,13,8,12,17,7,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007161,7,6,15,31,11,8,2,23,15,,3,6,,
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007171,8,7,9,45,11,7,7,19,8,,2,3,,
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007181,9,6,12,46,8,4,13,23,13,,2,8,,
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007191,10,5,10,42,13,10,6,16,18,,2,4,,
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007201,11,4,10,40,8,10,9,12,12,,3,9,,
1,Cercado,1,Oruro,2059,Oruro,25043,U. Esc. Dios Es Amor,4007211,12,7,13,23,12,10,13,7,16,,2,1,,
1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,4001101,1,3,15,21,8,19,6,8,42,,5,9,,
1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,4001111,2,1,6,21,0,14,9,9,35,,5,5,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001891,1,2,13,32,9,11,8,12,24,,3,14,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001901,2,3,14,28,15,9,6,15,20,,3,11,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001911,3,8,10,40,15,8,7,13,33,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001921,4,10,21,28,15,15,10,13,16,,3,4,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001931,5,10,15,29,13,9,6,12,19,,1,9,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001941,6,5,15,38,8,10,3,12,24,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001951,7,12,14,28,17,13,8,12,22,,4,10,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001961,8,10,13,34,7,10,7,17,26,,0,9,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001971,9,9,26,32,14,4,12,9,20,,4,9,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001981,10,10,17,25,5,6,10,14,19,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001991,11,8,17,25,10,10,8,10,24,,6,12,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002001,12,4,15,31,14,9,4,17,16,,1,12,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002011,13,8,16,34,9,11,6,20,19,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002021,14,10,24,28,11,10,4,22,21,,3,8,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002031,15,7,19,32,10,15,8,19,26,,4,3,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002041,16,8,28,35,4,7,9,14,24,,1,12,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002051,17,3,19,34,14,7,6,18,27,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002061,18,2,4,8,0,1,0,5,9,,0,2,,
1,Cercado,1,Oruro,2059,Oruro,25047,U.E. Virgen Del Mar III,4001121,1,6,14,28,2,24,17,20,42,,6,11,,
1,Cercado,1,Oruro,2059,Oruro,25047,U.E. Virgen Del Mar III,4001131,2,5,16,45,5,14,8,16,38,,5,4,,
1,Cercado,1,Oruro,2059,Oruro,25047,U.E. Virgen Del Mar III,4001141,3,6,15,38,2,13,8,18,45,,7,9,,
1,Cercado,1,Oruro,2059,Oruro,25047,U.E. Virgen Del Mar III,4001151,4,1,3,7,4,0,2,2,3,,0,1,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004701,1,5,22,44,9,11,6,23,22,,9,10,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004711,2,5,19,32,11,12,11,23,24,,9,5,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004721,3,10,18,38,11,10,6,15,15,,6,4,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004731,4,5,17,35,11,13,8,26,19,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004741,5,6,17,33,11,10,9,25,16,,3,11,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004751,6,6,16,39,7,11,8,15,22,,6,7,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004761,7,6,15,35,8,13,11,18,11,,4,5,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004771,8,6,21,32,12,17,1,20,18,,5,8,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004781,9,3,14,30,8,10,6,25,24,,4,8,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004791,10,8,19,31,14,12,8,16,16,,2,9,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004801,11,2,17,40,6,14,5,14,23,,4,9,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004811,12,4,19,40,11,13,10,16,27,,4,2,,
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004821,13,1,4,2,0,3,2,5,4,,0,3,,
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004431,1,3,14,31,19,2,7,16,15,,4,9,,
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004441,2,7,11,37,12,5,7,19,18,,0,5,,
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004451,3,4,17,35,11,3,10,14,9,,1,6,,
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004461,4,5,9,36,19,2,8,19,9,,2,3,,
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004471,5,8,21,28,11,5,13,15,13,,2,5,,
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004481,6,7,11,27,15,8,13,13,20,,7,3,,
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006351,1,2,14,45,9,6,6,21,26,,4,11,,
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006361,2,4,18,52,21,10,7,8,20,,2,10,,
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006371,3,2,14,39,13,13,7,11,24,,5,6,,
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006381,4,4,19,38,4,7,6,10,18,,7,7,,
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006391,5,3,24,51,8,11,5,14,29,,3,4,,
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006401,6,6,14,50,9,7,14,15,23,,5,6,,
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006411,7,3,27,40,10,10,8,16,32,,6,6,,
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006421,8,0,1,4,3,2,3,3,2,,1,2,,
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010231,1,13,20,23,14,5,6,25,21,,7,0,,
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010241,2,9,14,35,11,7,10,16,15,,3,0,,
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010251,3,13,13,22,11,8,9,28,14,,4,0,,
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010261,4,7,16,26,15,6,10,21,13,,2,0,,
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010271,5,11,4,22,14,3,2,18,8,,0,0,,
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005141,1,6,14,39,6,14,4,19,28,,2,9,,
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005151,2,5,22,22,11,14,10,9,18,,4,5,,
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005161,3,9,10,29,12,10,14,14,18,,4,7,,
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005171,4,3,19,33,20,7,7,11,17,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005181,5,10,16,42,13,4,8,11,14,,6,8,,
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005191,6,8,12,37,8,16,4,8,22,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,25627,CEA Boliviano Alemán,4005201,7,4,13,36,13,17,7,10,23,,4,7,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4003991,1,3,24,29,10,6,11,21,23,,3,7,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004001,2,5,15,35,10,12,3,15,19,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004011,3,7,19,25,9,9,9,15,24,,4,7,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004021,4,14,18,28,10,13,10,19,17,,3,8,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004031,5,2,16,48,12,10,9,14,17,,1,4,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004041,6,6,18,38,11,7,10,15,26,,5,4,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004051,7,3,12,46,16,10,6,14,13,,3,6,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004061,8,3,15,31,9,15,19,16,19,,2,8,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004071,9,7,15,42,11,7,3,13,12,,8,2,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004081,10,8,15,32,6,12,8,13,15,,4,7,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004091,11,6,10,39,6,8,13,13,21,,3,6,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004101,12,5,15,34,11,16,9,17,22,,2,10,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004111,13,5,18,37,11,13,3,14,24,,2,4,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004121,14,5,19,37,8,11,9,13,20,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004131,15,9,22,34,6,11,17,17,19,,5,11,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004141,16,5,17,39,9,8,13,20,13,,3,0,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004151,17,4,13,29,11,15,14,14,24,,5,7,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004161,18,6,9,28,14,6,9,12,27,,4,10,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004171,19,9,15,23,4,15,11,15,23,,1,9,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004181,20,4,19,37,11,7,9,15,22,,5,8,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004191,21,7,11,37,11,7,9,14,21,,3,6,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004201,22,11,14,34,11,12,9,15,20,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004211,23,6,13,29,5,8,6,12,9,,5,6,,
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002071,1,11,16,41,12,10,4,18,15,,4,10,,
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002081,2,10,16,25,16,8,10,14,16,,2,6,,
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002091,3,9,18,34,10,6,15,14,16,,1,6,,
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002101,4,6,12,41,15,9,7,6,18,,3,4,,
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002111,5,11,19,24,8,14,6,15,22,,1,8,,
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002121,6,9,12,42,11,16,9,8,16,,3,8,,
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002131,7,7,11,35,15,12,7,13,20,,4,5,,
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002141,8,8,18,28,14,12,2,17,24,,3,10,,
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002151,9,5,16,46,12,14,5,10,15,,3,12,,
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002161,10,8,14,27,10,9,12,12,34,,4,6,,
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002171,11,3,4,11,6,3,3,1,6,,1,8,,
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009391,1,5,5,50,7,3,5,9,8,,1,2,,
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009401,2,4,6,47,2,1,8,11,2,,1,2,,
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009411,3,5,4,48,10,0,8,7,3,,2,2,,
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009421,4,3,5,55,13,4,5,3,2,,1,0,,
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009431,5,4,11,36,3,7,5,3,1,,0,2,,
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009441,6,4,7,44,8,3,7,5,2,,5,2,,
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003731,1,6,14,29,17,2,8,16,13,,3,4,,
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003741,2,1,20,26,17,6,7,11,8,,3,6,,
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003751,3,3,8,34,11,8,13,12,6,,1,5,,
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003761,4,3,17,39,9,5,8,4,20,,3,5,,
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003771,5,0,4,9,4,5,0,3,3,,0,1,,
1,Cercado,1,Oruro,2059,Oruro,26490,U.E. Juan Lechin Oquendo 2,4009361,1,3,16,37,13,9,7,19,19,,4,11,,
1,Cercado,1,Oruro,2059,Oruro,26490,U.E. Juan Lechin Oquendo 2,4009371,2,7,16,48,16,13,8,12,12,,0,8,,
1,Cercado,1,Oruro,2059,Oruro,26490,U.E. Juan Lechin Oquendo 2,4009381,3,4,4,21,6,7,5,6,14,,3,13,,
1,Cercado,1,Oruro,2059,Oruro,26491,U.E. Uru Uru 2,4005451,1,17,14,18,10,21,6,5,16,,1,6,,
1,Cercado,1,Oruro,2059,Oruro,26491,U.E. Uru Uru 2,4005461,2,9,13,36,16,7,9,17,19,,3,7,,
1,Cercado,1,Oruro,2059,Oruro,26491,U.E. Uru Uru 2,4005471,3,11,21,29,13,10,3,11,15,,3,6,,
1,Cercado,1,Oruro,2059,Oruro,26491,U.E. Uru Uru 2,4005481,4,6,13,20,5,4,6,5,6,,3,2,,
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001341,1,5,17,31,10,9,6,20,32,,5,11,,
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001351,2,6,21,25,6,21,10,9,27,,4,7,,
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001361,3,2,12,35,10,22,15,9,35,,5,12,,
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001371,4,5,8,26,8,18,15,6,29,,7,8,,
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001381,5,1,17,30,2,23,12,7,28,,6,8,,
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001391,6,3,19,25,7,14,7,14,34,,8,12,,
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001401,7,3,15,36,3,14,10,11,30,,12,10,,
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001411,8,3,20,26,7,21,10,9,20,,3,6,,
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001731,1,9,18,43,6,12,10,14,37,,11,8,,
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001741,2,7,10,28,4,15,9,12,34,,5,10,,
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001751,3,5,12,20,8,12,7,16,49,,6,10,,
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001761,4,3,16,27,6,12,10,16,42,,7,15,,
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001771,5,6,15,22,4,10,8,6,46,,9,11,,
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001781,6,5,9,29,8,10,3,11,48,,8,8,,
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001161,1,10,12,21,4,15,15,10,47,,4,11,,
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001171,2,5,11,28,7,19,5,17,46,,12,5,,
