CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,PATRIA-UNIDOS,A.S.,MNR,NGP,APP,LIBRE,DEMOCRATAS,A-UPP,APB-SUMATE,UN,CAOP,PDC
11,José María Linares,1,Puna,1751,Esmeralda Baja,340,U.E. 20 de Octubre,5018941,2,3,8,33,0,1,1,0,0,10,1,1,21,1
11,José María Linares,1,Puna,1753,Otavi,342,U.E. Otavi Simon Bolivar,5018951,1,6,28,62,0,5,7,1,2,7,0,22,3,2
11,José María Linares,1,Puna,1753,Otavi,342,U.E. Otavi Simon Bolivar,5018961,2,8,35,63,0,2,8,0,0,7,0,9,4,3
11,José María Linares,1,Puna,1753,Otavi,342,U.E. Otavi Simon Bolivar,5018971,3,4,28,49,0,3,4,1,1,3,1,9,3,2
11,José María Linares,1,Puna,1754,Kepallo,343,U.E. Mariscal Andres De Santa Cruz de Kepallo,5018981,1,0,21,52,0,1,8,0,1,42,3,1,7,4
11,José María Linares,1,Puna,1754,Kepallo,343,U.E. Mariscal Andres De Santa Cruz de Kepallo,5018991,2,7,19,50,2,1,14,2,2,37,1,4,8,1
11,José María Linares,1,Puna,1755,Nuqui,344,U.E. Ñuqui,5019001,1,11,42,83,1,1,9,1,2,2,0,5,5,2
11,José María Linares,1,Puna,1755,Nuqui,344,U.E. Ñuqui,5019011,2,0,8,17,0,0,1,0,0,0,0,0,3,1
11,José María Linares,1,Puna,1756,Pacasi,345,Esc. Tomas Frias,5019021,1,16,20,24,1,0,6,2,1,25,5,7,9,1
11,José María Linares,1,Puna,1756,Pacasi,345,Esc. Tomas Frias,5019031,2,10,11,21,0,1,5,2,1,16,0,5,5,1
11,José María Linares,1,Puna,1760,Vilacaya,349,U.E. Vilacaya,5019041,1,11,39,57,0,2,10,3,0,21,5,3,7,2
11,José María Linares,1,Puna,1760,Vilacaya,349,U.E. Vilacaya,5019051,2,7,15,13,1,0,1,4,0,9,1,1,2,0
11,José María Linares,1,Puna,1766,Chillcani (Zona D),355,U.E. German Busch,5019061,1,9,11,49,1,0,9,1,4,3,1,3,4,1
11,José María Linares,1,Puna,1767,Inchasi,256,U.E. Inchasi,5018801,1,10,2,5,0,0,2,1,1,6,0,2,0,2
11,José María Linares,1,Puna,1776,Sepulturas,364,U.E. 23 De Marzo,5019071,1,12,11,86,2,2,5,2,2,11,1,1,12,0
11,José María Linares,1,Puna,1776,Sepulturas,364,U.E. 23 De Marzo,5019081,2,8,18,59,0,0,5,1,0,9,1,1,6,1
11,José María Linares,1,Puna,1777,Alkatuyo,365,U.E. Raul Perez De Alkatuyo,5019091,1,7,19,73,1,0,9,5,0,16,1,2,28,2
11,José María Linares,1,Puna,1777,Alkatuyo,365,U.E. Raul Perez De Alkatuyo,5019101,2,3,21,43,1,1,6,2,1,9,1,3,24,2
11,José María Linares,1,Puna,2833,Pampa Tambo,471,U.E. Pampa Tambo,5019111,1,22,10,35,0,1,5,1,2,3,1,2,5,1
11,José María Linares,1,Puna,3042,Molino Pampa,531,U.E. Molino Pampa,5019121,1,5,9,88,2,2,4,2,0,10,2,9,9,1
11,José María Linares,1,Puna,3153,Turquiña,562,U.E. Turquiña,5019131,1,2,44,50,0,0,2,0,0,4,1,0,15,3
11,José María Linares,1,Puna,3154,Chacabuco (Estancia Chinoli),563,U.E. Gerardo Maldini de Chacabuco (Estacion Chinoli),5019141,1,7,18,75,0,3,5,0,3,19,5,1,15,2
11,José María Linares,1,Puna,3154,Chacabuco (Estancia Chinoli),563,U.E. Gerardo Maldini de Chacabuco (Estacion Chinoli),5019151,2,1,4,36,0,0,2,1,0,1,2,0,3,0
11,José María Linares,1,Puna,3274,Capaña,1,U.E. Jose Maria Linares A,5018771,1,10,25,76,1,3,7,4,0,21,3,2,5,1
11,José María Linares,1,Puna,3274,Capaña,1,U.E. Jose Maria Linares A,5018781,2,11,28,34,0,0,6,1,0,3,1,2,9,4
11,José María Linares,1,Puna,3392,Vilamani,1,U.E. Vilamani,5018791,1,35,16,27,0,0,3,2,1,4,1,3,14,0
11,José María Linares,1,Puna,4255,Cala Cala,25939,U. E. Marcelino Aguirre,5019161,1,7,15,61,2,2,6,1,0,17,1,3,26,3
11,José María Linares,1,Puna,4255,Cala Cala,25939,U. E. Marcelino Aguirre,5019171,2,4,2,6,0,0,5,0,0,4,1,0,3,0
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019281,1,7,42,106,0,1,14,4,0,3,2,1,0,0
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019291,2,5,42,99,0,2,8,4,0,5,3,1,3,1
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019301,3,9,49,81,1,1,16,5,0,4,3,1,5,3
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019311,4,22,55,66,2,1,13,3,3,2,5,0,6,1
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019321,5,7,46,83,2,4,9,6,1,4,2,0,4,1
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019331,6,5,63,79,0,0,14,3,1,4,2,1,1,1
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019341,7,4,47,111,1,0,9,6,1,3,7,2,6,2
11,José María Linares,2,"Caiza ""D""",1769,Pancochi,366,U.E. Pancochi,5019451,1,13,18,59,1,0,1,2,5,2,1,1,1,1
11,José María Linares,2,"Caiza ""D""",1770,Tuctapari,358,U.E. Clovis Lanza Enriquez,5019351,1,1,53,39,0,11,16,39,0,7,2,4,3,1
11,José María Linares,2,"Caiza ""D""",1770,Tuctapari,358,U.E. Clovis Lanza Enriquez,5019361,2,1,9,15,0,3,3,6,0,0,2,0,1,0
11,José María Linares,2,"Caiza ""D""",1771,Caltapi Puncu,359,U. E. Caltapi Puncu,5019371,1,0,27,87,0,1,7,7,2,7,2,2,0,0
11,José María Linares,2,"Caiza ""D""",1772,Cuchu Ingenio,360,Col. Franz Tamayo,5019381,1,2,70,97,0,1,9,0,2,3,2,1,1,2
11,José María Linares,2,"Caiza ""D""",1772,Cuchu Ingenio,360,Col. Franz Tamayo,5019391,2,2,101,65,2,1,11,3,2,0,0,0,5,1
11,José María Linares,2,"Caiza ""D""",1772,Cuchu Ingenio,360,Col. Franz Tamayo,5019401,3,0,64,52,0,1,3,3,1,1,0,1,2,1
11,José María Linares,2,"Caiza ""D""",1774,La Lava,362,U.E. 21 de Septiembre de la Lava,5019411,1,0,56,63,0,2,12,22,2,10,0,4,4,2
11,José María Linares,2,"Caiza ""D""",1774,La Lava,362,U.E. 21 de Septiembre de la Lava,5019421,2,3,84,46,0,1,8,15,1,5,2,0,5,1
11,José María Linares,2,"Caiza ""D""",1775,Hornos,363,U.E. Elizardo Perez de Hornos,5019431,1,1,47,58,1,0,5,0,0,8,7,1,2,1
11,José María Linares,2,"Caiza ""D""",1775,Hornos,363,U.E. Elizardo Perez de Hornos,5019441,2,0,14,23,0,1,2,1,1,4,4,0,0,0
11,José María Linares,2,"Caiza ""D""",2834,Chillma,473,U.E. San Bartolome,5019461,1,5,13,136,0,3,0,2,1,8,1,2,1,1
11,José María Linares,2,"Caiza ""D""",2834,Chillma,473,U.E. San Bartolome,5019471,2,1,10,56,0,2,2,1,1,3,1,1,3,1
11,José María Linares,2,"Caiza ""D""",2922,Fragua,507,U.E. Fragua,5019481,1,12,17,65,0,0,4,1,0,32,3,0,0,0
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019491,1,8,44,62,0,0,2,1,1,51,2,1,0,0
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019501,2,7,35,62,0,2,7,0,1,41,3,1,3,1
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019511,3,10,36,51,0,2,1,1,0,48,0,1,2,1
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019521,4,8,29,59,0,0,4,1,0,39,1,0,2,0
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019531,5,2,21,70,0,0,6,1,2,42,4,2,2,2
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019541,6,10,40,56,1,0,5,1,0,60,1,0,1,0
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019551,7,0,8,9,0,1,1,1,0,16,1,0,2,0
11,José María Linares,2,"Caiza ""D""",3043,Palca Cancha,532,Esc. Palca Cancha,5019561,1,4,8,38,0,1,3,0,0,5,0,1,1,0
11,José María Linares,3,Ckochas,1757,Turuchipa,346,Esc. Jose Ma.Linares,5019641,1,8,14,41,0,0,14,2,5,4,3,3,0,0
11,José María Linares,3,Ckochas,1758,Chejchi,347,Esc. Seccional,5019651,1,10,6,118,0,1,0,0,7,11,1,1,0,0
11,José María Linares,3,Ckochas,1758,Chejchi,347,Esc. Seccional,5019661,2,9,19,100,1,1,2,0,3,12,2,1,0,3
11,José María Linares,3,Ckochas,1758,Chejchi,347,Esc. Seccional,5019671,3,4,1,39,0,1,2,0,2,1,2,0,0,1
11,José María Linares,3,Ckochas,1759,Mojon Ckasa,348,U.E. Mojón Kasa,5019681,1,4,14,93,0,0,1,1,11,2,0,1,1,1
11,José María Linares,3,Ckochas,1759,Mojon Ckasa,348,U.E. Mojón Kasa,5019691,2,5,7,61,0,0,1,1,19,8,1,3,1,0
11,José María Linares,3,Ckochas,1761,Esquiri,350,U. E. 6 de Agosto,5019701,1,2,12,21,0,1,4,0,0,2,0,1,0,0
11,José María Linares,3,Ckochas,1762,Calapaya,351,U.E. Qhalapaya,5019711,1,9,12,81,0,2,7,1,0,5,3,1,3,2
11,José María Linares,3,Ckochas,1763,Ckochas,352,U. E. 20 de Enero de Ckochas  A,5019721,1,40,36,39,0,2,7,2,3,28,1,5,3,1
11,José María Linares,3,Ckochas,1763,Ckochas,352,U. E. 20 de Enero de Ckochas  A,5019731,2,29,41,41,0,1,9,0,1,19,0,3,3,1
11,José María Linares,3,Ckochas,1763,Ckochas,352,U. E. 20 de Enero de Ckochas  A,5019741,3,33,42,39,0,2,11,1,1,13,1,2,1,0
11,José María Linares,3,Ckochas,1763,Ckochas,352,U. E. 20 de Enero de Ckochas  A,5019751,4,32,19,26,0,0,6,2,0,15,0,0,2,1
11,José María Linares,3,Ckochas,1764,Keluyo,353,U.E. Keluyo,5019761,1,5,5,114,0,2,5,0,4,3,1,2,1,1
11,José María Linares,3,Ckochas,1764,Keluyo,353,U.E. Keluyo,5019771,2,1,0,80,0,0,0,0,0,0,0,0,0,0
11,José María Linares,3,Ckochas,1765,Melena Alta,354,U.E. Franz Tamayo,5019781,1,48,12,91,0,1,7,2,2,3,2,1,1,0
11,José María Linares,3,Ckochas,2832,Huayllajara,472,U.E. Manuel Ascencio Padilla,5019791,1,3,2,144,0,0,0,0,0,1,0,2,1,1
11,José María Linares,3,Ckochas,2921,San Pedro,506,Esc. San Pedro de Esquiri,5019801,1,3,19,6,0,0,1,1,0,6,0,3,0,1
11,José María Linares,3,Ckochas,3041,Media Luna,529,Esc. Media Luna,5019811,1,32,20,16,0,2,6,0,6,31,2,2,6,1
11,José María Linares,3,Ckochas,3041,Media Luna,529,Esc. Media Luna,5019821,2,3,1,4,1,0,0,0,1,2,0,0,0,0
11,José María Linares,3,Ckochas,3087,Seocochi,530,U.E. Seocochi,5019831,1,3,5,64,0,5,3,2,5,4,2,3,4,1
11,José María Linares,3,Ckochas,3087,Seocochi,530,U.E. Seocochi,5019841,2,11,7,41,0,5,0,4,1,1,1,3,2,0
11,José María Linares,3,Ckochas,3151,Suchina Baja,564,U.E. Suchina,5019851,1,3,7,54,0,2,1,0,1,2,0,0,3,0
11,José María Linares,3,Ckochas,3152,Terma Cruz Kasa,565,U.E. Alejandro Coronado,5019861,1,10,10,95,0,1,2,1,2,13,2,1,3,1
11,José María Linares,3,Ckochas,3217,Oronckota,583,U.E. Eusebio Baltazar Flores,5019871,1,3,19,114,2,2,0,0,1,1,0,0,2,0
11,José María Linares,3,Ckochas,3217,Oronckota,583,U.E. Eusebio Baltazar Flores,5019881,2,1,5,33,0,0,1,0,0,2,0,1,1,0
11,José María Linares,3,Ckochas,3273,Capellani,1,U.E. Capellani,5019571,1,5,12,35,1,2,3,0,1,1,1,2,1,2
11,José María Linares,3,Ckochas,3275,Uyuni,1,U.E. Uyuni,5019581,1,8,5,107,1,1,5,2,0,5,0,0,4,4
11,José María Linares,3,Ckochas,3275,Uyuni,1,U.E. Uyuni,5019591,2,1,0,14,0,1,0,0,0,0,0,0,0,1
11,José María Linares,3,Ckochas,3329,Carpa Huata,1,U.E. Carpa Huata,5019601,1,2,0,26,0,0,1,0,1,5,0,0,2,0
11,José María Linares,3,Ckochas,3504,Lajas,1,U.E. Lajas,5019611,1,8,2,82,0,0,0,0,2,4,0,0,1,1
11,José María Linares,3,Ckochas,3936,Rodeo Pampa,1,U.E. Rodeo Pampa,5019621,1,36,8,36,0,4,3,0,8,15,2,7,4,5
11,José María Linares,3,Ckochas,3936,Rodeo Pampa,1,U.E. Rodeo Pampa,5019631,2,3,0,6,0,0,2,0,0,2,0,0,0,0
11,José María Linares,3,Ckochas,4617,Marcavi,32397,U. E. Concepción de Marcavi,5019891,1,41,19,44,0,1,5,0,3,29,0,1,0,0
11,José María Linares,3,Ckochas,4656,Comunidad Mal Pasos,32483,Sede Comunal Mal Pasos,5019901,1,33,7,59,0,0,2,0,1,1,1,1,1,2
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020801,1,5,20,68,2,0,42,7,3,6,1,1,7,6
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020811,2,7,13,70,4,1,28,9,0,7,2,2,11,1
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020821,3,9,17,62,2,4,26,7,2,5,0,3,12,13
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020831,4,8,23,55,1,1,20,5,1,6,2,3,6,6
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020841,5,4,25,64,2,1,26,7,2,4,1,1,14,3
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020851,6,6,13,60,1,3,22,12,2,8,1,1,10,13
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020861,7,8,19,55,3,3,29,11,1,9,1,4,6,10
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020871,8,6,18,65,1,2,22,6,1,8,0,1,10,11
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020881,9,4,7,46,1,3,16,4,3,3,1,1,3,5
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020641,1,9,19,53,2,1,33,5,0,7,1,2,6,12
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020651,2,14,13,70,0,0,44,5,1,10,1,0,7,9
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020661,3,4,15,65,2,2,35,8,0,7,0,0,6,6
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020671,4,2,16,80,4,3,32,3,2,3,2,0,6,11
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020681,5,6,18,54,1,5,41,4,0,7,0,2,8,8
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020691,6,6,22,71,0,2,46,4,1,12,1,1,14,5
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020701,7,5,15,66,0,0,47,10,1,8,0,2,9,11
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020711,8,2,28,57,4,3,48,5,1,9,1,3,3,3
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020721,9,1,4,22,1,0,11,1,0,2,0,1,1,3
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020731,1,5,16,66,1,1,30,9,1,7,3,3,8,12
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020741,2,9,18,52,2,3,25,4,0,13,1,3,11,12
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020751,3,7,13,70,2,3,23,3,1,5,2,3,14,5
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020761,4,5,11,65,1,2,33,9,0,11,1,1,7,8
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020771,5,4,11,77,1,4,30,7,1,9,1,3,7,12
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020781,6,9,12,60,3,4,30,4,2,1,1,2,2,11
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020791,7,2,8,41,0,1,15,3,1,5,0,1,7,1
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,371,U.E. Jaime De Zudañes,5020371,1,9,15,68,0,1,35,7,1,2,2,1,10,9
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,371,U.E. Jaime De Zudañes,5020381,2,4,17,52,0,3,35,7,1,1,1,1,8,12
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,371,U.E. Jaime De Zudañes,5020391,3,5,17,65,1,3,29,9,1,3,0,1,7,15
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,371,U.E. Jaime De Zudañes,5020401,4,6,16,81,3,3,32,7,1,6,1,0,6,12
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,371,U.E. Jaime De Zudañes,5020411,5,3,25,44,5,1,30,16,2,6,1,1,10,11
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,371,U.E. Jaime De Zudañes,5020421,6,9,14,53,2,1,31,15,1,6,1,1,4,21
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020431,1,8,23,65,2,4,40,6,0,7,0,0,4,7
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020441,2,10,14,56,1,4,26,7,0,7,3,4,7,11
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020451,3,4,19,59,2,1,36,15,0,6,2,3,6,13
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020461,4,9,15,84,1,2,31,3,1,6,0,0,9,6
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020471,5,8,26,65,3,2,29,6,0,5,0,2,10,9
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020481,6,9,18,69,2,5,18,9,2,5,0,1,9,6
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020491,7,5,17,61,2,3,35,8,1,2,0,3,11,10
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020501,8,5,20,53,2,4,29,9,2,4,0,0,8,19
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020511,9,1,0,5,1,0,4,3,0,2,0,0,1,2
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020521,1,6,25,55,1,2,19,11,0,4,1,2,2,13
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020531,2,7,20,65,1,1,19,8,0,6,2,1,9,14
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020541,3,6,17,49,1,2,32,5,0,4,0,1,10,7
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020551,4,6,19,60,0,3,25,7,1,8,0,1,7,10
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020561,5,11,19,74,1,2,29,5,1,5,1,3,7,7
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020571,6,9,14,64,3,3,21,8,0,8,1,3,11,16
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020581,7,11,18,53,3,4,24,6,1,6,1,0,3,7
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020591,8,7,19,66,1,2,28,6,1,6,0,1,7,5
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020601,9,3,24,58,1,2,34,10,0,7,1,1,9,11
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020611,10,8,14,52,0,3,26,7,0,6,0,2,17,7
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020621,11,9,24,58,2,6,33,3,0,1,3,0,8,14
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020631,12,3,0,6,0,1,4,0,0,1,0,0,4,2
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020151,1,7,18,61,3,2,29,12,0,6,2,3,8,14
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020161,2,7,25,49,1,3,27,7,1,3,3,4,6,13
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020171,3,6,22,37,1,5,26,9,1,5,1,1,4,13
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020181,4,3,26,55,2,2,31,9,0,5,0,3,7,12
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020191,5,4,18,47,1,3,23,12,0,6,2,4,3,24
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020201,6,9,26,47,1,0,28,13,0,4,0,4,7,13
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020211,7,4,14,43,2,0,29,9,0,6,0,2,5,10
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,26494,(Cárcel) Centro de Readaptación Productiva Uyuni,5020891,1,1,30,25,0,1,15,5,0,5,0,2,0,11
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020221,1,3,26,39,2,4,13,7,2,7,2,1,3,11
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020231,2,4,15,62,2,4,10,8,0,8,0,3,5,13
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020241,3,10,17,56,4,1,39,6,0,4,1,0,7,5
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020251,4,6,17,57,2,2,34,8,2,6,1,2,7,6
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020261,5,4,26,62,3,4,30,8,1,1,1,2,9,12
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020271,6,1,19,62,3,2,32,8,1,5,0,2,15,9
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020281,7,2,16,79,2,1,23,10,0,5,0,1,7,9
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020291,8,6,18,41,1,1,30,11,0,5,1,1,5,5
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020301,9,1,13,41,2,1,26,16,1,8,0,2,1,14
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31131,U.E. Aniceto Arce  A,5020311,1,5,26,34,0,4,33,11,2,0,1,6,6,8
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31131,U.E. Aniceto Arce  A,5020321,2,0,17,46,3,3,25,8,0,8,2,1,10,13
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31131,U.E. Aniceto Arce  A,5020331,3,6,13,81,0,2,32,4,1,5,1,2,12,8
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31131,U.E. Aniceto Arce  A,5020341,4,4,31,52,2,2,39,6,4,4,0,1,7,6
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31131,U.E. Aniceto Arce  A,5020351,5,14,21,55,1,4,40,6,1,4,2,0,10,6
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31131,U.E. Aniceto Arce  A,5020361,6,7,18,52,3,1,58,13,1,4,0,3,11,13
12,Antonio Quijarro,1,Uyuni,1779,Cerdas,372,U.E. Mariscal De Ayacucho,5019921,1,2,8,39,0,2,14,4,0,7,1,2,9,18
12,Antonio Quijarro,1,Uyuni,1780,Coroma,373,U.E. Katarina Krsul,5019931,1,5,46,49,0,6,18,2,0,2,1,1,6,2
12,Antonio Quijarro,1,Uyuni,1780,Coroma,373,U.E. Katarina Krsul,5019941,2,4,47,52,1,2,14,1,1,4,0,0,7,3
12,Antonio Quijarro,1,Uyuni,1780,Coroma,373,U.E. Katarina Krsul,5019951,3,4,37,49,2,6,11,8,4,2,0,0,1,1
12,Antonio Quijarro,1,Uyuni,1780,Coroma,373,U.E. Katarina Krsul,5019961,4,0,4,13,0,0,2,0,0,1,0,0,0,0
12,Antonio Quijarro,1,Uyuni,1781,Río Mulato,374,U.E. Rio Mulato,5019971,1,9,27,63,0,1,8,2,1,6,0,2,9,8
12,Antonio Quijarro,1,Uyuni,1781,Río Mulato,374,U.E. Rio Mulato,5019981,2,11,28,53,2,1,16,4,1,2,1,0,10,7
12,Antonio Quijarro,1,Uyuni,1781,Río Mulato,374,U.E. Rio Mulato,5019991,3,4,14,21,0,1,10,3,0,1,1,0,1,2
12,Antonio Quijarro,1,Uyuni,1782,Quehua,375,U.E. Ricardo Rodriguez,5020001,1,51,14,70,1,2,7,0,0,4,0,1,2,2
12,Antonio Quijarro,1,Uyuni,1782,Quehua,375,U.E. Ricardo Rodriguez,5020011,2,6,5,14,0,1,3,1,0,0,0,0,0,0
12,Antonio Quijarro,1,Uyuni,1783,Pulacayo,377,U.E. Pulacayo A,5020021,1,2,14,63,4,4,26,10,1,7,3,1,12,3
12,Antonio Quijarro,1,Uyuni,1783,Pulacayo,377,U.E. Pulacayo A,5020031,2,0,2,14,0,0,3,1,0,0,0,1,0,1
12,Antonio Quijarro,1,Uyuni,1785,Chacala,380,U.E. Eduardo Abaroa de Chacala,5020041,1,13,8,108,1,4,20,7,0,6,4,1,6,3
