CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA-UNIDOS,MTS,A.S.,APP,DEMOCRATAS,A-UPP,PDC,UN,CAOP,APB-SUMATE,LIBRE,NGP,CAOCH,CONACH-W,CSUTOAPCH,A-P,ASCAP,JAP,S-P,MNR,POR
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020717,8,15,25,5,6,,21,50,11,15,,25,6,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,368,U.E. Uyuni A,5020727,9,1,11,1,3,,9,16,5,0,,9,0,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020737,1,15,32,8,7,,8,65,8,8,,27,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020747,2,8,30,4,6,,11,56,3,20,,26,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020757,3,11,35,4,5,,13,56,5,25,,12,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020767,4,13,27,5,11,,21,50,7,13,,22,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020777,5,21,38,8,5,,12,52,3,11,,25,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020787,6,13,27,4,14,,19,38,5,9,,28,6,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,369,U.E. Potosi,5020797,7,8,14,4,4,,15,22,3,9,,9,1,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,371,U.E. Jaime De Zudañes,5020377,1,15,32,3,15,,10,40,5,7,,36,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,371,U.E. Jaime De Zudañes,5020387,2,22,17,6,17,,8,44,3,6,,35,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,371,U.E. Jaime De Zudañes,5020397,3,22,16,7,11,,9,52,5,10,,28,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,371,U.E. Jaime De Zudañes,5020407,4,14,39,7,11,,9,54,4,11,,31,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,371,U.E. Jaime De Zudañes,5020417,5,17,24,8,11,,7,49,2,13,,32,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,371,U.E. Jaime De Zudañes,5020427,6,28,17,16,1,,7,55,4,8,,30,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020437,1,13,25,4,15,,13,55,5,7,,35,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020447,2,21,21,13,13,,7,55,2,17,,24,0,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020457,3,13,23,11,16,,10,40,2,15,,44,6,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020467,4,17,30,5,8,,11,35,3,20,,41,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020477,5,11,29,7,16,,15,50,4,11,,33,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020487,6,10,35,5,8,,15,52,4,14,,30,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020497,7,19,21,8,11,,3,48,6,16,,36,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020507,8,14,28,5,8,,9,52,3,11,,31,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,574,U.E. Antonio Quijarro,5020517,9,1,3,1,1,,1,9,0,2,,3,1,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020527,1,14,23,9,9,,3,36,1,11,,31,8,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020537,2,20,22,8,7,,1,39,2,16,,33,6,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020547,3,25,22,6,8,,7,29,1,14,,30,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020557,4,13,29,6,10,,8,44,2,10,,28,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020567,5,24,37,2,8,,10,48,7,19,,25,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020577,6,12,23,4,6,,10,52,3,22,,32,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020587,7,19,24,7,8,,10,29,7,21,,28,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020597,8,20,26,4,13,,8,39,4,15,,38,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020607,9,17,23,9,17,,8,58,2,10,,27,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020617,10,11,25,10,7,,11,31,5,18,,38,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020627,11,11,21,7,12,,7,39,8,19,,39,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25492,U.E. Miraflores,5020637,12,3,4,0,2,,0,9,0,0,,2,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020157,1,18,23,3,9,,12,48,8,12,,27,7,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020167,2,18,16,5,11,,11,41,7,12,,36,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020177,3,27,23,5,9,,5,43,4,7,,22,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020187,4,22,18,5,13,,12,55,5,10,,26,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020197,5,23,16,5,8,,10,65,4,10,,24,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020207,6,28,13,4,8,,6,52,5,7,,32,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,25493,U.E. Juana Azurduy De Padilla,5020217,7,14,10,10,8,,12,42,4,8,,22,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,26494,(Cárcel) Centro de Readaptación Productiva Uyuni,5020897,1,7,3,14,7,,5,40,0,1,,8,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020227,1,16,18,8,5,,6,45,4,6,,18,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020237,2,14,16,11,11,,4,44,5,9,,28,7,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020247,3,14,18,7,14,,17,45,9,7,,26,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020257,4,22,20,6,11,,14,43,8,8,,23,6,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020267,5,18,20,8,9,,5,47,13,14,,34,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020277,6,12,23,8,16,,8,51,11,15,,25,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020287,7,19,20,7,15,,7,54,7,9,,26,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020297,8,15,30,8,7,,4,33,9,5,,27,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31130,U.E. Antofagasta,5020307,9,8,13,8,6,,11,31,5,10,,35,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31131,U.E. Aniceto Arce  A,5020317,1,23,11,4,9,,0,52,5,7,,22,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31131,U.E. Aniceto Arce  A,5020327,2,16,17,2,6,,8,51,7,15,,27,8,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31131,U.E. Aniceto Arce  A,5020337,3,28,25,8,11,,15,36,10,11,,28,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31131,U.E. Aniceto Arce  A,5020347,4,18,28,6,19,,4,44,6,10,,33,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31131,U.E. Aniceto Arce  A,5020357,5,20,26,12,11,,14,42,12,13,,23,1,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,31131,U.E. Aniceto Arce  A,5020367,6,19,26,8,15,,11,62,9,10,,37,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1779,Cerdas,372,U.E. Mariscal De Ayacucho,5019927,1,7,27,7,4,,8,53,3,8,,4,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1780,Coroma,373,U.E. Katarina Krsul,5019937,1,29,13,8,4,,7,35,2,19,,8,31,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1780,Coroma,373,U.E. Katarina Krsul,5019947,2,25,11,7,1,,6,43,2,14,,15,18,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1780,Coroma,373,U.E. Katarina Krsul,5019957,3,31,13,12,2,,8,31,2,18,,8,20,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1780,Coroma,373,U.E. Katarina Krsul,5019967,4,3,1,5,0,,2,0,0,2,,3,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1781,Río Mulato,374,U.E. Rio Mulato,5019977,1,23,13,28,3,,4,22,1,16,,12,9,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1781,Río Mulato,374,U.E. Rio Mulato,5019987,2,23,15,23,2,,9,27,1,14,,17,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1781,Río Mulato,374,U.E. Rio Mulato,5019997,3,12,8,3,1,,2,7,1,3,,13,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1782,Quehua,375,U.E. Ricardo Rodriguez,5020007,1,9,82,12,1,,7,14,0,8,,13,13,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1782,Quehua,375,U.E. Ricardo Rodriguez,5020017,2,1,15,0,0,,1,2,0,1,,7,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1783,Pulacayo,377,U.E. Pulacayo A,5020027,1,3,36,11,2,,6,48,3,13,,28,5,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1783,Pulacayo,377,U.E. Pulacayo A,5020037,2,1,5,1,2,,1,8,0,1,,5,0,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1785,Chacala,380,U.E. Eduardo Abaroa de Chacala,5020047,1,9,28,19,13,,3,36,3,36,,35,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1786,Colchani,496,U.E. German Busch,5020087,1,4,27,2,1,,3,23,0,41,,76,2,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1786,Colchani,496,U.E. German Busch,5020097,2,6,28,3,2,,6,14,4,45,,65,4,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1787,Carhuaycollo,382,U.E. Max Fernández Rojas,5020057,1,17,16,17,2,,59,15,4,12,,6,13,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1787,Carhuaycollo,382,U.E. Max Fernández Rojas,5020067,2,9,15,9,4,,35,13,2,9,,8,26,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1788,Chita,383,U.E. Franz Tamayo,5020077,1,2,15,4,1,,5,8,1,19,,54,12,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,2924,Bella Vista,497,U.E. Gualberto Villarroel,5020107,1,13,28,8,2,,7,47,2,14,,9,22,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,2924,Bella Vista,497,U.E. Gualberto Villarroel,5020117,2,10,5,4,1,,7,28,2,7,,4,11,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,3044,Candelaria de Viluyo,533,U.E. Juan Sanjinez,5020127,1,12,20,17,2,,0,67,2,29,,8,18,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,3044,Candelaria de Viluyo,533,U.E. Juan Sanjinez,5020137,2,12,17,24,0,,0,35,1,27,,12,15,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,3939,Kama(Villa Esperanza),1,U.E. Juana Azurduy De Padilla,5019917,1,96,5,3,3,,0,8,0,6,,1,3,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,4066,Keluyo Alto Alianza,25397,U.E. Alto Alianza,5020147,1,1,1,2,0,,3,23,0,1,,0,11,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1789,Tomave,384,Col. Tomas Frias,5020907,1,26,11,56,,,,8,,9,74,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1789,Tomave,384,Col. Tomas Frias,5020917,2,19,13,65,,,,6,,5,67,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1790,Calazaya,385,U.E. Franz Tamayo,5020927,1,9,109,10,,,,4,,1,66,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1791,Tolapampa,386,U.E. 10 de Noviembre,5020937,1,14,14,13,,,,4,,12,8,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1795,Ubina,390,U.E. Juana Azurduy De Padilla,5020947,1,11,6,1,,,,15,,3,8,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1796,Totora  K,391,U.E. 1ro. de Mayo,5020957,1,10,26,6,,,,10,,2,65,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1797,Viluyo,392,U.E. Franz Tamayo,5020967,1,7,4,19,,,,12,,4,5,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1798,Kilpani,393,U.E. 31 de Octubre,5020977,1,20,9,18,,,,9,,1,4,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1799,Opoco,394,U. E. Raúl Montoya de San Pedro de Opoco,5020987,1,80,11,12,,,,10,,12,42,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1799,Opoco,394,U. E. Raúl Montoya de San Pedro de Opoco,5020997,2,68,10,10,,,,19,,7,31,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1800,Carlos Machicao,395,U.E. Mcal. Ayacucho de Carlos Machicao,5021007,1,49,7,14,,,,14,,3,11,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1801,Tica Tica,396,Col. Elizardo Perez A,5021017,1,4,160,9,,,,3,,6,5,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1801,Tica Tica,396,Col. Elizardo Perez A,5021027,2,6,152,7,,,,0,,7,12,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1801,Tica Tica,396,Col. Elizardo Perez A,5021037,3,5,168,9,,,,1,,3,7,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1802,Cuchagua,397,U.E. Simon Bolivar,5021047,1,1,4,9,,,,30,,2,2,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1803,Apacheta,398,U.E. German Busch,5021057,1,4,5,8,,,,46,,2,3,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,1804,Tacora,399,U.E. Simon Bolivar,5021067,1,10,37,14,,,,5,,8,79,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,2674,San Francisco de Tarana,400,U.E. Tomas Frias,5021077,1,7,147,11,,,,28,,1,12,,,,,,,,,,,
12,Antonio Quijarro,2,Tomave,3045,Keluyo Cuzco,534,U. E. Elizardo Pérez de Keluyo,5021087,1,8,2,9,,,,6,,22,91,,,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,401,U.E. Santa Rosa,5021107,1,7,4,35,60,31,,,26,6,22,5,1,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,401,U.E. Santa Rosa,5021117,2,13,0,36,64,33,,,23,4,14,8,3,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,401,U.E. Santa Rosa,5021127,3,8,2,31,55,34,,,14,9,17,14,5,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,401,U.E. Santa Rosa,5021137,4,7,10,26,52,30,,,19,2,33,5,7,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,401,U.E. Santa Rosa,5021147,5,7,6,43,37,44,,,26,5,18,5,1,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,401,U.E. Santa Rosa,5021157,6,8,0,27,44,27,,,25,4,21,15,1,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,401,U.E. Santa Rosa,5021167,7,8,4,35,52,24,,,24,7,22,6,5,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,401,U.E. Santa Rosa,5021177,8,21,0,29,52,26,,,10,7,23,13,7,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,401,U.E. Santa Rosa,5021187,9,19,3,22,44,30,,,21,5,31,10,10,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,401,U.E. Santa Rosa,5021197,10,10,3,36,57,22,,,24,8,19,6,11,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,401,U.E. Santa Rosa,5021207,11,1,2,12,12,6,,,11,1,9,4,0,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,402,U.E. Jose Maria Linares,5021347,1,10,1,35,72,20,,,25,7,20,6,2,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,402,U.E. Jose Maria Linares,5021357,2,12,2,37,62,28,,,15,9,19,6,7,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,402,U.E. Jose Maria Linares,5021367,3,5,4,35,49,49,,,14,6,29,6,5,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,402,U.E. Jose Maria Linares,5021377,4,13,2,23,52,36,,,32,9,18,5,4,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,402,U.E. Jose Maria Linares,5021387,5,11,1,40,56,26,,,20,9,15,5,8,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,402,U.E. Jose Maria Linares,5021397,6,12,4,25,56,44,,,17,7,26,10,7,,,,,,,,,
12,Antonio Quijarro,3,Porco,1805,Porco,402,U.E. Jose Maria Linares,5021407,7,6,4,26,49,27,,,21,3,13,7,6,,,,,,,,,
12,Antonio Quijarro,3,Porco,1806,Agua de Castilla,403,Esc. Agua Castilla,5021217,1,12,2,106,14,8,,,7,15,5,7,2,,,,,,,,,
12,Antonio Quijarro,3,Porco,1806,Agua de Castilla,403,Esc. Agua Castilla,5021227,2,13,0,87,13,14,,,9,14,14,11,5,,,,,,,,,
12,Antonio Quijarro,3,Porco,1806,Agua de Castilla,403,Esc. Agua Castilla,5021237,3,5,3,102,9,17,,,6,14,8,5,10,,,,,,,,,
12,Antonio Quijarro,3,Porco,1806,Agua de Castilla,403,Esc. Agua Castilla,5021247,4,12,5,85,8,25,,,8,15,19,8,6,,,,,,,,,
12,Antonio Quijarro,3,Porco,1806,Agua de Castilla,403,Esc. Agua Castilla,5021257,5,13,4,99,6,7,,,8,13,15,6,5,,,,,,,,,
12,Antonio Quijarro,3,Porco,1806,Agua de Castilla,403,Esc. Agua Castilla,5021267,6,18,2,112,8,12,,,13,11,13,11,8,,,,,,,,,
12,Antonio Quijarro,3,Porco,1806,Agua de Castilla,403,Esc. Agua Castilla,5021277,7,9,2,54,6,5,,,6,5,6,1,9,,,,,,,,,
12,Antonio Quijarro,3,Porco,1807,Condoriri,404,U.E. San Gabriel De Condoriri,5021287,1,5,1,28,7,10,,,18,9,5,6,7,,,,,,,,,
12,Antonio Quijarro,3,Porco,1808,Chaquilla,407,U.E. Concepcion de Chaquilla,5021317,1,2,1,43,10,1,,,3,6,3,6,0,,,,,,,,,
12,Antonio Quijarro,3,Porco,1809,Churcuita,408,U.E. Santa Maria de Churcuita,5021327,1,3,5,24,6,6,,,18,27,0,3,0,,,,,,,,,
12,Antonio Quijarro,3,Porco,1810,Carma,409,U.E. Antonio Quijarro de Carma,5021337,1,4,0,72,2,13,,,13,9,5,3,4,,,,,,,,,
12,Antonio Quijarro,3,Porco,2675,Chichuyo,405,U.E. Gualberto Villarroel De Chichuyo,5021297,1,1,1,24,21,0,,,15,6,4,1,5,,,,,,,,,
12,Antonio Quijarro,3,Porco,2676,Topala,406,U.E. San Jose de Topala,5021307,1,5,1,30,8,6,,,7,2,2,0,4,,,,,,,,,
12,Antonio Quijarro,3,Porco,3937,Torcuyo,1,U.E. San Antonio de Torcuyo,5021097,1,7,3,27,8,8,,,13,15,1,6,1,,,,,,,,,
13,General Bernardino Bilbao,1,Arampampa,1811,Arampampa,410,Esc. Arampampa,5021577,1,31,95,31,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,1,Arampampa,1812,Charca Marcavi,411,Esc. Charca Marcavi,5021587,1,0,2,42,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,1,Arampampa,1813,Huaycuri,412,Esc. Huaycuri,5021597,1,4,9,3,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,1,Arampampa,1814,Molle Villque,413,Esc. Mollevilque,5021607,1,11,19,9,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,1,Arampampa,1815,Pararani,414,Esc. Pararani,5021617,1,27,13,9,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,1,Arampampa,1817,Sarcuri,416,Esc. Sarcuri,5021627,1,48,20,32,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,1,Arampampa,1818,Humaviza,417,Esc. Humaviza,5021637,1,7,11,1,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,1,Arampampa,1819,Santiago(Gral B.Bilbao),418,Esc. Santiago,5021647,1,6,113,11,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,1,Arampampa,1819,Santiago(Gral B.Bilbao),418,Esc. Santiago,5021657,2,0,36,0,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,1,Arampampa,1820,Catacora,419,Esc. Catacora,5021667,1,6,88,7,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,1,Arampampa,3861,Calachua,1,Esc. Calachua,5021557,1,14,63,10,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,1,Arampampa,3944,Qoaraca,1,Esc. Qoaraca,5021567,1,19,92,2,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,2,Acasio,1816,Taconi de Caine,415,Esc. Taconi De Caine,5021677,1,7,75,,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,2,Acasio,1821,Acasio,420,Esc. Jose Rivero,5021687,1,68,93,,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,2,Acasio,1821,Acasio,420,Esc. Jose Rivero,5021697,2,48,118,,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,2,Acasio,1821,Acasio,420,Esc. Jose Rivero,5021707,3,62,112,,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,2,Acasio,1821,Acasio,420,Esc. Jose Rivero,5021717,4,62,48,,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,2,Acasio,1822,Churitaca,421,Esc. Churitaca,5021727,1,20,115,,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,2,Acasio,1822,Churitaca,421,Esc. Churitaca,5021737,2,5,119,,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,2,Acasio,1823,Taconi Yambata,422,U.E. Taconi Bilbao,5021747,1,1,104,,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,2,Acasio,1825,Tuquiza,424,Esc. Tuquiza,5021757,1,3,121,,,,,,,,,,,,,,,,,,,
13,General Bernardino Bilbao,2,Acasio,1826,Piriquina,425,U.E. Ignacio Vargas Vazquez De Piriquina,5021767,1,21,137,,,,,,,,,,,,,,,,,,,
14,Daniel Campos,1,Llica,1827,Llica,426,E.S.F.M. Franz Tamayo,5021777,1,52,,47,,,,,,,,32,56,,,,,,,,,
14,Daniel Campos,1,Llica,1827,Llica,426,E.S.F.M. Franz Tamayo,5021787,2,53,,67,,,,,,,,26,37,,,,,,,,,
14,Daniel Campos,1,Llica,1827,Llica,426,E.S.F.M. Franz Tamayo,5021797,3,46,,65,,,,,,,,24,46,,,,,,,,,
14,Daniel Campos,1,Llica,1827,Llica,426,E.S.F.M. Franz Tamayo,5021807,4,51,,59,,,,,,,,34,47,,,,,,,,,
14,Daniel Campos,1,Llica,1827,Llica,426,E.S.F.M. Franz Tamayo,5021817,5,70,,55,,,,,,,,21,36,,,,,,,,,
14,Daniel Campos,1,Llica,1827,Llica,426,E.S.F.M. Franz Tamayo,5021827,6,47,,53,,,,,,,,31,43,,,,,,,,,
14,Daniel Campos,1,Llica,1827,Llica,426,E.S.F.M. Franz Tamayo,5021837,7,10,,13,,,,,,,,10,16,,,,,,,,,
14,Daniel Campos,1,Llica,1828,Cahuana,427,U.E. Bernabe Ledezma,5021847,1,18,,18,,,,,,,,9,12,,,,,,,,,
14,Daniel Campos,1,Llica,1829,Palaya,428,U.E. Palaya,5021857,1,18,,15,,,,,,,,4,42,,,,,,,,,
14,Daniel Campos,1,Llica,1830,Chacoma,429,U.E. Pedro Garcia Ignacio,5021867,1,25,,6,,,,,,,,14,8,,,,,,,,,
14,Daniel Campos,1,Llica,1831,Tres Cruces,430,U.E. Elizardo Perez,5021877,1,30,,2,,,,,,,,8,8,,,,,,,,,
14,Daniel Campos,1,Llica,1832,Canquella,431,U.E. Canquella,5021887,1,11,,19,,,,,,,,15,6,,,,,,,,,
14,Daniel Campos,1,Llica,1833,Sejsihua,432,U.E. Manuel Antonio Aguirre Abra de Napa,5021897,1,21,,8,,,,,,,,8,20,,,,,,,,,
14,Daniel Campos,1,Llica,2677,Tamancaza,438,U. E. Tamancaza,5021907,1,4,,0,,,,,,,,5,2,,,,,,,,,
14,Daniel Campos,1,Llica,2678,Villque,439,U.E. Villque,5021917,1,4,,3,,,,,,,,3,6,,,,,,,,,
14,Daniel Campos,1,Llica,2679,Villa Aroma,440,Esc. Villa Aroma,5021927,1,7,,4,,,,,,,,0,11,,,,,,,,,
14,Daniel Campos,1,Llica,3331,Huanaque,476,U.E. Huanaque,5021937,1,13,,37,,,,,,,,9,9,,,,,,,,,
14,Daniel Campos,2,Tahua,1834,Tahua,433,U. E. Daniel Campos,5021947,1,18,,84,16,,,,,69,,,,,,,,,,,,
