CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AORA,MTS,JACHAJAKISASOLFESORC,PDC,A-UPP,P.P.,NGP,LIBRE,SOMOS,JACHA MARKA T.C.A.,PATRIA-ORURO,S.A.M. CHALLAPATA,APB-SUMATE,SUMA,UQ,IOTAYAQUIRAMD,FRI,LEAL,UN,MCSFA
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008547,1,4,3,46,0,6,1,43,4,13,,26,,0,,,,1,14,13,8
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008557,2,3,5,43,1,11,0,36,8,14,,22,,0,,,,1,11,12,15
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008567,3,2,4,45,0,12,4,37,8,14,,17,,0,,,,0,23,8,10
1,Cercado,1,Oruro,2059,Oruro,136,Centro Educativo Luis Espinal,4008577,4,2,3,23,0,3,1,21,7,10,,9,,0,,,,2,3,4,11
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008587,1,5,10,24,0,13,0,78,7,18,,7,,0,,,,0,11,11,12
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008597,2,1,8,29,1,7,2,59,6,19,,6,,0,,,,0,6,4,14
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008607,3,9,9,34,2,8,2,55,6,17,,10,,0,,,,1,10,6,16
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008617,4,4,10,25,5,8,1,72,5,17,,9,,0,,,,0,10,5,6
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008627,5,3,9,41,3,10,0,64,5,11,,12,,0,,,,0,10,4,10
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008637,6,8,12,35,1,6,3,49,6,14,,13,,0,,,,0,10,10,9
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008647,7,3,4,31,1,5,1,64,4,13,,14,,0,,,,0,14,6,13
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008657,8,3,11,34,1,8,0,64,10,18,,10,,0,,,,3,6,10,10
1,Cercado,1,Oruro,2059,Oruro,137,U. E. Oruro Otawa (Secundaria),4008667,9,2,5,24,4,11,0,57,12,18,,13,,0,,,,1,15,2,12
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005717,1,4,6,41,2,10,2,68,1,9,,18,,0,,,,2,8,10,2
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005727,2,3,9,44,0,12,1,49,11,16,,11,,0,,,,0,14,5,14
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005737,3,6,10,37,1,7,0,51,7,18,,10,,0,,,,2,9,11,10
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005747,4,5,10,46,0,16,0,47,10,20,,7,,0,,,,0,12,11,9
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005757,5,3,10,29,0,11,0,57,5,16,,21,,0,,,,1,17,8,20
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005767,6,7,4,45,1,10,1,59,4,19,,15,,0,,,,4,11,7,3
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005777,7,4,7,47,1,2,2,42,4,19,,12,,0,,,,0,8,7,7
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005787,8,4,9,40,0,10,0,61,10,8,,12,,0,,,,2,10,5,11
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005797,9,12,8,25,1,14,2,56,8,13,,14,,0,,,,0,7,13,6
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005807,10,7,9,44,2,9,0,59,10,15,,11,,0,,,,2,12,7,11
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005817,11,6,12,35,3,5,0,53,16,22,,10,,0,,,,0,17,6,14
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005827,12,3,11,51,1,5,3,49,11,18,,14,,0,,,,1,11,7,9
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005837,13,4,6,38,1,13,1,53,11,13,,12,,0,,,,0,8,6,9
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005847,14,7,13,50,0,7,1,55,4,17,,9,,0,,,,0,7,10,14
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005857,15,7,6,48,1,8,4,54,4,21,,11,,0,,,,1,10,11,9
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005867,16,4,7,39,0,9,3,40,11,19,,23,,0,,,,2,7,9,15
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005877,17,4,8,37,1,11,2,45,2,12,,17,,0,,,,2,16,5,19
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005887,18,10,10,35,1,10,4,54,6,12,,13,,0,,,,4,8,4,11
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005897,19,5,4,45,0,10,0,54,11,21,,9,,0,,,,0,9,6,12
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005907,20,6,9,36,0,13,1,42,7,14,,21,,0,,,,1,8,7,11
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005917,21,6,3,48,0,13,2,50,6,28,,12,,0,,,,1,11,9,7
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005927,22,4,3,31,1,10,0,57,5,12,,20,,0,,,,1,13,13,9
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005937,23,5,7,30,3,10,0,53,9,16,,12,,0,,,,0,10,8,11
1,Cercado,1,Oruro,2059,Oruro,138,Col. Nal. Mixto Carmen Guzman De Mier,4005947,24,3,5,43,1,12,0,50,11,18,,6,,0,,,,2,10,11,12
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004227,1,4,9,33,1,3,1,51,9,16,,11,,0,,,,2,6,10,5
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004237,2,5,10,31,1,26,0,58,7,7,,12,,0,,,,0,11,7,4
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004247,3,9,11,36,4,11,4,54,6,15,,4,,0,,,,0,10,9,5
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004257,4,8,11,19,1,17,2,75,5,9,,9,,0,,,,1,9,6,9
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004267,5,4,7,36,2,10,1,55,12,9,,6,,0,,,,2,10,7,17
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004277,6,8,9,39,0,6,2,54,3,15,,12,,0,,,,2,10,8,7
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004287,7,8,12,27,0,13,0,53,5,21,,8,,0,,,,1,12,9,13
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004297,8,7,7,36,0,10,0,55,8,14,,11,,0,,,,2,3,6,13
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004307,9,5,8,31,2,15,2,61,10,13,,12,,0,,,,0,5,6,10
1,Cercado,1,Oruro,2059,Oruro,139,U. E. Santa Rosa,4004317,10,2,8,23,0,18,3,32,3,13,,9,,0,,,,0,5,4,10
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004837,1,5,11,58,3,6,4,52,1,15,,8,,0,,,,2,7,2,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004847,2,6,15,46,5,5,2,44,3,10,,8,,0,,,,2,7,8,10
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004857,3,6,15,42,1,12,0,55,3,11,,14,,0,,,,0,9,1,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004867,4,6,12,48,3,7,0,51,4,12,,5,,0,,,,1,3,1,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004877,5,12,17,47,0,4,0,37,2,7,,6,,0,,,,1,6,8,13
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004887,6,14,18,52,2,8,4,39,1,10,,8,,0,,,,2,8,3,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004897,7,8,11,53,0,4,4,27,4,10,,6,,0,,,,3,11,6,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004907,8,2,11,46,1,7,1,37,1,19,,8,,0,,,,0,7,5,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004917,9,17,16,45,0,11,2,48,3,9,,4,,0,,,,0,9,6,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004927,10,8,12,56,1,11,0,46,2,12,,7,,0,,,,0,5,7,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004937,11,10,17,46,1,8,1,48,2,14,,5,,0,,,,2,10,3,8
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004947,12,6,12,66,2,3,2,58,5,7,,11,,0,,,,2,6,2,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004957,13,7,13,43,0,9,1,49,2,13,,7,,0,,,,0,9,4,7
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004967,14,4,11,46,3,0,3,44,7,11,,12,,0,,,,0,4,3,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004977,15,7,8,45,0,7,0,42,2,9,,7,,0,,,,0,14,5,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004987,16,8,13,48,0,4,0,44,4,11,,7,,0,,,,4,7,3,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4004997,17,6,8,64,3,5,1,55,6,8,,3,,0,,,,2,8,1,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005007,18,7,24,53,2,7,0,40,1,10,,3,,0,,,,1,8,3,8
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005017,19,6,17,55,1,9,0,53,0,13,,9,,0,,,,3,6,7,1
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005027,20,5,12,46,3,7,6,54,0,8,,11,,0,,,,2,8,3,9
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005037,21,9,27,55,2,7,1,29,1,10,,13,,0,,,,0,6,3,7
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005047,22,6,10,45,2,8,1,39,5,8,,14,,0,,,,2,11,4,4
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005057,23,8,15,55,0,8,0,32,1,14,,10,,0,,,,4,11,5,7
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005067,24,9,16,41,2,9,0,44,4,10,,13,,0,,,,2,9,7,5
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005077,25,7,13,59,3,8,1,38,0,11,,8,,0,,,,0,10,3,6
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005087,26,7,14,50,3,12,0,45,1,9,,9,,0,,,,0,5,3,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005097,27,7,11,45,0,11,4,47,2,7,,8,,0,,,,4,10,7,2
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005107,28,3,8,53,5,10,2,45,1,15,,11,,0,,,,1,14,6,7
1,Cercado,1,Oruro,2059,Oruro,140,U.E. Bolivia Vinto,4005117,29,4,10,10,0,1,0,23,2,3,,1,,0,,,,0,0,3,1
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002357,1,7,17,37,2,8,4,49,5,17,,11,,0,,,,0,6,6,16
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002367,2,12,16,41,1,3,0,51,4,15,,10,,0,,,,2,12,4,5
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002377,3,9,14,32,1,8,2,55,6,17,,7,,0,,,,2,9,9,9
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002387,4,9,22,34,1,6,1,47,3,10,,15,,0,,,,2,12,7,4
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002397,5,13,14,40,0,4,2,57,6,16,,8,,0,,,,2,8,5,3
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002407,6,12,18,28,4,9,3,57,4,14,,6,,0,,,,0,7,1,7
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002417,7,9,21,44,3,6,2,46,4,7,,8,,0,,,,1,12,2,12
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002427,8,4,18,41,2,7,3,54,5,8,,9,,0,,,,2,11,1,7
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002437,9,16,10,42,1,8,2,51,5,12,,10,,0,,,,2,6,9,10
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002447,10,10,14,34,1,11,1,51,5,9,,12,,0,,,,1,9,0,10
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002457,11,8,14,35,1,9,1,49,4,11,,8,,0,,,,1,9,6,9
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002467,12,9,23,42,0,12,2,47,5,10,,4,,0,,,,0,16,2,10
1,Cercado,1,Oruro,2059,Oruro,141,U.E. Tomas Barron,4002477,13,8,13,21,1,6,1,50,7,17,,10,,0,,,,5,5,6,6
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008707,1,4,8,40,2,5,0,40,2,7,,6,,0,,,,1,9,13,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008717,2,15,9,34,0,4,0,38,1,22,,5,,0,,,,2,14,7,5
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008727,3,9,12,32,1,9,1,41,7,9,,7,,0,,,,0,20,15,7
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008737,4,11,9,27,1,7,0,49,1,11,,5,,0,,,,4,12,12,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008747,5,9,18,32,0,6,0,36,3,11,,3,,0,,,,4,13,17,2
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008757,6,14,13,32,1,8,1,36,2,8,,3,,0,,,,5,16,10,2
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008767,7,7,11,25,0,9,2,42,4,9,,6,,0,,,,0,16,7,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008777,8,7,9,30,0,8,0,34,3,11,,8,,0,,,,0,11,10,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008787,9,11,14,28,1,10,0,32,5,7,,5,,0,,,,0,12,8,2
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008797,10,12,11,40,0,6,1,36,3,12,,10,,0,,,,1,7,12,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008807,11,9,9,30,1,3,2,43,5,17,,15,,0,,,,0,12,8,2
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008817,12,8,9,22,0,16,1,33,0,15,,9,,0,,,,0,7,17,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008827,13,6,14,41,5,0,0,49,5,15,,4,,0,,,,1,10,11,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008837,14,7,18,20,2,7,0,39,1,19,,10,,0,,,,4,6,8,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008847,15,6,9,26,2,3,0,32,4,6,,6,,0,,,,1,17,13,2
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008857,16,14,10,37,1,12,0,40,2,8,,8,,0,,,,2,7,17,2
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008867,17,14,10,38,0,6,2,46,1,17,,4,,0,,,,6,16,13,1
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008877,18,14,14,37,2,5,1,35,1,5,,5,,0,,,,1,11,13,1
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008887,19,9,6,28,1,7,0,47,3,18,,4,,0,,,,2,15,11,6
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008897,20,5,7,36,1,6,1,44,1,19,,4,,0,,,,3,8,11,1
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008907,21,12,6,35,2,5,0,37,1,9,,2,,0,,,,0,19,12,2
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008917,22,10,10,35,1,4,3,43,2,11,,6,,0,,,,2,11,7,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008927,23,10,16,32,2,3,1,38,2,10,,4,,0,,,,4,8,14,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008937,24,5,7,32,3,11,1,43,2,13,,9,,0,,,,2,15,12,3
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008947,25,6,9,45,5,6,2,45,1,5,,6,,0,,,,0,13,14,1
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008957,26,13,16,33,2,3,0,48,2,19,,5,,0,,,,1,11,11,4
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008967,27,11,12,29,1,7,1,32,1,14,,5,,0,,,,4,10,18,5
1,Cercado,1,Oruro,2059,Oruro,143,U. E. Movimiento Sin Techo,4008977,28,9,12,33,2,7,2,34,2,5,,8,,0,,,,1,11,6,2
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009247,1,8,16,22,0,15,1,57,0,10,,5,,0,,,,4,13,8,10
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009257,2,8,13,32,4,3,2,50,2,16,,5,,0,,,,0,10,13,5
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009267,3,5,13,30,1,9,0,57,3,11,,6,,0,,,,4,22,8,11
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009277,4,6,16,37,0,6,2,57,3,14,,8,,0,,,,3,15,9,4
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009287,5,9,6,28,1,8,3,62,2,10,,8,,0,,,,0,14,15,10
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009297,6,5,7,40,3,10,1,39,4,16,,6,,0,,,,4,11,8,6
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009307,7,6,11,36,1,6,1,45,4,11,,12,,0,,,,2,10,9,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009317,8,2,12,33,3,8,1,49,7,12,,6,,0,,,,1,11,10,9
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009327,9,1,18,34,1,11,2,39,3,7,,9,,0,,,,2,19,5,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009337,10,3,7,22,0,7,2,64,6,14,,12,,0,,,,3,15,12,3
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009347,11,3,10,39,2,6,0,68,3,21,,7,,0,,,,1,18,3,5
1,Cercado,1,Oruro,2059,Oruro,144,U.E. Niño Quirquincho Feliz,4009357,12,4,5,11,0,3,0,29,0,5,,1,,0,,,,1,4,6,1
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003787,1,9,12,44,3,9,1,44,3,21,,13,,0,,,,0,12,3,10
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003797,2,7,16,47,3,8,2,42,5,13,,4,,0,,,,3,8,4,7
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003807,3,10,13,34,2,10,3,37,3,10,,14,,0,,,,0,8,6,5
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003817,4,6,15,30,1,9,2,41,2,21,,5,,0,,,,2,6,3,9
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003827,5,7,16,48,1,9,1,45,6,12,,9,,0,,,,4,8,6,3
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003837,6,10,11,37,3,8,2,49,4,14,,13,,0,,,,2,3,3,7
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003847,7,11,12,32,3,10,2,52,3,12,,10,,0,,,,2,10,7,2
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003857,8,13,11,29,1,9,3,48,2,10,,11,,0,,,,2,12,4,12
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003867,9,12,20,40,0,9,1,34,3,11,,12,,0,,,,1,9,3,5
1,Cercado,1,Oruro,2059,Oruro,145,U.E. Los Angeles De Nazaria Ignacia,4003877,10,8,15,36,2,7,0,37,2,9,,5,,0,,,,2,9,1,15
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4008987,1,10,6,29,1,4,2,48,2,14,,10,,0,,,,0,22,20,2
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4008997,2,9,12,37,1,8,1,35,2,10,,6,,0,,,,2,22,19,6
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009007,3,3,11,29,1,5,1,33,4,11,,5,,0,,,,0,13,27,5
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009017,4,12,7,33,1,6,1,52,2,9,,8,,0,,,,4,22,16,5
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009027,5,10,13,27,0,7,1,44,4,11,,11,,0,,,,3,20,19,4
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009037,6,7,11,26,2,7,2,41,3,11,,7,,0,,,,0,26,14,6
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009047,7,10,11,23,0,9,1,46,4,9,,10,,0,,,,4,14,15,5
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009057,8,8,16,32,4,9,0,47,2,9,,10,,0,,,,3,15,16,4
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009067,9,7,11,29,2,6,0,56,1,6,,3,,0,,,,2,17,14,7
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009077,10,9,14,23,3,13,0,44,11,19,,4,,0,,,,4,12,16,3
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009087,11,7,8,34,0,7,3,37,8,19,,6,,0,,,,6,19,13,1
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009097,12,3,7,21,1,3,0,58,6,15,,7,,0,,,,4,26,22,2
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009107,13,11,6,33,2,11,0,33,3,14,,10,,0,,,,1,15,13,8
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009117,14,6,10,23,0,10,1,41,2,14,,7,,0,,,,3,20,16,2
1,Cercado,1,Oruro,2059,Oruro,146,U. Esc. San Isidro,4009127,15,3,10,9,2,4,0,18,4,4,,7,,0,,,,1,0,6,3
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4006997,1,5,9,40,0,6,2,43,0,16,,10,,0,,,,0,25,8,10
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007007,2,6,6,43,1,5,0,49,4,12,,5,,0,,,,2,26,4,5
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007017,3,7,11,40,1,12,0,58,2,10,,8,,0,,,,2,11,13,8
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007027,4,7,5,35,1,10,1,55,2,13,,10,,0,,,,0,24,9,5
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007037,5,3,7,42,4,9,0,49,2,11,,6,,0,,,,2,14,5,4
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007047,6,6,14,38,3,0,1,48,4,9,,10,,0,,,,1,16,7,8
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007057,7,5,5,35,0,4,3,52,3,8,,9,,0,,,,5,21,7,5
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007067,8,1,7,35,3,4,0,57,5,13,,7,,0,,,,1,15,11,12
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007077,9,7,9,54,2,7,2,53,0,11,,10,,0,,,,2,22,3,2
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007087,10,5,7,46,3,3,2,41,6,11,,5,,0,,,,3,11,4,4
1,Cercado,1,Oruro,2059,Oruro,147,U.E. Maria  De Nazareth,4007097,11,3,3,12,1,3,0,27,2,7,,3,,0,,,,1,14,6,4
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004327,1,4,16,32,4,11,3,56,0,14,,13,,0,,,,1,7,5,8
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004337,2,2,14,28,0,8,0,41,1,22,,7,,0,,,,3,8,6,7
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004347,3,5,11,40,0,4,2,43,4,11,,6,,0,,,,2,7,8,11
1,Cercado,1,Oruro,2059,Oruro,148,U.E. El Carmen,4004357,4,8,12,34,2,5,3,53,9,17,,3,,0,,,,0,6,7,9
