CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,PATRIA-UNIDOS,MTS,LIBRE,XS-CH,FRI,CHR,NGP,ASOCOIN-POROMA,COKASAL,A-UPP,FUERZA,APB-SUMATE
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003557,6,46,26,4,19,4,8,15,6,,,8,15,3
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003567,7,27,21,3,29,4,11,12,8,,,3,23,6
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003577,8,26,19,4,25,3,5,17,9,,,9,23,7
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003587,9,30,26,7,22,2,9,17,6,,,4,10,12
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003597,10,38,25,3,23,3,1,13,1,,,4,17,4
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003607,11,29,27,2,19,3,5,12,8,,,8,15,7
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003617,12,33,31,1,23,2,5,7,7,,,4,20,4
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003627,13,36,17,5,20,5,6,12,9,,,7,18,8
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003637,14,37,30,3,22,4,3,9,9,,,6,9,5
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003647,15,33,29,3,24,7,7,9,2,,,3,16,3
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003657,16,5,6,0,1,2,1,2,2,,,1,2,0
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001367,1,34,28,3,25,6,7,18,10,,,3,13,8
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001377,2,41,23,1,22,7,8,17,4,,,1,16,6
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001387,3,41,27,0,21,4,12,15,11,,,4,19,9
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001397,4,28,41,6,19,3,8,15,14,,,6,10,13
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001407,5,33,33,3,23,7,7,14,9,,,4,20,5
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001417,6,35,20,3,21,8,9,9,12,,,5,18,7
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001427,7,36,28,2,25,5,5,19,10,,,3,7,11
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001437,8,32,22,5,21,4,6,13,12,,,4,17,5
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001447,9,29,23,2,25,5,9,12,14,,,7,13,10
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001457,10,30,30,2,30,7,10,12,7,,,4,18,9
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001467,11,30,31,7,20,7,7,12,8,,,6,20,8
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007137,1,35,34,5,17,2,11,17,15,,,5,20,14
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007147,2,35,29,6,28,4,6,10,7,,,7,15,7
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007157,3,35,32,2,20,5,7,25,8,,,7,9,5
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007167,4,36,28,6,21,5,11,12,13,,,2,17,5
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007177,5,35,26,5,25,5,11,14,6,,,4,14,11
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007187,6,36,34,8,24,4,10,14,12,,,3,14,8
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007197,7,35,37,7,23,7,7,15,7,,,1,8,8
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009957,1,19,20,5,13,3,6,9,5,,,5,29,2
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009967,2,24,19,2,9,3,3,10,8,,,9,22,0
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009977,3,23,22,3,3,1,7,6,3,,,11,19,3
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009987,4,31,18,5,5,3,7,12,6,,,5,16,1
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009997,5,23,14,3,13,3,6,6,8,,,6,14,5
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1010007,6,20,14,2,10,6,7,7,6,,,7,16,6
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1007977,1,29,27,0,26,8,2,24,11,,,6,17,5
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1007987,2,26,34,5,25,9,10,12,8,,,3,13,8
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1007997,3,29,28,0,18,7,12,20,10,,,3,20,4
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008007,4,34,21,5,26,1,13,9,10,,,5,25,9
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008017,5,45,33,4,23,1,8,14,12,,,4,11,5
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008027,6,31,23,2,23,5,4,19,14,,,6,28,11
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008037,7,21,17,1,13,1,2,5,5,,,5,4,3
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007077,1,31,23,11,13,7,7,18,6,,,6,12,7
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007087,2,29,20,4,18,5,5,8,9,,,10,23,3
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007097,3,25,29,3,13,9,6,20,2,,,5,9,8
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007107,4,29,37,7,17,8,8,17,10,,,3,20,6
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007117,5,24,26,3,21,9,1,17,6,,,7,17,6
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007127,6,33,26,3,13,4,7,21,8,,,6,15,3
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1004977,1,21,33,4,18,8,6,6,4,,,12,16,6
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1004987,2,24,26,3,16,4,5,12,3,,,3,22,8
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1004997,3,32,28,1,10,1,8,14,8,,,12,18,3
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005007,4,30,33,6,23,2,12,7,8,,,6,11,7
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005017,5,39,26,3,20,3,5,11,7,,,6,19,3
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005027,6,24,19,4,19,2,9,12,7,,,6,24,8
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005037,7,34,29,4,23,5,6,19,5,,,7,21,5
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005047,8,25,19,5,25,4,5,14,6,,,3,18,7
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005057,9,2,3,1,0,0,2,2,1,,,1,4,0
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006097,1,28,16,11,26,6,4,12,6,,,8,20,7
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006107,2,24,22,5,19,6,6,11,10,,,11,21,2
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006117,3,20,20,6,14,3,6,22,8,,,8,19,6
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006127,4,23,29,3,13,6,6,12,11,,,5,20,3
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006137,5,23,18,7,16,9,4,22,7,,,5,21,10
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006147,6,20,29,5,13,6,10,10,4,,,9,19,4
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006157,7,30,21,6,17,5,6,10,7,,,5,30,6
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006167,8,30,24,2,15,2,5,20,11,,,9,27,4
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006177,9,34,25,6,10,6,1,16,8,,,7,25,4
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006187,10,27,20,5,15,2,13,13,12,,,11,19,5
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006197,11,10,7,2,4,2,3,10,2,,,1,4,5
1,Oropeza,1,Sucre,2794,Sucre,25577,U.E. Cristo Rey,1002357,1,37,37,1,23,1,8,17,7,,,14,8,12
1,Oropeza,1,Sucre,2794,Sucre,25577,U.E. Cristo Rey,1002367,2,13,11,0,3,3,3,4,0,,,1,5,3
1,Oropeza,1,Sucre,2794,Sucre,26371,U.E. Lechuguillas,1010127,1,13,19,2,17,10,6,9,7,,,8,13,6
1,Oropeza,1,Sucre,2794,Sucre,26371,U.E. Lechuguillas,1010137,2,3,3,0,4,0,0,1,1,,,1,7,1
1,Oropeza,1,Sucre,2794,Sucre,26372,Salón Multifuncional Sancho,1009387,1,29,16,4,15,7,3,22,4,,,9,21,3
1,Oropeza,1,Sucre,2794,Sucre,26372,Salón Multifuncional Sancho,1009397,2,36,25,4,8,3,5,16,8,,,7,21,2
1,Oropeza,1,Sucre,2794,Sucre,26372,Salón Multifuncional Sancho,1009407,3,12,2,1,1,0,1,5,0,,,1,3,2
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003667,1,25,20,4,9,4,13,13,6,,,17,22,5
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003677,2,25,18,5,12,4,5,18,4,,,8,17,2
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003687,3,27,25,4,13,6,4,10,4,,,9,23,6
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003697,4,29,30,5,7,7,6,16,6,,,7,12,5
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003707,5,26,22,3,23,6,9,11,6,,,7,25,5
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003717,6,18,18,6,13,7,5,13,8,,,8,19,5
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003727,7,26,26,3,16,6,6,12,6,,,3,22,8
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003737,8,25,23,6,12,6,5,10,5,,,6,19,2
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003747,9,3,4,3,8,1,3,3,0,,,4,2,0
1,Oropeza,1,Sucre,2794,Sucre,26374,U.E. Kurusa Llawi,1007307,1,17,20,2,9,7,13,12,3,,,8,19,6
1,Oropeza,1,Sucre,2794,Sucre,26374,U.E. Kurusa Llawi,1007317,2,22,19,4,14,7,8,10,9,,,8,17,3
1,Oropeza,1,Sucre,2794,Sucre,26374,U.E. Kurusa Llawi,1007327,3,16,10,3,6,3,4,7,1,,,6,10,2
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009847,1,24,24,4,9,4,12,9,6,,,3,13,4
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009857,2,10,18,3,12,2,1,9,3,,,10,23,2
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009867,3,17,16,6,8,5,9,6,6,,,9,16,0
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009877,4,14,17,9,7,6,3,12,9,,,6,13,5
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009887,5,20,11,7,14,2,3,5,10,,,9,16,2
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009897,6,15,23,4,7,5,6,10,8,,,9,20,6
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009907,7,18,30,4,7,12,5,13,2,,,5,14,1
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009917,8,18,17,4,9,5,5,6,7,,,9,11,2
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009927,9,15,22,5,9,6,9,11,4,,,10,19,1
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009937,10,11,22,5,13,4,5,11,6,,,6,10,5
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009947,11,1,0,2,1,0,3,1,2,,,0,0,0
1,Oropeza,1,Sucre,2794,Sucre,26376,Campo Deportivo Barrio Lindo,1002067,1,19,29,2,32,8,9,12,6,,,7,20,5
1,Oropeza,1,Sucre,2794,Sucre,26376,Campo Deportivo Barrio Lindo,1002077,2,26,33,4,20,4,3,10,7,,,8,17,15
1,Oropeza,1,Sucre,2794,Sucre,26376,Campo Deportivo Barrio Lindo,1002087,3,28,17,6,16,11,10,9,9,,,6,27,6
1,Oropeza,1,Sucre,2794,Sucre,26376,Campo Deportivo Barrio Lindo,1002097,4,20,25,7,14,5,6,7,10,,,2,14,6
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004657,1,30,26,5,31,1,1,10,9,,,12,19,12
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004667,2,39,28,3,22,2,5,14,2,,,5,14,8
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004677,3,36,20,0,20,4,8,17,5,,,8,15,11
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004687,4,44,26,6,13,3,6,19,7,,,2,13,10
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004697,5,36,29,1,20,6,9,22,3,,,4,18,8
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004707,6,42,31,8,41,3,8,17,3,,,5,16,3
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004717,7,27,21,5,13,3,5,5,5,,,2,11,4
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009137,1,39,32,3,24,2,7,21,7,,,8,17,12
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009147,2,24,20,1,29,3,12,24,5,,,1,17,9
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009157,3,33,31,4,22,5,8,20,7,,,4,17,11
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009167,4,41,33,3,30,3,9,9,5,,,3,11,12
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009177,5,32,29,4,23,2,15,18,4,,,1,12,16
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009187,6,33,35,7,29,4,4,17,4,,,3,12,13
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009197,7,45,31,4,24,3,6,8,5,,,5,12,10
1,Oropeza,1,Sucre,2794,Sucre,30002,Campo Deportivo zona San Francisco,1009207,8,12,4,1,2,1,0,2,5,,,3,1,3
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007747,1,17,24,6,10,3,44,6,7,,,2,17,4
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007757,2,25,21,2,14,6,13,10,3,,,7,21,2
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007767,3,22,10,4,14,2,25,7,6,,,11,13,5
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007777,4,26,16,1,23,5,15,9,8,,,4,15,5
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007787,5,26,22,5,12,3,14,9,4,,,2,20,6
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007797,6,21,25,3,13,6,23,8,4,,,6,14,2
1,Oropeza,1,Sucre,2794,Sucre,30004,Campo Deportivo zona América,1007807,7,25,21,3,16,5,31,6,10,,,2,21,4
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005127,1,40,32,6,23,5,3,9,5,,,5,20,9
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005137,2,27,29,3,22,4,11,15,9,,,10,19,9
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005147,3,31,32,3,15,6,8,10,4,,,5,20,11
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005157,4,35,29,4,23,0,9,12,9,,,4,15,10
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005167,5,26,29,2,27,3,1,11,4,,,8,18,6
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005177,6,22,35,3,32,5,4,14,9,,,5,23,10
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005187,7,29,41,3,18,2,10,14,9,,,1,20,3
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005197,8,25,29,4,20,7,5,15,7,,,11,16,8
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005207,9,31,42,3,16,4,5,9,4,,,3,25,10
1,Oropeza,1,Sucre,2794,Sucre,30005,Universidad del Valle UNIVALLE,1005217,10,28,27,4,12,6,7,9,6,,,4,13,4
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009267,1,43,23,7,24,6,8,14,10,,,6,18,11
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009277,2,37,18,1,23,4,4,23,13,,,5,15,8
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009287,3,38,30,3,23,3,1,22,6,,,6,9,7
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009297,4,41,26,9,19,2,3,14,14,,,6,20,8
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009307,5,33,24,2,26,5,8,11,7,,,8,21,5
1,Oropeza,1,Sucre,2794,Sucre,30009,Coliseo San José,1009317,6,31,27,8,23,8,4,14,3,,,5,16,12
1,Oropeza,1,Sucre,2794,Sucre,30010,Kinder Aniceto Arce,1007817,1,23,28,3,14,5,6,8,8,,,4,17,4
1,Oropeza,1,Sucre,2794,Sucre,30010,Kinder Aniceto Arce,1007827,2,20,29,5,10,3,11,7,4,,,3,27,4
1,Oropeza,1,Sucre,2794,Sucre,30010,Kinder Aniceto Arce,1007837,3,32,29,4,14,6,7,19,6,,,4,15,3
1,Oropeza,1,Sucre,2794,Sucre,30010,Kinder Aniceto Arce,1007847,4,27,24,5,14,4,6,15,9,,,5,24,5
1,Oropeza,1,Sucre,2794,Sucre,30010,Kinder Aniceto Arce,1007857,5,5,19,2,5,5,7,7,3,,,3,6,3
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008367,1,29,32,2,13,8,7,11,3,,,4,25,9
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008377,2,18,16,8,11,17,2,6,6,,,6,30,7
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008387,3,22,24,4,17,11,4,11,2,,,8,23,8
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008397,4,25,27,8,15,3,7,11,4,,,5,24,5
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008407,5,29,19,4,17,10,3,3,6,,,9,27,5
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008417,6,19,23,7,10,6,9,11,9,,,2,34,5
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008427,7,19,19,3,5,6,4,8,2,,,7,19,1
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008437,8,16,17,8,14,10,5,7,5,,,5,23,1
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008447,9,22,16,10,7,2,6,3,7,,,3,22,3
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008457,10,25,35,2,7,4,4,6,3,,,4,25,2
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008467,11,30,26,6,5,3,3,9,7,,,4,18,6
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008477,12,25,28,6,7,8,5,4,4,,,9,24,1
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008487,13,15,28,7,15,7,4,4,4,,,4,21,3
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008497,14,25,14,4,12,5,0,12,4,,,10,28,3
1,Oropeza,1,Sucre,2794,Sucre,30015,U.E. Gualberto Paredes,1008507,15,3,5,2,3,2,1,0,1,,,0,6,0
1,Oropeza,1,Sucre,2794,Sucre,32160,U.E. Genoveva Rios,1009327,1,23,23,3,11,6,5,9,4,,,7,25,5
1,Oropeza,1,Sucre,2794,Sucre,32160,U.E. Genoveva Rios,1009337,2,43,19,3,8,8,2,6,3,,,4,7,5
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005227,1,28,21,5,13,6,10,9,5,,,4,15,4
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005237,2,35,22,3,23,3,5,11,5,,,8,25,2
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005247,3,29,26,0,14,9,4,9,7,,,5,24,4
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005257,4,29,22,1,15,6,2,16,12,,,6,15,4
1,Oropeza,1,Sucre,2794,Sucre,32161,Salón Multifuncional Luis Espinal,1005267,5,16,15,3,11,1,3,5,3,,,2,8,4
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006517,1,32,36,2,22,4,9,13,7,,,5,15,8
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006527,2,41,37,3,29,4,9,12,8,,,7,9,5
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006537,3,49,20,6,18,4,6,15,8,,,2,16,11
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006547,4,43,28,4,21,5,7,19,4,,,5,17,8
1,Oropeza,1,Sucre,2794,Sucre,32162,Centro Recreacional La Esperanza,1006557,5,19,19,1,18,2,3,8,8,,,6,4,5
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004107,1,24,18,0,10,7,10,11,11,,,12,13,6
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004117,2,16,20,5,17,7,4,8,8,,,12,17,7
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004127,3,20,23,4,11,10,3,10,5,,,11,15,4
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004137,4,15,15,4,11,5,7,13,4,,,12,14,4
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004147,5,24,15,3,11,4,3,15,5,,,8,15,7
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004157,6,21,25,4,19,3,10,11,0,,,10,15,4
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004167,7,22,16,6,10,8,4,15,8,,,10,12,1
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004177,8,22,25,5,11,5,9,12,11,,,15,12,2
1,Oropeza,1,Sucre,2794,Sucre,32163,U.E. Ernesto Che Guevara,1004187,9,6,9,0,1,1,6,0,0,,,2,5,3
1,Oropeza,1,Sucre,2794,Sucre,32387,Facultad de Ciencias de Enfermeria y Obstetricia,1004197,1,19,23,2,11,5,0,6,4,,,4,8,4
1,Oropeza,1,Sucre,2794,Sucre,32388,U.E. Tambo Aranjuez,1009837,1,1,1,1,2,1,0,3,0,,,1,3,1
1,Oropeza,1,Sucre,2794,Sucre,32389,U.E. Bicentenario,1008777,1,24,31,4,24,5,10,14,3,,,11,18,11
1,Oropeza,1,Sucre,2794,Sucre,32389,U.E. Bicentenario,1008787,2,14,15,1,3,1,1,3,4,,,2,8,3
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000897,1,26,40,4,53,3,5,13,8,,,1,10,12
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000907,2,34,35,3,42,1,3,20,9,,,1,7,9
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000917,3,33,33,4,41,3,3,14,10,,,1,15,6
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000927,4,32,28,4,47,1,5,13,9,,,2,7,17
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000937,5,38,25,2,40,1,7,13,12,,,1,8,6
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000947,6,35,25,5,49,4,0,18,10,,,4,11,11
1,Oropeza,1,Sucre,2794,Sucre,32390,U.E. Teresa Bustos de Lemoine,1000957,7,23,23,5,47,0,2,15,4,,,2,7,5
1,Oropeza,1,Sucre,2794,Sucre,32438,Salón Multifuncional Barrio Icla,1010017,1,3,0,2,2,3,1,1,1,,,1,7,2
1,Oropeza,1,Sucre,2794,Sucre,32439,Salón Multifuncional Santa Fé,1007627,1,13,11,1,6,0,5,3,3,,,4,1,4
1,Oropeza,1,Sucre,2875,Ckochis,67,Escuela Elizardo Perez,1000477,1,22,21,7,3,4,5,5,4,,,7,10,1
1,Oropeza,1,Sucre,2875,Ckochis,67,Escuela Elizardo Perez,1000487,2,6,11,2,2,2,2,1,0,,,7,3,2
