CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AGN,LIBRE,NGP,PATRIA-UNIDOS,MTS,FRI,XS-CH,A-UPP
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008911,13,35,17,6,45,5,2,3,5
1,Oropeza,1,Sucre,2794,Sucre,533,U.E. Nuevos Horizontes,1008921,14,14,5,1,14,0,2,0,2
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005651,1,52,12,4,46,9,4,6,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005661,2,53,18,3,44,1,2,6,8
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005671,3,43,11,4,59,5,6,4,2
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005681,4,38,17,2,45,4,5,4,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005691,5,33,11,5,37,5,8,7,3
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005701,6,38,15,8,44,5,8,3,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005711,7,45,23,5,49,4,13,3,1
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005721,8,36,9,6,49,8,12,10,3
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005731,9,40,14,7,61,3,9,3,4
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005741,10,31,17,2,39,8,9,4,1
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005751,11,38,17,7,39,3,17,5,4
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005761,12,39,17,8,45,5,12,4,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005771,13,46,19,3,54,5,3,4,4
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005781,14,48,20,3,32,3,8,7,6
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005791,15,52,16,0,45,6,4,5,4
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005801,16,40,18,5,43,5,10,8,3
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005811,17,48,19,4,40,5,9,4,4
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005821,18,50,16,3,49,5,3,7,5
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005831,19,41,19,7,54,2,5,4,4
1,Oropeza,1,Sucre,2794,Sucre,534,Escuela Tucsupaya,1005841,20,6,9,0,8,1,4,1,1
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008621,1,29,10,2,53,4,5,10,4
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008631,2,43,16,5,38,9,5,12,3
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008641,3,43,14,8,40,2,5,11,2
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008651,4,38,13,8,30,7,6,10,2
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008661,5,51,13,4,32,1,11,8,3
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008671,6,33,18,7,46,5,4,8,6
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008681,7,40,13,5,50,6,6,10,2
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008691,8,36,15,7,42,5,5,3,3
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008701,9,37,13,5,55,5,4,2,3
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008711,10,36,13,3,41,4,6,7,3
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008721,11,40,16,6,26,3,6,5,7
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008731,12,40,9,4,36,7,7,4,9
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008741,13,36,15,3,45,7,8,9,3
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008751,14,35,10,5,48,6,2,8,2
1,Oropeza,1,Sucre,2794,Sucre,535,Unid. Ed. Hugo Poppe Entrambasaguas,1008761,15,26,17,5,34,6,3,10,4
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002321,1,47,34,7,37,5,11,7,7
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002331,2,36,27,5,37,3,9,6,6
1,Oropeza,1,Sucre,2794,Sucre,536,U.E. Francisco Cermeño,1002341,3,2,8,1,8,3,3,3,2
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006441,1,37,25,4,42,3,10,9,6
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006451,2,42,17,3,58,5,8,6,4
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006461,3,43,20,4,43,3,8,7,6
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006471,4,35,17,2,54,7,6,13,3
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006481,5,45,22,3,61,3,9,9,3
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006491,6,48,19,9,58,1,6,3,10
1,Oropeza,1,Sucre,2794,Sucre,25027,Salon Multifuncional El Niño,1006501,7,19,10,2,15,2,3,3,5
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007861,1,28,15,5,26,3,14,11,5
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007871,2,39,13,4,42,8,12,6,9
1,Oropeza,1,Sucre,2794,Sucre,25028,Salon Multifuncional La Hoyada,1007881,3,45,14,4,38,3,13,9,6
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009341,1,24,6,3,34,5,9,12,2
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009351,2,23,5,5,27,9,7,6,3
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009361,3,18,13,3,24,4,7,7,7
1,Oropeza,1,Sucre,2794,Sucre,25029,(Cárcel) Cárcel Pública,1009371,4,9,1,1,16,2,2,2,4
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007491,1,27,14,4,47,2,2,8,8
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007501,2,43,17,6,38,2,11,5,2
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007511,3,31,12,6,40,3,5,10,4
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007521,4,42,13,3,45,5,10,4,7
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007531,5,37,12,8,39,7,11,6,3
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007541,6,45,12,4,45,5,5,4,7
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007551,7,49,18,7,34,6,5,4,9
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007561,8,49,31,3,37,5,6,4,4
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007571,9,44,13,5,45,2,10,5,6
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007581,10,43,19,4,33,4,4,10,4
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007591,11,50,16,5,43,3,5,7,4
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007601,12,45,16,11,40,2,1,10,7
1,Oropeza,1,Sucre,2794,Sucre,25031,Mercado Yurac Yurac,1007611,13,32,16,2,43,2,2,5,2
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009671,1,31,15,4,27,7,7,15,7
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009681,2,19,11,9,32,5,11,10,4
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009691,3,25,11,3,43,4,8,4,4
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009701,4,20,7,1,32,2,8,5,3
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009711,5,29,12,0,24,6,8,4,4
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009721,6,16,8,3,33,4,14,6,5
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009731,7,33,7,4,30,5,13,2,9
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009741,8,23,9,6,28,4,8,3,4
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009751,9,21,11,6,26,6,3,6,5
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009761,10,21,8,3,39,7,11,4,7
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009771,11,20,14,3,32,11,5,4,3
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009781,12,23,8,4,27,4,8,4,2
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009791,13,25,6,2,32,8,9,5,7
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009801,14,19,10,7,40,6,10,6,5
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009811,15,23,11,1,29,2,5,5,5
1,Oropeza,1,Sucre,2794,Sucre,25032,Unidad Educativa Alberto Bohorquez,1009821,16,7,2,1,12,1,1,1,1
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009591,1,27,8,6,34,4,0,6,7
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009601,2,19,10,3,34,6,9,13,5
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009611,3,22,11,1,28,2,6,13,1
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009621,4,18,13,4,32,2,5,9,9
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009631,5,12,9,3,28,6,8,15,6
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009641,6,20,10,0,22,1,8,12,3
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009651,7,24,6,1,28,5,4,12,4
1,Oropeza,1,Sucre,2794,Sucre,25033,Unidad Educativa Ruffo,1009661,8,14,10,1,25,4,2,9,1
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006561,1,35,8,3,42,8,7,6,6
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006571,2,22,8,1,30,2,9,10,9
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006581,3,35,7,3,34,6,5,7,6
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006591,4,21,11,4,47,6,9,3,3
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006601,5,13,8,1,44,8,5,8,4
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006611,6,27,8,7,30,7,9,5,1
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006621,7,29,11,5,43,3,6,5,6
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006631,8,33,13,6,25,8,12,9,3
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006641,9,28,9,4,39,4,14,7,6
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006651,10,20,14,4,36,7,8,11,4
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006661,11,30,16,2,31,5,6,3,12
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006671,12,32,7,4,42,1,4,5,4
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006681,13,24,12,4,43,4,2,5,4
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006691,14,32,17,4,33,3,5,8,5
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006701,15,34,14,4,26,5,8,9,2
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006711,16,36,13,2,42,8,11,4,6
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006721,17,31,9,2,29,7,5,4,6
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006731,18,33,13,2,40,2,5,8,7
1,Oropeza,1,Sucre,2794,Sucre,25329,U.E. Gastón Vilar Casso,1006741,19,15,6,0,26,4,5,1,6
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003501,1,38,23,4,34,6,12,11,6
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003511,2,45,23,0,40,4,6,9,7
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003521,3,42,19,1,38,8,2,4,6
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003531,4,42,15,7,48,1,11,6,14
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003541,5,49,18,6,42,1,2,3,5
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003551,6,54,23,3,35,4,13,4,9
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003561,7,46,20,5,36,5,10,3,2
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003571,8,42,18,3,47,7,4,4,14
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003581,9,40,21,3,40,4,10,4,5
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003591,10,46,17,0,34,1,2,9,2
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003601,11,38,15,3,54,3,7,6,5
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003611,12,54,21,2,30,4,7,7,5
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003621,13,49,26,5,28,4,5,8,4
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003631,14,43,22,3,44,3,8,3,9
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003641,15,49,22,4,33,5,8,7,2
1,Oropeza,1,Sucre,2794,Sucre,25476,Coliseo Libertadores,1003651,16,5,3,0,7,0,2,1,1
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001361,1,44,27,4,48,0,8,3,5
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001371,2,51,21,7,34,2,5,5,5
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001381,3,53,14,6,50,5,7,8,4
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001391,4,44,23,9,66,5,3,3,5
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001401,5,53,20,1,45,4,10,7,5
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001411,6,50,24,5,32,3,9,4,8
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001421,7,55,29,6,36,4,8,6,4
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001431,8,49,14,6,43,5,9,5,4
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001441,9,45,31,36,8,3,5,7,4
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001451,10,33,20,0,62,1,6,7,7
1,Oropeza,1,Sucre,2794,Sucre,25526,U.E. Eduardo Abaroa,1001461,11,47,19,2,46,3,8,9,7
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007131,1,52,20,12,58,2,16,3,6
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007141,2,55,16,2,41,7,10,7,12
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007151,3,36,16,5,53,3,5,8,6
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007161,4,50,16,7,42,1,11,9,4
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007171,5,41,17,8,50,5,8,8,8
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007181,6,45,22,6,49,4,8,4,6
1,Oropeza,1,Sucre,2794,Sucre,25530,Campo Deportivo Noria Alta,1007191,7,45,19,8,43,3,10,8,3
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009951,1,24,10,3,40,5,7,3,7
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009961,2,31,8,4,34,2,2,6,7
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009971,3,20,11,4,31,5,4,7,13
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009981,4,26,10,4,23,7,7,7,4
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1009991,5,33,12,28,2,4,7,3,2
1,Oropeza,1,Sucre,2794,Sucre,25531,U.E. Thako Pampa,1010001,6,28,10,3,25,8,8,5,7
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1007971,1,43,15,2,57,0,10,11,5
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1007981,2,34,18,6,54,5,3,14,6
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1007991,3,48,18,13,40,2,4,9,5
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008001,4,62,23,13,33,6,7,5,7
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008011,5,53,19,3,51,3,6,4,6
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008021,6,56,28,5,42,2,5,11,5
1,Oropeza,1,Sucre,2794,Sucre,25568,U.E. San Roque Nivel Inicial,1008031,7,28,9,1,26,2,2,0,3
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007071,1,37,13,6,37,10,8,7,5
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007081,2,32,12,3,44,3,4,6,9
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007091,3,25,13,2,53,2,8,7,10
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007101,4,49,12,3,52,7,9,10,3
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007111,5,30,14,3,49,6,5,12,10
1,Oropeza,1,Sucre,2794,Sucre,25569,Salón Multifuncional Satélite,1007121,6,38,14,2,47,3,8,6,4
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1004971,1,31,16,6,35,4,13,7,10
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1004981,2,38,18,6,33,4,7,15,4
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1004991,3,53,17,4,33,1,10,6,6
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005001,4,33,19,4,44,6,10,8,7
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005011,5,44,35,0,43,3,5,21,6
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005021,6,41,24,3,36,5,6,2,3
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005031,7,47,19,4,42,6,7,3,7
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005041,8,36,27,3,40,6,5,4,4
1,Oropeza,1,Sucre,2794,Sucre,25570,Campo Deportivo San Juanillo Bajo,1005051,9,3,2,0,5,1,1,0,1
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006091,1,41,23,8,26,11,8,8,8
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006101,2,34,21,2,34,6,4,9,5
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006111,3,29,18,4,38,8,7,8,4
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006121,4,33,13,4,43,4,8,3,6
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006131,5,36,29,8,34,5,3,11,9
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006141,6,13,18,1,48,6,11,8,6
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006151,7,34,16,8,48,6,5,8,5
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006161,8,41,20,7,41,4,7,7,5
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006171,9,36,12,4,48,9,7,8,1
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006181,10,38,14,7,38,6,6,5,9
1,Oropeza,1,Sucre,2794,Sucre,25571,Coliseo Los Pinos,1006191,11,11,10,2,14,1,2,5,2
1,Oropeza,1,Sucre,2794,Sucre,25577,U.E. Cristo Rey,1002351,1,49,36,6,43,3,13,4,7
1,Oropeza,1,Sucre,2794,Sucre,25577,U.E. Cristo Rey,1002361,2,16,4,0,12,3,4,1,1
1,Oropeza,1,Sucre,2794,Sucre,26371,U.E. Lechuguillas,1010121,1,16,18,2,36,2,3,12,6
1,Oropeza,1,Sucre,2794,Sucre,26371,U.E. Lechuguillas,1010131,2,4,1,1,7,1,1,0,2
1,Oropeza,1,Sucre,2794,Sucre,26372,Salón Multifuncional Sancho,1009381,1,52,11,6,32,6,4,9,7
1,Oropeza,1,Sucre,2794,Sucre,26372,Salón Multifuncional Sancho,1009391,2,59,12,0,44,7,2,9,6
1,Oropeza,1,Sucre,2794,Sucre,26372,Salón Multifuncional Sancho,1009401,3,13,2,0,7,0,2,0,1
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003661,1,35,15,7,37,4,12,10,7
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003671,2,28,13,2,24,9,11,6,3
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003681,3,24,17,4,41,8,7,6,8
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003691,4,32,20,2,35,5,7,7,7
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003701,5,33,23,7,35,8,12,5,5
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003711,6,19,16,6,35,2,9,6,5
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003721,7,47,15,0,41,5,4,8,3
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003731,8,24,12,2,42,7,5,9,6
1,Oropeza,1,Sucre,2794,Sucre,26373,U.E. Franz Tamayo,1003741,9,4,4,0,12,4,3,2,2
1,Oropeza,1,Sucre,2794,Sucre,26374,U.E. Kurusa Llawi,1007301,1,20,15,2,38,5,16,6,3
1,Oropeza,1,Sucre,2794,Sucre,26374,U.E. Kurusa Llawi,1007311,2,20,10,10,35,7,7,5,12
1,Oropeza,1,Sucre,2794,Sucre,26374,U.E. Kurusa Llawi,1007321,3,19,9,3,19,3,3,3,7
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009841,1,29,12,4,29,4,8,6,7
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009851,2,23,12,2,28,3,6,1,9
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009861,3,20,12,3,23,8,6,5,8
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009871,4,19,9,6,29,7,4,10,5
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009881,5,19,14,9,33,4,6,5,8
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009891,6,19,14,11,32,3,4,8,10
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009901,7,30,4,4,37,3,6,11,8
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009911,8,25,4,6,27,6,4,7,1
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009921,9,24,7,4,32,5,13,6,8
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009931,10,13,18,5,25,10,6,5,9
1,Oropeza,1,Sucre,2794,Sucre,26375,U.E. Tomas Katari Sucre,1009941,11,1,1,1,4,1,3,0,0
1,Oropeza,1,Sucre,2794,Sucre,26376,Campo Deportivo Barrio Lindo,1002061,1,33,29,6,59,4,5,6,7
1,Oropeza,1,Sucre,2794,Sucre,26376,Campo Deportivo Barrio Lindo,1002071,2,43,23,3,51,3,5,6,4
1,Oropeza,1,Sucre,2794,Sucre,26376,Campo Deportivo Barrio Lindo,1002081,3,39,27,4,37,5,7,10,1
1,Oropeza,1,Sucre,2794,Sucre,26376,Campo Deportivo Barrio Lindo,1002091,4,29,20,4,32,4,6,6,2
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004651,1,48,26,7,52,3,2,5,7
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004661,2,52,19,2,46,3,5,4,2
1,Oropeza,1,Sucre,2794,Sucre,30001,Facultad de Tecnología Médica,1004671,3,48,16,5,42,6,7,7,3
