CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,UN,UNPA,NGP,MTS,UNIDOS-,PATRIA-UNIDOS,LIBRE,SOLUCIONES-CON-TODOS,PDC,A-UPP,POKUY,FRI,APB-SUMATE,U.P.C,CREE,UNE,FAP,F-S,ARI,TU,PPS
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002267,16,,,6,3,8,11,15,22,2,10,,2,99,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002277,17,,,10,5,4,11,11,8,4,10,,2,95,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002287,18,,,12,2,8,9,12,9,4,4,,5,84,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002297,19,,,14,9,1,12,17,12,6,13,,2,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002307,20,,,12,2,5,16,21,9,8,9,,0,101,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002317,21,,,10,1,7,8,15,12,1,10,,2,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002327,22,,,5,3,6,12,16,14,4,4,,1,86,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002337,23,,,9,6,6,10,24,7,6,4,,3,97,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,109,Colegio Marista,3002347,24,,,13,5,3,7,12,4,1,3,,3,64,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000107,1,,,17,2,6,24,21,11,5,8,,3,68,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000117,2,,,12,2,5,13,16,21,3,12,,1,70,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000127,3,,,7,2,8,17,19,15,4,6,,3,83,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000137,4,,,19,4,9,12,19,12,2,11,,2,74,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000147,5,,,20,4,6,15,13,24,3,12,,3,58,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000157,6,,,14,2,5,18,28,14,2,10,,6,66,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000167,7,,,4,7,6,22,32,6,4,6,,4,78,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000177,8,,,15,0,2,25,24,12,2,8,,1,55,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000187,9,,,17,3,2,21,23,9,4,9,,4,77,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000197,10,,,13,5,3,18,26,25,1,13,,6,56,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000207,11,,,9,3,1,13,32,11,4,6,,6,66,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000217,12,,,14,2,5,19,10,11,1,11,,1,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000227,13,,,17,3,5,15,18,9,3,12,,5,70,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000237,14,,,10,1,4,13,14,16,2,16,,1,66,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000247,15,,,18,6,3,9,15,14,1,8,,9,59,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000257,16,,,11,3,9,13,25,17,6,11,,8,74,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,111,Colegio Federico Froebel,3000267,17,,,5,2,5,10,15,9,1,14,,3,50,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017487,1,,,16,1,4,24,25,12,3,4,,3,65,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017497,2,,,10,1,3,15,17,14,2,4,,1,76,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017507,3,,,13,1,3,11,27,14,4,1,,5,70,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017517,4,,,13,2,5,17,29,9,3,5,,7,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017527,5,,,14,1,5,30,21,19,1,3,,1,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017537,6,,,13,4,10,10,28,15,0,6,,3,85,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017547,7,,,15,3,2,18,21,14,2,6,,3,79,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017557,8,,,13,2,1,17,25,11,3,4,,4,71,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017567,9,,,14,5,4,14,26,2,2,14,,3,64,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,113,Instituto Eduardo Laredo,3017577,10,,,14,0,8,17,13,20,3,5,,4,87,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020677,1,,,12,1,2,14,22,12,5,4,,3,73,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020687,2,,,17,3,6,13,26,19,1,6,,1,67,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020697,3,,,6,0,6,16,28,17,2,5,,0,101,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020707,4,,,19,1,2,20,30,13,2,1,,3,73,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020717,5,,,16,1,4,19,30,17,4,10,,1,76,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020727,6,,,6,7,7,12,29,15,6,8,,1,91,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020737,7,,,10,0,5,18,16,6,3,8,,1,95,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020747,8,,,12,1,2,7,17,11,4,13,,2,73,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020757,9,,,18,2,5,19,17,11,2,11,,6,75,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020767,10,,,14,1,3,14,31,8,2,7,,0,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020777,11,,,13,4,6,13,26,10,4,6,,1,86,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020787,12,,,13,1,9,12,17,12,1,4,,2,86,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020797,13,,,10,3,4,10,19,8,1,7,,3,86,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020807,14,,,15,2,0,13,19,12,2,8,,1,71,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020817,15,,,15,1,2,18,20,16,5,2,,4,78,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020827,16,,,10,3,3,17,23,6,0,6,,0,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020837,17,,,19,3,1,6,23,9,1,5,,1,83,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020847,18,,,16,4,1,16,26,9,0,3,,3,90,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020857,19,,,14,3,3,13,24,11,4,4,,0,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020867,20,,,6,1,7,16,23,10,3,4,,2,89,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020877,21,,,6,1,3,18,21,14,3,9,,3,85,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020887,22,,,13,4,3,15,20,14,2,4,,1,69,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020897,23,,,14,3,3,12,29,15,2,6,,1,73,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020907,24,,,18,1,1,14,25,12,0,5,,3,88,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020917,25,,,22,6,8,12,25,12,2,5,,1,87,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020927,26,,,20,2,8,22,27,15,4,3,,0,93,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020937,27,,,10,1,4,12,22,15,3,1,,4,75,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020947,28,,,15,4,1,15,25,7,1,4,,4,85,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020957,29,,,14,3,4,11,18,8,6,5,,1,72,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020967,30,,,15,1,2,12,20,13,5,2,,5,90,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020977,31,,,8,6,4,20,17,6,1,3,,2,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,114,Instituto Americano,3020987,32,,,20,2,7,14,21,10,0,6,,1,65,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3020997,1,,,16,1,2,19,24,13,1,6,,5,81,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021007,2,,,18,5,5,15,18,12,1,3,,4,79,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021017,3,,,5,0,2,15,22,9,4,5,,3,83,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021027,4,,,10,2,10,12,21,10,6,3,,3,69,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021037,5,,,11,2,5,8,30,9,3,4,,1,87,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021047,6,,,8,3,1,21,27,8,2,4,,4,77,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,115,Colegio Jaime Escalante,3021057,7,,,3,0,0,5,14,5,0,1,,1,26,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020347,1,,,13,2,5,25,25,14,1,4,,0,67,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020357,2,,,6,1,4,25,22,15,0,8,,2,77,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020367,3,,,9,2,7,25,33,13,1,2,,3,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020377,4,,,9,1,5,25,26,11,1,4,,3,78,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020387,5,,,12,4,1,27,28,7,3,5,,6,89,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020397,6,,,15,0,3,19,22,11,1,2,,2,77,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020407,7,,,21,1,2,20,28,12,1,4,,3,72,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,116,Centro Inmaculada Concepcion,3020417,8,,,4,1,1,4,8,2,0,1,,0,21,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021067,1,,,13,1,3,17,20,16,2,3,,2,89,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021077,2,,,19,5,2,19,25,15,4,3,,2,88,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021087,3,,,15,1,1,13,22,16,1,1,,1,89,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021097,4,,,19,2,2,22,21,13,3,3,,3,83,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021107,5,,,12,3,3,16,31,13,1,2,,2,72,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021117,6,,,14,1,3,21,18,16,1,6,,5,75,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021127,7,,,14,2,3,16,23,12,3,1,,2,77,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,117,Escuela Maryknoll,3021137,8,,,11,1,2,16,24,20,4,5,,3,67,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020487,1,,,7,2,1,20,27,12,1,3,,1,89,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020497,2,,,10,1,3,18,18,6,2,2,,2,105,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020507,3,,,18,1,4,16,26,15,1,7,,1,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020517,4,,,22,3,5,12,27,13,0,3,,1,86,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020527,5,,,16,1,6,18,21,15,3,4,,2,78,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020537,6,,,8,1,10,20,22,18,3,5,,6,74,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020547,7,,,16,5,3,16,17,11,5,5,,2,96,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020557,8,,,16,1,2,14,24,10,0,0,,1,78,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020567,9,,,21,0,2,21,24,10,1,4,,1,77,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020577,10,,,11,4,4,24,27,16,1,5,,2,93,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020587,11,,,16,4,4,15,19,14,7,8,,4,85,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020597,12,,,13,2,6,10,25,8,1,8,,3,75,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020607,13,,,10,2,4,12,18,5,3,3,,0,90,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020617,14,,,10,2,3,17,16,15,0,7,,1,83,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020627,15,,,15,3,7,15,31,9,3,7,,1,95,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020637,16,,,15,2,6,11,15,16,3,4,,5,74,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020647,17,,,16,7,3,9,20,12,2,4,,2,75,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020657,18,,,18,5,3,9,10,10,2,3,,6,90,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,119,Escuela Jose Maria Santivañez,3020667,19,,,12,5,2,11,12,6,1,1,,3,63,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019697,1,,,14,1,5,16,18,10,3,1,,1,86,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019707,2,,,9,5,7,17,20,13,4,4,,8,79,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019717,3,,,16,3,4,11,18,13,3,3,,1,79,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019727,4,,,5,4,2,18,21,8,3,4,,3,93,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019737,5,,,23,2,4,18,20,14,2,3,,7,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019747,6,,,8,2,5,13,21,14,0,4,,2,95,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019757,7,,,22,4,9,13,15,10,2,5,,1,81,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019767,8,,,16,1,2,15,20,11,2,2,,1,103,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019777,9,,,19,2,8,15,23,16,3,1,,5,85,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019787,10,,,20,2,4,14,16,19,2,4,,1,116,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019797,11,,,14,3,4,17,20,16,1,4,,3,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019807,12,,,15,1,2,18,19,13,1,3,,2,84,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019817,13,,,6,2,4,15,20,19,0,4,,3,87,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019827,14,,,17,2,8,10,11,11,4,2,,2,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019837,15,,,7,1,1,12,17,12,1,4,,1,95,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019847,16,,,14,3,9,9,22,13,3,2,,1,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019857,17,,,10,5,4,19,32,12,2,1,,1,109,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019867,18,,,20,2,6,18,18,16,2,4,,2,87,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019877,19,,,16,1,2,9,26,21,2,7,,2,73,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019887,20,,,14,3,1,14,17,5,3,5,,2,91,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019897,21,,,13,0,4,8,27,12,1,5,,1,69,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019907,22,,,16,1,6,15,27,17,1,5,,3,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019917,23,,,16,2,5,13,26,10,1,3,,2,89,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,120,Colegio Maryknoll,3019927,24,,,9,2,2,11,19,9,2,5,,4,71,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019937,1,,,11,2,7,17,24,12,4,2,,4,84,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019947,2,,,10,1,5,12,18,13,3,4,,2,90,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019957,3,,,9,1,7,17,22,12,1,4,,1,88,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019967,4,,,16,1,10,15,32,10,0,9,,1,76,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019977,5,,,7,0,7,17,18,11,6,3,,4,86,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019987,6,,,13,1,3,14,17,15,1,2,,3,97,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,121,Liceo Guindalina Loayza,3019997,7,,,4,1,4,11,6,7,1,1,,1,49,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021337,1,,,9,4,2,13,17,20,1,2,,5,77,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021347,2,,,10,0,4,14,20,6,1,6,,3,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021357,3,,,16,3,2,11,20,8,2,8,,3,106,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021367,4,,,21,4,2,7,19,11,1,9,,3,94,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021377,5,,,19,4,1,10,19,7,1,7,,2,86,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021387,6,,,16,1,7,14,23,9,3,1,,5,71,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021397,7,,,23,0,2,8,16,7,1,7,,1,84,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021407,8,,,15,1,3,7,20,12,2,10,,4,81,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,122,Colegio Venezuela,3021417,9,,,16,0,6,11,17,10,3,5,,3,82,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003417,1,,,9,3,3,8,18,14,4,6,,3,97,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003427,2,,,10,3,3,18,16,27,1,5,,1,91,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003437,3,,,12,6,9,7,23,12,2,4,,4,112,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003447,4,,,9,4,6,12,20,13,1,9,,0,92,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003457,5,,,10,5,4,6,23,12,4,9,,2,99,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003467,6,,,9,2,9,13,19,16,3,4,,0,94,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003477,7,,,13,2,5,9,14,4,2,4,,3,93,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003487,8,,,8,3,3,13,16,10,1,6,,2,99,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003497,9,,,8,4,6,11,28,16,3,9,,0,88,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003507,10,,,14,1,0,12,21,7,2,6,,8,88,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003517,11,,,11,3,3,18,24,11,4,6,,4,100,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003527,12,,,7,2,7,19,27,14,2,4,,1,108,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003537,13,,,7,7,2,14,16,12,2,4,,2,96,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003547,14,,,11,2,4,13,35,14,4,5,,3,99,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,123,Colegio Richard Von Weizacker,3003557,15,,,13,5,3,11,22,12,5,4,,3,70,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003567,1,,,8,6,4,14,12,9,5,10,,4,81,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003577,2,,,17,7,5,10,20,8,0,10,,3,78,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003587,3,,,13,4,3,4,21,13,2,13,,1,97,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003597,4,,,7,3,5,7,14,7,2,3,,3,108,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003607,5,,,12,1,5,12,22,7,4,8,,2,98,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003617,6,,,20,3,2,5,20,13,4,7,,3,99,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003627,7,,,10,2,12,11,21,12,2,9,,2,80,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003637,8,,,10,2,4,12,14,14,1,7,,2,98,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003647,9,,,7,4,8,13,18,10,2,1,,3,87,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003657,10,,,9,1,2,11,16,7,3,5,,2,87,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003667,11,,,23,3,10,8,20,8,3,7,,3,90,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003677,12,,,15,2,11,15,21,13,0,1,,1,102,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003687,13,,,18,2,4,11,22,11,4,8,,2,70,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003697,14,,,12,2,10,11,19,11,3,9,,4,95,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003707,15,,,9,4,3,8,28,10,2,10,,3,68,,,,,,,,
1,Cercado,1,Cochabamba,821,Cochabamba,125,Colegio Branco Petricevic,3003717,16,,,15,9,6,11,15,14,1,8,,0,85,,,,,,,,
