CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,SOLUCIONES-CON-TODOS,PATRIA-UNIDOS,MTS,UNIDOS-,NGP,PDC,FRI,A-UPP,APB-SUMATE,LIBRE
10,Chapare,1,Sacaba,977,Huayllani,1012,Escuela Carlos Peredo Sandoval,3043581,37,,10,31,4,12,7,7,35,45,
10,Chapare,1,Sacaba,977,Huayllani,1012,Escuela Carlos Peredo Sandoval,3043591,38,,8,27,9,9,6,0,50,34,
10,Chapare,1,Sacaba,977,Huayllani,1012,Escuela Carlos Peredo Sandoval,3043601,39,,6,15,5,8,6,6,32,33,
10,Chapare,1,Sacaba,979,Larati,1013,Unidad Educativa Larati,3043691,1,,4,18,3,5,2,15,95,5,
10,Chapare,1,Sacaba,979,Larati,1013,Unidad Educativa Larati,3043701,2,,4,29,7,8,2,27,92,1,
10,Chapare,1,Sacaba,979,Larati,1013,Unidad Educativa Larati,3043711,3,,4,25,3,7,5,26,83,7,
10,Chapare,1,Sacaba,979,Larati,1013,Unidad Educativa Larati,3043721,4,,2,0,0,3,0,5,15,0,
10,Chapare,1,Sacaba,980,Lava Lava,1015,Escuela 6 de Junio   Tacopoca,3043921,1,,9,36,6,9,8,5,74,18,
10,Chapare,1,Sacaba,980,Lava Lava,1015,Escuela 6 de Junio   Tacopoca,3043931,2,,5,21,5,10,9,6,78,22,
10,Chapare,1,Sacaba,980,Lava Lava,1015,Escuela 6 de Junio   Tacopoca,3043941,3,,3,18,5,10,3,7,96,16,
10,Chapare,1,Sacaba,980,Lava Lava,1015,Escuela 6 de Junio   Tacopoca,3043951,4,,3,22,4,5,6,8,71,8,
10,Chapare,1,Sacaba,980,Lava Lava,1015,Escuela 6 de Junio   Tacopoca,3043961,5,,3,27,4,7,8,3,63,13,
10,Chapare,1,Sacaba,980,Lava Lava,1015,Escuela 6 de Junio   Tacopoca,3043971,6,,0,18,5,8,2,7,69,15,
10,Chapare,1,Sacaba,980,Lava Lava,1015,Escuela 6 de Junio   Tacopoca,3043981,7,,12,30,11,6,6,10,89,11,
10,Chapare,1,Sacaba,980,Lava Lava,1015,Escuela 6 de Junio   Tacopoca,3043991,8,,6,32,4,15,10,6,75,14,
10,Chapare,1,Sacaba,980,Lava Lava,1015,Escuela 6 de Junio   Tacopoca,3044001,9,,5,30,4,3,12,4,78,15,
10,Chapare,1,Sacaba,980,Lava Lava,1015,Escuela 6 de Junio   Tacopoca,3044011,10,,3,42,5,16,10,7,66,11,
10,Chapare,1,Sacaba,980,Lava Lava,1015,Escuela 6 de Junio   Tacopoca,3044021,11,,11,36,8,9,7,4,64,24,
10,Chapare,1,Sacaba,980,Lava Lava,1015,Escuela 6 de Junio   Tacopoca,3044031,12,,5,26,3,4,6,3,58,19,
10,Chapare,1,Sacaba,980,Lava Lava,25581,U.E. Hugo Chavez Frias,3045341,1,,4,21,5,12,8,5,70,12,
10,Chapare,1,Sacaba,980,Lava Lava,25581,U.E. Hugo Chavez Frias,3045351,2,,2,14,4,3,5,2,84,12,
10,Chapare,1,Sacaba,980,Lava Lava,25581,U.E. Hugo Chavez Frias,3045361,3,,2,14,2,8,4,8,80,5,
10,Chapare,1,Sacaba,980,Lava Lava,25581,U.E. Hugo Chavez Frias,3045371,4,,7,15,5,9,4,4,74,8,
10,Chapare,1,Sacaba,980,Lava Lava,25581,U.E. Hugo Chavez Frias,3045381,5,,0,24,4,6,6,8,85,13,
10,Chapare,1,Sacaba,980,Lava Lava,25581,U.E. Hugo Chavez Frias,3045391,6,,4,14,4,7,3,7,95,12,
10,Chapare,1,Sacaba,980,Lava Lava,25581,U.E. Hugo Chavez Frias,3045401,7,,6,26,4,8,5,4,75,6,
10,Chapare,1,Sacaba,980,Lava Lava,25581,U.E. Hugo Chavez Frias,3045411,8,,2,34,5,12,2,5,117,14,
10,Chapare,1,Sacaba,980,Lava Lava,25581,U.E. Hugo Chavez Frias,3045421,9,,1,19,6,7,5,7,79,9,
10,Chapare,1,Sacaba,980,Lava Lava,25581,U.E. Hugo Chavez Frias,3045431,10,,8,22,5,4,6,4,83,12,
10,Chapare,1,Sacaba,980,Lava Lava,25581,U.E. Hugo Chavez Frias,3045441,11,,2,18,4,8,3,4,59,9,
10,Chapare,1,Sacaba,980,Lava Lava,25903,U. E. Plurinacional,3045511,1,,1,12,8,4,3,5,96,17,
10,Chapare,1,Sacaba,980,Lava Lava,25903,U. E. Plurinacional,3045521,2,,5,16,2,4,5,2,94,6,
10,Chapare,1,Sacaba,980,Lava Lava,25903,U. E. Plurinacional,3045531,3,,3,15,2,6,3,2,96,12,
10,Chapare,1,Sacaba,981,Palca,1016,Unidad Educativa Pampilla,3044041,1,,0,18,1,1,0,5,85,4,
10,Chapare,1,Sacaba,981,Palca,1016,Unidad Educativa Pampilla,3044051,2,,0,6,3,4,8,3,95,2,
10,Chapare,1,Sacaba,981,Palca,1016,Unidad Educativa Pampilla,3044061,3,,1,16,4,2,5,5,70,2,
10,Chapare,1,Sacaba,981,Palca,1016,Unidad Educativa Pampilla,3044071,4,,2,15,7,1,2,8,73,1,
10,Chapare,1,Sacaba,981,Palca,1016,Unidad Educativa Pampilla,3044081,5,,1,10,3,1,3,6,97,1,
10,Chapare,1,Sacaba,981,Palca,1016,Unidad Educativa Pampilla,3044091,6,,5,13,2,5,5,3,87,0,
10,Chapare,1,Sacaba,981,Palca,1016,Unidad Educativa Pampilla,3044101,7,,2,10,3,4,8,6,87,2,
10,Chapare,1,Sacaba,981,Palca,1016,Unidad Educativa Pampilla,3044111,8,,3,14,4,2,5,4,89,4,
10,Chapare,1,Sacaba,981,Palca,1016,Unidad Educativa Pampilla,3044121,9,,3,14,2,1,5,5,81,1,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044131,1,,0,32,0,3,2,2,96,18,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044141,2,,5,45,3,12,3,4,76,16,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044151,3,,9,33,5,12,3,4,72,11,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044161,4,,4,27,4,5,4,3,85,17,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044171,5,,4,23,2,5,4,6,76,21,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044181,6,,3,25,3,8,2,2,94,6,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044191,7,,2,37,3,4,3,4,90,14,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044201,8,,7,29,7,7,3,3,97,4,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044211,9,,3,31,5,10,1,5,69,21,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044221,10,,4,39,4,6,6,1,73,12,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044231,11,,5,33,4,9,2,5,63,8,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044241,12,,3,29,5,7,1,6,71,14,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044251,13,,5,24,3,11,2,6,100,11,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044261,14,,2,37,5,12,6,3,75,20,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044271,15,,1,43,2,4,1,5,85,17,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044281,16,,3,38,4,9,1,2,63,12,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044291,17,,6,22,7,10,3,11,82,9,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044301,18,,4,33,4,6,3,2,78,20,
10,Chapare,1,Sacaba,982,Chiñata,1017,Colegio Franz Tamayo (Chiñata),3044311,19,,3,27,4,2,2,2,63,9,
10,Chapare,1,Sacaba,982,Chiñata,26454,U.E. Franz Famayo,3047531,1,,7,35,5,3,8,6,69,14,
10,Chapare,1,Sacaba,983,Ucuchi,1018,Escuela Rene Barrientos Ortuño (Ucuchi),3044321,1,,4,24,10,8,2,4,67,6,
10,Chapare,1,Sacaba,983,Ucuchi,1018,Escuela Rene Barrientos Ortuño (Ucuchi),3044331,2,,2,21,10,5,1,3,62,4,
10,Chapare,1,Sacaba,983,Ucuchi,1018,Escuela Rene Barrientos Ortuño (Ucuchi),3044341,3,,2,20,5,8,5,4,61,7,
10,Chapare,1,Sacaba,984,Melga,1019,Colegio Rene Fernandez Becerra,3044351,1,,4,12,17,6,1,2,112,6,
10,Chapare,1,Sacaba,984,Melga,1019,Colegio Rene Fernandez Becerra,3044361,2,,2,11,9,5,6,7,117,2,
10,Chapare,1,Sacaba,984,Melga,1019,Colegio Rene Fernandez Becerra,3044371,3,,5,14,11,6,1,3,87,5,
10,Chapare,1,Sacaba,984,Melga,1019,Colegio Rene Fernandez Becerra,3044381,4,,2,12,13,3,2,4,112,3,
10,Chapare,1,Sacaba,985,Aguirre,25031,Colegio Nataniel Aguirre,3045141,1,,6,11,2,3,0,5,129,1,
10,Chapare,1,Sacaba,985,Aguirre,25031,Colegio Nataniel Aguirre,3045151,2,,1,16,3,4,0,1,137,2,
10,Chapare,1,Sacaba,985,Aguirre,25031,Colegio Nataniel Aguirre,3045161,3,,2,13,5,4,1,7,121,7,
10,Chapare,1,Sacaba,985,Aguirre,25031,Colegio Nataniel Aguirre,3045171,4,,1,12,1,5,0,3,131,2,
10,Chapare,1,Sacaba,985,Aguirre,25031,Colegio Nataniel Aguirre,3045181,5,,2,13,5,2,0,6,116,7,
10,Chapare,1,Sacaba,985,Aguirre,25031,Colegio Nataniel Aguirre,3045191,6,,2,9,4,4,0,2,142,2,
10,Chapare,1,Sacaba,985,Aguirre,25031,Colegio Nataniel Aguirre,3045201,7,,0,6,1,2,2,1,97,3,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043731,1,,25,37,5,12,5,3,12,52,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043741,2,,17,31,6,12,8,8,13,58,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043751,3,,8,40,7,12,5,2,23,54,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043761,4,,21,33,2,10,2,5,30,46,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043771,5,,11,26,4,15,6,7,39,46,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043781,6,,14,34,6,11,6,2,34,36,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043791,7,,7,32,6,5,7,2,24,59,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043801,8,,17,40,4,5,4,7,31,57,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043811,9,,10,32,10,14,7,12,23,46,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043821,10,,10,32,1,5,7,6,33,43,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043831,11,,19,28,4,8,8,5,20,53,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043841,12,,14,33,2,9,4,7,27,50,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043851,13,,23,41,7,9,2,4,25,40,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043861,14,,13,30,7,8,9,5,24,60,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043871,15,,13,37,9,6,2,4,26,53,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043881,16,,12,38,3,11,5,2,13,66,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043891,17,,25,35,4,6,7,3,11,67,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043901,18,,19,46,3,7,7,4,19,59,
10,Chapare,1,Sacaba,3011,Chacacollo,1014,Escuela Copacabana,3043911,19,,10,19,1,5,1,1,10,33,
10,Chapare,1,Sacaba,3993,Korihuma,25304,U.E. Nuevo Amanecer,3045211,1,,5,16,9,10,2,2,79,8,
10,Chapare,1,Sacaba,3993,Korihuma,25304,U.E. Nuevo Amanecer,3045221,2,,3,22,4,3,1,2,95,11,
10,Chapare,1,Sacaba,3993,Korihuma,25304,U.E. Nuevo Amanecer,3045231,3,,7,23,2,5,4,3,85,10,
10,Chapare,1,Sacaba,3993,Korihuma,25304,U.E. Nuevo Amanecer,3045241,4,,7,17,3,8,4,1,97,8,
10,Chapare,1,Sacaba,3993,Korihuma,25304,U.E. Nuevo Amanecer,3045251,5,,4,15,2,5,6,8,85,12,
10,Chapare,1,Sacaba,3993,Korihuma,25304,U.E. Nuevo Amanecer,3045261,6,,1,15,8,5,5,0,96,12,
10,Chapare,1,Sacaba,3993,Korihuma,25304,U.E. Nuevo Amanecer,3045271,7,,3,10,4,1,7,4,85,10,
10,Chapare,1,Sacaba,3993,Korihuma,25304,U.E. Nuevo Amanecer,3045281,8,,5,10,4,3,5,5,82,13,
10,Chapare,1,Sacaba,3994,Tutimayu,25305,U.E. Tutimayu,3045291,1,,5,30,1,6,4,2,80,12,
10,Chapare,1,Sacaba,3994,Tutimayu,25305,U.E. Tutimayu,3045301,2,,4,19,6,7,4,4,94,7,
10,Chapare,1,Sacaba,3994,Tutimayu,25305,U.E. Tutimayu,3045311,3,,3,23,2,6,6,8,76,13,
10,Chapare,1,Sacaba,3994,Tutimayu,25305,U.E. Tutimayu,3045321,4,,3,25,9,5,5,2,90,14,
10,Chapare,1,Sacaba,3994,Tutimayu,25305,U.E. Tutimayu,3045331,5,,5,19,4,5,6,6,83,17,
10,Chapare,1,Sacaba,4199,Tacolama Alta,25646,U.E. Emiliano Villazón,3045451,1,,8,19,7,10,5,10,59,20,
10,Chapare,1,Sacaba,4199,Tacolama Alta,25646,U.E. Emiliano Villazón,3045461,2,,4,20,5,7,7,9,70,8,
10,Chapare,1,Sacaba,4199,Tacolama Alta,25646,U.E. Emiliano Villazón,3045471,3,,2,21,5,10,3,6,71,12,
10,Chapare,1,Sacaba,4199,Tacolama Alta,25646,U.E. Emiliano Villazón,3045481,4,,4,16,9,6,6,3,58,15,
10,Chapare,1,Sacaba,4201,Sapanani,25648,U.E. 2 de Agosto,3045491,1,,2,34,3,5,2,3,52,2,
10,Chapare,1,Sacaba,4201,Sapanani,25648,U.E. 2 de Agosto,3045501,2,,1,36,5,2,2,2,53,3,
10,Chapare,1,Sacaba,4263,Challviri,25949,U. E. Challviri,3045541,1,,1,7,1,3,1,3,131,0,
10,Chapare,1,Sacaba,4263,Challviri,25949,U. E. Challviri,3045551,2,,1,13,4,2,3,9,95,3,
10,Chapare,1,Sacaba,4263,Challviri,25949,U. E. Challviri,3045561,3,,0,2,0,1,1,4,95,0,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048761,1,,6,7,5,10,5,2,77,10,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048771,2,,7,9,5,11,2,2,85,10,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048781,3,,1,21,10,12,3,6,58,15,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048791,4,,10,16,5,20,2,3,56,12,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048801,5,,3,14,4,13,2,2,70,15,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048811,6,,10,17,5,15,1,3,81,17,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048821,7,,3,19,3,12,1,2,72,17,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048831,8,,1,15,8,17,1,5,68,10,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048841,9,,7,13,6,25,0,2,66,18,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048851,10,,3,14,4,9,1,5,61,18,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048861,11,,2,24,4,9,0,2,74,17,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048871,12,,4,13,5,17,1,5,57,19,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048881,13,,5,21,5,20,2,5,58,11,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048891,14,,5,15,3,15,4,5,59,17,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048901,15,,5,6,4,13,4,3,74,18,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048911,16,,3,17,8,13,3,3,66,13,
10,Chapare,2,Colomi,986,Colomi,1021,U.E. Samuel Fina Savio,3048921,17,,2,5,0,7,0,0,21,7,
10,Chapare,2,Colomi,986,Colomi,25702,U.E. Sócrates Villazón,3049221,1,,5,12,4,16,3,4,58,13,
10,Chapare,2,Colomi,986,Colomi,25702,U.E. Sócrates Villazón,3049231,2,,3,12,2,17,3,5,67,13,
10,Chapare,2,Colomi,986,Colomi,25702,U.E. Sócrates Villazón,3049241,3,,2,14,3,13,2,5,82,15,
10,Chapare,2,Colomi,986,Colomi,25702,U.E. Sócrates Villazón,3049251,4,,6,15,3,16,3,3,66,7,
10,Chapare,2,Colomi,986,Colomi,25702,U.E. Sócrates Villazón,3049261,5,,8,18,3,17,0,3,64,17,
10,Chapare,2,Colomi,986,Colomi,25702,U.E. Sócrates Villazón,3049271,6,,4,16,5,13,1,1,51,9,
10,Chapare,2,Colomi,986,Colomi,25702,U.E. Sócrates Villazón,3049281,7,,2,14,4,25,3,2,79,14,
10,Chapare,2,Colomi,986,Colomi,25702,U.E. Sócrates Villazón,3049291,8,,5,11,3,10,1,2,27,5,
10,Chapare,2,Colomi,986,Colomi,26453,U.E. Carmela Albornoz,3049311,1,,6,19,2,18,6,2,68,17,
10,Chapare,2,Colomi,986,Colomi,26453,U.E. Carmela Albornoz,3049321,2,,9,21,6,15,7,1,49,16,
10,Chapare,2,Colomi,986,Colomi,26453,U.E. Carmela Albornoz,3049331,3,,3,11,12,16,7,3,63,15,
10,Chapare,2,Colomi,986,Colomi,26453,U.E. Carmela Albornoz,3049341,4,,6,13,6,20,3,1,62,8,
10,Chapare,2,Colomi,986,Colomi,26453,U.E. Carmela Albornoz,3049351,5,,6,20,3,19,4,5,64,15,
10,Chapare,2,Colomi,986,Colomi,26453,U.E. Carmela Albornoz,3049361,6,,3,12,4,9,3,0,66,16,
10,Chapare,2,Colomi,986,Colomi,26453,U.E. Carmela Albornoz,3049371,7,,5,14,7,23,2,1,82,9,
10,Chapare,2,Colomi,986,Colomi,26453,U.E. Carmela Albornoz,3049381,8,,5,16,5,16,1,3,76,20,
10,Chapare,2,Colomi,986,Colomi,26453,U.E. Carmela Albornoz,3049391,9,,4,20,6,19,2,2,48,18,
10,Chapare,2,Colomi,986,Colomi,26453,U.E. Carmela Albornoz,3049401,10,,2,4,1,2,0,0,3,0,
10,Chapare,2,Colomi,987,Candelaria,1022,U.E. Candelaria,3048931,1,,2,31,1,5,1,3,92,4,
10,Chapare,2,Colomi,987,Candelaria,1022,U.E. Candelaria,3048941,2,,1,18,1,5,0,1,117,3,
10,Chapare,2,Colomi,987,Candelaria,1022,U.E. Candelaria,3048951,3,,1,13,2,24,2,0,89,2,
10,Chapare,2,Colomi,987,Candelaria,1022,U.E. Candelaria,3048961,4,,0,16,4,4,0,0,137,1,
10,Chapare,2,Colomi,987,Candelaria,1022,U.E. Candelaria,3048971,5,,0,18,4,2,0,2,126,2,
10,Chapare,2,Colomi,987,Candelaria,1022,U.E. Candelaria,3048981,6,,2,8,3,2,0,1,114,3,
10,Chapare,2,Colomi,987,Candelaria,1022,U.E. Candelaria,3048991,7,,0,24,3,8,2,0,88,1,
10,Chapare,2,Colomi,987,Candelaria,1022,U.E. Candelaria,3049001,8,,3,12,2,9,4,1,100,3,
10,Chapare,2,Colomi,987,Candelaria,1022,U.E. Candelaria,3049011,9,,2,22,3,6,0,4,100,4,
10,Chapare,2,Colomi,987,Candelaria,1022,U.E. Candelaria,3049021,10,,2,15,3,4,0,2,89,2,
10,Chapare,2,Colomi,989,Tablas Monte,1024,U.E. Tablas Monte,3049051,1,,6,19,5,11,5,3,61,3,
10,Chapare,2,Colomi,989,Tablas Monte,1024,U.E. Tablas Monte,3049061,2,,6,17,6,23,1,4,62,5,
10,Chapare,2,Colomi,989,Tablas Monte,1024,U.E. Tablas Monte,3049071,3,,5,32,6,31,1,2,68,3,
10,Chapare,2,Colomi,2938,Miguelito,1023,U.E. San Miguel,3049031,1,,9,18,6,23,6,4,69,9,
10,Chapare,2,Colomi,2938,Miguelito,1023,U.E. San Miguel,3049041,2,,4,11,3,13,3,2,70,5,
10,Chapare,2,Colomi,2939,Corani Pampa,1025,U.E. Corani Pampa,3049081,1,,7,5,1,1,0,0,135,2,
10,Chapare,2,Colomi,2939,Corani Pampa,1025,U.E. Corani Pampa,3049091,2,,5,7,1,7,3,3,105,5,
10,Chapare,2,Colomi,2939,Corani Pampa,1025,U.E. Corani Pampa,3049101,3,,3,11,4,5,2,7,103,3,
10,Chapare,2,Colomi,2939,Corani Pampa,1025,U.E. Corani Pampa,3049111,4,,7,6,5,6,1,3,101,4,
10,Chapare,2,Colomi,2939,Corani Pampa,1025,U.E. Corani Pampa,3049121,5,,8,6,3,5,1,1,101,7,
10,Chapare,2,Colomi,2939,Corani Pampa,1025,U.E. Corani Pampa,3049131,6,,8,5,3,7,4,2,104,0,
10,Chapare,2,Colomi,2939,Corani Pampa,1025,U.E. Corani Pampa,3049141,7,,0,2,1,5,0,2,26,3,
10,Chapare,2,Colomi,2943,Paracti (Colomi),1027,Unidad Educativa Paracti (Colomi),3049161,1,,3,22,7,32,2,3,40,3,
10,Chapare,2,Colomi,2943,Paracti (Colomi),1027,Unidad Educativa Paracti (Colomi),3049171,2,,5,19,3,23,3,1,41,12,
10,Chapare,2,Colomi,2943,Paracti (Colomi),1027,Unidad Educativa Paracti (Colomi),3049181,3,,7,11,4,31,3,3,39,18,
10,Chapare,2,Colomi,2943,Paracti (Colomi),1027,Unidad Educativa Paracti (Colomi),3049191,4,,4,12,4,43,4,6,42,7,
10,Chapare,2,Colomi,2943,Paracti (Colomi),1027,Unidad Educativa Paracti (Colomi),3049201,5,,1,6,2,14,3,1,19,2,
10,Chapare,2,Colomi,3012,Puca Mayu (Colomi),1026,U.E. Simón Rodriguez (Colomi),3049151,1,,9,12,19,17,4,4,80,4,
10,Chapare,2,Colomi,4000,Rosario,25311,U.E. Rosario,3049211,1,,3,18,4,17,6,3,44,15,
10,Chapare,2,Colomi,4427,Pico Central,26314,U.E. Pico Central,3049301,1,,1,4,2,2,3,6,77,1,
10,Chapare,3,Villa Tunari,992,Villa Tunari,1028,Escuela San Antonio de Villa Tunari,3049681,1,,8,5,4,35,1,3,96,4,
10,Chapare,3,Villa Tunari,992,Villa Tunari,1028,Escuela San Antonio de Villa Tunari,3049691,2,,9,11,4,31,1,6,75,9,
10,Chapare,3,Villa Tunari,992,Villa Tunari,1028,Escuela San Antonio de Villa Tunari,3049701,3,,7,8,1,19,2,4,81,9,
10,Chapare,3,Villa Tunari,992,Villa Tunari,1028,Escuela San Antonio de Villa Tunari,3049711,4,,6,4,3,28,0,2,92,15,
10,Chapare,3,Villa Tunari,992,Villa Tunari,1028,Escuela San Antonio de Villa Tunari,3049721,5,,10,10,7,26,3,0,81,10,
10,Chapare,3,Villa Tunari,992,Villa Tunari,1028,Escuela San Antonio de Villa Tunari,3049731,6,,11,7,3,32,3,0,83,8,
10,Chapare,3,Villa Tunari,992,Villa Tunari,1028,Escuela San Antonio de Villa Tunari,3049741,7,,16,15,3,23,0,1,82,11,
10,Chapare,3,Villa Tunari,992,Villa Tunari,1028,Escuela San Antonio de Villa Tunari,3049751,8,,9,10,2,27,4,3,81,6,
10,Chapare,3,Villa Tunari,992,Villa Tunari,1028,Escuela San Antonio de Villa Tunari,3049761,9,,9,6,6,41,1,2,69,7,
10,Chapare,3,Villa Tunari,992,Villa Tunari,1028,Escuela San Antonio de Villa Tunari,3049771,10,,8,10,5,42,3,2,75,6,
10,Chapare,3,Villa Tunari,992,Villa Tunari,1028,Escuela San Antonio de Villa Tunari,3049781,11,,2,6,2,13,0,1,50,8,
10,Chapare,3,Villa Tunari,992,Villa Tunari,25033,Colegio Francisco Vignaud,3051621,1,,8,4,2,42,3,5,82,16,
10,Chapare,3,Villa Tunari,992,Villa Tunari,25033,Colegio Francisco Vignaud,3051631,2,,11,11,4,32,2,2,79,4,
10,Chapare,3,Villa Tunari,992,Villa Tunari,25033,Colegio Francisco Vignaud,3051641,3,,11,12,4,36,3,1,76,9,
10,Chapare,3,Villa Tunari,992,Villa Tunari,25033,Colegio Francisco Vignaud,3051651,4,,15,15,2,40,3,2,83,6,
10,Chapare,3,Villa Tunari,992,Villa Tunari,25033,Colegio Francisco Vignaud,3051661,5,,12,11,2,39,2,2,80,4,
10,Chapare,3,Villa Tunari,992,Villa Tunari,25033,Colegio Francisco Vignaud,3051671,6,,4,0,0,9,0,0,18,2,
10,Chapare,3,Villa Tunari,993,Cristal Mayu,1029,Escuela Cristal Mayu,3049791,1,,4,5,5,4,0,4,143,4,
10,Chapare,3,Villa Tunari,993,Cristal Mayu,1029,Escuela Cristal Mayu,3049801,2,,4,1,3,4,0,1,140,3,
10,Chapare,3,Villa Tunari,993,Cristal Mayu,1029,Escuela Cristal Mayu,3049811,3,,3,3,2,8,1,4,126,3,
10,Chapare,3,Villa Tunari,993,Cristal Mayu,1029,Escuela Cristal Mayu,3049821,4,,3,0,1,6,0,1,151,2,
10,Chapare,3,Villa Tunari,993,Cristal Mayu,1029,Escuela Cristal Mayu,3049831,5,,3,1,4,2,1,2,170,2,
10,Chapare,3,Villa Tunari,993,Cristal Mayu,1029,Escuela Cristal Mayu,3049841,6,,5,4,2,1,0,2,142,3,
10,Chapare,3,Villa Tunari,993,Cristal Mayu,1029,Escuela Cristal Mayu,3049851,7,,2,4,4,8,2,4,167,4,
10,Chapare,3,Villa Tunari,993,Cristal Mayu,1029,Escuela Cristal Mayu,3049861,8,,1,1,1,2,0,2,139,3,
10,Chapare,3,Villa Tunari,993,Cristal Mayu,1029,Escuela Cristal Mayu,3049871,9,,1,4,2,5,0,2,136,3,
10,Chapare,3,Villa Tunari,993,Cristal Mayu,1029,Escuela Cristal Mayu,3049881,10,,4,1,0,6,1,2,145,1,
10,Chapare,3,Villa Tunari,993,Cristal Mayu,1029,Escuela Cristal Mayu,3049891,11,,1,2,0,2,0,2,80,1,
10,Chapare,3,Villa Tunari,995,Jatun Pampa,1030,Unidad Educativa Jatun Pampa,3049901,1,,1,3,1,4,1,3,155,1,
