CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,CREEMOS - PATRIA,DEMOCRATAS,FE,LIBRE,NGP,SPT,PSC,TODOS-,PDC,A-UPP
8,Vallegrande,4,Postrervalle,3579,Mosquera,1,U.E. Juan Sandoval,7075351,1,,10,40,0,4,,1,20,,0,
8,Vallegrande,4,Postrervalle,4157,Vilcas,25549,U.E. Juan Manuel Lino,7075421,1,,0,6,0,7,,1,4,,1,
8,Vallegrande,4,Postrervalle,4158,Los Churcos,25550,U.E. Los Churcos,7075431,1,,1,22,0,1,,2,20,,0,
8,Vallegrande,5,Pucará,2428,Pucará,23029,Esc. Edey Corban Sehaller,7075441,1,,36,40,0,31,,16,50,,1,
8,Vallegrande,5,Pucará,2428,Pucará,23029,Esc. Edey Corban Sehaller,7075451,2,,34,36,1,26,,13,48,,3,
8,Vallegrande,5,Pucará,2428,Pucará,23029,Esc. Edey Corban Sehaller,7075461,3,,29,19,0,22,,10,35,,4,
8,Vallegrande,5,Pucará,2429,La Higuera,23030,Esc. La Higuera,7075471,1,,38,54,0,19,,7,45,,3,
8,Vallegrande,5,Pucará,2429,La Higuera,23030,Esc. La Higuera,7075481,2,,26,16,0,13,,3,22,,3,
9,Florida,1,Samaipata,2430,Samaipata,15001,Esc. Napoleon Gomez,7075491,1,,54,44,14,23,5,,,9,,
9,Florida,1,Samaipata,2430,Samaipata,15001,Esc. Napoleon Gomez,7075501,2,,64,24,3,23,7,,,14,,
9,Florida,1,Samaipata,2430,Samaipata,15001,Esc. Napoleon Gomez,7075511,3,,39,27,3,50,7,,,25,,
9,Florida,1,Samaipata,2430,Samaipata,15001,Esc. Napoleon Gomez,7075521,4,,44,28,5,48,6,,,29,,
9,Florida,1,Samaipata,2430,Samaipata,15001,Esc. Napoleon Gomez,7075531,5,,57,17,9,44,5,,,12,,
9,Florida,1,Samaipata,2430,Samaipata,15001,Esc. Napoleon Gomez,7075541,6,,26,21,4,39,8,,,25,,
9,Florida,1,Samaipata,2430,Samaipata,15001,Esc. Napoleon Gomez,7075551,7,,17,6,1,17,1,,,2,,
9,Florida,1,Samaipata,2430,Samaipata,15016,Esc. Gral. Agustin Saavedra,7075751,1,,48,22,4,52,14,,,12,,
9,Florida,1,Samaipata,2430,Samaipata,15016,Esc. Gral. Agustin Saavedra,7075761,2,,38,29,10,57,9,,,17,,
9,Florida,1,Samaipata,2430,Samaipata,15016,Esc. Gral. Agustin Saavedra,7075771,3,,31,21,3,42,7,,,24,,
9,Florida,1,Samaipata,2430,Samaipata,15016,Esc. Gral. Agustin Saavedra,7075781,4,,40,23,4,41,9,,,18,,
9,Florida,1,Samaipata,2430,Samaipata,15016,Esc. Gral. Agustin Saavedra,7075791,5,,39,22,5,43,15,,,18,,
9,Florida,1,Samaipata,2430,Samaipata,15016,Esc. Gral. Agustin Saavedra,7075801,6,,59,20,3,47,7,,,11,,
9,Florida,1,Samaipata,2430,Samaipata,15016,Esc. Gral. Agustin Saavedra,7075811,7,,56,26,7,30,8,,,16,,
9,Florida,1,Samaipata,2430,Samaipata,15016,Esc. Gral. Agustin Saavedra,7075821,8,,46,27,8,47,4,,,13,,
9,Florida,1,Samaipata,2430,Samaipata,15016,Esc. Gral. Agustin Saavedra,7075831,9,,35,30,7,50,9,,,15,,
9,Florida,1,Samaipata,2430,Samaipata,15016,Esc. Gral. Agustin Saavedra,7075841,10,,35,25,6,43,12,,,26,,
9,Florida,1,Samaipata,2430,Samaipata,26432,U.E. Juan de La Cruz Lijeron,7075691,1,,46,23,9,47,10,,,9,,
9,Florida,1,Samaipata,2430,Samaipata,26432,U.E. Juan de La Cruz Lijeron,7075701,2,,58,22,6,38,6,,,10,,
9,Florida,1,Samaipata,2430,Samaipata,26432,U.E. Juan de La Cruz Lijeron,7075711,3,,43,24,10,40,9,,,15,,
9,Florida,1,Samaipata,2430,Samaipata,26432,U.E. Juan de La Cruz Lijeron,7075721,4,,48,22,8,43,10,,,23,,
9,Florida,1,Samaipata,2430,Samaipata,26432,U.E. Juan de La Cruz Lijeron,7075731,5,,57,24,9,38,11,,,14,,
9,Florida,1,Samaipata,2430,Samaipata,26432,U.E. Juan de La Cruz Lijeron,7075741,6,,14,7,0,14,1,,,9,,
9,Florida,1,Samaipata,2431,Bermejo,15002,Esc. Timoteo Rondales,7075561,1,,44,9,4,40,6,,,24,,
9,Florida,1,Samaipata,2431,Bermejo,15002,Esc. Timoteo Rondales,7075571,2,,31,12,3,23,8,,,16,,
9,Florida,1,Samaipata,2432,Valle Abajo,15003,Esc. Santiago del Valle,7075581,1,,108,6,2,60,3,,,4,,
9,Florida,1,Samaipata,2432,Valle Abajo,15003,Esc. Santiago del Valle,7075591,2,,45,2,2,21,3,,,6,,
9,Florida,1,Samaipata,2433,San Juan del Rosario,15004,Esc. Nucleo San Juan del Rosario,7075601,1,,94,5,3,23,5,,,8,,
9,Florida,1,Samaipata,3182,Bella Victoria,15014,Esc. Central Bella Victoria,7075611,1,,76,5,7,44,3,,,19,,
9,Florida,1,Samaipata,3182,Bella Victoria,15014,Esc. Central Bella Victoria,7075621,2,,85,7,11,45,4,,,14,,
9,Florida,1,Samaipata,3182,Bella Victoria,15014,Esc. Central Bella Victoria,7075631,3,,72,5,5,45,5,,,11,,
9,Florida,1,Samaipata,3182,Bella Victoria,15014,Esc. Central Bella Victoria,7075641,4,,78,4,10,45,5,,,22,,
9,Florida,1,Samaipata,3182,Bella Victoria,15014,Esc. Central Bella Victoria,7075651,5,,75,2,11,45,6,,,10,,
9,Florida,1,Samaipata,3182,Bella Victoria,15014,Esc. Central Bella Victoria,7075661,6,,39,2,6,30,5,,,10,,
9,Florida,1,Samaipata,3366,Achiras,15015,Esc. Unidad Educativa 27 De Mayo,7075671,1,,62,14,6,43,12,,,16,,
9,Florida,1,Samaipata,3366,Achiras,15015,Esc. Unidad Educativa 27 De Mayo,7075681,2,,12,4,2,11,4,,,8,,
9,Florida,2,Pampagrande,2434,Pampagrande,5005,Esc. Pedro Aristides,7075851,1,,30,12,2,83,1,,,13,,
9,Florida,2,Pampagrande,2434,Pampagrande,5005,Esc. Pedro Aristides,7075861,2,,35,19,6,93,5,,,17,,
9,Florida,2,Pampagrande,2434,Pampagrande,5005,Esc. Pedro Aristides,7075871,3,,43,12,5,89,6,,,11,,
9,Florida,2,Pampagrande,2434,Pampagrande,5005,Esc. Pedro Aristides,7075881,4,,15,2,1,40,1,,,6,,
9,Florida,2,Pampagrande,2435,Mataral,15006,U.E.Delfin Arteaga Taborga,7075901,1,,17,6,3,132,2,,,6,,
9,Florida,2,Pampagrande,2435,Mataral,15006,U.E.Delfin Arteaga Taborga,7075911,2,,12,6,0,141,7,,,13,,
9,Florida,2,Pampagrande,2435,Mataral,15006,U.E.Delfin Arteaga Taborga,7075921,3,,15,4,1,68,1,,,5,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7075931,1,,13,6,4,57,3,,,47,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7075941,2,,32,11,5,71,7,,,26,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7075951,3,,16,13,0,58,0,,,50,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7075961,4,,9,7,1,50,1,,,66,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7075971,5,,15,12,4,37,3,,,20,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7075981,6,,17,15,2,66,4,,,33,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7075991,7,,19,11,2,69,8,,,33,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7076001,8,,19,16,1,48,5,,,55,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7076011,9,,12,13,2,58,5,,,42,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7076021,10,,24,8,3,74,8,,,29,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7076031,11,,18,9,1,68,3,,,54,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7076041,12,,20,10,1,49,2,,,59,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7076051,13,,19,13,4,69,3,,,34,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7076061,14,,20,10,5,53,3,,,38,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7076071,15,,13,16,4,68,4,,,43,,
9,Florida,2,Pampagrande,2436,Los Negros,15007,Esc. U.E. Eduardo Avaroa,7076081,16,,11,5,2,50,3,,,46,,
9,Florida,2,Pampagrande,2436,Los Negros,26391,U.E. Simón Bolívar,7076101,1,,16,10,4,66,1,,,37,,
9,Florida,2,Pampagrande,2436,Los Negros,26391,U.E. Simón Bolívar,7076111,2,,10,12,1,42,5,,,11,,
9,Florida,2,Pampagrande,2441,Palmasola,15012,Esc. Palmasola (El Carmen),7076091,1,,17,22,12,33,3,,,28,,
9,Florida,2,Pampagrande,2859,Santa Rosita de Lima,5013,Esc. Nucleo Santa Rosa,7075891,1,,17,9,6,68,1,,,17,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076131,1,,39,11,5,40,7,,,29,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076141,2,,54,11,4,33,6,,,28,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076151,3,,43,15,12,36,10,,,26,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076161,4,,31,14,3,33,9,,,37,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076171,5,,30,10,6,36,6,,,41,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076181,6,,35,9,2,41,9,,,31,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076191,7,,50,9,3,33,9,,,27,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076201,8,,54,9,3,43,2,,,18,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076211,9,,32,17,7,39,5,,,26,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076221,10,,53,17,1,27,7,,,22,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076231,11,,24,9,4,40,11,,,30,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076241,12,,23,9,8,36,4,,,51,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076251,13,,54,7,4,37,12,,,28,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076261,14,,66,14,5,42,4,,,19,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076271,15,,41,11,8,40,4,,,25,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076281,16,,45,16,8,28,2,,,28,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076291,17,,68,11,6,30,5,,,26,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076301,18,,43,19,7,26,15,,,27,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076311,19,,49,11,2,33,10,,,28,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076321,20,,67,9,5,32,6,,,24,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076331,21,,58,14,3,43,2,,,20,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076341,22,,45,8,2,50,2,,,24,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076351,23,,33,11,7,36,12,,,38,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076361,24,,22,13,2,33,12,,,44,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076371,25,,52,10,2,39,13,,,25,,
9,Florida,3,Mairana,2437,Mairana,15008,Esc. Rene Barrientos Ortuño,7076381,26,,14,5,0,15,4,,,7,,
9,Florida,3,Mairana,2437,Mairana,26392,U.E. Juan Lorenzo Camperos,7076431,1,,33,7,8,51,9,,,21,,
9,Florida,3,Mairana,2437,Mairana,26392,U.E. Juan Lorenzo Camperos,7076441,2,,37,6,10,46,11,,,17,,
9,Florida,3,Mairana,2437,Mairana,26392,U.E. Juan Lorenzo Camperos,7076451,3,,35,16,5,55,4,,,19,,
9,Florida,3,Mairana,2437,Mairana,32106,U. E. Mcal Sucre,7076461,1,,23,14,7,39,17,,,14,,
9,Florida,3,Mairana,2437,Mairana,32106,U. E. Mcal Sucre,7076471,2,,20,4,9,35,10,,,19,,
9,Florida,3,Mairana,2437,Mairana,32106,U. E. Mcal Sucre,7076481,3,,13,16,4,32,9,,,21,,
9,Florida,3,Mairana,2438,Mendiola,5009,Esc. Angel Saavedra Chavez,7076121,1,,48,14,10,31,1,,,11,,
9,Florida,3,Mairana,2440,Yerba Buena,15011,Esc. Ananias Melendres,7076391,1,,16,13,5,50,9,,,60,,
9,Florida,3,Mairana,2440,Yerba Buena,15011,Esc. Ananias Melendres,7076401,2,,17,9,6,70,6,,,53,,
9,Florida,3,Mairana,2440,Yerba Buena,15011,Esc. Ananias Melendres,7076411,3,,19,9,4,73,1,,,48,,
9,Florida,3,Mairana,2440,Yerba Buena,15011,Esc. Ananias Melendres,7076421,4,,11,3,5,49,7,,,57,,
9,Florida,4,Quirusillas,2439,Quirusillas,15010,Esc. Nestor Paz Zamora,7076491,1,,61,46,2,59,0,,,4,,
9,Florida,4,Quirusillas,2439,Quirusillas,15010,Esc. Nestor Paz Zamora,7076501,2,,42,56,3,56,1,,,5,,
9,Florida,4,Quirusillas,2439,Quirusillas,15010,Esc. Nestor Paz Zamora,7076511,3,,57,50,4,52,2,,,6,,
9,Florida,4,Quirusillas,2439,Quirusillas,15010,Esc. Nestor Paz Zamora,7076521,4,,40,51,5,51,4,,,7,,
9,Florida,4,Quirusillas,2439,Quirusillas,15010,Esc. Nestor Paz Zamora,7076531,5,,41,35,2,64,4,,,10,,
10,Obispo Santistéban,1,Montero,2442,Montero,1000,U.E. Plena René Moreno Montero,7076541,1,2,50,57,,30,4,21,3,4,5,0
10,Obispo Santistéban,1,Montero,2442,Montero,1000,U.E. Plena René Moreno Montero,7076551,2,3,73,50,,24,6,20,1,1,6,0
10,Obispo Santistéban,1,Montero,2442,Montero,1000,U.E. Plena René Moreno Montero,7076561,3,3,69,38,,33,4,29,3,4,6,0
10,Obispo Santistéban,1,Montero,2442,Montero,1000,U.E. Plena René Moreno Montero,7076571,4,3,63,33,,33,7,18,2,2,9,1
10,Obispo Santistéban,1,Montero,2442,Montero,1000,U.E. Plena René Moreno Montero,7076581,5,2,61,57,,35,3,23,2,1,3,0
10,Obispo Santistéban,1,Montero,2442,Montero,1000,U.E. Plena René Moreno Montero,7076591,6,5,54,50,,25,3,25,0,4,3,1
10,Obispo Santistéban,1,Montero,2442,Montero,1000,U.E. Plena René Moreno Montero,7076601,7,2,76,54,,28,5,16,2,1,2,1
10,Obispo Santistéban,1,Montero,2442,Montero,1000,U.E. Plena René Moreno Montero,7076611,8,1,72,59,,21,4,23,2,2,1,0
10,Obispo Santistéban,1,Montero,2442,Montero,1000,U.E. Plena René Moreno Montero,7076621,9,2,62,56,,27,7,21,1,1,9,1
10,Obispo Santistéban,1,Montero,2442,Montero,1000,U.E. Plena René Moreno Montero,7076631,10,3,62,55,,26,7,24,1,3,5,1
10,Obispo Santistéban,1,Montero,2442,Montero,1000,U.E. Plena René Moreno Montero,7076641,11,3,66,63,,29,2,23,2,2,3,1
10,Obispo Santistéban,1,Montero,2442,Montero,1000,U.E. Plena René Moreno Montero,7076651,12,1,38,30,,21,6,14,1,3,7,0
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076661,1,2,68,36,,19,4,22,2,1,13,0
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076671,2,8,83,30,,21,8,11,0,1,2,0
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076681,3,7,52,17,,21,4,22,0,10,5,1
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076691,4,4,79,26,,29,3,12,1,3,9,1
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076701,5,4,61,35,,20,3,16,0,2,14,1
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076711,6,1,62,23,,25,4,34,1,1,9,1
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076721,7,2,65,25,,30,7,26,1,5,5,1
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076731,8,8,75,33,,23,5,12,3,4,9,0
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076741,9,5,69,28,,17,13,29,1,5,3,0
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076751,10,9,69,32,,24,5,12,2,4,7,4
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076761,11,5,60,29,,18,11,12,1,5,2,1
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076771,12,3,68,26,,18,4,13,2,3,9,1
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076781,13,3,81,20,,29,5,19,1,1,5,1
10,Obispo Santistéban,1,Montero,2442,Montero,1002,Col. Guillermo Kruegler,7076791,14,5,28,12,,7,2,9,2,2,5,1
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076801,1,7,18,11,,29,7,49,2,18,8,1
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076811,2,19,18,9,,20,6,29,3,8,12,3
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076821,3,12,18,13,,25,4,33,0,12,14,1
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076831,4,13,22,9,,31,5,46,2,22,13,2
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076841,5,10,22,13,,24,7,39,1,8,15,1
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076851,6,20,21,8,,23,2,39,0,15,11,2
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076861,7,9,7,13,,21,13,46,2,17,11,6
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076871,8,13,17,9,,28,7,42,0,10,9,4
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076881,9,9,21,17,,19,6,37,1,17,14,2
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076891,10,16,22,7,,30,7,38,3,5,10,3
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076901,11,8,17,13,,31,6,42,2,10,6,4
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076911,12,11,15,9,,34,5,36,1,14,4,2
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076921,13,9,22,7,,25,4,47,1,17,10,4
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076931,14,10,18,18,,17,6,41,0,18,21,5
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076941,15,10,14,8,,32,8,30,2,17,16,0
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076951,16,8,20,9,,28,10,41,2,12,9,4
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076961,17,8,21,10,,23,9,33,1,11,16,4
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076971,18,12,20,13,,27,3,47,4,3,11,5
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076981,19,2,21,19,,17,7,40,1,13,12,4
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7076991,20,10,15,13,,29,5,30,1,14,12,6
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7077001,21,5,18,14,,36,6,34,2,18,10,1
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7077011,22,9,19,12,,22,6,45,1,10,12,4
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7077021,23,6,17,8,,24,11,46,1,8,11,3
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7077031,24,12,29,13,,27,4,29,4,13,13,3
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7077041,25,11,28,15,,15,8,45,1,16,17,4
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7077051,26,12,21,14,,31,8,46,0,14,10,5
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7077061,27,21,20,10,,19,7,39,3,8,11,2
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7077071,28,10,15,11,,23,4,42,2,13,16,4
10,Obispo Santistéban,1,Montero,2442,Montero,1003,Col. Daniel Rivero,7077081,29,0,3,4,,2,3,11,1,4,0,2
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077091,1,3,77,34,,19,10,26,1,1,9,1
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077101,2,6,87,34,,27,5,17,5,2,3,1
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077111,3,1,70,25,,26,7,20,3,2,5,0
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077121,4,4,62,43,,25,1,26,2,1,5,0
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077131,5,6,66,33,,26,5,23,0,5,11,2
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077141,6,2,87,37,,28,6,15,1,4,9,0
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077151,7,6,78,37,,14,4,27,4,8,6,1
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077161,8,5,86,24,,27,3,20,0,0,3,0
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077171,9,2,76,37,,17,8,29,4,2,2,0
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077181,10,3,91,41,,19,8,14,1,3,3,0
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077191,11,7,80,38,,22,8,17,0,2,7,2
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077201,12,5,64,35,,27,2,23,1,3,3,2
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077211,13,3,91,28,,16,4,18,3,4,9,1
10,Obispo Santistéban,1,Montero,2442,Montero,1004,U.E. Virgen de Cotoca Fe y Alegria,7077221,14,2,47,19,,16,5,16,1,2,2,0
10,Obispo Santistéban,1,Montero,2442,Montero,1009,Col. Marcos Chavez,7077231,1,7,47,28,,20,2,21,2,4,8,0
10,Obispo Santistéban,1,Montero,2442,Montero,1009,Col. Marcos Chavez,7077241,2,6,49,16,,33,5,21,3,9,6,1
10,Obispo Santistéban,1,Montero,2442,Montero,1009,Col. Marcos Chavez,7077251,3,9,54,24,,23,8,26,3,7,10,1
10,Obispo Santistéban,1,Montero,2442,Montero,1009,Col. Marcos Chavez,7077261,4,11,53,13,,29,6,23,3,8,9,1
10,Obispo Santistéban,1,Montero,2442,Montero,1009,Col. Marcos Chavez,7077271,5,8,43,30,,21,5,24,0,14,9,0
10,Obispo Santistéban,1,Montero,2442,Montero,1009,Col. Marcos Chavez,7077281,6,12,41,20,,21,5,35,1,10,14,4
10,Obispo Santistéban,1,Montero,2442,Montero,1009,Col. Marcos Chavez,7077291,7,3,54,31,,26,2,29,2,3,6,0
10,Obispo Santistéban,1,Montero,2442,Montero,1009,Col. Marcos Chavez,7077301,8,6,66,17,,21,2,17,1,5,10,2
10,Obispo Santistéban,1,Montero,2442,Montero,1009,Col. Marcos Chavez,7077311,9,6,33,10,,26,4,38,2,5,10,2
10,Obispo Santistéban,1,Montero,2442,Montero,1009,Col. Marcos Chavez,7077321,10,5,49,28,,25,5,21,3,2,4,2
10,Obispo Santistéban,1,Montero,2442,Montero,1009,Col. Marcos Chavez,7077331,11,7,47,29,,24,5,23,0,4,7,3
10,Obispo Santistéban,1,Montero,2442,Montero,1009,Col. Marcos Chavez,7077341,12,9,22,15,,7,1,19,0,3,5,2
10,Obispo Santistéban,1,Montero,2442,Montero,1011,Col. Eduardo Abaroa,7077351,1,12,53,14,,24,4,29,4,4,16,0
10,Obispo Santistéban,1,Montero,2442,Montero,1011,Col. Eduardo Abaroa,7077361,2,8,46,20,,19,10,29,1,11,12,5
10,Obispo Santistéban,1,Montero,2442,Montero,1011,Col. Eduardo Abaroa,7077371,3,9,47,18,,23,4,39,3,1,11,2
10,Obispo Santistéban,1,Montero,2442,Montero,1011,Col. Eduardo Abaroa,7077381,4,7,45,28,,22,7,27,3,9,9,2
10,Obispo Santistéban,1,Montero,2442,Montero,1011,Col. Eduardo Abaroa,7077391,5,5,38,22,,26,6,34,7,3,5,0
10,Obispo Santistéban,1,Montero,2442,Montero,1011,Col. Eduardo Abaroa,7077401,6,4,45,18,,28,4,26,3,6,11,4
10,Obispo Santistéban,1,Montero,2442,Montero,1011,Col. Eduardo Abaroa,7077411,7,7,48,14,,21,8,41,3,7,9,1
10,Obispo Santistéban,1,Montero,2442,Montero,1011,Col. Eduardo Abaroa,7077421,8,6,39,18,,38,8,21,2,7,8,0
10,Obispo Santistéban,1,Montero,2442,Montero,1011,Col. Eduardo Abaroa,7077431,9,5,37,19,,30,4,33,6,10,11,4
10,Obispo Santistéban,1,Montero,2442,Montero,1011,Col. Eduardo Abaroa,7077441,10,4,24,12,,14,3,12,3,5,8,0
