CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA-UNIDOS,MTS,A.S.,APP,DEMOCRATAS,A-UPP,PDC,UN,CAOP,NGP,APB-SUMATE,LIBRE,CAOCH,CONACH-W,CSUTOAPCH,A-P,ASCAP,JAP,S-P,MNR,POR
9,Nor Lipez,1,"Colcha ""K""",1717,Culpina  K,300,U.E. Eduardo Abaroa,5018277,2,25,8,33,,,97,,,3,,,2,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1718,Río Grande,301,U.E. Nuevo Amanecer,5018287,1,113,5,13,,,9,,,2,,,7,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1718,Río Grande,301,U.E. Nuevo Amanecer,5018297,2,77,11,19,,,8,,,1,,,4,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1718,Río Grande,301,U.E. Nuevo Amanecer,5018307,3,82,7,15,,,14,,,1,,,5,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1718,Río Grande,301,U.E. Nuevo Amanecer,5018317,4,60,6,10,,,5,,,3,,,1,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1719,San Juan,302,Esc. Antofagasta,5018327,1,10,3,38,,,47,,,5,,,9,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1719,San Juan,302,Esc. Antofagasta,5018337,2,2,0,10,,,10,,,4,,,0,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1720,Santiago de Agencha,304,Esc. Tomas Frias,5018357,1,1,7,14,,,77,,,5,,,1,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1721,Atulcha,305,U.E. Luis Espinal,5018367,1,8,9,8,,,9,,,3,,,2,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1722,Puerto Chuvica,306,U. E. Juana Azurduy de Padilla,5018377,1,5,16,8,,,5,,,1,,,0,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1723,Llavica,307,U.E. Alonso de Ibañez de Llavica,5018387,1,1,17,19,,,3,,,1,,,0,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1724,Julaca,308,U.E. Henry Laredo,5018397,1,0,18,14,,,0,,,1,,,0,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1730,Soniquera,315,U.E. Antofagasta,5018417,1,15,17,54,,,15,,,25,,,7,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",1730,Soniquera,315,U.E. Antofagasta,5018427,2,1,4,8,,,8,,,3,,,6,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",2669,Copacabana,303,U.E. 2 de Agosto,5018347,1,4,7,115,,,26,,,1,,,8,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",2670,Calcha  K,309,U.E. Litoral,5018407,1,9,11,5,,,8,,,4,,,20,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",2918,Agua de Castilla (Nor Lipez),498,U.E. Ladislao Cabrera,5018437,1,3,26,36,,,5,,,0,,,1,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",3286,Pozo Cavado,1,U.E. Tomas Frias,5018077,1,3,70,21,,,18,,,4,,,4,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",3859,Vila Vila,1,U.E. Jose Ballivian,5018087,1,2,5,124,,,7,,,2,,,6,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",3859,Vila Vila,1,U.E. Jose Ballivian,5018097,2,0,1,25,,,1,,,0,,,1,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",4065,Vinto K,25396,U.E. Buenas Nuevas De Vinto K,5018447,1,7,3,138,,,7,,,3,,,4,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",4065,Vinto K,25396,U.E. Buenas Nuevas De Vinto K,5018457,2,5,4,121,,,10,,,5,,,5,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",4065,Vinto K,25396,U.E. Buenas Nuevas De Vinto K,5018467,3,0,0,51,,,0,,,0,,,3,,,,,,,,,
9,Nor Lipez,1,"Colcha ""K""",4097,Pillina Vilama,25506,U.E. Franz Tamayo de Pillina Vilama,5018477,1,3,2,52,,,33,,,0,,,3,,,,,,,,,
9,Nor Lipez,2,San Pedro de Quemes,1725,San Pedro de Quemes,310,U.E. Cecilio Veliz,5018487,1,74,,89,,,,,,,,,,,,,,,,,,
9,Nor Lipez,2,San Pedro de Quemes,1725,San Pedro de Quemes,310,U.E. Cecilio Veliz,5018497,2,48,,34,,,,,,,,,,,,,,,,,,
9,Nor Lipez,2,San Pedro de Quemes,1726,Pelcoya,311,U.E. Cornelio Saavedra,5018507,1,15,,21,,,,,,,,,,,,,,,,,,
9,Nor Lipez,2,San Pedro de Quemes,1728,Avaroa,313,U. E. Eduardo Abaroa de Estación Abaroa,5018517,1,10,,8,,,,,,,,,,,,,,,,,,
9,Nor Lipez,2,San Pedro de Quemes,3161,Villa Mar,561,U.E. Eduardo Abaroa de Villa Mar,5018527,1,52,,45,,,,,,,,,,,,,,,,,,
9,Nor Lipez,2,San Pedro de Quemes,3250,Pajancha,584,Salón Comunal,5018537,1,0,,17,,,,,,,,,,,,,,,,,,
10,Sud Lipez,1,San Pablo,1731,San Pablo de Lipez,25448,U.E. Colorados De Bolivia de San Pablo de Lipez,5018647,1,33,,,,,,,,,14,,,,,,,,,,,
10,Sud Lipez,1,San Pablo,1732,Polulos,317,U. E. Nueva Esperanza de Polulos,5018547,1,39,,,,,,,,,34,,,,,,,,,,,
10,Sud Lipez,1,San Pablo,1733,Santa Isabel,318,U.E. Cóndor de Los Andes Santa Isabel,5018557,1,31,,,,,,,,,2,,,,,,,,,,,
10,Sud Lipez,1,San Pablo,1734,Cerrillos,319,U. E. Eduardo Abaroa de Cerrillos,5018567,1,12,,,,,,,,,15,,,,,,,,,,,
10,Sud Lipez,1,San Pablo,1736,San Antonio de Lipez,320,U.E. Villa Porvenir de San Antonio de Lípez,5018577,1,68,,,,,,,,,17,,,,,,,,,,,
10,Sud Lipez,1,San Pablo,1737,Quetena Grande,322,U.E. Eduardo Abaroa de Quetena Grande,5018597,1,36,,,,,,,,,2,,,,,,,,,,,
10,Sud Lipez,1,San Pablo,1738,Quetena Chico,323,U.E. Colorados de Bolivia de Quetena Chico,5018607,1,4,,,,,,,,,168,,,,,,,,,,,
10,Sud Lipez,1,San Pablo,2671,Relave,321,U.E. Villa Imperial,5018587,1,18,,,,,,,,,13,,,,,,,,,,,
10,Sud Lipez,1,San Pablo,2840,Río San Pablo,480,U.E. Alonso de Ibáñez de Río San Pablo,5018627,1,30,,,,,,,,,13,,,,,,,,,,,
10,Sud Lipez,1,San Pablo,2841,Viluyo (Sud Lipez),479,U.E. Nuevos Horizontes de Viluyo,5018617,1,12,,,,,,,,,5,,,,,,,,,,,
10,Sud Lipez,1,San Pablo,2920,Comunidad de Kollpani,494,U.E. 23 de Marzo de Kollpani,5018637,1,25,,,,,,,,,13,,,,,,,,,,,
10,Sud Lipez,2,Mojinete,1739,Mojinete,324,U. E. Mojinete,5018657,1,44,,64,,,,,,,,,,,,,,,,,,
10,Sud Lipez,2,Mojinete,1740,La Cienega,329,U. E. La Cienega,5018697,1,15,,6,,,,,,,,,,,,,,,,,,
10,Sud Lipez,2,Mojinete,1741,Casa Grande,325,Esc. Casa Grande,5018667,1,5,,41,,,,,,,,,,,,,,,,,,
10,Sud Lipez,2,Mojinete,2672,Pueblo Viejo,327,U. E. Eduardo Abaroa de Pueblo Viejo,5018677,1,1,,13,,,,,,,,,,,,,,,,,,
10,Sud Lipez,2,Mojinete,2673,Bonete Palca,328,Esc. Bonete Palca,5018687,1,4,,12,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,1735,Guadalupe (Sud Lipez),331,U.E. Francia de Guadalupe,5018747,1,18,,45,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,1742,Ocke Orkho de Quillacas,326,Esc. Ocke Orcko,5018717,1,8,,34,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,1743,San Antonio de Esmoruco,330,U.E. Calama de San Antonio de Esmoruco,5018727,1,62,,30,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,1743,San Antonio de Esmoruco,330,U.E. Calama de San Antonio de Esmoruco,5018737,2,14,,9,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,3039,Rio Chilenas,527,U.E. Río Chilenas,5018757,1,22,,4,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,3040,Río Mojon,528,Esc. Antofagasta,5018767,1,20,,47,,,,,,,,,,,,,,,,,,
10,Sud Lipez,3,San Antonio de Esmoruco,3503,Rio Seco,1,Esc. de Rio Seco,5018707,1,34,,27,,,,,,,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),332,Esc. Jose Maria Linares,5018817,1,8,11,46,3,,9,,4,27,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),332,Esc. Jose Maria Linares,5018827,2,4,15,53,3,,9,,2,19,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),332,Esc. Jose Maria Linares,5018837,3,2,10,45,3,,15,,6,20,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),332,Esc. Jose Maria Linares,5018847,4,4,10,49,1,,20,,2,28,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),332,Esc. Jose Maria Linares,5018857,5,1,1,18,0,,1,,0,6,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),333,Coleg. Litoral,5019207,1,2,10,44,4,,10,,4,19,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),333,Coleg. Litoral,5019217,2,2,8,58,1,,17,,5,29,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),333,Coleg. Litoral,5019227,3,3,15,53,2,,18,,3,18,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),333,Coleg. Litoral,5019237,4,4,9,36,0,,22,,5,26,,,,,,,,,,,,
11,José María Linares,1,Puna,1744,Puna(C.Villa Talavera),333,Coleg. Litoral,5019247,5,1,1,12,0,,4,,0,4,,,,,,,,,,,,
11,José María Linares,1,Puna,1745,Yascapi,334,U.E. Fray José Antonio Zampa De Yascapi,5018867,1,5,38,18,1,,25,,3,9,,,,,,,,,,,,
11,José María Linares,1,Puna,1746,Belen,335,U.E. Belen,5019257,1,1,33,11,3,,38,,1,16,,,,,,,,,,,,
11,José María Linares,1,Puna,1746,Belen,335,U.E. Belen,5019267,2,6,31,14,1,,38,,9,17,,,,,,,,,,,,
11,José María Linares,1,Puna,1746,Belen,335,U.E. Belen,5019277,3,2,8,0,0,,14,,2,12,,,,,,,,,,,,
11,José María Linares,1,Puna,1746,Belen,32416,U. E. Tres Cruces Alcatuyo,5019187,1,10,16,17,3,,24,,0,29,,,,,,,,,,,,
11,José María Linares,1,Puna,1746,Belen,32416,U. E. Tres Cruces Alcatuyo,5019197,2,1,3,1,0,,7,,0,1,,,,,,,,,,,,
11,José María Linares,1,Puna,1747,Miculpaya,336,U.E. Miculpaya,5018877,1,14,28,73,1,,9,,0,6,,,,,,,,,,,,
11,José María Linares,1,Puna,1747,Miculpaya,336,U.E. Miculpaya,5018887,2,16,15,28,0,,5,,0,14,,,,,,,,,,,,
11,José María Linares,1,Puna,1748,Comunidad de Maraza,337,U.E. José Alonso De Ibañez,5018897,1,5,11,17,0,,8,,1,50,,,,,,,,,,,,
11,José María Linares,1,Puna,1749,San Lorenzo,338,U.E. Luis Espinal De San Lorenzo,5018907,1,30,2,12,0,,16,,0,27,,,,,,,,,,,,
11,José María Linares,1,Puna,1750,Suquicha,339,U.E. Fray Franco Valli Brogi De Suquicha,5018917,1,2,4,8,0,,20,,1,91,,,,,,,,,,,,
11,José María Linares,1,Puna,1750,Suquicha,339,U.E. Fray Franco Valli Brogi De Suquicha,5018927,2,0,3,0,0,,4,,1,30,,,,,,,,,,,,
11,José María Linares,1,Puna,1751,Esmeralda Baja,340,U.E. 20 de Octubre,5018937,1,2,2,10,0,,1,,3,76,,,,,,,,,,,,
11,José María Linares,1,Puna,1751,Esmeralda Baja,340,U.E. 20 de Octubre,5018947,2,1,1,8,0,,5,,1,27,,,,,,,,,,,,
11,José María Linares,1,Puna,1753,Otavi,342,U.E. Otavi Simon Bolivar,5018957,1,9,24,7,0,,11,,35,5,,,,,,,,,,,,
11,José María Linares,1,Puna,1753,Otavi,342,U.E. Otavi Simon Bolivar,5018967,2,9,12,23,1,,16,,36,5,,,,,,,,,,,,
11,José María Linares,1,Puna,1753,Otavi,342,U.E. Otavi Simon Bolivar,5018977,3,7,7,16,2,,9,,24,8,,,,,,,,,,,,
11,José María Linares,1,Puna,1754,Kepallo,343,U.E. Mariscal Andres De Santa Cruz de Kepallo,5018987,1,3,6,22,1,,62,,3,13,,,,,,,,,,,,
11,José María Linares,1,Puna,1754,Kepallo,343,U.E. Mariscal Andres De Santa Cruz de Kepallo,5018997,2,3,15,16,1,,69,,0,21,,,,,,,,,,,,
11,José María Linares,1,Puna,1755,Nuqui,344,U.E. Ñuqui,5019007,1,10,9,57,5,,13,,4,39,,,,,,,,,,,,
11,José María Linares,1,Puna,1755,Nuqui,344,U.E. Ñuqui,5019017,2,4,1,16,0,,2,,1,5,,,,,,,,,,,,
11,José María Linares,1,Puna,1756,Pacasi,345,Esc. Tomas Frias,5019027,1,3,22,6,2,,22,,1,13,,,,,,,,,,,,
11,José María Linares,1,Puna,1756,Pacasi,345,Esc. Tomas Frias,5019037,2,1,13,7,0,,17,,0,4,,,,,,,,,,,,
11,José María Linares,1,Puna,1760,Vilacaya,349,U.E. Vilacaya,5019047,1,3,11,7,1,,45,,0,30,,,,,,,,,,,,
11,José María Linares,1,Puna,1760,Vilacaya,349,U.E. Vilacaya,5019057,2,3,7,5,0,,18,,0,4,,,,,,,,,,,,
11,José María Linares,1,Puna,1766,Chillcani (Zona D),355,U.E. German Busch,5019067,1,0,4,30,2,,9,,13,2,,,,,,,,,,,,
11,José María Linares,1,Puna,1767,Inchasi,256,U.E. Inchasi,5018807,1,0,3,6,0,,3,,2,1,,,,,,,,,,,,
11,José María Linares,1,Puna,1776,Sepulturas,364,U.E. 23 De Marzo,5019077,1,3,26,25,0,,25,,1,20,,,,,,,,,,,,
11,José María Linares,1,Puna,1776,Sepulturas,364,U.E. 23 De Marzo,5019087,2,8,3,21,0,,17,,0,17,,,,,,,,,,,,
11,José María Linares,1,Puna,1777,Alkatuyo,365,U.E. Raul Perez De Alkatuyo,5019097,1,6,9,28,2,,38,,5,53,,,,,,,,,,,,
11,José María Linares,1,Puna,1777,Alkatuyo,365,U.E. Raul Perez De Alkatuyo,5019107,2,8,4,12,1,,17,,4,46,,,,,,,,,,,,
11,José María Linares,1,Puna,2833,Pampa Tambo,471,U.E. Pampa Tambo,5019117,1,3,43,3,0,,7,,6,12,,,,,,,,,,,,
11,José María Linares,1,Puna,3042,Molino Pampa,531,U.E. Molino Pampa,5019127,1,3,10,46,0,,22,,15,7,,,,,,,,,,,,
11,José María Linares,1,Puna,3153,Turquiña,562,U.E. Turquiña,5019137,1,41,1,4,0,,5,,0,56,,,,,,,,,,,,
11,José María Linares,1,Puna,3154,Chacabuco (Estancia Chinoli),563,U.E. Gerardo Maldini de Chacabuco (Estacion Chinoli),5019147,1,3,1,11,2,,17,,1,52,,,,,,,,,,,,
11,José María Linares,1,Puna,3154,Chacabuco (Estancia Chinoli),563,U.E. Gerardo Maldini de Chacabuco (Estacion Chinoli),5019157,2,1,2,5,1,,3,,0,25,,,,,,,,,,,,
11,José María Linares,1,Puna,3274,Capaña,1,U.E. Jose Maria Linares A,5018777,1,2,4,15,3,,38,,2,35,,,,,,,,,,,,
11,José María Linares,1,Puna,3274,Capaña,1,U.E. Jose Maria Linares A,5018787,2,4,4,9,2,,24,,0,14,,,,,,,,,,,,
11,José María Linares,1,Puna,3392,Vilamani,1,U.E. Vilamani,5018797,1,3,40,6,0,,15,,0,10,,,,,,,,,,,,
11,José María Linares,1,Puna,4255,Cala Cala,25939,U. E. Marcelino Aguirre,5019167,1,3,6,19,0,,40,,1,34,,,,,,,,,,,,
11,José María Linares,1,Puna,4255,Cala Cala,25939,U. E. Marcelino Aguirre,5019177,2,0,6,2,0,,9,,0,5,,,,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019287,1,30,17,35,8,,18,,,32,,13,6,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019297,2,33,17,21,9,,17,,,33,,15,6,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019307,3,32,9,19,16,,22,,,32,,11,10,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019317,4,29,13,14,9,,15,,,26,,30,7,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019327,5,39,11,32,12,,12,,,24,,9,8,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019337,6,50,16,21,11,,21,,,14,,14,6,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1768,Caiza  D,357,Normal Rural Caiza D,5019347,7,34,16,23,8,,7,,,52,,24,5,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1769,Pancochi,366,U.E. Pancochi,5019457,1,8,44,29,1,,5,,,1,,1,0,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1770,Tuctapari,358,U.E. Clovis Lanza Enriquez,5019357,1,31,3,7,30,,12,,,2,,11,5,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1770,Tuctapari,358,U.E. Clovis Lanza Enriquez,5019367,2,4,2,7,8,,4,,,0,,5,1,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1771,Caltapi Puncu,359,U. E. Caltapi Puncu,5019377,1,17,5,39,3,,45,,,0,,0,5,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1772,Cuchu Ingenio,360,Col. Franz Tamayo,5019387,1,30,13,22,2,,44,,,5,,14,9,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1772,Cuchu Ingenio,360,Col. Franz Tamayo,5019397,2,30,13,21,4,,30,,,3,,14,8,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1772,Cuchu Ingenio,360,Col. Franz Tamayo,5019407,3,30,6,15,3,,20,,,3,,13,4,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1774,La Lava,362,U.E. 21 de Septiembre de la Lava,5019417,1,13,3,12,2,,32,,,5,,4,77,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1774,La Lava,362,U.E. 21 de Septiembre de la Lava,5019427,2,9,9,17,4,,27,,,5,,10,68,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1775,Hornos,363,U.E. Elizardo Perez de Hornos,5019437,1,15,7,5,3,,20,,,1,,29,0,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",1775,Hornos,363,U.E. Elizardo Perez de Hornos,5019447,2,9,1,4,4,,9,,,1,,10,0,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2834,Chillma,473,U.E. San Bartolome,5019467,1,4,6,78,0,,16,,,3,,7,8,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2834,Chillma,473,U.E. San Bartolome,5019477,2,3,14,31,0,,8,,,0,,5,0,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2922,Fragua,507,U.E. Fragua,5019487,1,0,7,8,1,,63,,,1,,15,0,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019497,1,13,9,13,1,,84,,,1,,11,3,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019507,2,22,7,8,1,,83,,,5,,12,2,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019517,3,19,5,5,1,,71,,,3,,19,1,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019527,4,18,4,7,0,,67,,,0,,15,2,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019537,5,10,3,8,2,,89,,,1,,15,4,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019547,6,17,7,1,0,,90,,,2,,12,1,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",2923,Tres Cruces Garnica,508,U.E. Mcal. Antonio Jose De Sucre De Tres Cruces,5019557,7,0,2,4,0,,19,,,1,,2,0,,,,,,,,,
11,José María Linares,2,"Caiza ""D""",3043,Palca Cancha,532,Esc. Palca Cancha,5019567,1,0,18,9,1,,15,,,3,,1,3,,,,,,,,,
11,José María Linares,3,Ckochas,1757,Turuchipa,346,Esc. Jose Ma.Linares,5019647,1,8,32,16,7,,7,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1758,Chejchi,347,Esc. Seccional,5019657,1,1,26,79,3,,9,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1758,Chejchi,347,Esc. Seccional,5019667,2,2,42,69,3,,9,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1758,Chejchi,347,Esc. Seccional,5019677,3,0,7,38,1,,1,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1759,Mojon Ckasa,348,U.E. Mojón Kasa,5019687,1,0,34,85,3,,2,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1759,Mojon Ckasa,348,U.E. Mojón Kasa,5019697,2,2,37,44,4,,3,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1761,Esquiri,350,U. E. 6 de Agosto,5019707,1,7,9,6,2,,14,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1762,Calapaya,351,U.E. Qhalapaya,5019717,1,2,25,51,2,,2,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1763,Ckochas,352,U. E. 20 de Enero de Ckochas  A,5019727,1,26,62,7,0,,64,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1763,Ckochas,352,U. E. 20 de Enero de Ckochas  A,5019737,2,34,51,3,10,,27,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1763,Ckochas,352,U. E. 20 de Enero de Ckochas  A,5019747,3,50,53,5,7,,20,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1763,Ckochas,352,U. E. 20 de Enero de Ckochas  A,5019757,4,12,58,3,5,,22,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1764,Keluyo,353,U.E. Keluyo,5019767,1,0,12,94,0,,1,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1764,Keluyo,353,U.E. Keluyo,5019777,2,0,12,53,0,,0,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,1765,Melena Alta,354,U.E. Franz Tamayo,5019787,1,1,135,11,1,,8,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,2832,Huayllajara,472,U.E. Manuel Ascencio Padilla,5019797,1,0,31,102,0,,2,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,2921,San Pedro,506,Esc. San Pedro de Esquiri,5019807,1,15,10,0,3,,8,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3041,Media Luna,529,Esc. Media Luna,5019817,1,0,85,5,3,,34,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3041,Media Luna,529,Esc. Media Luna,5019827,2,0,7,1,0,,1,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3087,Seocochi,530,U.E. Seocochi,5019837,1,2,14,61,0,,3,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3087,Seocochi,530,U.E. Seocochi,5019847,2,0,15,39,0,,2,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3151,Suchina Baja,564,U.E. Suchina,5019857,1,16,8,21,3,,5,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3152,Terma Cruz Kasa,565,U.E. Alejandro Coronado,5019867,1,7,51,26,1,,17,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3217,Oronckota,583,U.E. Eusebio Baltazar Flores,5019877,1,12,15,80,3,,6,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3217,Oronckota,583,U.E. Eusebio Baltazar Flores,5019887,2,6,7,20,1,,0,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3273,Capellani,1,U.E. Capellani,5019577,1,17,6,22,3,,0,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3275,Uyuni,1,U.E. Uyuni,5019587,1,0,25,85,1,,1,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3275,Uyuni,1,U.E. Uyuni,5019597,2,0,1,10,2,,0,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3329,Carpa Huata,1,U.E. Carpa Huata,5019607,1,0,18,10,1,,7,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3504,Lajas,1,U.E. Lajas,5019617,1,1,18,60,2,,5,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3936,Rodeo Pampa,1,U.E. Rodeo Pampa,5019627,1,0,79,10,1,,13,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,3936,Rodeo Pampa,1,U.E. Rodeo Pampa,5019637,2,0,11,3,0,,1,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,4617,Marcavi,32397,U. E. Concepción de Marcavi,5019897,1,1,127,7,3,,7,,,,,,,,,,,,,,,
11,José María Linares,3,Ckochas,4656,Comunidad Mal Pasos,32483,Sede Comunal Mal Pasos,5019907,1,1,100,8,0,,1,,,,,,,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020807,1,18,18,5,12,,7,36,5,8,3,,17,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020817,2,11,15,9,6,,5,21,7,8,4,,17,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020827,3,13,22,10,13,,6,23,6,8,3,,17,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020837,4,15,20,10,9,,7,23,6,4,1,,10,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020847,5,17,7,8,9,,8,24,6,11,1,,20,,,,,,,,,
12,Antonio Quijarro,1,Uyuni,1778,Uyuni,367,U.A.T.F. Carrera de Economía Sede Uyuni,5020857,6,11,15,1,10,,9,26,5,7,5,,12,,,,,,,,,
