CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,IH,JALLALLA LP,NGP,PATRIA-SOL,A-UPP,VENCEREMOS,VIDA,FRI,M.P.S.,UPC,ASP,APB-SUMATE,SPBC,MTS,PDC,LUS-1S,LIBRE,ASLP,ML,UN,MNR,SCTR-LP,MACOJMA,CAOSAM,PODER-O,SICUS,PATRIA-LA-PAZ,ASI,MCCA-NP,PUMA,T.S.,MK-PC,CAOTM
14,Nor Yungas,1,Coroico,617,Sta. Rosa de Quilo Quilo,2702,Escuela Santa Rosa de Quilo Quilo,2085357,5,0,0,17,2,33,0,0,12,1,12,0,,4,1,0,,1,0,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,618,Suapi,2687,Casa de Gobierno de Suapi,2085227,1,3,2,27,1,18,0,2,4,0,6,10,,11,4,2,,0,2,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,618,Suapi,2687,Casa de Gobierno de Suapi,2085237,2,2,2,18,1,27,0,1,9,0,10,13,,8,4,3,,2,1,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,618,Suapi,2687,Casa de Gobierno de Suapi,2085247,3,5,0,5,0,19,0,1,4,1,3,6,,11,0,1,,1,7,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,619,Pacollo,2688,U.E. Pacallo,2085257,1,1,23,9,0,4,2,8,2,2,1,26,,62,3,2,,1,1,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,619,Pacollo,2688,U.E. Pacallo,2085267,2,1,37,5,2,1,0,8,0,2,1,21,,31,5,1,,2,4,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,619,Pacollo,2688,U.E. Pacallo,2085277,3,3,25,8,2,1,1,5,2,0,4,15,,49,4,0,,3,2,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,619,Pacollo,2688,U.E. Pacallo,2085287,4,3,14,8,1,1,0,5,1,3,3,18,,49,4,3,,6,2,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,2770,Unduavi,2689,Escuela Unduavi,2085297,1,2,50,2,0,5,1,2,0,3,13,11,,2,4,2,,2,2,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,2770,Unduavi,2689,Escuela Unduavi,2085307,2,1,7,3,1,0,0,2,0,0,1,1,,3,0,0,,1,0,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,3465,Puente Armas,1,Unidad Educativa Puente Armas,2084857,1,24,61,37,1,1,1,2,0,0,1,3,,6,4,0,,4,2,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,3465,Puente Armas,1,Unidad Educativa Puente Armas,2084867,2,9,50,46,0,0,0,4,2,1,1,3,,10,2,0,,1,0,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,3465,Puente Armas,1,Unidad Educativa Puente Armas,2084877,3,1,8,10,0,0,0,1,0,0,0,0,,3,1,0,,0,0,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,4538,Carmen Pampa,32230,U.E. San Francisco Xavier,2085397,1,1,1,10,4,4,1,3,2,1,29,44,,13,3,1,,13,1,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,4538,Carmen Pampa,32230,U.E. San Francisco Xavier,2085407,2,0,0,1,2,0,0,3,1,0,7,8,,2,2,0,,0,0,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,4548,Tocaña,32241,U.E. Tocaña,2085417,1,2,0,3,0,0,0,4,0,0,4,24,,73,3,2,,1,1,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,4558,Cusilluni,32253,U.E. Villa Rosario,2085427,1,2,1,3,1,6,0,13,1,0,21,20,,2,2,1,,1,0,,,,,,,,,,,,,,,
14,Nor Yungas,1,Coroico,4598,Comunidad Alto Choro,32343,U.E. Alto Choro,2085447,1,1,19,56,0,0,0,3,0,1,3,2,,10,5,0,,0,0,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085457,1,9,3,,25,,7,,,,34,29,,,1,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085467,2,4,2,,27,,7,,,,36,19,,,3,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085477,3,7,0,,29,,13,,,,35,33,,,5,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085487,4,5,2,,21,,8,,,,28,55,,,2,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085497,5,3,3,,40,,18,,,,32,33,,,4,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085507,6,3,3,,20,,10,,,,43,44,,,3,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085517,7,6,1,,16,,13,,,,35,36,,,5,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085527,8,8,5,,27,,20,,,,35,30,,,0,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085537,9,6,0,,12,,17,,,,42,40,,,3,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085547,10,7,3,,39,,15,,,,45,32,,,4,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085557,11,10,1,,34,,13,,,,39,29,,,2,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085567,12,2,1,,32,,6,,,,35,31,,,0,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085577,13,1,2,,33,,6,,,,28,35,,,1,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085587,14,10,4,,32,,13,,,,36,28,,,3,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085597,15,14,4,,31,,10,,,,32,35,,,2,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085607,16,12,5,,27,,12,,,,31,36,,,2,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085617,17,5,9,,30,,12,,,,36,34,,,1,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085627,18,3,2,,30,,7,,,,25,40,,,3,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085637,19,3,3,,21,,16,,,,29,32,,,1,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085647,20,4,5,,26,,18,,,,32,23,,,1,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085657,21,9,3,,24,,15,,,,40,26,,,0,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,2690,U.E. Cap. Luis Rivero Sanchez,2085667,22,2,2,,18,,12,,,,57,24,,,3,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,620,Coripata,32255,U.E. Litoral,2085997,1,0,0,,1,,0,,,,1,19,,,0,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,621,San Juan de Coripata,2703,Casa Cultural San Juan de Coripata,2085957,1,14,5,,19,,3,,,,44,30,,,13,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,621,San Juan de Coripata,2703,Casa Cultural San Juan de Coripata,2085967,2,11,2,,16,,7,,,,27,42,,,17,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,621,San Juan de Coripata,2703,Casa Cultural San Juan de Coripata,2085977,3,17,6,,14,,5,,,,42,29,,,19,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,621,San Juan de Coripata,2703,Casa Cultural San Juan de Coripata,2085987,4,0,1,,3,,0,,,,10,5,,,5,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085677,1,2,6,,25,,7,,,,39,22,,,49,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085687,2,5,6,,33,,8,,,,22,20,,,49,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085697,3,2,6,,19,,7,,,,32,20,,,42,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085707,4,3,4,,23,,2,,,,31,21,,,42,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085717,5,5,2,,10,,5,,,,36,13,,,44,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085727,6,0,3,,13,,3,,,,34,14,,,58,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085737,7,4,3,,4,,6,,,,27,17,,,42,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085747,8,5,4,,17,,5,,,,22,23,,,35,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085757,9,4,5,,23,,4,,,,20,17,,,50,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085767,10,3,2,,17,,6,,,,34,19,,,31,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,622,Arapata,2691,U.E. Rosemary G. de Barrientos,2085777,11,5,2,,19,,2,,,,37,12,,,24,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,623,Santiago Tocoroni,2692,Colegio Santiago Tocoroni,2085787,1,52,1,,33,,0,,,,20,18,,,3,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,623,Santiago Tocoroni,2692,Colegio Santiago Tocoroni,2085797,2,53,3,,25,,0,,,,15,7,,,1,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,623,Santiago Tocoroni,2692,Colegio Santiago Tocoroni,2085807,3,65,4,,27,,1,,,,14,11,,,0,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,623,Santiago Tocoroni,2692,Colegio Santiago Tocoroni,2085817,4,57,4,,31,,1,,,,16,7,,,2,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,623,Santiago Tocoroni,2692,Colegio Santiago Tocoroni,2085827,5,52,3,,36,,0,,,,13,12,,,5,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,623,Santiago Tocoroni,2692,Colegio Santiago Tocoroni,2085837,6,52,4,,34,,1,,,,7,9,,,1,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085847,1,3,23,,48,,5,,,,29,20,,,8,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085857,2,4,41,,71,,4,,,,25,11,,,2,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085867,3,3,30,,59,,1,,,,47,36,,,4,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085877,4,2,39,,40,,3,,,,33,12,,,3,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085887,5,3,57,,61,,4,,,,16,20,,,4,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085897,6,1,29,,37,,4,,,,29,15,,,1,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,624,Trinidad Pampa,2693,Colegio Fraz Tamayo Fe y Alegria,2085907,7,1,19,,8,,1,,,,17,8,,,0,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,625,Milluhuaya,2698,Escuela Milluhuaya Alto,2085917,1,7,15,,21,,1,,,,30,17,,,1,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,625,Milluhuaya,2698,Escuela Milluhuaya Alto,2085927,2,2,6,,34,,0,,,,6,28,,,0,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,625,Milluhuaya,2698,Escuela Milluhuaya Alto,2085937,3,3,16,,18,,2,,,,41,25,,,2,,,,,,,,,,,,,,,,,,,
14,Nor Yungas,2,Coripata,625,Milluhuaya,2698,Escuela Milluhuaya Alto,2085947,4,1,10,,11,,1,,,,12,15,,,1,,,,,,,,,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086057,1,,,21,11,12,,6,,,,,,42,,,,22,5,,,,7,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086067,2,,,27,13,5,,7,,,,,,41,,,,28,1,,,,2,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086077,3,,,20,8,9,,6,,,,,,43,,,,19,9,,,,6,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086087,4,,,24,8,13,,6,,,,,,30,,,,22,10,,,,4,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086097,5,,,22,16,5,,1,,,,,,36,,,,30,6,,,,2,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086107,6,,,20,25,17,,5,,,,,,33,,,,20,0,,,,3,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086117,7,,,22,10,0,,4,,,,,,27,,,,55,0,,,,2,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086127,8,,,19,14,9,,5,,,,,,42,,,,23,4,,,,5,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086137,9,,,15,8,14,,4,,,,,,42,,,,24,3,,,,5,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086147,10,,,27,9,9,,5,,,,,,48,,,,18,6,,,,4,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086157,11,,,20,8,5,,9,,,,,,35,,,,27,3,,,,3,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086167,12,,,12,10,3,,4,,,,,,51,,,,26,4,,,,3,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086177,13,,,22,9,14,,7,,,,,,44,,,,19,2,,,,3,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086187,14,,,20,17,7,,9,,,,,,41,,,,48,9,,,,3,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086197,15,,,43,17,6,,11,,,,,,28,,,,18,8,,,,2,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086207,16,,,24,13,8,,7,,,,,,45,,,,26,2,,,,3,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,630,Ixiamas,2541,Esc. German Busch,2086217,17,,,21,4,3,,11,,,,,,27,,,,12,6,,,,2,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,631,Tahua,2576,U.E. Tahua,2086247,1,,,9,4,11,,6,,,,,,46,,,,18,51,,,,1,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,632,Esperanza del Madidi,2574,Esc. Esperanza Del Madidi,2086227,1,,,2,0,4,,0,,,,,,12,,,,26,0,,,,2,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,632,Esperanza del Madidi,2574,Esc. Esperanza Del Madidi,2086237,2,,,0,0,1,,0,,,,,,6,,,,5,0,,,,0,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,633,Carmen del Emero,2577,Sede Del Carmen del Emero,2086257,1,,,4,1,5,,0,,,,,,63,,,,5,5,,,,0,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,635,Puerto Pérez (Iturralde),1060,Escuela Puerto Perez,2086047,1,,,33,1,6,,2,,,,,,0,,,,3,11,,,,1,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,3267,Nueva Idiama,20052,Escuela Nueva Idiamas,2086267,1,,,1,0,2,,2,,,,,,8,,,,4,0,,,,6,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,3268,El Tigre,20053,Escuela Tomas Catari,2086277,1,,,4,13,32,,2,,,,,,15,,,,6,1,,,,21,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,3466,El Tigre (Río Madre de Dios),1,Unidad Educativa El Tigre,2086007,1,,,6,15,12,,6,,,,,,2,,,,6,14,,,,6,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,3467,Macahua,1,Unidad Educativa 10 de Abril,2086017,1,,,10,5,2,,2,,,,,,41,,,,14,7,,,,1,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,3468,Villa Fátima,1,Escuela Villa Fatima,2086027,1,,,0,1,0,,1,,,,,,4,,,,0,0,,,,2,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,3469,Puerto Araona,1,Escuela Puerto Araona,2086037,1,,,0,0,0,,0,,,,,,0,,,,0,30,,,,0,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,4019,Santa Rosa,25335,U.E. Manurimi,2086287,1,,,11,1,5,,1,,,,,,6,,,,20,9,,,,3,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,4599,Comunidad Originaria Tsimane Puerto Ruso Undumo,32344,U.E. Puerto Ruso,2086297,1,,,1,0,0,,0,,,,,,17,,,,10,0,,,,24,,,,,,,,,,,
15,Abel Iturralde,1,Ixiamas,4651,Comunidad Indígena Tacana Toromonas,32465,U.E. Toromonas,2086307,1,,,12,6,3,,6,,,,,,0,,,,21,2,,,,4,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086407,1,10,,31,,5,13,,,,,,,,2,14,,15,19,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086417,2,12,,27,,6,22,,,,,,,,1,16,,6,22,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086427,3,6,,19,,6,13,,,,,,,,2,28,,8,15,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086437,4,19,,30,,2,10,,,,,,,,4,24,,9,15,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086447,5,8,,42,,4,6,,,,,,,,2,17,,12,19,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086457,6,16,,41,,4,15,,,,,,,,1,11,,14,15,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086467,7,11,,43,,19,11,,,,,,,,2,16,,19,7,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086477,8,16,,23,,4,17,,,,,,,,4,20,,14,30,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086487,9,9,,30,,1,16,,,,,,,,7,16,,17,25,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086497,10,12,,23,,5,18,,,,,,,,4,16,,15,17,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086507,11,10,,34,,7,21,,,,,,,,2,15,,5,21,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086517,12,14,,47,,3,5,,,,,,,,2,16,,12,15,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086527,13,11,,25,,2,24,,,,,,,,1,14,,13,20,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086537,14,18,,28,,7,18,,,,,,,,1,24,,11,14,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,2545,Escuela Jose Manuel Pando,2086547,15,9,,6,,2,3,,,,,,,,1,7,,11,12,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,626,San Buenaventura,32267,U.E. Guerrilleros Lanza,2086577,1,2,,13,,7,10,,,,,,,,2,13,,11,19,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,627,San José de Chupiamonas,2575,Esc. Chaupy Yachay Huasi,2086557,1,0,,92,,3,14,,,,,,,,3,0,,6,9,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,628,Tumupasa,2542,U.E. Tumupasa B,2086347,1,90,,1,,0,16,,,,,,,,1,3,,12,0,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,628,Tumupasa,2542,U.E. Tumupasa B,2086357,2,97,,6,,1,9,,,,,,,,1,2,,7,4,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,628,Tumupasa,2542,U.E. Tumupasa B,2086367,3,78,,11,,2,10,,,,,,,,2,5,,15,3,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,628,Tumupasa,2542,U.E. Tumupasa B,2086377,4,71,,5,,8,1,,,,,,,,1,5,,17,3,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,628,Tumupasa,2542,U.E. Tumupasa B,2086387,5,81,,5,,3,10,,,,,,,,0,8,,11,4,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,628,Tumupasa,2542,U.E. Tumupasa B,2086397,6,74,,11,,3,11,,,,,,,,0,4,,9,1,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,3470,Buena Vista,1,Unidad Educativa Central Buena Vista,2086317,1,69,,12,,1,24,,,,,,,,1,12,,1,5,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,3470,Buena Vista,1,Unidad Educativa Central Buena Vista,2086327,2,40,,6,,0,11,,,,,,,,0,6,,2,12,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,3471,San Miguel,1,Unidad Educativa San Miguel,2086337,1,6,,40,,1,10,,,,,,,,1,0,,1,12,,,,,,,,,,,,,,,
15,Abel Iturralde,2,San Buenaventura,4561,Santa Anita,32260,U.E. Santa Ana,2086567,1,41,,6,,1,0,,,,,,,,0,16,,3,3,,,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,637,Charazani,2438,U.E. Bautista Saavedra,2086687,1,52,,19,1,,1,1,0,,4,12,,,33,,,,,,6,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,637,Charazani,2438,U.E. Bautista Saavedra,2086697,2,60,,16,1,,0,2,2,,2,6,,,39,,,,,,5,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,638,Chari,2418,Escuela Seccional Chari,2086677,1,68,,4,3,,4,0,1,,5,0,,,1,,,,,,9,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,639,Amarete,25768,U. E. Isqani 2,2086747,1,3,,25,13,,22,16,25,,9,1,,,8,,,,,,0,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,639,Amarete,25768,U. E. Isqani 2,2086757,2,11,,14,7,,6,37,33,,8,1,,,26,,,,,,1,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,639,Amarete,25768,U. E. Isqani 2,2086767,3,7,,22,5,,10,38,30,,5,1,,,17,,,,,,0,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,639,Amarete,25768,U. E. Isqani 2,2086777,4,8,,26,8,,6,41,41,,3,2,,,10,,,,,,0,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,639,Amarete,25768,U. E. Isqani 2,2086787,5,4,,23,6,,5,33,12,,10,0,,,8,,,,,,0,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,640,Chulina (San Miguel),25769,U. E. Chullina,2086797,1,7,,6,1,,34,0,3,,5,1,,,34,,,,,,38,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,640,Chulina (San Miguel),25769,U. E. Chullina,2086807,2,3,,3,0,,7,0,0,,0,0,,,9,,,,,,12,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,641,Carijana,25589,U. E. Carijana,2086717,1,3,,29,1,,0,0,0,,2,141,,,3,,,,,,0,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,642,Gral. Ramón Gonzales,2385,U.E. Gral. Ramon Gonzales,2086647,1,28,,6,1,,0,3,6,,0,1,,,11,,,,,,5,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,643,Santa Rosa de Caata,25770,U. E. Yawar Mallku,2086817,1,20,,5,2,,2,0,0,,0,16,,,60,,,,,,9,,,,,,,,,,,,,
16,Bautista Saavedra,1,Charazani,643,Santa Rosa de Caata,25770,U. E. Yawar Mallku,2086827,2,3,,0,1,,3,1,0,,0,0,,,14,,,,,,19,,,,,,,,,,,,,
