CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PDC,VENCEREMOS,JALLALLA LP,IH,PATRIA-SOL,MTS,FRI,SPBC,ASLP,APB-SUMATE,M.P.S.,A-UPP,UPC,ASP,VIDA,LIBRE,NGP
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059221,1,9,5,1,17,29,17,3,0,15,5,3,10,12,2,19,8,13
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059231,2,13,9,7,5,19,17,1,3,10,5,2,8,9,0,29,7,7
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059241,3,11,15,4,19,23,11,8,5,14,6,4,9,10,2,15,5,18
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059251,4,10,9,4,16,24,16,4,1,11,2,6,6,11,1,23,11,12
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059261,5,17,7,6,8,28,13,5,1,8,4,4,5,11,0,23,7,18
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059271,6,5,8,3,9,21,14,2,5,13,5,6,6,14,4,19,5,14
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059281,7,14,4,5,14,30,12,3,7,9,8,4,11,7,4,16,5,18
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059291,8,12,5,3,13,15,16,5,2,9,2,8,11,21,1,17,8,14
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059301,9,9,3,11,8,18,14,6,3,10,2,7,4,13,1,24,11,26
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059311,10,14,6,5,8,26,14,6,3,12,8,4,4,13,3,15,6,15
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059321,11,13,9,5,13,30,19,1,4,9,3,3,6,12,2,15,11,13
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059331,12,12,6,3,18,22,13,3,7,11,3,5,3,13,1,21,10,8
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059341,13,9,8,8,12,17,18,7,2,6,3,5,8,13,2,18,11,22
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059351,14,14,7,6,13,32,17,3,3,11,4,6,6,12,3,12,6,24
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059361,15,7,4,7,11,20,17,3,4,5,3,4,8,19,4,21,8,20
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059371,16,10,6,5,21,19,13,3,8,13,1,5,3,10,5,17,6,12
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059381,17,9,6,7,10,14,20,4,2,9,3,5,9,12,1,20,3,18
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059391,18,7,4,6,6,23,15,5,6,10,3,4,8,17,2,19,7,17
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059401,19,8,6,10,14,24,19,1,5,9,5,5,2,11,4,16,4,11
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059411,20,9,6,4,8,20,14,6,0,3,1,7,14,8,4,3,8,24
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059421,21,8,6,4,7,27,14,5,3,14,3,7,9,13,4,18,4,16
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059431,22,11,9,7,8,29,16,2,1,15,8,4,5,9,2,28,10,18
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059441,23,7,5,9,16,24,8,2,1,11,3,4,13,18,4,22,1,11
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059451,24,12,6,6,17,22,12,3,1,9,10,6,8,14,3,30,5,6
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059461,25,8,5,1,14,21,15,3,0,8,5,2,13,15,2,18,4,26
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059471,26,8,8,3,12,34,16,5,0,7,3,12,7,17,3,15,6,8
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059481,27,20,9,9,16,29,12,5,2,9,4,1,5,12,1,18,7,11
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059491,28,9,3,7,23,23,14,3,4,14,3,4,6,16,2,14,4,12
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059501,29,11,5,7,17,22,13,2,4,13,3,2,11,11,3,15,9,9
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059511,30,8,6,8,14,23,16,5,2,8,5,3,9,11,1,22,5,13
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059521,31,11,13,3,13,25,18,4,5,13,7,6,6,20,1,20,3,14
1,Murillo,5,El Alto,820,El Alto,1907,U.E. Mercedes Elio De Rivero B,2059531,32,3,2,1,4,4,1,0,0,1,1,1,5,6,1,4,1,1
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038191,1,11,6,2,15,27,12,4,2,15,4,7,13,12,2,17,9,13
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038201,2,5,17,5,9,27,15,3,2,5,5,3,9,13,3,11,6,20
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038211,3,12,8,7,8,24,10,13,6,7,3,2,4,13,5,13,14,22
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038221,4,8,3,6,17,25,12,2,1,14,5,3,7,14,1,22,5,18
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038231,5,9,13,7,13,27,8,4,1,16,4,3,6,5,7,17,5,16
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038241,6,9,7,6,11,19,17,4,3,7,3,5,9,13,2,20,10,16
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038251,7,10,3,9,8,20,20,3,2,12,4,3,4,7,4,22,10,9
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038261,8,6,11,4,18,13,11,4,3,10,6,5,7,10,1,21,12,8
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038271,9,9,11,7,10,30,14,4,6,7,4,3,6,17,0,19,9,13
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038281,10,12,11,6,15,19,18,6,3,10,5,3,0,14,3,15,5,11
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038291,11,12,5,5,9,28,17,9,2,10,8,5,3,7,2,18,3,21
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038301,12,11,12,8,9,24,16,3,7,1,3,3,15,13,0,21,7,13
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038311,13,11,11,3,15,26,18,3,3,13,2,4,8,10,1,18,9,13
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038321,14,9,19,5,16,22,20,3,2,7,6,2,4,14,1,13,11,22
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038331,15,9,6,8,11,28,6,1,5,16,3,5,10,11,4,22,1,9
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038341,16,11,4,7,10,28,22,2,1,15,5,4,5,11,2,20,9,10
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038351,17,9,9,6,9,25,19,4,0,12,13,1,2,6,3,15,8,14
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038361,18,12,10,6,8,18,16,2,0,20,7,2,11,7,4,13,8,12
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038371,19,8,7,6,10,26,10,2,2,17,5,1,13,12,1,17,9,16
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038381,20,10,6,6,17,17,15,3,1,14,2,6,5,16,5,13,7,19
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038391,21,22,9,12,17,21,23,2,3,18,6,3,1,16,3,11,1,8
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038401,22,9,11,4,11,28,16,2,2,7,5,2,9,11,3,14,12,12
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038411,23,8,11,4,12,34,22,6,0,13,2,2,4,9,3,14,14,11
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038421,24,11,9,7,14,31,15,3,2,13,5,5,5,9,4,14,8,8
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038431,25,9,3,4,8,36,17,3,1,13,6,1,5,7,0,20,7,15
1,Murillo,5,El Alto,820,El Alto,1908,U.E. Gral. Juan José Torres Gonzales,2038441,26,10,12,3,11,25,12,5,2,11,2,3,5,10,3,14,8,12
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039421,1,9,16,6,19,45,17,3,2,15,7,1,3,8,2,7,16,13
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039431,2,11,14,2,13,37,20,1,2,19,3,5,1,11,4,10,18,7
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039441,3,10,18,6,14,53,13,2,1,12,2,4,2,5,1,11,9,8
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039451,4,7,10,3,8,39,18,0,5,8,5,4,4,7,4,10,19,11
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039461,5,11,7,4,18,34,12,4,3,6,5,4,2,8,1,14,13,17
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039471,6,8,13,2,16,53,10,2,1,14,3,0,6,4,2,4,11,11
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039481,7,7,14,5,8,59,7,1,2,11,3,2,5,7,3,17,9,12
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039491,8,8,13,6,17,30,22,3,0,12,6,5,4,18,3,11,12,7
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039501,9,11,14,7,8,42,10,0,3,19,2,4,3,7,6,9,15,5
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039511,10,6,16,4,15,34,12,7,1,11,4,2,3,10,0,16,11,12
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039521,11,8,8,9,10,43,10,2,2,13,1,2,3,7,2,16,18,13
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039531,12,12,16,3,18,32,12,3,1,16,6,4,3,11,3,5,12,8
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039541,13,11,13,4,9,29,17,2,3,0,3,10,5,12,2,13,6,8
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039551,14,9,8,2,7,34,19,4,1,25,2,6,3,4,4,5,11,10
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039561,15,8,7,4,11,34,17,6,0,16,3,5,3,11,0,13,8,20
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039571,16,14,8,4,11,37,16,3,2,10,2,4,1,2,2,11,21,13
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039581,17,6,17,5,15,50,8,3,1,8,4,1,3,6,5,15,16,14
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039591,18,3,17,3,13,50,16,0,5,16,1,2,5,11,2,10,7,10
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039601,19,11,19,7,14,36,11,3,2,13,5,1,9,12,5,8,11,5
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039611,20,9,14,3,10,64,16,1,1,12,3,1,2,6,2,9,11,12
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039621,21,10,19,2,8,36,15,5,2,14,3,4,2,5,2,16,14,14
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039631,22,4,18,3,12,50,18,5,3,17,3,5,8,6,3,5,13,4
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039641,23,10,9,4,17,36,15,1,6,7,1,2,1,6,1,20,15,18
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039651,24,8,14,10,16,50,14,6,1,17,2,5,1,5,2,13,8,12
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039661,25,8,14,5,10,40,16,2,4,21,2,1,1,14,2,11,12,11
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039671,26,3,12,4,21,42,13,3,0,10,3,8,4,15,4,3,16,7
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039681,27,6,16,2,13,51,6,2,0,18,3,1,12,4,2,10,12,7
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039691,28,8,11,5,20,34,14,1,0,15,4,7,3,9,4,9,9,20
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039701,29,8,14,5,19,32,22,4,0,13,3,3,1,5,2,16,10,12
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039711,30,16,9,0,7,34,19,5,3,5,3,5,7,16,7,16,12,9
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039721,31,8,13,4,14,22,12,3,3,8,5,5,4,13,4,16,3,12
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039731,32,8,10,2,9,51,8,1,3,6,4,9,4,5,0,8,10,16
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039741,33,4,24,3,19,44,14,5,2,9,1,3,1,3,2,12,26,10
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039751,34,9,12,8,15,43,12,2,2,9,2,5,6,5,2,11,12,15
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039761,35,12,10,2,8,58,11,1,1,15,4,6,1,8,2,15,17,9
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039771,36,9,9,2,11,63,8,5,2,14,4,4,2,6,2,10,20,4
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039781,37,12,14,1,9,42,15,3,3,20,4,1,12,5,10,10,14,7
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039791,38,16,13,5,15,44,6,1,1,14,4,3,6,5,1,15,14,9
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039801,39,9,9,5,21,38,19,5,2,12,4,2,3,12,5,11,13,9
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039811,40,6,19,2,15,55,18,0,1,8,2,3,2,9,1,12,13,16
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039821,41,12,16,2,13,24,10,3,3,14,3,7,3,16,0,15,8,15
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039831,42,10,11,5,5,31,20,3,2,18,5,5,7,15,4,10,8,14
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039841,43,12,12,2,11,50,8,1,2,7,1,4,2,8,3,11,16,11
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039851,44,9,18,7,13,55,10,0,1,10,3,2,4,5,3,10,17,7
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039861,45,7,38,6,6,48,7,4,2,5,3,4,2,10,1,11,26,7
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039871,46,5,13,4,14,51,17,1,1,6,0,4,5,7,2,9,11,10
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039881,47,9,11,6,8,43,14,6,1,11,2,3,7,15,2,16,8,12
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039891,48,8,13,8,12,43,19,1,1,9,4,4,1,6,2,9,16,10
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039901,49,20,12,4,15,33,16,2,5,16,5,4,4,8,1,13,8,6
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039911,50,13,22,5,2,41,11,1,3,16,5,1,7,10,1,10,14,9
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039921,51,16,13,2,12,37,11,1,7,16,2,5,5,10,4,8,13,8
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039931,52,8,18,8,9,46,19,2,2,11,2,6,3,5,2,12,14,12
1,Murillo,5,El Alto,820,El Alto,2002,U.E. Martin Cardenas Hermosa C,2039941,53,3,9,7,9,41,9,4,2,7,3,2,3,4,3,3,11,11
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037031,1,6,14,5,17,27,19,1,0,16,3,4,6,16,4,23,10,16
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037041,2,4,9,6,16,34,13,2,0,15,4,3,6,7,0,10,12,15
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037051,3,9,6,4,10,37,13,7,2,12,2,4,11,8,6,10,15,15
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037061,4,10,11,4,9,41,18,1,1,23,5,2,1,3,2,18,11,22
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037071,5,9,7,3,9,33,22,1,2,18,4,5,2,7,2,15,11,14
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037081,6,2,11,5,11,26,12,0,2,11,4,4,1,10,0,5,17,11
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037091,7,7,4,2,13,30,18,4,2,19,5,3,6,9,3,9,7,13
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037101,8,9,9,6,19,24,21,1,3,8,1,3,6,8,2,18,15,23
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037111,9,12,13,3,19,23,20,7,2,21,2,2,8,5,2,17,8,14
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037121,10,8,5,5,14,21,10,5,1,19,0,6,4,9,3,15,10,15
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037131,11,13,18,5,17,26,19,4,0,6,2,3,3,9,4,16,11,24
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037141,12,4,9,6,17,27,35,2,0,15,2,2,0,13,0,13,13,15
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037151,13,5,14,1,13,41,16,1,1,17,5,1,5,10,1,11,17,16
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037161,14,5,8,3,12,19,24,9,5,17,1,5,8,10,1,18,10,18
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037171,15,9,15,5,16,34,9,4,1,17,1,0,2,12,2,10,13,12
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037181,16,11,14,6,19,17,15,3,4,12,1,4,6,19,3,15,12,15
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037191,17,9,12,3,16,33,17,2,1,14,3,1,1,13,0,11,13,14
1,Murillo,5,El Alto,820,El Alto,2004,U.E. San Juan,2037201,18,5,4,0,3,9,9,1,1,4,1,1,1,1,1,6,3,4
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2038951,1,12,10,8,8,25,23,4,4,10,2,4,6,6,2,18,13,10
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2038961,2,6,12,2,12,21,14,4,3,18,2,3,7,12,1,12,10,16
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2038971,3,8,9,6,11,26,21,4,3,11,2,1,7,10,2,23,4,16
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2038981,4,13,11,6,9,24,18,2,1,8,4,4,7,16,3,16,11,6
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2038991,5,8,7,3,13,22,16,2,0,19,6,2,3,12,3,18,7,14
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2039001,6,16,6,3,17,34,13,2,1,8,1,4,6,8,2,19,17,14
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2039011,7,9,9,2,5,28,19,3,4,10,3,8,4,12,4,14,16,17
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2039021,8,8,8,4,16,29,22,9,2,10,2,5,4,8,3,20,8,7
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2039031,9,6,9,4,15,23,13,6,4,11,5,4,8,12,0,13,11,15
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2039041,10,14,9,5,15,19,12,3,1,17,6,4,6,10,3,15,8,12
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2039051,11,20,6,9,10,39,15,4,1,14,4,1,8,8,2,10,12,18
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2039061,12,6,5,6,11,22,26,3,1,9,8,6,15,13,3,16,11,13
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2039071,13,16,9,4,12,25,18,2,3,11,2,6,3,10,3,16,10,19
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2039081,14,9,11,4,11,31,29,3,0,7,4,1,4,9,1,18,11,14
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2039091,15,11,14,9,10,24,21,6,2,21,1,3,4,13,1,10,13,14
1,Murillo,5,El Alto,820,El Alto,2006,U.E. Luis Espinal Camps Aeropuerto,2039101,16,5,4,1,6,13,6,3,0,9,2,3,3,8,3,8,9,6
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2039951,1,4,11,3,7,39,15,2,1,18,1,4,5,10,1,12,14,13
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2039961,2,5,15,7,10,44,16,3,1,15,5,6,6,13,5,15,13,12
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2039971,3,8,6,6,17,30,20,3,2,12,1,2,7,11,3,10,11,12
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2039981,4,8,7,5,13,29,19,2,2,8,2,5,4,5,2,13,11,23
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2039991,5,15,12,3,7,44,13,4,2,20,3,2,2,12,1,8,14,12
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2040001,6,3,12,6,13,46,14,3,2,12,3,1,4,6,1,9,10,13
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2040011,7,9,11,2,18,37,19,0,2,20,2,4,4,3,3,7,10,23
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2040021,8,9,9,3,28,28,21,1,4,10,8,5,6,5,4,10,13,8
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2040031,9,10,14,2,20,33,17,5,2,10,6,1,3,11,1,7,10,18
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2040041,10,12,13,4,6,39,14,4,3,16,7,2,1,7,1,15,16,13
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2040051,11,13,10,2,14,33,15,2,1,17,4,1,6,9,4,9,13,22
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2040061,12,11,11,3,10,33,19,2,4,15,3,2,4,11,4,12,13,20
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2040071,13,6,15,8,12,33,11,2,5,10,4,0,5,11,0,13,17,23
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2040081,14,7,16,4,20,36,14,4,6,7,4,3,3,12,3,6,15,8
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2040091,15,3,11,4,8,28,23,2,2,12,6,4,5,13,7,11,11,16
1,Murillo,5,El Alto,820,El Alto,2007,U.E. Villa Alemania,2040101,16,2,3,1,4,7,5,0,0,4,0,3,1,1,0,1,1,6
1,Murillo,5,El Alto,820,El Alto,2101,U. E. Luis Espinal de Collpani,2037501,1,9,8,6,9,19,26,4,2,10,4,7,9,11,4,22,8,16
1,Murillo,5,El Alto,820,El Alto,2101,U. E. Luis Espinal de Collpani,2037511,2,3,11,4,17,20,23,0,2,7,6,2,5,14,2,20,5,17
1,Murillo,5,El Alto,820,El Alto,2101,U. E. Luis Espinal de Collpani,2037521,3,12,9,4,14,16,18,9,1,6,3,7,6,11,9,18,3,18
1,Murillo,5,El Alto,820,El Alto,2101,U. E. Luis Espinal de Collpani,2037531,4,10,8,6,9,33,15,6,1,10,3,6,3,13,4,17,7,15
1,Murillo,5,El Alto,820,El Alto,2101,U. E. Luis Espinal de Collpani,2037541,5,15,14,2,11,25,17,3,1,1,6,8,7,14,0,22,7,28
1,Murillo,5,El Alto,820,El Alto,2101,U. E. Luis Espinal de Collpani,2037551,6,6,7,3,8,22,14,7,1,8,3,6,6,14,5,20,7,25
1,Murillo,5,El Alto,820,El Alto,2101,U. E. Luis Espinal de Collpani,2037561,7,12,9,9,13,18,23,2,3,5,2,5,10,16,3,16,8,10
